t,eps_f,eps_g
10,0.00833333,0.000694444
20,0.00833333,0.000694444
30,0.0333333,0.00277778
40,0.0333333,0.00277778
50,0.0357143,0.00297619
60,0.0357143,0.00297619
70,0.0357143,0.00297619
80,0.0357143,0.00297619
90,0.0357143,0.00297619
100,0.0357143,0.00297619
110,0.0357143,0.00297619
120,0.0357143,0.00297619
130,0.0357143,0.00297619
140,0.0357143,0.00297619
150,0.0357143,0.00297619
160,0.0357143,0.00297619
170,0.0357143,0.00297619
180,0.0357143,0.00297619
190,0.0357143,0.00297619
200,0.0357143,0.00297619
210,0.0357143,0.00297619
220,0.0357143,0.00297619
230,0.0357143,0.00297619
240,0.0357143,0.00297619
250,0.0357143,0.00297619
260,0.0357143,0.00297619
270,0.0357143,0.00297619
280,0.0357143,0.00297619
290,0.0357143,0.00297619
300,0.0357143,0.00297619
310,0.0357143,0.00297619
320,0.0357143,0.00297619
330,0.0357143,0.00297619
340,0.0357143,0.00297619
350,0.0357143,0.00297619
360,0.0357143,0.00297619
370,0.0357143,0.00297619
380,0.0357143,0.00297619
390,0.0357143,0.00297619
400,0.0357143,0.00297619
410,0.0357143,0.00297619
420,0.0357143,0.00297619
430,0.0357143,0.00297619
440,0.0357143,0.00297619
450,0.0357143,0.00297619
460,0.0357143,0.00297619
470,0.0357143,0.00297619
480,0.0357143,0.00297619
490,0.0357143,0.00297619
500,0.0357143,0.00297619
510,0.0357143,0.00297619
520,0.0357143,0.00297619
530,0.0357143,0.00297619
540,0.0357143,0.00297619
550,0.0357143,0.00297619
560,0.0357143,0.00297619
570,0.0357143,0.00297619
580,0.0357143,0.00297619
590,0.0357143,0.00297619
600,0.0357143,0.00297619
610,0.0357143,0.00297619
620,0.0357143,0.00297619
630,0.0357143,0.00297619
640,0.0357143,0.00297619
650,0.0357143,0.00297619
660,0.0357143,0.00297619
670,0.0357143,0.00297619
680,0.0357143,0.00297619
690,0.0357143,0.00297619
700,0.0357143,0.00297619
710,0.0357143,0.00297619
720,0.0357143,0.00297619
730,0.0357143,0.00297619
740,0.0357143,0.00297619
750,0.0357143,0.00297619
760,0.0357143,0.00297619
770,0.0357143,0.00297619
780,0.0357143,0.00297619
790,0.0357143,0.00297619
800,0.0357143,0.00297619
810,0.0357143,0.00297619
820,0.0357143,0.00297619
830,0.0357143,0.00297619
840,0.0357143,0.00297619
850,0.0357143,0.00297619
860,0.0357143,0.00297619
870,0.0357143,0.00297619
880,0.0357143,0.00297619
890,0.0357143,0.00297619
900,0.0357143,0.00297619
910,0.0357143,0.00297619
920,0.0357143,0.00297619
930,0.0357143,0.00297619
940,0.0357143,0.00297619
950,0.0357143,0.00297619
960,0.0357143,0.00297619
970,0.0357143,0.00297619
980,0.0357143,0.00297619
990,0.0357143,0.00297619
1000,0.0357143,0.00297619
1010,0.0357143,0.00297619
1020,0.0357143,0.00297619
1030,0.0357143,0.00297619
1040,0.0357143,0.00297619
1050,0.0357143,0.00297619
1060,0.0357143,0.00297619
1070,0.0357143,0.00297619
1080,0.0357143,0.00297619
1090,0.0357143,0.00297619
1100,0.0357143,0.00297619
1110,0.0357143,0.00297619
1120,0.0357143,0.00297619
1130,0.0357143,0.00297619
1140,0.0357143,0.00297619
1150,0.0357143,0.00297619
1160,0.0357143,0.00297619
1170,0.0357143,0.00297619
1180,0.0357143,0.00297619
1190,0.0357143,0.00297619
1200,0.0357143,0.00297619
1210,0.0357143,0.00297619
1220,0.0357143,0.00297619
1230,0.0357143,0.00297619
1240,0.0357143,0.00297619
1250,0.0357143,0.00297619
1260,0.0357143,0.00297619
1270,0.0357143,0.00297619
1280,0.0357143,0.00297619
1290,0.0357143,0.00297619
1300,0.0357143,0.00297619
1310,0.0357143,0.00297619
1320,0.0357143,0.00297619
1330,0.0357143,0.00297619
1340,0.0357143,0.00297619
1350,0.0357143,0.00297619
1360,0.0357143,0.00297619
1370,0.0357143,0.00297619
1380,0.0357143,0.00297619
1390,0.0357143,0.00297619
1400,0.0357143,0.00297619
1410,0.0357143,0.00297619
1420,0.0357143,0.00297619
1430,0.0357143,0.00297619
1440,0.0357143,0.00297619
1450,0.0357143,0.00297619
1460,0.0357143,0.00297619
1470,0.0357143,0.00297619
1480,0.0357143,0.00297619
1490,0.0357143,0.00297619
1500,0.0357143,0.00297619
1510,0.0357143,0.00297619
1520,0.0357143,0.00297619
1530,0.0357143,0.00297619
1540,0.0357143,0.00297619
1550,0.0357143,0.00297619
1560,0.0357143,0.00297619
1570,0.0357143,0.00297619
1580,0.0357143,0.00297619
1590,0.0357143,0.00297619
1600,0.0357143,0.00297619
1610,0.0357143,0.00297619
1620,0.0357143,0.00297619
1630,0.0357143,0.00297619
1640,0.0357143,0.00297619
1650,0.0357143,0.00297619
1660,0.0357143,0.00297619
1670,0.0357143,0.00297619
1680,0.0357143,0.00297619
1690,0.0357143,0.00297619
1700,0.0357143,0.00297619
1710,0.0357143,0.00297619
1720,0.0357143,0.00297619
1730,0.0357143,0.00297619
1740,0.0357143,0.00297619
1750,0.0357143,0.00297619
1760,0.0357143,0.00297619
1770,0.0357143,0.00297619
1780,0.0357143,0.00297619
1790,0.0357143,0.00297619
1800,0.0357143,0.00297619
1810,0.0357143,0.00297619
1820,0.0357143,0.00297619
1830,0.0357143,0.00297619
1840,0.0357143,0.00297619
1850,0.0357143,0.00297619
1860,0.0357143,0.00297619
1870,0.0357143,0.00297619
1880,0.0357143,0.00297619
1890,0.0357143,0.00297619
1900,0.0357143,0.00297619
1910,0.0357143,0.00297619
1920,0.0357143,0.00297619
1930,0.0357143,0.00297619
1940,0.0357143,0.00297619
1950,0.0357143,0.00297619
1960,0.0357143,0.00297619
1970,0.0357143,0.00297619
1980,0.0357143,0.00297619
1990,0.0357143,0.00297619
2000,0.0357143,0.00297619
2010,0.0357143,0.00297619
2020,0.0357143,0.00297619
2030,0.0357143,0.00297619
2040,0.0357143,0.00297619
2050,0.0357143,0.00297619
2060,0.0357143,0.00297619
2070,0.0357143,0.00297619
