t,walltime
10,734.1
20,725.6
30,318
40,312.7
50,308.9
60,307.1
70,305.2
80,302.4
90,301.4
100,301.8
110,300.2
120,297.8
130,296.3
140,295.1
150,292.4
160,292.1
170,291
180,283.9
190,285.3
200,307
210,380.1
220,379.9
230,380.3
240,380.1
250,379.9
260,380.4
270,380.9
280,382.3
290,381.8
300,380.1
310,375.6
320,375.7
330,374.9
340,374.8
350,375.3
360,375.7
370,375.8
380,374.2
390,375.7
400,375.5
410,374.9
420,376.8
430,377.7
440,391.1
450,386
460,391.6
470,396.9
480,394.1
490,393.9
500,395.2
510,397.5
520,395.9
530,397.3
540,396.2
550,397.1
560,397
570,394.1
580,388.8
590,387.6
600,388.8
610,387.4
620,398.4
