MDTU,susyTrans,Im(bilin)
10,0.0011747,-5.86839e-05
20,0.00574074,0.000661615
30,-0.0013161,-9.79047e-05
40,-0.00153676,0.000143653
50,0.000315227,-0.00127907
60,0.00189628,0.000209406
70,-0.000703894,-1.36236e-05
80,0.000256012,7.83473e-05
90,-0.00243141,0.000103001
100,0.00295222,-0.000839828
110,-0.00310036,0.00109801
120,-0.00463665,4.50605e-05
130,-0.00424688,-0.000106097
140,-0.00106672,0.000642633
150,0.00267344,0.000542847
160,1.61664e-05,-0.000488496
170,-0.00317658,0.000302922
180,0.00179946,0.000566486
190,-0.00536208,0.000108859
200,0.00805669,0.000637543
210,0.00752172,-0.00150697
220,0.00808396,-0.00115393
230,0.00827685,0.000586508
240,0.00892359,0.00190027
250,0.00776998,0.00123059
260,0.0100143,-0.000124155
270,0.00992516,-0.000507015
280,0.00889124,0.00139061
290,0.00763978,-0.000173179
300,-0.00217199,-0.00106177
