MDTU,S_B
1,1.00736
2,1.00337
3,1.00137
4,1.00127
5,1.00043
6,0.999771
7,0.99999
8,1.00009
9,1.00036
10,0.999596
11,1.00174
12,0.999955
13,1.00093
14,0.999755
15,1.00063
16,1.00022
17,1.00034
18,1.00121
19,0.999889
20,1.00063
21,0.999232
22,1.00118
23,0.999277
24,1.00013
25,1.00066
26,1.00046
27,1.00046
28,1.00112
29,1.00048
30,1.00092
31,0.999407
32,0.998848
33,0.999484
34,1.00087
35,0.999616
36,1.00116
37,0.998893
38,0.998893
39,0.999632
40,0.998561
41,1.00127
42,0.999445
43,0.999246
44,0.998999
45,0.998999
46,0.998811
47,0.998811
48,0.998976
49,1.00055
50,1.00204
51,1.00204
52,1.00129
53,1.00105
54,0.999279
55,0.999356
56,0.999356
57,0.998649
58,0.999902
59,0.999726
60,0.999834
61,1.00091
62,0.998517
63,0.999415
64,0.9993
65,1.00056
66,1.00079
67,1.0011
68,0.998958
69,0.998958
70,1.00103
71,1.00148
72,1.00093
73,0.998272
74,0.998272
75,0.998299
76,0.998299
77,0.99871
78,0.999241
79,0.998901
80,1.0017
81,0.998665
82,1.00017
83,1.00054
84,1.00054
85,1.00054
86,1.00054
87,1.00116
88,0.999112
89,0.999998
90,0.998356
91,0.998785
92,0.999414
93,1.00026
94,1.00103
95,0.99941
96,0.999047
97,0.999821
98,0.999821
99,0.99858
100,0.999265
101,1.00007
102,1.00046
103,0.99888
104,0.998996
105,0.998516
106,0.999753
107,0.999753
108,0.99905
109,0.998754
110,0.999063
111,0.998627
112,0.998627
113,0.99852
114,0.999243
115,0.997829
116,0.998686
117,0.998106
118,0.997465
119,0.998427
120,0.999553
121,0.997395
122,0.998876
123,1.00066
124,0.999894
125,0.999894
126,0.999894
127,0.998405
128,0.998405
129,0.999536
130,0.998971
131,0.998971
132,1.00058
133,0.998673
134,0.998903
135,0.999459
136,0.999043
137,0.998097
138,0.996938
139,0.996938
140,0.99922
141,0.998616
142,0.998616
143,0.99871
144,0.99871
145,0.999127
146,0.997739
147,0.999314
148,0.998312
149,0.998895
150,0.999195
151,0.998562
152,0.998237
153,0.997297
154,0.998327
155,0.997695
156,0.998209
157,0.999177
158,0.998192
159,0.998383
160,0.998397
161,0.997458
162,0.998992
163,0.998683
164,0.998683
165,0.998683
166,0.996661
167,0.998319
168,0.996613
169,0.997378
170,0.997978
171,0.998045
172,0.99728
173,0.998845
174,0.999289
175,0.997521
176,0.998844
177,0.997471
178,0.996598
179,0.997579
180,0.997034
181,0.997796
182,0.996485
183,0.996533
184,0.998017
185,0.995711
186,0.996478
187,0.996949
188,0.995704
189,0.996416
190,0.995484
191,0.996956
192,0.994612
193,0.995054
194,0.992985
195,0.992124
196,0.994733
197,0.99309
198,0.991455
199,0.991455
200,1.00773
201,1.00773
202,1.00773
203,1.00773
204,1.00773
205,1.00773
206,1.00773
207,1.00773
208,1.00773
209,1.00773
210,1.00773
211,1.00773
212,1.00773
213,1.00773
214,1.00773
215,1.00773
216,1.00773
217,1.00773
218,1.00773
219,1.00773
220,1.00773
221,1.00773
222,1.00773
223,1.00773
224,1.00773
225,1.00773
226,1.00773
227,1.00773
228,1.00773
229,1.00773
230,1.00773
231,1.00773
232,1.00773
233,1.00773
234,1.00773
235,1.00773
236,1.00773
237,1.00773
238,1.00773
239,1.00773
240,1.00773
241,1.00773
242,1.00773
243,1.00773
244,1.00773
245,1.00773
246,1.00773
247,1.00773
248,1.00773
249,1.00773
250,1.00773
251,1.00773
252,1.00773
253,1.00773
254,1.00773
255,1.00773
256,1.00773
257,1.00773
258,1.00773
259,1.00773
260,1.00773
261,1.00773
262,1.00773
263,1.00773
264,1.00773
265,1.00773
266,1.00773
267,1.00773
268,1.00773
269,1.00773
270,1.00773
271,1.00773
272,1.00773
273,1.00773
274,1.00773
275,1.00773
276,1.00773
277,1.00773
278,1.00773
279,1.00773
280,1.00773
281,1.00773
282,1.00773
283,1.00773
284,1.00773
285,1.00773
286,1.00773
287,1.00773
288,1.00773
289,1.00773
290,1.00773
291,1.00773
292,1.00773
293,1.00773
294,1.00773
295,1.00773
296,1.00773
297,1.00773
298,1.00484
299,1.00484
300,1.00484
