ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.994422,-0.0199204,null,null,null
-0.145809,null,0.0524539,null,null
0.0986001,null,null,0.302446,null
-0.000218949,null,null,null,-0.0038856
0.994356,-0.0199318,null,null,null
-0.0995316,null,0.110131,null,null
0.117145,null,null,0.254022,null
-0.0039142,null,null,null,0.00113753
0.994591,-0.0117061,null,null,null
-0.0975536,null,0.107276,null,null
0.12041,null,null,0.264545,null
0.00232406,null,null,null,0.00127103
0.994686,-0.0142112,null,null,null
-0.085294,null,0.0995913,null,null
0.221186,null,null,0.173819,null
0.00466982,null,null,null,-3.69817e-06
0.994574,-0.0144015,null,null,null
-0.0927786,null,0.196011,null,null
0.150322,null,null,0.22661,null
0.00772485,null,null,null,-0.00085952
0.994474,-0.0171965,null,null,null
-0.114453,null,0.204788,null,null
0.124288,null,null,0.269222,null
0.000541407,null,null,null,-0.00419164
0.994546,-0.0127968,null,null,null
-0.0981119,null,0.280842,null,null
0.16595,null,null,0.188534,null
0.00146024,null,null,null,-0.00398155
0.99448,-0.0153031,null,null,null
-0.034337,null,0.235475,null,null
0.190555,null,null,0.180445,null
-0.000657082,null,null,null,-0.00173036
0.994475,-0.0177022,null,null,null
0.0203705,null,0.243194,null,null
0.229126,null,null,0.215676,null
0.0020093,null,null,null,-0.000154951
0.99444,-0.0172439,null,null,null
0.0230831,null,0.191548,null,null
0.085982,null,null,0.245221,null
-0.00167064,null,null,null,1.58041e-05
0.994564,-0.013385,null,null,null
-0.00718274,null,0.133206,null,null
0.163174,null,null,0.253025,null
0.00090159,null,null,null,-0.00219647
0.994619,-0.00392663,null,null,null
0.0151631,null,0.183056,null,null
0.106754,null,null,0.189055,null
0.000466429,null,null,null,-0.0013858
0.994625,-0.00326603,null,null,null
0.00735369,null,0.155791,null,null
0.0955763,null,null,0.233167,null
-0.00152968,null,null,null,0.00357179
0.994644,-0.000154307,null,null,null
0.00612057,null,0.226016,null,null
0.141815,null,null,0.219584,null
-0.0006809,null,null,null,-0.000247874
0.994711,-0.00221009,null,null,null
0.0729681,null,0.195096,null,null
0.208627,null,null,0.218108,null
-0.00959075,null,null,null,-0.00196242
0.994681,-0.000143624,null,null,null
-0.0265794,null,0.250459,null,null
0.203942,null,null,0.156275,null
-0.00522202,null,null,null,0.00116328
0.9947,-0.00043938,null,null,null
-0.0365475,null,0.169789,null,null
0.229002,null,null,0.130349,null
-0.00309592,null,null,null,0.00302759
0.994744,-0.00564354,null,null,null
-0.0977325,null,0.144512,null,null
0.233942,null,null,0.0698253,null
-0.00355967,null,null,null,0.0047426
0.994591,-0.0137866,null,null,null
-0.11901,null,0.119154,null,null
0.203201,null,null,0.0907172,null
-0.0013891,null,null,null,0.0109913
0.994625,-0.0157259,null,null,null
-0.0651488,null,0.171352,null,null
0.170534,null,null,0.0795424,null
-0.00381406,null,null,null,0.00445463
0.994555,-0.0166813,null,null,null
-0.071762,null,0.0788214,null,null
0.233811,null,null,0.059132,null
0.00209721,null,null,null,0.00178249
0.994556,-0.0171525,null,null,null
-0.0590785,null,0.0335266,null,null
0.165087,null,null,0.0435766,null
-0.000965685,null,null,null,0.00556041
0.994631,-0.0157125,null,null,null
-0.0713026,null,0.0742904,null,null
0.219031,null,null,0.0166568,null
-0.000714531,null,null,null,0.00331138
0.99469,-0.014137,null,null,null
0.0267275,null,-0.0102196,null,null
0.178487,null,null,0.0547229,null
-0.000209485,null,null,null,0.00415069
0.994721,-0.0128836,null,null,null
0.035526,null,0.0235006,null,null
0.134233,null,null,0.0277233,null
-0.0045362,null,null,null,-0.00285145
0.994719,-0.0113529,null,null,null
-0.0268495,null,0.0584008,null,null
0.264537,null,null,0.0183577,null
-0.00350045,null,null,null,0.00274284
0.994719,-0.0113529,null,null,null
-0.0268495,null,0.0584008,null,null
0.264537,null,null,0.0183577,null
-0.00350045,null,null,null,0.00274284
0.994803,-0.0143661,null,null,null
