MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.922128,0.604265,0.696551
2,0.92355,0.582677,0.716541
3,0.926028,0.579606,0.722208
4,0.925357,0.599733,0.704704
5,0.929581,0.599716,0.710255
6,0.929358,0.575621,0.729635
7,0.924644,0.557915,0.737359
8,0.926255,0.588469,0.715299
9,0.929705,0.590553,0.718052
10,0.929213,0.578084,0.7275
11,0.926065,0.592862,0.711414
12,0.928671,0.608557,0.70149
13,0.931367,0.600536,0.7119
14,0.93099,0.560364,0.743461
15,0.931983,0.54526,0.755834
16,0.930312,0.507578,0.779645
17,0.930269,0.539679,0.757725
18,0.931078,0.548305,0.752507
19,0.929079,0.560615,0.740877
20,0.933562,0.565559,0.742753
21,0.928787,0.551086,0.747629
22,0.932526,0.524794,0.770841
23,0.932672,0.473456,0.803565
24,0.930294,0.466564,0.804839
25,0.932853,0.477598,0.801321
26,0.934624,0.444816,0.821986
27,0.934624,0.444816,0.821986
28,0.932656,0.430414,0.8274
29,0.930383,0.430719,0.824677
30,0.932245,0.414499,0.835028
31,0.931928,0.422882,0.830457
32,0.933556,0.437956,0.824453
33,0.934823,0.459697,0.813985
34,0.933983,0.446543,0.82032
35,0.934563,0.419855,0.834943
36,0.930402,0.418722,0.830855
37,0.934309,0.434591,0.827081
38,0.934309,0.434591,0.827081
39,0.934474,0.44317,0.822704
40,0.935189,0.445924,0.822029
41,0.935275,0.421074,0.835126
42,0.93353,0.401272,0.842888
43,0.933027,0.399721,0.843067
44,0.933839,0.408215,0.83989
45,0.933839,0.408215,0.83989
46,0.933243,0.446274,0.819624
47,0.933243,0.446274,0.819624
48,0.934938,0.426364,0.83206
49,0.933891,0.455206,0.815439
50,0.937916,0.477828,0.807074
51,0.937916,0.477828,0.807074
52,0.932238,0.491049,0.792426
53,0.935037,0.515077,0.780377
54,0.936395,0.488922,0.798617
55,0.936898,0.441817,0.826181
56,0.936898,0.441817,0.826181
57,0.935867,0.4528,0.819035
58,0.935078,0.44484,0.822489
59,0.938847,0.444436,0.826989
60,0.937384,0.427225,0.834366
61,0.936114,0.415611,0.838795
62,0.934937,0.39797,0.846006
63,0.9362,0.363268,0.862849
64,0.934958,0.319791,0.878567
65,0.935757,0.311654,0.882334
66,0.935139,0.286424,0.890195
67,0.932915,0.283042,0.888941
68,0.935991,0.280705,0.892907
69,0.935991,0.280705,0.892907
70,0.937631,0.284593,0.893397
71,0.938158,0.252166,0.903632
72,0.936784,0.253592,0.901806
73,0.937275,0.23826,0.906486
74,0.937275,0.23826,0.906486
75,0.936817,0.227621,0.908744
76,0.936817,0.227621,0.908744
77,0.935449,0.238145,0.904628
78,0.937887,0.228481,0.909631
79,0.939358,0.215561,0.91429
80,0.936683,0.196241,0.915895
81,0.939309,0.177091,0.922464
82,0.937374,0.161411,0.923373
83,0.939283,0.136381,0.929329
84,0.939283,0.136381,0.929329
85,0.939283,0.136381,0.929329
86,0.939283,0.136381,0.929329
87,0.938324,0.130231,0.929242
88,0.938482,0.0918529,0.933976
89,0.938243,0.0938375,0.933539
90,0.938166,0.061547,0.936145
91,0.934791,0.068186,0.932301
92,0.935658,0.0692514,0.933091
93,0.936766,0.066979,0.934369
94,0.935676,0.0980527,0.930524
95,0.93908,0.089533,0.934802
96,0.936204,0.0931006,0.931564
97,0.936836,0.13648,0.926841
98,0.936836,0.13648,0.926841
99,0.934357,0.154768,0.92145
100,0.932352,0.142876,0.92134
101,0.938235,0.139161,0.927858
102,0.937333,0.125114,0.928945
103,0.936009,0.124603,0.927679
104,0.935997,0.117006,0.928655
105,0.937999,0.114738,0.930955
106,0.93648,0.065561,0.934183
107,0.93648,0.065561,0.934183
108,0.938322,0.0198968,0.938111
109,0.937835,-0.00236343,0.937832
110,0.937336,-0.00877266,0.937295
111,0.935584,0.0219526,0.935326
112,0.935584,0.0219526,0.935326
113,0.935975,0.0146711,0.93586
114,0.937927,0.0312814,0.937405
115,0.937679,0.0246483,0.937355
116,0.939021,0.0232804,0.938732
117,0.93799,-0.00200993,0.937987
118,0.937674,0.0380701,0.936901
119,0.937635,0.0301625,0.93715
120,0.936734,0.0257166,0.936381
121,0.939336,0.0282878,0.93891
122,0.936848,0.0280695,0.936427
123,0.939421,0.0275868,0.939016
124,0.937745,0.0381223,0.93697
125,0.937745,0.0381223,0.93697
126,0.937745,0.0381223,0.93697
127,0.934644,0.0181841,0.934468
128,0.934644,0.0181841,0.934468
129,0.937146,0.0176861,0.936979
130,0.937265,0.0381449,0.936489
131,0.937265,0.0381449,0.936489
132,0.937517,0.044986,0.936438
133,0.936003,0.0508311,0.934621
134,0.938121,0.0683923,0.935625
135,0.93904,0.0616485,0.937014
136,0.935639,0.0526773,0.934155
137,0.937451,0.0185939,0.937266
138,0.937781,0.0115115,0.93771
139,0.937781,0.0115115,0.93771
140,0.935809,0.0221888,0.935546
141,0.935904,0.0232263,0.935616
142,0.935904,0.0232263,0.935616
143,0.938014,0.0222577,0.93775
144,0.938014,0.0222577,0.93775
145,0.938668,0.0252663,0.938327
146,0.938549,0.00557126,0.938532
147,0.937852,0.00846341,0.937814
148,0.939013,-0.0213484,0.93877
149,0.936535,-0.0481584,0.935296
150,0.937809,-0.0711428,0.935106
151,0.9374,-0.0930622,0.932769
152,0.937239,-0.0704119,0.93459
153,0.937748,-0.0898569,0.933432
154,0.935793,-0.119428,0.928141
155,0.938156,-0.108623,0.931846
156,0.936152,-0.128235,0.927327
157,0.936225,-0.11868,0.928673
158,0.936716,-0.116539,0.929439
159,0.932652,-0.152051,0.920174
160,0.936634,-0.108067,0.930379
161,0.934339,-0.0823368,0.930704
162,0.933855,-0.0832375,0.930137
163,0.933837,-0.0564625,0.932129
164,0.933837,-0.0564625,0.932129
165,0.933837,-0.0564625,0.932129
166,0.935642,-0.0478249,0.934419
167,0.933581,-0.0031228,0.933576
168,0.936469,-0.0292641,0.936011
169,0.934808,0.00346805,0.934801
170,0.935248,-0.016865,0.935096
171,0.935017,-0.00998995,0.934964
172,0.933711,0.00474661,0.933699
173,0.934381,0.0358352,0.933694
174,0.935796,0.0393374,0.934969
175,0.932987,0.0301529,0.9325
176,0.932444,0.0385902,0.931645
177,0.933958,0.0414276,0.933039
178,0.933026,0.0519419,0.931579
179,0.933757,0.0275682,0.93335
180,0.931301,0.00921376,0.931255
181,0.932908,0.0213991,0.932662
182,0.932353,0.0184318,0.932171
183,0.930806,0.0358038,0.930118
184,0.932689,0.0236736,0.932389
185,0.932249,0.00483069,0.932236
186,0.931925,-0.00165775,0.931924
187,0.933018,-0.0105888,0.932957
188,0.930745,0.0139801,0.93064
189,0.930258,0.0385173,0.92946
190,0.931131,0.0534396,0.929596
191,0.928818,0.075002,0.925785
192,0.930402,0.0701261,0.927755
193,0.92839,0.0627999,0.926264
194,0.926424,0.0702,0.92376
195,0.924947,0.0592049,0.92305
196,0.92388,0.0369596,0.92314
197,0.917002,0.0440417,0.915944
198,0.906729,0.0535291,0.905147
199,0.906729,0.0535291,0.905147
200,0.902122,0.053207,0.900551
201,0.902122,0.053207,0.900551
202,0.902122,0.053207,0.900551
203,0.902122,0.053207,0.900551
204,0.902122,0.053207,0.900551
205,0.902122,0.053207,0.900551
206,0.902122,0.053207,0.900551
207,0.902122,0.053207,0.900551
208,0.902122,0.053207,0.900551
