MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.994622,0.154957,0.318113,0.00389176
2,0.994556,0.148443,0.279733,0.00407614
3,0.99466,0.145,0.290659,0.00264892
4,0.994788,0.131124,0.281312,0.00466983
5,0.994678,0.21686,0.271936,0.00777252
6,0.994622,0.234601,0.296527,0.00422646
7,0.994629,0.297487,0.251166,0.00424088
8,0.994598,0.237965,0.262434,0.00185092
9,0.994633,0.244045,0.314667,0.00201527
10,0.994589,0.192933,0.259858,0.00167071
11,0.994654,0.1334,0.301077,0.00237431
12,0.994627,0.183683,0.217113,0.00146219
13,0.99463,0.155965,0.251996,0.00388556
14,0.994644,0.226099,0.261397,0.000724615
15,0.994714,0.208295,0.301822,0.00978946
16,0.994681,0.251865,0.256933,0.00535003
17,0.9947,0.173678,0.263501,0.00433025
18,0.99476,0.174458,0.244141,0.00592989
19,0.994687,0.168408,0.222532,0.0110788
20,0.994749,0.183319,0.188172,0.00586436
21,0.994695,0.106595,0.241173,0.00275237
22,0.994704,0.0679287,0.170742,0.00564365
23,0.994755,0.102971,0.219664,0.00338759
24,0.99479,0.0286147,0.186688,0.00415597
25,0.994805,0.0425955,0.137065,0.00535797
26,0.994784,0.0642771,0.265174,0.00444706
27,0.994784,0.0642771,0.265174,0.00444706
28,0.994906,0.0618462,0.251909,0.00846044
29,0.994871,0.0748218,0.204074,0.00431616
30,0.994925,0.077816,0.231515,0.0018566
31,0.994805,0.106065,0.187944,0.00246976
32,0.994829,0.0679174,0.157121,0.00381021
33,0.994747,0.0875539,0.167751,0.00565337
34,0.994726,0.0824664,0.138215,0.00223938
35,0.994708,0.0516759,0.157008,0.00263489
36,0.994734,0.0558629,0.217704,0.00479583
37,0.994862,0.0293991,0.218555,0.00232721
38,0.994862,0.0293991,0.218555,0.00232721
39,0.994774,0.0544153,0.239069,0.000913
40,0.994777,0.0895029,0.23271,0.00201402
41,0.994621,0.115038,0.129047,0.00279518
42,0.994669,0.12524,0.241723,0.00836861
43,0.994801,0.142281,0.200545,0.00886731
