t,cost
10,1566.08
20,1547.95
30,678.4
40,667.093
50,658.987
60,655.147
70,651.093
80,645.12
90,642.987
100,643.84
110,640.427
120,635.307
130,632.107
140,629.547
150,623.787
160,623.147
170,620.8
180,605.653
190,608.64
200,654.933
210,810.88
220,810.453
230,811.307
240,810.88
250,810.453
260,811.52
270,812.587
280,815.573
290,814.507
300,810.88
310,801.28
320,801.493
330,799.787
340,799.573
350,800.64
360,801.493
370,801.707
380,798.293
390,801.493
400,801.067
410,799.787
420,803.84
430,805.76
440,834.347
450,823.467
460,835.413
470,846.72
480,840.747
490,840.32
500,843.093
510,848
520,844.587
530,847.573
540,845.227
550,847.147
560,846.933
570,840.747
580,829.44
590,826.88
600,829.44
610,826.453
620,849.92
