MDTU,plaq_ss,plaq_st
1,0.527353,0.931447
2,0.519737,0.930636
3,0.513688,0.929158
4,0.514611,0.934935
5,0.508194,0.931164
6,0.506576,0.93211
7,0.499449,0.935277
8,0.494736,0.94196
9,0.494323,0.949145
10,0.493539,0.956306
11,0.493656,0.962052
12,0.4964,0.957839
13,0.488905,0.967618
14,0.49146,0.969578
15,0.490565,0.974203
16,0.485584,0.978158
17,0.482743,0.981731
18,0.486072,0.985489
19,0.484549,0.983724
20,0.482591,0.990005
21,0.476935,0.990238
22,0.475012,0.99549
23,0.47547,0.996272
24,0.475658,1.00565
25,0.476617,1.00556
26,0.474503,1.00525
27,0.474503,1.00525
28,0.480868,1.01962
29,0.47954,1.01993
30,0.477326,1.02833
31,0.473865,1.02501
32,0.477199,1.02082
33,0.474178,1.01978
34,0.473782,1.01928
35,0.473178,1.01758
36,0.475969,1.02886
37,0.47501,1.03125
38,0.47501,1.03125
39,0.467798,1.03132
40,0.466468,1.03552
41,0.462918,1.04173
42,0.458953,1.0428
43,0.456378,1.05113
44,0.455581,1.05154
45,0.455581,1.05154
46,0.451286,1.05549
47,0.451286,1.05549
48,0.453726,1.05617
49,0.45495,1.06097
50,0.450485,1.05935
51,0.450485,1.05935
52,0.449922,1.06294
53,0.449321,1.06734
54,0.44728,1.06086
55,0.4514,1.06341
56,0.4514,1.06341
57,0.44937,1.06954
58,0.445137,1.07278
59,0.448111,1.07198
60,0.444633,1.08196
61,0.449691,1.08251
62,0.445849,1.07599
63,0.445616,1.08356
64,0.444439,1.08802
65,0.443073,1.08632
66,0.445218,1.09207
67,0.444748,1.0943
68,0.437803,1.09025
69,0.437803,1.09025
70,0.436125,1.09671
71,0.435039,1.10162
72,0.430266,1.10306
73,0.426234,1.09844
74,0.426234,1.09844
75,0.42752,1.10156
76,0.42752,1.10156
77,0.422953,1.09551
78,0.41582,1.0888
79,0.413497,1.08572
80,0.414338,1.0966
81,0.411917,1.08773
82,0.415912,1.09817
83,0.417754,1.10446
84,0.417754,1.10446
85,0.417754,1.10446
86,0.417754,1.10446
87,0.416093,1.10618
88,0.419609,1.10572
89,0.416911,1.11037
90,0.414969,1.09812
91,0.410631,1.09994
92,0.410398,1.10279
93,0.4127,1.10873
94,0.409687,1.10592
95,0.413184,1.10936
96,0.414142,1.11375
97,0.409602,1.10893
98,0.409602,1.10893
99,0.412248,1.11122
100,0.414122,1.10752
101,0.418622,1.11774
102,0.414281,1.11365
103,0.412917,1.11833
104,0.417095,1.11581
105,0.413078,1.11038
106,0.412727,1.11612
107,0.412727,1.11612
108,0.41116,1.11321
109,0.409825,1.11128
110,0.407905,1.1066
111,0.403767,1.10892
112,0.403767,1.10892
113,0.399136,1.09896
114,0.398018,1.10309
115,0.392517,1.09579
116,0.392529,1.10044
117,0.393475,1.10195
118,0.389499,1.09771
119,0.384369,1.10683
120,0.382634,1.11053
121,0.381159,1.10361
122,0.380283,1.10203
123,0.37678,1.10735
124,0.376565,1.11104
125,0.376565,1.11104
126,0.376565,1.11104
127,0.37232,1.11075
128,0.37232,1.11075
129,0.372032,1.11895
130,0.369289,1.11818
131,0.369289,1.11818
132,0.36851,1.1174
133,0.363724,1.10999
134,0.364439,1.11265
135,0.3594,1.11509
136,0.354262,1.10553
137,0.348705,1.10238
138,0.342542,1.1024
139,0.342542,1.1024
140,0.342363,1.10287
141,0.340449,1.10075
142,0.340449,1.10075
143,0.337924,1.10528
144,0.337924,1.10528
145,0.335663,1.1018
146,0.333175,1.09928
147,0.333977,1.10492
148,0.33071,1.10594
149,0.329101,1.10741
150,0.330191,1.11059
151,0.330436,1.11322
152,0.325038,1.10498
153,0.32464,1.10294
154,0.325326,1.10686
155,0.324752,1.11139
156,0.320803,1.11253
157,0.312798,1.1044
158,0.312548,1.09779
159,0.313116,1.09709
160,0.307164,1.10176
161,0.306048,1.10054
162,0.304297,1.10647
163,0.30224,1.10623
164,0.30224,1.10623
165,0.30224,1.10623
166,0.297747,1.10578
167,0.297623,1.11478
168,0.293285,1.10869
169,0.288788,1.10746
170,0.288474,1.10881
171,0.283068,1.10966
172,0.279367,1.1048
173,0.274839,1.10296
174,0.269696,1.10343
175,0.266079,1.098
176,0.264586,1.10653
177,0.256423,1.10654
178,0.252798,1.10228
179,0.250573,1.10354
180,0.245667,1.09877
181,0.240962,1.10738
182,0.23754,1.10908
183,0.23261,1.10964
184,0.226076,1.11253
185,0.21899,1.1092
186,0.213573,1.11257
187,0.207119,1.11224
188,0.199216,1.11146
189,0.188634,1.1033
190,0.181814,1.11045
191,0.170295,1.10721
192,0.15845,1.09601
193,0.147869,1.10025
194,0.133859,1.08882
195,0.118073,1.07819
196,0.0996615,1.07479
197,0.0757802,1.06869
198,0.0453658,1.07376
199,0.0453658,1.07376
200,0.0332846,1.13498
