MDTU,plaq_ss,plaq_st
1,0.631694,1.0502
2,0.632966,1.05752
3,0.630163,1.0482
4,0.631436,1.05549
5,0.62556,1.06001
6,0.626765,1.0655
7,0.61648,1.07062
8,0.615182,1.07572
9,0.6139,1.07205
10,0.616393,1.07207
11,0.614365,1.07778
12,0.614352,1.0785
13,0.618006,1.07949
14,0.612251,1.07374
15,0.614467,1.0782
16,0.619715,1.07978
17,0.617859,1.08109
18,0.615247,1.07817
19,0.614762,1.07927
20,0.614896,1.08063
21,0.608649,1.07868
22,0.6147,1.07572
23,0.613435,1.07802
24,0.610344,1.07504
25,0.61215,1.08364
26,0.621135,1.09071
27,0.617946,1.09404
28,0.617946,1.09404
29,0.622261,1.09696
30,0.621961,1.10045
31,0.621961,1.10045
32,0.613177,1.0915
33,0.614133,1.10021
34,0.617466,1.10138
35,0.617466,1.10138
36,0.619796,1.10872
37,0.623373,1.11879
38,0.623373,1.11879
39,0.62883,1.11396
40,0.624241,1.11971
41,0.626323,1.11715
42,0.620726,1.1187
43,0.617481,1.11416
44,0.616782,1.11225
45,0.616782,1.11225
46,0.615821,1.10775
47,0.612064,1.10678
48,0.61753,1.11128
49,0.614934,1.10777
50,0.614145,1.10828
51,0.614145,1.10828
52,0.613185,1.11579
53,0.614003,1.11732
54,0.613779,1.12032
55,0.618459,1.11626
56,0.619469,1.11817
57,0.621831,1.1224
58,0.621831,1.1224
59,0.622527,1.11494
60,0.622991,1.1202
61,0.616029,1.11685
62,0.616029,1.11685
63,0.615133,1.11934
64,0.615133,1.11934
65,0.611712,1.12336
66,0.614799,1.11218
67,0.611065,1.11814
68,0.608964,1.11634
69,0.608964,1.11634
70,0.611689,1.12248
71,0.613226,1.12154
72,0.614348,1.12485
73,0.614348,1.12485
74,0.614348,1.12485
75,0.614542,1.12826
76,0.614542,1.12826
77,0.616196,1.13181
78,0.616196,1.13181
79,0.617862,1.13191
80,0.617862,1.13191
81,0.622519,1.1327
82,0.624786,1.14198
83,0.622317,1.15021
84,0.622293,1.15059
85,0.620903,1.1527
86,0.6182,1.15061
87,0.620384,1.15204
88,0.613787,1.15186
89,0.613787,1.15186
90,0.614204,1.14122
91,0.615702,1.14723
92,0.615142,1.15245
93,0.618235,1.15755
94,0.614599,1.15789
95,0.618998,1.15693
96,0.613711,1.15566
97,0.611038,1.15828
98,0.610552,1.15504
99,0.610552,1.15504
100,0.608713,1.15928
101,0.610197,1.15121
102,0.609786,1.1572
103,0.604605,1.14888
104,0.602614,1.14386
105,0.604942,1.15421
106,0.611684,1.15172
107,0.611684,1.15172
108,0.603307,1.15875
109,0.606678,1.15699
110,0.609873,1.15338
111,0.609935,1.1487
112,0.61244,1.15009
113,0.61037,1.14664
114,0.614121,1.14896
115,0.61546,1.14572
116,0.619189,1.15297
117,0.626938,1.15118
118,0.624334,1.14525
119,0.627226,1.14409
120,0.627226,1.14409
121,0.627226,1.14409
122,0.624977,1.14041
123,0.627286,1.14093
124,0.625677,1.13958
125,0.632722,1.13505
126,0.628506,1.13196
127,0.627343,1.12842
128,0.632372,1.1314
129,0.627466,1.13515
130,0.62502,1.13166
131,0.62635,1.13303
132,0.618947,1.13974
133,0.618005,1.14548
134,0.618005,1.14548
135,0.616135,1.14398
136,0.618076,1.14897
137,0.620129,1.15423
138,0.620129,1.15423
139,0.625363,1.15392
140,0.623311,1.15459
141,0.623661,1.16119
142,0.624699,1.1528
143,0.6228,1.15248
144,0.61788,1.14589
145,0.624966,1.1479
146,0.624966,1.1479
147,0.625534,1.14939
148,0.63006,1.15192
149,0.629964,1.15056
150,0.629964,1.15056
151,0.630692,1.15649
152,0.637783,1.15801
153,0.631918,1.16085
154,0.629262,1.15987
155,0.628411,1.15569
156,0.630165,1.16143
157,0.628075,1.15818
158,0.628588,1.16142
159,0.628588,1.16142
160,0.627521,1.15312
161,0.627521,1.15312
162,0.627976,1.15919
163,0.627976,1.15919
164,0.633706,1.16583
165,0.633706,1.16583
166,0.628284,1.16302
167,0.629289,1.16102
168,0.625681,1.16333
169,0.629401,1.16722
170,0.627361,1.17024
171,0.627361,1.17024
172,0.627361,1.17024
173,0.626283,1.16942
174,0.626283,1.16942
175,0.620314,1.15913
176,0.620314,1.15913
177,0.614889,1.16551
178,0.615987,1.16122
179,0.620517,1.16134
180,0.62263,1.1695
181,0.62263,1.1695
182,0.623382,1.17357
183,0.623382,1.17357
184,0.621223,1.17066
185,0.620142,1.16353
186,0.623961,1.17535
187,0.619136,1.17255
188,0.614472,1.16108
189,0.613367,1.15955
190,0.613411,1.1588
191,0.620701,1.16821
192,0.619722,1.15657
193,0.612556,1.15547
194,0.612613,1.15305
195,0.609752,1.14402
196,0.612871,1.14066
197,0.612871,1.14066
198,0.612871,1.14066
199,0.618105,1.14262
200,0.624731,1.14754
201,0.615233,1.14013
202,0.616646,1.1398
203,0.615778,1.1434
204,0.620621,1.14623
205,0.620621,1.14623
206,0.620621,1.14623
207,0.620621,1.14623
208,0.621391,1.14516
209,0.625644,1.14479
210,0.630918,1.14915
211,0.624187,1.15272
212,0.627447,1.15819
213,0.627734,1.15116
214,0.62456,1.15816
215,0.630322,1.16228
216,0.63651,1.16262
217,0.634038,1.1523
218,0.632856,1.15489
219,0.631123,1.15603
220,0.630416,1.16008
221,0.628803,1.15932
222,0.623266,1.16776
223,0.623266,1.16776
224,0.618205,1.15949
225,0.619969,1.15838
226,0.619969,1.15838
227,0.619749,1.16091
228,0.620791,1.16039
229,0.62602,1.15681
230,0.628919,1.15925
231,0.63261,1.16346
232,0.630332,1.16051
233,0.626554,1.15898
234,0.6236,1.15229
235,0.6236,1.15229
236,0.625009,1.15085
237,0.622243,1.15139
238,0.621294,1.14407
239,0.621847,1.15279
240,0.623142,1.15607
241,0.620404,1.16142
242,0.620404,1.16142
243,0.614832,1.15576
244,0.616685,1.15408
245,0.619744,1.15622
246,0.621216,1.15708
247,0.617255,1.15534
248,0.623102,1.15176
249,0.620243,1.15496
250,0.622342,1.15401
251,0.623459,1.155
252,0.615427,1.14733
253,0.622841,1.14532
254,0.622483,1.14088
255,0.619389,1.13955
256,0.620126,1.14188
257,0.622466,1.14377
258,0.624956,1.14094
259,0.631476,1.15164
260,0.631476,1.15164
261,0.626216,1.14915
262,0.622652,1.14448
263,0.62085,1.14265
264,0.618123,1.13929
265,0.622222,1.13953
266,0.630567,1.13956
267,0.630567,1.13956
268,0.630558,1.14655
269,0.633634,1.14692
270,0.634216,1.1435
271,0.626469,1.14069
272,0.625529,1.13941
273,0.628046,1.14617
274,0.628046,1.14617
275,0.631898,1.14831
276,0.632401,1.15466
277,0.633991,1.15232
278,0.630773,1.15961
279,0.633925,1.14977
280,0.63633,1.1507
281,0.632292,1.15414
282,0.632292,1.15414
283,0.632292,1.15414
284,0.627565,1.14926
285,0.626637,1.14455
286,0.626609,1.1637
287,0.626028,1.15224
288,0.625072,1.14682
289,0.63085,1.15025
290,0.63074,1.15543
291,0.622104,1.1486
292,0.624629,1.14558
293,0.622142,1.14647
294,0.627642,1.14445
295,0.619279,1.14189
296,0.619279,1.14189
297,0.616453,1.14327
298,0.616514,1.14244
299,0.616621,1.14763
300,0.617688,1.14628
301,0.617688,1.14628
302,0.62007,1.1545
303,0.617814,1.15496
304,0.615854,1.14255
305,0.615854,1.14255
306,0.618479,1.13813
307,0.61458,1.14365
308,0.619663,1.13936
309,0.619726,1.13829
310,0.618256,1.13573
311,0.611778,1.13293
312,0.611778,1.13293
313,0.617127,1.13578
314,0.614505,1.12985
315,0.617468,1.13029
316,0.618084,1.13433
317,0.619236,1.14139
318,0.620275,1.14277
319,0.614411,1.13903
320,0.614411,1.13903
321,0.622637,1.14426
322,0.628208,1.14946
323,0.627501,1.14323
324,0.631801,1.15474
325,0.633978,1.14944
326,0.633978,1.14944
327,0.626358,1.1491
328,0.625267,1.143
329,0.627194,1.15352
330,0.619963,1.1425
331,0.625937,1.14109
332,0.625901,1.14528
333,0.624915,1.1369
334,0.625252,1.13392
335,0.625252,1.13392
336,0.62717,1.13914
337,0.629303,1.14651
338,0.628814,1.15081
339,0.628814,1.15081
340,0.623848,1.14345
341,0.624706,1.14662
342,0.622988,1.14354
343,0.621983,1.15334
344,0.624738,1.16027
345,0.625031,1.15637
346,0.625878,1.15034
347,0.613067,1.14984
348,0.613495,1.14708
349,0.613495,1.14708
350,0.613495,1.14708
351,0.616915,1.14119
352,0.619403,1.14482
353,0.619989,1.15111
354,0.617229,1.15439
355,0.614089,1.15128
356,0.613187,1.14891
357,0.61073,1.14404
358,0.612402,1.13445
359,0.612308,1.14526
360,0.616388,1.15304
361,0.616388,1.15304
362,0.614496,1.14645
363,0.614496,1.14645
364,0.614496,1.14645
365,0.614496,1.14645
366,0.614821,1.15213
367,0.614821,1.15213
368,0.621108,1.15643
369,0.615528,1.15257
370,0.615528,1.15257
371,0.615528,1.15257
372,0.610797,1.14956
373,0.605135,1.14625
374,0.605135,1.14625
375,0.605135,1.14625
376,0.608148,1.14439
377,0.607634,1.14675
378,0.602156,1.15647
379,0.599512,1.14811
380,0.599562,1.15471
381,0.599562,1.15471
382,0.605932,1.16599
383,0.601755,1.15933
384,0.604794,1.16139
385,0.604794,1.16139
386,0.60734,1.17139
387,0.60734,1.17139
388,0.608721,1.16946
389,0.610048,1.16612
390,0.610376,1.16485
391,0.606556,1.16024
392,0.613969,1.1596
393,0.613969,1.1596
394,0.61405,1.14515
395,0.616587,1.15185
396,0.615956,1.15448
397,0.617072,1.15152
398,0.615153,1.15384
399,0.614908,1.15593
400,0.61205,1.1498
401,0.610805,1.15266
402,0.609129,1.15496
403,0.609129,1.15496
404,0.605982,1.14409
405,0.611679,1.14668
406,0.611536,1.1532
407,0.610705,1.14733
408,0.61115,1.15945
409,0.61115,1.15945
410,0.615088,1.16145
411,0.612008,1.15704
412,0.610921,1.16486
413,0.610185,1.15984
414,0.612657,1.15766
415,0.612657,1.15766
416,0.617562,1.15668
417,0.614681,1.16482
418,0.614681,1.16482
419,0.620182,1.15676
420,0.6217,1.16241
421,0.620136,1.16379
422,0.616782,1.1602
423,0.615101,1.15833
424,0.616584,1.15542
425,0.617044,1.15369
426,0.616294,1.15751
427,0.627128,1.14885
428,0.627128,1.14885
429,0.621175,1.1443
430,0.621175,1.1443
431,0.623493,1.15656
432,0.623493,1.15656
433,0.62672,1.1497
434,0.62672,1.1497
435,0.620506,1.14778
436,0.620506,1.14778
437,0.617661,1.14091
438,0.613003,1.13336
439,0.613055,1.14223
440,0.613055,1.14223
441,0.613834,1.14558
442,0.616772,1.14954
443,0.620112,1.16083
444,0.614468,1.15913
445,0.616502,1.16037
446,0.611687,1.14967
447,0.615883,1.1441
448,0.612672,1.14173
449,0.610966,1.14667
450,0.607527,1.15336
451,0.609939,1.14315
452,0.599973,1.14097
