t,e^(-dS)
1,0.525345
2,1.07397
3,0.958601
4,0.971416
5,0.818813
6,1.0175
7,0.933131
8,0.963965
9,0.87564
10,1.01386
11,1.00811
12,1.10447
13,0.786549
14,1.00313
15,0.899874
16,1.07736
17,0.933476
18,1.01581
19,0.985792
20,0.885857
21,1.31443
22,0.714766
23,1.33003
24,1.50456
25,1.26301
26,0.705041
27,1.007
28,0.76552
29,0.50248
30,0.637819
31,0.280271
32,0.984393
33,1.52409
34,0.23907
35,0.718062
36,0.637756
37,0.734768
38,0.406001
39,0.925075
40,0.532752
41,1.08568
42,1.81068
43,1.77216
44,1.10293
45,0.379804
46,0.629644
47,0.615882
48,0.450769
49,1.79427
50,0.415447
51,0.402001
52,0.75239
53,0.798756
54,1.17269
55,2.11214
56,1.13837
57,1.26617
58,0.798197
59,0.49401
60,0.680655
61,1.56361
62,0.540263
63,1.11238
64,0.51856
65,0.828698
66,1.30761
67,0.87459
68,1.08216
69,0.822752
70,0.606531
71,1.07208
72,1.5882
73,0.529565
74,0.733594
75,1.20828
76,0.384466
77,0.570353
78,0.420547
79,1.45703
80,0.271715
81,0.842653
82,0.444191
83,0.500924
84,0.446999
85,1.07302
86,1.56049
87,0.999662
88,0.98596
89,0.220689
90,0.860364
91,0.630968
92,0.407791
93,0.82961
94,1.25295
95,1.33696
96,0.894223
97,1.32684
98,1.0099
99,0.466172
100,0.621823
101,1.34138
102,2.10876
103,1.5005
104,1.15269
105,0.932375
106,1.02217
107,0.2595
108,1.62531
109,0.464636
110,1.35771
111,1.13724
112,1.50185
113,2.47193
114,0.746918
115,1.07399
116,0.810827
117,0.918724
118,0.474592
119,0.897448
120,0.709922
121,0.438498
122,2.19877
123,0.876955
124,1.5768
125,0.718852
126,0.961693
127,1.75523
128,1.00065
129,0.659614
130,1.06683
131,1.4987
132,0.878008
133,0.6722
134,0.932524
135,0.430245
136,0.730227
137,0.750662
138,0.485634
139,0.827704
140,0.959906
141,1.18994
142,3.60024
143,0.479889
144,1.19113
145,0.79724
146,0.309437
147,1.68304
148,0.997193
149,0.672805
150,0.416237
151,1.15085
152,0.678955
153,1.03046
154,0.949044
155,1.44962
156,1.3573
157,1.14855
158,1.70267
159,0.716054
160,0.311299
161,0.509921
162,1.01191
163,0.955223
164,1.17175
165,0.659219
166,1.3299
167,1.70881
168,1.25596
169,0.727676
170,1.10716
171,0.355226
172,0.352748
173,0.859934
174,0.249325
175,1.09079
176,0.231078
177,0.535851
178,0.953019
179,1.09252
180,1.12008
181,0.537192
182,0.297007
183,0.762312
184,0.900955
185,1.01134
186,3.01018
187,1.81158
188,1.31049
189,1.10311
190,0.784899
191,0.886477
192,3.18674
193,3.23167
194,1.2682
195,0.815707
196,1.1853
197,0.631221
198,0.839205
199,0.817585
200,0.699772
201,1.13281
202,3.684
203,0.864936
204,1.04757
205,0.458773
206,0.921512
207,0.388913
208,0.86338
209,0.891901
210,1.07132
211,0.917668
212,0.486363
213,0.977458
214,0.615759
215,1.4755
216,1.28223
217,1.05555
218,0.955892
219,1.09358
220,0.746694
221,1.96443
222,0.595949
223,0.389107
224,0.908182
225,1.31679
226,0.24244
227,0.87494
228,0.567281
229,1.70438
230,1.3719
231,0.535208
232,1.00381
233,1.12795
234,1.13587
235,0.563775
236,0.297601
237,0.906939
238,1.9603
239,1.00271
240,0.932412
241,2.37643
242,0.306972
243,0.947243
244,1.09115
245,1.66712
246,1.08643
247,1.26909
248,1.24433
249,0.907964
250,0.466965
251,0.653508
252,0.687771
253,0.976042
254,1.42832
255,1.18246
256,3.08022
257,0.42181
258,0.650639
259,0.937892
260,0.718493
261,0.974657
262,1.0364
263,0.585669
264,0.613669
265,0.613423
266,0.840297
267,0.651746
268,1.50863
269,2.40344
270,1.3226
271,0.910073
272,1.24011
273,0.589783
274,0.859504
275,0.580422
276,0.719931
277,0.7781
278,0.80501
279,0.872145
280,0.739116
281,1.41623
282,0.901947
283,0.404178
284,1.87686
285,1.36383
286,0.991314
287,0.861741
288,2.00872
289,1.1266
290,1.54775
291,1.69232
292,0.658296
293,1.30096
294,0.432705
295,0.813914
296,0.47265
297,2.60883
298,1.00003
299,1.35094
300,0.966562
301,0.147195
302,0.845185
303,1.27634
304,2.69743
305,0.535422
306,0.668312
307,3.12052
308,1.21385
309,0.715982
310,0.687908
311,0.974822
312,0.441137
313,0.93629
314,0.772827
315,0.705605
316,1.089
317,0.911458
318,1.31653
319,0.768204
320,0.508698
321,1.18294
322,1.04048
323,1.23924
324,0.775769
325,0.470293
326,0.490417
327,0.4679
328,1.18756
329,0.746022
330,1.96698
331,0.840213
332,0.725859
333,0.668045
334,1.09353
335,0.587018
336,0.292
337,2.26257
338,1.19089
339,0.491988
340,1.00369
341,2.24521
342,0.450364
343,1.07379
344,0.501877
345,2.43343
346,1.26238
347,1.43419
348,0.896372
349,0.501125
350,0.187871
351,0.811071
352,1.25785
353,1.62077
354,1.16579
355,1.72168
356,0.978436
357,1.5479
358,1.01778
359,0.667244
360,0.952124
361,0.356294
362,0.437447
363,0.458681
364,0.307586
365,0.502028
366,2.04214
367,0.681813
368,1.026
369,1.14568
370,0.742673
371,0.504948
372,2.73191
373,0.23551
374,0.613853
375,0.563719
376,1.26453
377,1.05199
378,1.08837
379,0.324004
380,0.893597
381,0.470999
382,0.725423
383,1.00203
384,0.633814
385,0.54531
386,0.970756
387,0.286505
388,0.474023
389,1.75628
390,1.0595
391,0.990165
392,0.613607
393,0.490662
394,0.556883
395,1.30317
396,0.59197
397,1.09431
398,0.886743
399,2.51155
400,2.17103
401,2.03033
402,1.13758
403,0.402806
404,1.41652
405,1.12874
406,1.26251
407,1.32445
408,0.548976
409,0.269012
410,0.984432
411,0.787336
412,1.08013
413,1.02289
414,2.81511
415,0.391488
416,2.03074
417,1.13564
418,0.425368
419,0.776856
420,0.424433
421,3.67664
422,1.42946
423,1.41822
424,1.23467
425,2.00812
426,0.82572
427,0.988754
428,0.502781
429,0.593511
430,0.418365
431,0.579726
432,0.356294
433,0.531262
434,0.683998
435,0.614651
436,0.622881
437,1.006
438,1.12772
439,1.95463
440,0.483647
441,1.46829
442,0.219588
443,0.624065
444,0.789939
445,0.528137
446,0.78773
447,0.799715
448,0.54433
449,0.472934
450,0.775459
451,2.33941
452,1.12919
453,1.39431
454,1.67498
455,0.427543
456,0.97164
457,0.62594
458,0.315373
459,1.40368
460,0.409712
461,1.4829
462,0.579436
463,0.692671
464,0.661927
465,0.962472
466,0.620394
467,1.51407
468,1.04329
469,1.32419
470,0.687427
471,1.16311
472,0.900595
473,0.712482
474,0.550405
475,0.939873
476,1.03259
477,0.607502
478,1.07129
479,1.34084
480,0.970339
481,0.742301
482,0.359155
483,0.78592
484,1.38514
485,1.98715
486,0.979004
487,1.20334
488,0.76018
489,1.5901
490,1.59393
491,0.587018
492,1.03589
493,1.18982
494,0.908092
495,0.688252
496,0.48758
497,1.27341
498,1.21872
499,0.30331
500,1.14431
501,1.0275
502,3.23491
503,0.812288
504,0.45235
505,0.958026
506,1.43994
507,0.883115
508,0.487044
509,0.491693
510,2.08882
511,1.17339
512,1.3803
513,0.33824
514,0.601938
515,0.287078
516,1.51422
517,1.51059
518,0.360235
519,0.926585
520,0.675569
521,1.53081
522,0.578625
523,0.595949
524,1.07049
525,0.593095
526,1.26706
527,1.32339
528,0.8063
529,1.15558
530,0.650965
531,0.483115
532,0.637118
533,1.34891
534,0.738673
535,1.17704
536,0.869967
537,1.27201
538,0.552612
539,0.322066
540,1.93421
541,0.855388
542,1.46565
543,0.671595
544,1.29085
545,0.95467
546,1.47728
547,1.44846
548,0.226729
549,0.908873
550,1.58439
551,0.34611
552,0.289674
553,1.9077
554,0.858559
555,0.94466
556,0.687427
557,1.34501
558,0.38026
559,0.895834
560,1.39962
561,1.42789
562,0.424391
563,1.57318
564,0.785292
565,1.24085
566,1.36111
567,0.795647
568,1.12524
569,4.19545
570,0.649599
571,1.73707
572,1.33336
573,1.13928
574,0.916521
575,0.464358
576,1.13633
577,1.80074
578,0.345764
579,0.679499
580,2.21201
581,0.760028
582,0.774839
583,1.12964
584,1.77642
585,0.566544
586,1.27532
587,0.777556
588,1.20635
589,1.07649
590,0.808722
591,2.44856
592,1.46653
593,1.38237
594,1.05874
595,0.512528
596,0.649729
597,0.627005
598,0.872581
599,0.739116
600,0.750887
601,0.847809
602,0.744755
603,1.45441
604,1.63199
605,0.818649
606,1.08263
607,1.12255
608,0.505453
609,0.317906
610,0.459645
611,3.54309
612,0.795249
613,0.511504
614,0.792708
615,0.682086
616,0.935803
617,1.11293
618,0.636863
619,3.28051
620,1.11238
621,0.705534
622,0.880029
623,0.668579
624,0.291709
625,1.91746
626,0.391058
627,0.947517
628,1.02343
629,0.547441
630,1.59744
631,0.73374
632,1.24048
633,0.536655
634,0.67267
635,0.807914
636,0.537676
637,1.01182
638,1.07011
639,1.1781
640,0.852144
641,0.770589
642,1.22067
643,0.873978
644,1.02949
645,1.18305
646,0.742821
647,2.07716
648,1.12874
649,1.21507
650,0.268474
651,0.791837
652,1.58297
653,1.23825
654,0.78836
655,0.605077
656,0.664979
657,0.586959
658,0.670789
659,0.753595
660,0.59268
661,0.573957
662,0.479026
663,0.891188
664,0.71049
665,2.75661
666,0.506718
667,0.862776
668,0.616067
669,0.792629
670,0.698933
671,0.585025
672,0.625565
673,0.780438
674,1.00678
675,1.1051
676,0.381403
677,1.2186
678,2.43903
679,0.428442
680,1.03387
681,0.504141
682,0.516386
683,0.4275
684,0.586607
685,0.585611
686,0.754877
687,3.51838
688,0.818485
689,0.98335
690,0.694336
691,0.813752
692,0.354162
693,1.19782
694,0.59458
695,0.790018
696,0.869358
697,0.94216
698,1.70455
699,1.88495
700,1.24446
701,1.18436
702,0.768204
703,0.978172
704,2.65302
705,0.781063
706,1.16125
707,0.85573
708,0.778567
709,1.50336
710,1.65004
711,0.855901
712,0.636036
713,1.13451
714,0.528612
715,0.848657
716,0.908428
717,0.717703
718,0.979699
719,0.488996
720,0.736166
721,1.36697
722,0.744457
723,0.6951
724,0.822999
725,0.450229
726,0.653443
727,1.85503
728,0.865455
729,1.2263
730,0.631031
731,1.0587
732,1.01772
733,0.87792
734,0.641017
735,0.632358
736,1.10276
737,1.52974
738,1.15986
739,2.43294
740,0.801236
741,0.796841
742,1.97921
743,0.491644
744,1.06931
745,0.194952
746,1.12434
747,0.656259
748,1.37616
749,1.44383
750,0.962944
751,2.05197
752,0.954192
753,0.276651
754,2.00632
755,1.39571
756,0.64365
757,1.28866
758,0.401961
759,1.33964
760,0.615574
761,0.587723
762,1.02651
763,0.511248
764,0.768588
765,0.460612
766,1.25986
767,0.7871
768,0.443747
769,0.824152
770,1.28595
771,0.355582
772,0.898616
773,1.2263
774,1.04055
775,0.983527
776,0.704125
777,0.862172
778,0.675501
779,1.52776
780,1.12614
781,0.482295
782,1.0702
783,0.863208
784,0.464683
785,0.535154
786,0.703984
787,0.694266
788,1.99013
789,0.947498
790,2.92999
791,1.05771
792,0.520534
793,0.730008
794,1.15766
795,0.964062
796,0.803723
797,1.21933
798,1.43319
799,1.35175
800,1.81684
801,1.16091
802,2.52742
803,0.729497
804,2.82074
805,0.78247
806,0.70815
807,0.700052
808,0.995851
809,2.5335
810,1.03218
811,1.85132
812,0.511146
813,0.424688
814,1.08968
815,0.648431
816,1.84541
817,0.437141
818,2.35467
819,0.634321
820,0.32368
821,1.78586
822,1.02544
823,0.592325
824,1.29201
825,1.03953
826,0.573326
827,0.635655
828,0.527398
829,0.803241
830,0.375499
831,0.866667
832,0.38678
833,0.707796
834,1.22006
835,0.755104
836,0.766669
837,1.27609
838,1.4636
839,3.6693
840,1.75628
841,0.545365
842,1.48899
843,0.40176
844,0.486655
845,2.15373
846,1.08023
847,0.705041
848,0.488264
849,0.810909
850,0.444591
851,1.12851
852,1.13349
853,2.57076
854,0.679499
855,0.598577
856,0.618783
857,0.438849
858,0.298794
859,1.14924
860,0.877042
861,1.06986
862,0.461072
863,1.07388
864,0.894491
865,0.460243
866,0.62688
867,0.85385
868,0.890475
869,0.8473
870,0.712696
871,1.41722
872,2.71339
873,0.863121
874,0.459967
875,0.23551
876,1.61123
877,0.845016
878,1.74229
879,0.316004
880,1.09714
881,0.490907
882,1.15454
883,1.35717
884,1.4705
885,0.947479
886,0.479026
887,1.50275
888,1.25986
889,1.05327
890,0.595473
891,1.28236
892,0.503586
893,0.895924
894,1.63607
895,0.377456
896,1.10499
897,0.32078
898,1.08341
899,1.20346
900,0.603264
901,0.4347
902,2.05772
903,1.57886
904,0.792867
905,2.63689
906,1.06537
907,1.07742
908,1.42961
909,0.993273
910,1.81231
911,0.470199
912,0.337227
913,0.743639
914,1.88778
915,0.818976
916,1.45514
917,0.800835
918,0.896103
919,1.66863
920,1.39361
921,0.334874
922,0.775459
923,3.14873
924,0.510482
925,0.250074
926,0.645778
927,0.467526
928,0.9553
929,0.924595
930,1.24832
931,0.809855
932,0.575107
933,1.26074
934,0.203315
935,2.77597
936,0.591023
937,0.749612
938,1.2274
939,1.22043
940,1.24272
941,1.60834
942,0.805896
943,1.11751
944,0.947233
945,0.942085
946,0.633877
947,1.84264
948,0.619217
949,0.796204
950,0.549306
951,0.859848
952,0.215671
953,0.720651
954,0.745575
955,0.74774
956,1.07696
957,0.46218
958,0.905562
959,1.30252
960,0.816442
961,0.989901
962,1.3033
963,1.15673
964,0.577758
965,1.02227
966,0.632547
967,0.595353
968,0.509513
969,2.20957
970,0.98911
971,0.864676
972,0.439288
973,0.53462
974,0.75813
975,1.26884
976,3.25763
977,0.885591
978,0.606713
979,2.65727
980,0.363855
981,1.33003
982,0.413086
983,0.843412
984,0.915294
985,0.361317
986,0.327588
987,0.451536
988,2.18344
989,0.892258
990,1.49362
991,0.445125
992,1.32049
993,0.860106
994,1.01955
995,0.820288
996,0.702226
997,1.25835
998,0.430676
999,0.68571
1000,1.90808
1001,1.0447
1002,0.511197
1003,0.773832
1004,0.634131
1005,1.12479
1006,0.753746
1007,0.404016
1008,1.83089
1009,0.403653
1010,1.79266
1011,0.856758
1012,1.42547
1013,0.595234
1014,0.873366
1015,2.35585
1016,0.952
1017,0.604895
1018,3.82286
1019,0.530837
1020,1.37314
1021,0.970145
1022,3.95112
1023,0.66312
1024,1.27112
1025,0.540371
1026,1.38099
1027,0.971514
1028,0.502832
1029,0.718636
1030,0.385236
1031,2.10749
1032,0.716699
1033,0.774916
1034,0.9161
1035,0.65129
1036,3.1299
1037,1.41935
1038,0.476637
1039,0.456896
1040,0.572295
1041,0.532752
1042,1.68186
1043,0.333204
1044,0.34611
1045,0.558724
1046,2.22243
1047,0.173948
1048,0.740596
1049,0.911759
1050,1.37603
1051,0.61073
1052,1.84319
1053,0.361317
1054,0.90674
1055,0.676177
1056,0.844593
1057,1.35013
1058,0.889763
1059,0.5168
1060,0.844256
1061,1.95639
1062,0.661398
1063,0.833185
1064,0.522568
1065,1.65964
1066,0.253599
1067,1.0886
1068,0.466032
1069,2.04541
1070,0.689975
1071,4.86468
1072,0.544275
1073,0.735798
1074,0.804045
1075,0.44357
1076,0.935579
1077,0.525135
1078,1.66879
1079,0.465613
1080,2.15244
1081,0.50987
1082,0.782783
1083,0.902668
1084,1.12761
1085,0.77005
1086,0.416196
1087,0.430374
1088,1.76915
1089,1.35703
1090,0.371874
1091,1.12075
1092,0.494207
1093,0.62933
1094,0.762845
1095,2.721
1096,0.781453
1097,2.07342
1098,1.33402
1099,0.543297
1100,2.0668
1101,1.14935
1102,0.874503
1103,0.261584
1104,0.88763
1105,0.877481
1106,1.62304
1107,1.01498
1108,0.461811
1109,1.47359
1110,1.58756
1111,0.570638
1112,0.504645
1113,0.893776
1114,0.59197
1115,0.445081
1116,0.585962
1117,0.723106
1118,1.10572
1119,0.664779
1120,0.7598
1121,0.975456
1122,0.600375
1123,3.29696
1124,0.730373
1125,0.743936
1126,0.686465
1127,1.63837
1128,1.68759
1129,0.732714
1130,1.43778
1131,0.411684
1132,0.5799
1133,1.43347
1134,0.58234
1135,1.10838
1136,0.866581
1137,0.725859
1138,2.71312
1139,0.752165
1140,1.3607
1141,0.529088
1142,1.13735
1143,0.631726
1144,1.48498
1145,1.11561
1146,1.39682
1147,1.13735
1148,1.18922
1149,0.833851
1150,3.73221
1151,0.532539
1152,0.615574
1153,0.7598
1154,0.830689
1155,1.56252
1156,1.30096
1157,0.391136
1158,0.940231
1159,0.291417
1160,0.569612
1161,0.378477
1162,0.793263
1163,0.223353
1164,1.62905
1165,0.387012
1166,2.53552
1167,0.651225
1168,1.68641
1169,0.741634
1170,0.761093
1171,1.50351
1172,0.631726
1173,0.771129
1174,0.600556
1175,2.87772
1176,0.991201
1177,0.670722
1178,1.02715
1179,1.26314
1180,0.301496
1181,0.83845
1182,1.27954
1183,0.650379
1184,0.679159
1185,0.424476
1186,3.13616
1187,1.44846
1188,1.03925
1189,1.80381
1190,1.86974
1191,1.55628
1192,0.353808
1193,0.729205
1194,1.01131
1195,0.83527
1196,0.578394
1197,0.593867
1198,0.486363
1199,1.01946
1200,1.25973
1201,0.514428
1202,0.800355
1203,0.881527
1204,1.29137
1205,0.532326
1206,1.32803
1207,0.561637
1208,0.601517
1209,1.09445
1210,1.69384
1211,0.521785
1212,0.638266
1213,1.12221
1214,1.54682
1215,0.769973
1216,1.50637
1217,1.07027
1218,1.094
1219,0.4392
1220,0.692463
1221,1.63526
1222,0.918494
1223,1.33496
1224,0.435439
1225,1.63346
1226,0.660538
1227,0.54991
1228,1.35757
1229,0.810584
1230,2.90955
1231,0.557942
1232,2.8434
1233,4.09186
1234,1.33696
1235,1.07079
1236,0.410245
1237,0.866148
1238,0.56029
1239,1.80597
1240,1.75085
1241,1.42276
1242,0.58304
