t,cond_num
10,5.70886
20,5.69686
30,5.68627
40,5.71519
50,5.70783
60,5.6959
70,5.68372
80,5.69445
90,5.66556
100,5.65771
110,5.62621
120,5.74466
130,5.66756
140,5.67251
150,5.65835
160,5.67935
170,5.6958
180,5.66712
190,5.74927
200,5.67822
210,5.68607
220,5.65109
230,5.65961
240,5.65375
250,5.67232
260,5.71923
270,5.67438
280,5.661
290,5.68704
300,5.6992
310,5.68158
320,5.66943
330,5.70795
340,5.69422
350,5.69032
360,5.69457
370,5.6642
380,5.63625
390,5.64348
400,5.65142
410,5.61851
420,5.65494
430,5.624
440,5.69293
450,5.67138
460,5.64651
470,5.65868
480,5.73755
490,5.62837
500,5.64837
510,5.68173
520,5.61342
530,5.66619
540,5.64403
550,5.65092
560,5.64329
570,5.63556
580,5.64737
590,5.63485
600,5.626
610,5.65463
620,5.67711
630,5.64941
640,5.62666
650,5.66235
660,5.62261
670,5.59734
680,5.62232
690,5.63227
700,5.61547
710,5.67431
720,5.65318
730,5.65073
740,5.66835
750,5.62355
760,5.63376
770,5.66986
780,5.6629
790,5.6541
800,5.65136
810,5.65439
820,5.632
830,5.64695
840,5.61463
850,5.64421
860,5.66645
870,5.6187
880,5.61512
890,5.59301
900,5.63053
910,5.65389
920,5.61602
930,5.64762
940,5.61673
950,5.59337
960,5.70414
970,5.61542
980,5.61723
990,5.60831
1000,5.64229
1010,5.60581
1020,5.61259
1030,5.6445
1040,5.64146
1050,5.60337
1060,5.63529
1070,5.63008
1080,5.6388
1090,5.63201
1100,5.60057
1110,5.59306
1120,5.61555
1130,5.59558
1140,5.58326
1150,5.57005
1160,5.60221
1170,5.60242
1180,5.61166
1190,5.57373
1200,5.58894
1210,5.62112
1220,5.60358
1230,5.57613
1240,5.58326
1250,5.58327
1260,5.57695
1270,5.58329
1280,5.57649
1290,5.58377
1300,5.54757
1310,5.52104
1320,5.53461
1330,5.54269
1340,5.51425
1350,5.53463
1360,5.54196
1370,5.53782
1380,5.52293
1390,5.52663
1400,5.53704
1410,5.51694
1420,5.5223
1430,5.49102
1440,5.49432
1450,5.46266
1460,5.48158
1470,5.45338
1480,5.43067
1490,5.42102
1500,5.43214
1510,5.35781
1520,5.32914
1530,5.28513
1540,5.94152
1550,5.94152
1560,5.94152
1570,5.94152
1580,5.94152
1590,5.94152
1600,5.94152
1610,5.94152
1620,5.94152
1630,5.94152
1640,5.94152
1650,5.97248
1660,5.90904
1670,5.90904
1680,5.90904
1690,5.90904
1700,5.81506
1710,5.81506
1720,5.81475
1730,5.61342
1740,5.64016
1750,5.65505
1760,5.58406
1770,5.64117
1780,5.62052
1790,5.60986
1800,5.60954
1810,5.60251
1820,5.70345
1830,5.80817
1840,5.58595
1850,5.66831
1860,5.59261
1870,5.64006
1880,5.61833
1890,5.65841
1900,5.59557
1910,5.6946
1920,5.66253
1930,5.69686
1940,5.6316
1950,5.66729
1960,5.6126
1970,5.66716
1980,5.63442
1990,5.5998
2000,5.68765
