MDTU,min_min,min_max,max_min,max_max5
1,-0.459161,0.0735689,-0.0873801,0.299748
2,-0.458472,0.0859885,-0.092389,0.305388
3,-0.46775,0.0758874,-0.0954389,0.306607
4,-0.464169,0.0795404,-0.0998323,0.302066
5,-0.472474,0.0842628,-0.0931626,0.312296
6,-0.47914,0.0821887,-0.0941111,0.323255
7,-0.466289,0.099315,-0.0957545,0.315817
8,-0.467649,0.0963855,-0.101495,0.32194
9,-0.484414,0.0977037,-0.0960303,0.324687
10,-0.465443,0.101613,-0.0880366,0.320702
11,-0.485721,0.101767,-0.0905486,0.329173
12,-0.466393,0.099875,-0.0986409,0.318531
13,-0.465088,0.100723,-0.0875345,0.321915
14,-0.473802,0.113374,-0.0924997,0.313271
15,-0.443559,0.0964014,-0.0898258,0.324071
16,-0.470031,0.0942137,-0.0927129,0.321936
17,-0.4652,0.101714,-0.104461,0.321247
18,-0.475693,0.0996127,-0.0931531,0.311319
19,-0.461541,0.099404,-0.0950777,0.325408
20,-0.498033,0.100923,-0.0942635,0.328408
21,-0.487935,0.100165,-0.101011,0.32942
22,-0.468539,0.0998606,-0.105173,0.318542
23,-0.490763,0.0995043,-0.0967133,0.315614
24,-0.49513,0.0965038,-0.0988444,0.319
25,-0.496114,0.110645,-0.0892835,0.32382
26,-0.467411,0.107509,-0.0980429,0.337838
27,-0.453197,0.105074,-0.0929009,0.324229
28,-0.453197,0.105074,-0.0929009,0.324229
29,-0.465393,0.101969,-0.0999371,0.323115
30,-0.493007,0.109045,-0.0909465,0.327108
31,-0.493007,0.109045,-0.0909465,0.327108
32,-0.491303,0.110115,-0.0995998,0.324029
33,-0.486926,0.111708,-0.0917328,0.329895
34,-0.468519,0.110316,-0.093423,0.328421
35,-0.468519,0.110316,-0.093423,0.328421
36,-0.460946,0.101754,-0.0864178,0.328774
37,-0.468573,0.11637,-0.0792416,0.335231
38,-0.468573,0.11637,-0.0792416,0.335231
39,-0.4706,0.110489,-0.085694,0.323504
40,-0.475201,0.115117,-0.0907935,0.345148
41,-0.469869,0.114969,-0.0906195,0.337728
42,-0.475686,0.119123,-0.0977149,0.327603
43,-0.474188,0.117104,-0.104306,0.338135
44,-0.478969,0.120474,-0.0950654,0.332665
45,-0.478969,0.120474,-0.0950654,0.332665
46,-0.466424,0.116875,-0.108307,0.334484
47,-0.486498,0.108094,-0.0969938,0.33237
48,-0.46936,0.109115,-0.0961667,0.326976
49,-0.504244,0.120117,-0.0977949,0.331586
50,-0.528516,0.124807,-0.0990232,0.323486
51,-0.528516,0.124807,-0.0990232,0.323486
52,-0.481475,0.121018,-0.113715,0.332629
53,-0.502575,0.120108,-0.106454,0.337345
