t,walltime
10,731.8
20,718.9
30,316.9
40,315.1
50,315.7
60,313.2
70,311.3
80,310.1
90,312.7
100,314.2
110,315.4
120,316.2
130,317.3
140,317
150,317.7
160,315.5
170,315.3
180,315.6
190,314.4
200,314.1
210,314.6
220,315.4
230,307.9
240,308.7
250,306.5
260,308.7
270,296.6
280,296.9
290,295.3
300,295
310,297.9
320,301.9
330,297.4
340,299.2
350,296.7
360,295.9
370,296
380,294.7
390,294.6
400,294.2
410,298.1
420,298.5
430,305.6
440,308.6
450,307.2
460,307.1
470,308.3
480,310.9
490,308.2
500,306.2
510,307.5
520,303
530,303.8
540,304.6
550,300.9
560,300.8
570,301.7
580,302.7
590,305.9
600,303.9
610,304.4
620,302
630,299.9
640,299.4
650,296.6
660,294.9
670,293.9
680,293.7
690,295.4
700,295.6
710,295.9
720,316.7
730,316.9
740,316.6
750,315.5
760,310.9
770,310.2
780,312.9
790,308.5
800,306.7
810,309.8
820,302.8
830,314.5
840,316.8
850,317.4
860,322.2
870,320
880,319.4
890,319.4
900,319.9
910,318.9
920,321.3
930,319.8
940,320.4
950,320.1
960,319.2
970,318.7
980,318
990,316.9
1000,314.2
1010,313.6
1020,312.9
1030,303.2
1040,306.4
1050,308.7
1060,309.9
1070,310.2
1080,306.8
1090,298.3
1100,289.4
1110,289.5
1120,286.8
1130,288.8
1140,291.3
1150,296.4
1160,292.3
1170,291.9
1180,293.8
1190,293.6
1200,293.1
1210,295.2
1220,297.3
1230,324.7
1240,324.7
1250,323
1260,324.6
1270,322.3
1280,321
1290,320.3
1300,322.5
1310,320.8
1320,320.9
1330,322.1
1340,321.7
1350,319.3
1360,320.1
1370,320.7
1380,319.6
1390,319.8
1400,318.9
1410,317.2
1420,317.5
1430,292.9
1440,295.4
1450,292.6
1460,288.6
1470,291.6
1480,291
1490,288.2
1500,279.2
1510,279.8
1520,276.5
1530,274.8
1540,318.5
1550,359.9
1560,360.2
1570,358.9
1580,361
1590,356.8
1600,357.4
1610,358.9
1620,358.1
1630,391.8
1640,391
1650,392.5
1660,386
1670,382.6
1680,381.3
1690,380.8
1700,380.9
1710,375.8
1720,370.9
1730,357.4
1740,352.6
1750,355.5
1760,355
1770,352.4
1780,351.1
1790,351.6
1800,353.3
1810,352.3
1820,351.3
1830,323.7
1840,323
1850,322
1860,322.5
1870,321.4
1880,321.3
1890,321.2
1900,321.3
1910,320.9
1920,322.1
1930,322.1
1940,316.4
1950,314.4
1960,313.5
1970,314.2
1980,313.8
1990,317.4
2000,317.4
