MDTU,min_ave,max_ave
1,-0.220602,0.0652788
2,-0.22005,0.0666556
3,-0.22141,0.064786
4,-0.220258,0.0650326
5,-0.222228,0.0648265
6,-0.221966,0.0659045
7,-0.222816,0.064185
8,-0.223446,0.0645478
9,-0.22473,0.0635349
10,-0.222735,0.063691
11,-0.222335,0.0633273
12,-0.223425,0.0636928
13,-0.222182,0.0648529
14,-0.22374,0.0630921
15,-0.223133,0.0639637
16,-0.222405,0.0653571
17,-0.222554,0.0649042
18,-0.224213,0.0648511
19,-0.224126,0.0645331
20,-0.223215,0.0641958
21,-0.225507,0.0628171
22,-0.224461,0.0639308
23,-0.223497,0.0635711
24,-0.225822,0.0627861
25,-0.223634,0.0640255
26,-0.220118,0.0654526
27,-0.22099,0.0648613
28,-0.22099,0.0648613
29,-0.220009,0.0664236
30,-0.219582,0.0668158
31,-0.219582,0.0668158
32,-0.22347,0.0646223
33,-0.221832,0.0654946
34,-0.220141,0.0656068
35,-0.220141,0.0656068
36,-0.219006,0.0671225
37,-0.217109,0.0687805
38,-0.217109,0.0687805
39,-0.216048,0.0690019
40,-0.216917,0.0689205
41,-0.216034,0.0685265
42,-0.217692,0.067928
43,-0.219925,0.0675516
44,-0.220047,0.0671727
45,-0.220047,0.0671727
46,-0.218888,0.0658173
47,-0.220071,0.0650848
48,-0.218964,0.0666181
49,-0.219585,0.0655119
50,-0.219758,0.0659325
51,-0.219758,0.0659325
52,-0.21891,0.0657281
53,-0.219073,0.0659927
54,-0.21929,0.0666002
55,-0.21819,0.0673086
56,-0.216148,0.0663482
57,-0.215936,0.0675323
58,-0.215936,0.0675323
59,-0.216878,0.0676175
60,-0.217156,0.0683147
61,-0.218567,0.0659189
62,-0.218567,0.0659189
63,-0.219016,0.0665962
64,-0.219016,0.0665962
65,-0.218234,0.0652369
66,-0.219601,0.0658589
67,-0.219574,0.0653898
68,-0.221262,0.0657108
69,-0.221262,0.0657108
70,-0.219607,0.066174
71,-0.21849,0.065931
72,-0.217568,0.0667001
73,-0.217568,0.0667001
74,-0.217568,0.0667001
75,-0.217568,0.0667488
76,-0.217568,0.0667488
77,-0.217115,0.067662
78,-0.217115,0.067662
79,-0.216007,0.0677327
80,-0.216007,0.0677327
