ReTr(L),ImTr(L)
-0.499522,-0.801869
-0.51764,-0.792999
-0.540647,-0.778956
-0.555974,-0.766273
-0.555795,-0.77046
-0.570974,-0.756032
-0.563746,-0.762701
-0.538949,-0.781379
-0.556544,-0.765308
-0.548771,-0.771959
-0.547329,-0.771705
-0.562978,-0.761082
-0.54859,-0.775308
-0.570335,-0.75772
-0.56719,-0.756566
-0.5489,-0.774646
-0.534194,-0.785948
-0.54122,-0.777438
-0.54789,-0.775439
-0.520665,-0.793731
-0.534,-0.781285
-0.542406,-0.775826
-0.562521,-0.763214
-0.576875,-0.752551
-0.578194,-0.752545
-0.590326,-0.742457
-0.594039,-0.740229
-0.594039,-0.740229
-0.589255,-0.741116
-0.584313,-0.751064
-0.584313,-0.751064
-0.573209,-0.757599
-0.58069,-0.751344
-0.595169,-0.742167
-0.595169,-0.742167
-0.573801,-0.755803
-0.564381,-0.766054
-0.564381,-0.766054
-0.559049,-0.764809
-0.53418,-0.780725
-0.521517,-0.793628
-0.497152,-0.809056
-0.50281,-0.80625
-0.530447,-0.788569
-0.530447,-0.788569
-0.508096,-0.800671
-0.510645,-0.799462
-0.536604,-0.783531
-0.525979,-0.791749
-0.533801,-0.785345
-0.533801,-0.785345
-0.530125,-0.788695
-0.509015,-0.800139
-0.5175,-0.798632
-0.530311,-0.788552
-0.539813,-0.785074
-0.547739,-0.778101
-0.547739,-0.778101
-0.57208,-0.756315
-0.577311,-0.752895
-0.544904,-0.777424
-0.544904,-0.777424
-0.507386,-0.80382
-0.507386,-0.80382
-0.514115,-0.798835
-0.541083,-0.78258
-0.576916,-0.757381
-0.599414,-0.737111
-0.599414,-0.737111
-0.562371,-0.765824
-0.550776,-0.771025
-0.519459,-0.795846
-0.519459,-0.795846
-0.519459,-0.795846
-0.499381,-0.808114
-0.499381,-0.808114
-0.48732,-0.819854
-0.48732,-0.819854
-0.45747,-0.832272
-0.45747,-0.832272
-0.487935,-0.813929
-0.505116,-0.805233
-0.503868,-0.808133
-0.52797,-0.79276
-0.544035,-0.780833
-0.540562,-0.780799
-0.536558,-0.784071
-0.561126,-0.768085
-0.561126,-0.768085
-0.546238,-0.778394
-0.547945,-0.778206
-0.548829,-0.778807
-0.547559,-0.778707
-0.531454,-0.790481
-0.537126,-0.783648
-0.52983,-0.79075
-0.510844,-0.802706
-0.484162,-0.818736
-0.484162,-0.818736
-0.49325,-0.815403
-0.483023,-0.818401
-0.485016,-0.819735
-0.462797,-0.831635
-0.427661,-0.849189
-0.416623,-0.856487
-0.477633,-0.824495
-0.477633,-0.824495
-0.470517,-0.828542
-0.47258,-0.826204
-0.49394,-0.815644
-0.496146,-0.812749
-0.460881,-0.832294
-0.481829,-0.821769
-0.495113,-0.812944
-0.481017,-0.820205
-0.491938,-0.814506
-0.494741,-0.814454
-0.507126,-0.806562
-0.507625,-0.800319
-0.507625,-0.800319
-0.507625,-0.800319
-0.471665,-0.823037
-0.45076,-0.837189
-0.461846,-0.8322
-0.435784,-0.842006
-0.445049,-0.839259
-0.446188,-0.83776
-0.463864,-0.832881
-0.474677,-0.824189
-0.447156,-0.839515
-0.487862,-0.814274
-0.477538,-0.819776
-0.466421,-0.827845
-0.466421,-0.827845
-0.44155,-0.840409
-0.460876,-0.834596
-0.42624,-0.850193
-0.42624,-0.850193
-0.387729,-0.869621
-0.387591,-0.870899
-0.399722,-0.864891
-0.422396,-0.854086
-0.427294,-0.851611
-0.408296,-0.862031
-0.429974,-0.845908
-0.429974,-0.845908
-0.443192,-0.843572
-0.452379,-0.836005
-0.459019,-0.832726
-0.459019,-0.832726
-0.47652,-0.823371
-0.503229,-0.810326
-0.527112,-0.793714
-0.512475,-0.805106
-0.511265,-0.803304
-0.488598,-0.817509
-0.53827,-0.785665
-0.550081,-0.77612
-0.550081,-0.77612
-0.56191,-0.767985
-0.56191,-0.767985
-0.544983,-0.78327
-0.544983,-0.78327
-0.543799,-0.779715
-0.543799,-0.779715
-0.545641,-0.78176
-0.508933,-0.804872
-0.503934,-0.809351
-0.519885,-0.796207
-0.506791,-0.803051
-0.506791,-0.803051
-0.506791,-0.803051
-0.547695,-0.77963
-0.547695,-0.77963
-0.567525,-0.763199
-0.567525,-0.763199
-0.547635,-0.774269
-0.503127,-0.806565
-0.494343,-0.814409
-0.479098,-0.823597
-0.479098,-0.823597
-0.484411,-0.820189
-0.484411,-0.820189
-0.494951,-0.81253
-0.48492,-0.818051
-0.494368,-0.814699
-0.471175,-0.827263
-0.479818,-0.823771
-0.479385,-0.823122
-0.509669,-0.798007
-0.511325,-0.799609
-0.523417,-0.794179
-0.493166,-0.81595
-0.437494,-0.844424
-0.445926,-0.839925
-0.46821,-0.828668
-0.46821,-0.828668
-0.46821,-0.828668
-0.477841,-0.823865
-0.487715,-0.81506
-0.481474,-0.81846
-0.422847,-0.853996
-0.413778,-0.855889
-0.407324,-0.86016
-0.407324,-0.86016
-0.407324,-0.86016
-0.407324,-0.86016
-0.370478,-0.873493
-0.393858,-0.866888
-0.428091,-0.85044
-0.456699,-0.836181
-0.449555,-0.840241
-0.463106,-0.832043
-0.461516,-0.831387
-0.457016,-0.836464
-0.461168,-0.831171
-0.445585,-0.839759
-0.455145,-0.832987
-0.448572,-0.838623
-0.444117,-0.844081
-0.400584,-0.864707
-0.367717,-0.878799
-0.367717,-0.878799
-0.405489,-0.861152
-0.36575,-0.879522
-0.36575,-0.879522
-0.314055,-0.900312
-0.32801,-0.892899
-0.328541,-0.894166
-0.303861,-0.902336
-0.287508,-0.907855
-0.269043,-0.912229
-0.250289,-0.917807
-0.235625,-0.919828
-0.235625,-0.919828
-0.260551,-0.915779
-0.258009,-0.916867
-0.236686,-0.919345
-0.219344,-0.929356
-0.22225,-0.925525
-0.167244,-0.937504
-0.167244,-0.937504
-0.184444,-0.933612
-0.211286,-0.927225
-0.19791,-0.930338
-0.179761,-0.932183
-0.175014,-0.934823
-0.179344,-0.934839
-0.176574,-0.934989
-0.166612,-0.935624
-0.203804,-0.928466
-0.199662,-0.931176
-0.212572,-0.926141
-0.223426,-0.922362
-0.214314,-0.923624
-0.195896,-0.929946
-0.186864,-0.931562
-0.169141,-0.937553
-0.16838,-0.937133
-0.16838,-0.937133
-0.184391,-0.935025
-0.151815,-0.939242
-0.143396,-0.939145
-0.165905,-0.938043
-0.132881,-0.940839
-0.12813,-0.942834
-0.12813,-0.942834
-0.126174,-0.944905
-0.102572,-0.944426
-0.0901601,-0.946249
-0.0926629,-0.947069
-0.106553,-0.945486
-0.125031,-0.942594
-0.125031,-0.942594
-0.0905877,-0.948577
-0.107575,-0.946001
-0.135996,-0.942948
-0.1135,-0.945782
-0.117816,-0.943551
-0.121891,-0.943717
-0.112294,-0.945554
-0.112294,-0.945554
-0.112294,-0.945554
-0.100629,-0.945052
-0.11613,-0.945168
-0.152661,-0.939329
-0.125519,-0.945061
