t,cg_iters
1,13406
2,13387
3,13426
4,13407
5,13456
6,13322
7,13237
8,13240
9,13427
10,13366
11,13303
12,13332
13,13300
14,13329
15,13343
16,13338
17,13287
18,13328
19,13303
20,13231
21,6102
22,6112
23,6026
24,6138
25,6102
26,6083
27,6072
28,6136
29,6088
30,6106
31,6103
32,6057
33,6012
34,6067
35,6082
36,6051
37,6015
38,5998
39,6026
40,6094
41,6103
42,6041
43,6054
44,6025
45,6061
46,6026
47,6037
48,6070
49,6056
50,6063
51,6052
52,6054
53,6067
54,6031
55,6044
56,5968
57,5974
58,6028
59,6017
60,6046
61,6056
62,6048
63,6032
64,6027
65,6050
66,6077
67,6017
68,6034
69,6048
70,6013
71,6086
72,6115
73,6089
74,6038
75,6051
76,5998
77,6031
78,6034
79,6112
80,6045
81,6021
82,6069
83,6019
84,6019
85,6011
86,6042
87,5997
88,5999
89,5924
90,5966
91,5956
92,5955
93,5981
94,5998
95,6009
96,5989
97,5962
98,5989
99,5953
100,5997
101,6032
102,5999
103,5948
104,5989
105,5990
106,5974
107,5971
108,6025
109,5963
110,5935
111,5976
112,5980
113,5969
114,5953
115,6010
116,6044
117,6015
118,5998
119,6035
120,6049
121,6106
122,6109
123,6028
124,6039
125,6072
126,6053
127,6020
128,6025
129,5998
130,6037
131,6072
132,6051
133,6066
134,6003
135,6071
136,6024
137,6012
138,6015
139,6020
140,5986
141,5999
142,6036
143,6017
144,6045
145,6028
146,6037
147,6013
148,6028
149,5975
150,6009
151,5999
152,5998
153,5998
154,5997
155,5990
156,6037
157,5998
158,5929
159,5971
160,5966
161,5985
162,5950
163,5979
164,6018
165,6063
166,5986
167,5980
168,5975
169,6004
170,6030
171,6041
172,6029
173,6036
174,5945
175,6000
176,6050
177,6054
178,6005
179,5966
180,5998
181,5960
182,5997
183,5954
184,5978
185,5998
186,5959
187,5964
188,5963
189,5941
190,6090
191,6051
192,6057
193,5968
194,5954
195,5953
196,5954
197,5981
198,6000
199,5965
200,6021
201,6009
202,5998
203,5997
204,5955
205,6019
206,5994
207,5959
208,6033
209,5998
210,6031
211,6019
212,5995
213,5996
214,5994
215,6037
216,6019
217,6057
218,6063
219,6048
220,6013
221,5990
222,5956
223,6026
224,5958
225,5997
226,6001
227,5998
228,6046
229,5993
230,5986
231,5988
232,6001
233,5998
234,6016
235,6051
236,5997
237,5924
238,5956
239,5986
240,5933
241,5935
242,5997
243,5990
244,6031
245,5974
246,6021
247,6040
248,5984
249,5951
250,5973
251,5973
252,5971
253,5960
254,5984
255,6014
256,5991
257,6043
258,6020
259,6022
260,6075
261,6016
262,6025
263,6026
264,5969
265,5980
266,5998
267,5949
268,5948
269,5975
270,6032
271,6025
272,6062
273,6033
274,6015
275,6021
276,5998
277,5998
278,5986
279,5945
280,5998
281,6017
282,5982
283,5960
284,5989
285,6008
286,5991
287,5957
288,5932
289,5996
290,6033
291,5967
292,5984
293,5954
294,5943
295,5997
296,6019
297,6028
298,6038
299,5985
300,6011
301,5998
302,6022
303,5950
304,6043
305,6056
306,6024
307,6032
308,6022
309,6009
310,6033
311,6000
312,6027
313,5977
314,6032
315,5998
316,6022
317,5989
318,6031
319,6074
320,5986
321,6064
322,6018
323,6010
324,6093
325,6002
326,6010
327,5958
328,5996
329,6026
330,6024
331,6096
332,6061
333,6074
334,6007
335,5979
336,6123
337,6146
338,6051
339,6045
340,6023
341,6040
342,6002
343,5987
344,6035
345,6082
346,6087
347,6050
348,5996
349,5997
350,6045
351,6071
352,6021
353,6017
354,5924
355,6015
356,5997
