MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,2.98134,-1.5761,-2.53067
2,3.06255,-1.66928,-2.56762
3,2.98882,-1.69837,-2.45939
4,3.04366,-1.78511,-2.4652
5,3.16599,-1.8413,-2.57549
6,3.22394,-1.94463,-2.57143
7,3.3919,-2.02367,-2.72208
8,3.46339,-1.97509,-2.84502
9,3.42807,-2.01126,-2.77606
10,3.41042,-1.97423,-2.78089
11,3.48434,-2.01464,-2.84286
12,3.5003,-2.08391,-2.81237
13,3.48695,-2.01594,-2.84514
14,3.47718,-2.08434,-2.78322
15,3.51077,-2.10581,-2.8091
16,3.48306,-2.01789,-2.83898
17,3.52012,-1.9784,-2.91156
18,3.49079,-1.98909,-2.86865
19,3.51284,-2.03275,-2.86496
20,3.53561,-1.9332,-2.96028
21,3.58077,-2.01933,-2.95706
22,3.47046,-2.00093,-2.83556
23,3.51969,-2.08359,-2.8367
24,3.49958,-2.12883,-2.77762
25,3.60535,-2.18809,-2.86546
26,3.58617,-2.22882,-2.80944
27,3.66992,-2.29023,-2.86761
28,3.66992,-2.29023,-2.86761
29,3.64131,-2.2702,-2.84699
30,3.71937,-2.28264,-2.93654
31,3.71937,-2.28264,-2.93654
32,3.70163,-2.24263,-2.94493
33,3.79222,-2.31384,-3.00451
34,3.79232,-2.37385,-2.95745
35,3.79232,-2.37385,-2.95745
36,3.85071,-2.33264,-3.06377
37,3.95942,-2.36785,-3.17338
38,3.95942,-2.36785,-3.17338
39,3.80107,-2.23871,-3.07186
40,3.91972,-2.20981,-3.23743
41,3.87296,-2.13271,-3.23286
42,3.96644,-2.07396,-3.38102
43,3.9565,-2.09771,-3.35463
44,3.94292,-2.201,-3.27143
45,3.94292,-2.201,-3.27143
46,3.87235,-2.07442,-3.26984
47,3.91254,-2.10921,-3.29533
48,3.91329,-2.21233,-3.22791
49,3.90475,-2.1524,-3.25795
50,3.91716,-2.2002,-3.24088
51,3.91716,-2.2002,-3.24088
52,4.03545,-2.25878,-3.34407
53,4.0416,-2.167,-3.41155
54,4.09641,-2.22816,-3.43742
55,3.96736,-2.21159,-3.29376
56,3.99059,-2.26061,-3.28853
57,4.01721,-2.30449,-3.29049
58,4.01721,-2.30449,-3.29049
59,3.89408,-2.34745,-3.10699
60,3.96223,-2.42027,-3.13713
61,3.99312,-2.29018,-3.2711
62,3.99312,-2.29018,-3.2711
63,4.06332,-2.17434,-3.43261
64,4.06332,-2.17434,-3.43261
65,4.15169,-2.24558,-3.49198
66,3.96023,-2.25008,-3.25892
67,4.10123,-2.48383,-3.26354
68,4.10029,-2.59031,-3.17846
69,4.10029,-2.59031,-3.17846
70,4.15073,-2.45939,-3.34365
71,4.10997,-2.39215,-3.34207
72,4.15515,-2.27185,-3.47907
73,4.15515,-2.27185,-3.47907
74,4.15515,-2.27185,-3.47907
75,4.19401,-2.20647,-3.56668
76,4.19401,-2.20647,-3.56668
77,4.23191,-2.15838,-3.64012
78,4.23191,-2.15838,-3.64012
79,4.19808,-2.02398,-3.67796
80,4.19808,-2.02398,-3.67796
81,4.13724,-2.12034,-3.55259
82,4.24964,-2.26634,-3.59488
83,4.4186,-2.33377,-3.75201
84,4.42898,-2.45288,-3.68771
85,4.47437,-2.5614,-3.66868
86,4.47248,-2.5521,-3.67285
87,4.46408,-2.51844,-3.68585
88,4.55759,-2.68105,-3.6856
89,4.55759,-2.68105,-3.6856
90,4.39116,-2.52971,-3.58927
91,4.47477,-2.58208,-3.65465
92,4.57263,-2.6226,-3.74578
93,4.59581,-2.63977,-3.76206
94,4.65746,-2.60152,-3.86317
95,4.55671,-2.571,-3.76212
96,4.63196,-2.57906,-3.84753
97,4.71091,-2.53174,-3.97278
98,4.67282,-2.39685,-4.01128
99,4.67282,-2.39685,-4.01128
100,4.78565,-2.4955,-4.08349
101,4.59636,-2.33909,-3.95666
102,4.72735,-2.42164,-4.05999
103,4.66412,-2.27101,-4.07388
104,4.61903,-2.0893,-4.1195
105,4.74007,-2.07297,-4.26275
106,4.61444,-2.31343,-3.99263
107,4.61444,-2.31343,-3.99263
108,4.8573,-2.41038,-4.21704
109,4.76183,-2.34896,-4.14215
110,4.65325,-2.39815,-3.98768
111,4.58307,-2.39015,-3.91047
112,4.56544,-2.21075,-3.99447
113,4.53489,-2.30652,-3.90451
114,4.51728,-2.35098,-3.85729
115,4.44255,-2.24138,-3.83568
116,4.50181,-2.34149,-3.84496
117,4.37786,-2.26889,-3.74404
118,4.31499,-2.28839,-3.6582
119,4.2372,-2.26017,-3.58406
120,4.2372,-2.26017,-3.58406
121,4.2372,-2.26017,-3.58406
122,4.23092,-2.11924,-3.6619
123,4.22466,-2.01078,-3.71544
124,4.21575,-2.04523,-3.6864
125,4.0572,-1.85057,-3.61058
126,4.06753,-1.89312,-3.60013
127,4.02242,-1.88391,-3.55398
128,4.01718,-1.95961,-3.5068
129,4.12603,-2.06532,-3.57191
130,4.09305,-1.9279,-3.61058
131,4.09205,-2.10076,-3.51166
132,4.28225,-2.14753,-3.70483
133,4.39495,-2.16586,-3.82422
134,4.39495,-2.16586,-3.82422
135,4.39867,-2.05532,-3.88896
136,4.46136,-2.15801,-3.90471
137,4.51001,-2.02999,-4.02732
138,4.51001,-2.02999,-4.02732
139,4.42505,-1.8047,-4.04031
140,4.4772,-1.83021,-4.08603
141,4.5665,-1.92332,-4.14172
142,4.448,-1.98151,-3.98225
143,4.46176,-2.01175,-3.98248
144,4.43172,-1.89481,-4.00622
145,4.34024,-1.96854,-3.86814
146,4.34024,-1.96854,-3.86814
147,4.3649,-2.02848,-3.86492
148,4.33823,-2.06681,-3.81426
149,4.3144,-2.07253,-3.784
150,4.3144,-2.07253,-3.784
151,4.38895,-2.19268,-3.80197
152,4.33372,-2.27814,-3.68662
153,4.44833,-2.45471,-3.70972
154,4.4785,-2.41057,-3.7744
155,4.41303,-2.38627,-3.71222
156,4.47989,-2.32273,-3.83071
157,4.46103,-2.53179,-3.67299
158,4.4972,-2.59464,-3.67324
159,4.4972,-2.59464,-3.67324
160,4.40253,-2.61218,-3.54383
161,4.40253,-2.61218,-3.54383
162,4.50135,-2.57444,-3.69247
163,4.50135,-2.57444,-3.69247
164,4.48695,-2.56572,-3.681
165,4.48695,-2.56572,-3.681
166,4.53994,-2.59857,-3.7227
167,4.47897,-2.39891,-3.78238
168,4.58155,-2.41425,-3.89384
169,4.57005,-2.49609,-3.82817
170,4.65442,-2.47723,-3.94043
171,4.65442,-2.47723,-3.94043
172,4.65442,-2.47723,-3.94043
173,4.68198,-2.70156,-3.82394
174,4.68198,-2.70156,-3.82394
175,4.59662,-2.7526,-3.68132
176,4.59662,-2.7526,-3.68132
177,4.77258,-2.75398,-3.89783
178,4.69274,-2.48164,-3.98287
179,4.62726,-2.40028,-3.95603
180,4.72572,-2.39108,-4.07617
181,4.72572,-2.39108,-4.07617
182,4.76981,-2.43709,-4.10021
183,4.76981,-2.43709,-4.10021
184,4.75546,-2.47788,-4.05888
185,4.65741,-2.36572,-4.01184
186,4.79563,-2.48195,-4.10342
187,4.81087,-2.38241,-4.17955
188,4.70876,-2.36914,-4.06935
189,4.70578,-2.38034,-4.05936
190,4.66575,-2.52149,-3.92573
191,4.71346,-2.5341,-3.97429
192,4.55737,-2.50728,-3.80568
193,4.65593,-2.40427,-3.98713
194,4.60966,-2.10899,-4.09892
195,4.49706,-2.10975,-3.97146
196,4.41917,-2.17249,-3.8483
197,4.41917,-2.17249,-3.8483
198,4.41917,-2.17249,-3.8483
199,4.3761,-2.20952,-3.77734
200,4.35005,-2.23771,-3.73036
201,4.35933,-2.219,-3.7523
202,4.36159,-1.94557,-3.90362
203,4.41388,-1.92713,-3.97096
204,4.3846,-1.87518,-3.96338
205,4.3846,-1.87518,-3.96338
206,4.3846,-1.87518,-3.96338
207,4.3846,-1.87518,-3.96338
208,4.33798,-1.68804,-3.99607
209,4.30307,-1.76827,-3.92296
210,4.27883,-1.91951,-3.82412
211,4.4313,-2.11702,-3.89289
212,4.46563,-2.10015,-3.94097
213,4.35613,-2.12708,-3.8015
214,4.48837,-2.18372,-3.92133
215,4.49262,-2.16454,-3.93681
216,4.39153,-2.15607,-3.82581
217,4.28379,-2.0154,-3.78008
218,4.32471,-2.08394,-3.7895
219,4.37901,-2.07386,-3.85679
220,4.46479,-2.08629,-3.94738
221,4.46946,-1.89461,-4.04803
222,4.67734,-1.80882,-4.31343
223,4.67734,-1.80882,-4.31343
224,4.61931,-1.97601,-4.17533
225,4.59072,-1.7829,-4.23036
226,4.59072,-1.7829,-4.23036
227,4.63928,-1.52816,-4.38037
228,4.61383,-1.57698,-4.33596
229,4.47304,-1.5269,-4.20436
230,4.46539,-1.39946,-4.24043
231,4.48039,-1.3489,-4.27251
232,4.47205,-1.26745,-4.28868
233,4.49553,-1.1737,-4.33962
234,4.42838,-1.12248,-4.28376
235,4.42838,-1.12248,-4.28376
236,4.39237,-1.2201,-4.21951
237,4.44717,-1.21771,-4.27721
238,4.33168,-1.08625,-4.19327
239,4.4944,-1.03584,-4.3734
240,4.50621,-1.04812,-4.38262
241,4.61839,-0.808464,-4.54707
242,4.61839,-0.808464,-4.54707
243,4.62008,-0.886185,-4.53429
244,4.57198,-1.01719,-4.45739
245,4.549,-0.948478,-4.44902
246,4.5491,-0.856408,-4.46775
247,4.58601,-0.852479,-4.50608
248,4.45098,-0.840057,-4.37098
249,4.53501,-0.852801,-4.45411
250,4.47543,-0.763705,-4.40979
251,4.47403,-0.965062,-4.36871
252,4.48495,-0.938648,-4.38562
253,4.35789,-0.990604,-4.24381
254,4.26641,-1.02809,-4.14069
255,4.27786,-0.981962,-4.16364
256,4.32217,-0.902665,-4.22686
257,4.31309,-0.85722,-4.22705
258,4.2449,-0.732383,-4.18125
