MDTU,|det-1|^2,1-Re(det),Im(det)
1,3.58233,0.121876,0.000306991
2,3.99453,0.068995,0.000360481
3,3.56259,0.123356,0.000411713
4,4.90512,0.011843,0.000152368
5,5.4631,-0.03104,0.000247254
6,5.91918,-0.07094,-0.000202125
7,5.86576,-0.07919,-0.000108711
8,6.78122,-0.14378,5.05625e-05
9,6.48522,-0.11507,5.69227e-05
10,6.01911,-0.08815,0.000147655
11,7.75284,-0.20088,0.000406076
12,8.20321,-0.22172,0.000354491
13,7.94346,-0.21362,-4.15187e-06
14,6.2681,-0.10692,7.05907e-05
15,6.72201,-0.14425,-0.000122063
16,8.12121,-0.22418,-2.24541e-05
17,8.34992,-0.23787,-0.000417603
18,7.60489,-0.19282,-0.000201826
19,7.79184,-0.20484,0.000108087
20,7.8857,-0.21792,-5.78728e-06
21,8.76734,-0.25202,0.000169113
22,8.20178,-0.21778,0.000109851
23,8.8958,-0.25605,-3.4301e-05
24,8.25039,-0.21777,0.00043221
25,8.77396,-0.26453,8.19537e-06
26,12.6424,-0.45592,-0.000209229
27,15.0979,-0.55923,-0.000249469
28,15.0979,-0.55923,-0.000249469
29,15.4267,-0.58144,0.000242094
30,15.5947,-0.59374,-7.65786e-05
31,15.5947,-0.59374,-7.65782e-05
32,11.926,-0.4244,-0.000418708
33,14.4804,-0.55118,0.000304496
34,14.542,-0.55877,0.000387244
35,14.542,-0.55877,0.000387244
36,15.347,-0.61207,0.000556195
37,18.7457,-0.76026,0.000563401
38,18.7457,-0.76026,0.000563401
39,20.3902,-0.80082,0.000111916
40,23.1372,-0.90354,0.000143576
41,22.5072,-0.87674,8.14184e-05
42,20.9167,-0.83336,-7.42177e-05
43,16.5719,-0.67609,-0.000159662
44,15.5046,-0.63216,-0.000119077
45,15.5046,-0.63216,-0.000119077
46,12.3457,-0.49823,0.00024194
47,12.116,-0.48877,0.000275917
48,13.7028,-0.56768,0.000539597
49,12.2072,-0.49547,0.000580478
50,11.6554,-0.47314,0.000429548
51,11.6554,-0.47314,0.000429548
52,15.4978,-0.6468,-0.000433772
53,15.8936,-0.66657,-0.000341932
54,16.6891,-0.70367,-0.000124372
55,16.0521,-0.66862,3.80913e-05
56,17.3723,-0.72371,-4.68141e-05
57,19.9378,-0.8219,0.000256652
58,19.9378,-0.8219,0.000256652
59,16.109,-0.66597,-0.000179337
60,19.4793,-0.80024,4.37353e-05
61,18.1812,-0.74436,-0.000113107
62,18.1812,-0.74436,-0.000113107
63,17.1552,-0.71652,-0.000351342
64,17.1552,-0.71652,-0.000351342
65,18.2034,-0.76997,0.000386592
66,15.2881,-0.63154,-8.88672e-05
67,16.0368,-0.67239,0.000276349
68,15.0809,-0.62691,0.000436355
69,15.0809,-0.62691,0.000436355
70,17.597,-0.73494,0.000196488
71,17.7967,-0.73825,0.000750439
72,18.4237,-0.76981,0.000723256
73,18.4237,-0.76981,0.000723256
74,18.4237,-0.76981,0.000723256
75,21.3373,-0.87772,0.000131611
76,21.3373,-0.87772,0.000131611
77,21.953,-0.90644,-0.000335736
78,21.953,-0.90644,-0.000335736
79,20.1039,-0.85163,2.15613e-05
80,20.1039,-0.85163,2.15613e-05
81,23.7953,-0.97259,-0.000365109
82,27.493,-1.10933,-0.000187738
83,33.2851,-1.29256,-2.58839e-05
84,31.8884,-1.25302,-5.39913e-05
85,33.6563,-1.30328,0.000139003
86,31.3264,-1.23952,-3.14664e-05
87,34.2207,-1.31528,0.000358283
88,33.9332,-1.30808,0.000151011
89,33.9332,-1.30808,0.000151011
90,24.5299,-1.0208,0.000451077
91,25.4161,-1.06741,0.000269443
92,28.2181,-1.1646,0.000436813
93,38.1585,-1.42959,0.00014313
94,34.1824,-1.33387,0.000521422
95,36.1942,-1.37909,0.000358196
96,31.6255,-1.26102,9.30137e-05
97,32.5151,-1.29353,0.000394312
98,30.992,-1.24242,0.000937757
99,30.992,-1.24242,0.000937757
100,31.2555,-1.26771,0.00129116
101,28.3022,-1.16074,0.000478103
102,29.7583,-1.22606,0.000467477
103,24.0481,-1.03194,5.01862e-05
104,22.5735,-0.97141,-0.000204113
105,28.428,-1.17371,0.00081389
106,31.7564,-1.25086,8.22845e-05
107,31.7564,-1.25086,8.22845e-05
108,32.4029,-1.29446,7.34914e-05
109,34.831,-1.34598,0.000444177
110,32.44,-1.27381,0.00118366
111,29.0204,-1.16861,0.000625793
112,31.8801,-1.24794,0.000617446
113,30.2883,-1.19387,5.75416e-05
114,29.0575,-1.1733,0.000516041
115,26.933,-1.10497,0.000366213
116,32.6259,-1.2799,-7.32115e-05
117,32.3058,-1.26646,0.000533027
118,26.9063,-1.10096,0.000497762
119,24.9612,-1.04738,0.000950373
120,24.9612,-1.04738,0.000950373
121,24.9612,-1.04738,0.000950373
122,23.1208,-0.97687,0.000116148
123,23.8931,-0.9994,-4.8601e-05
124,23.1578,-0.97928,0.000497885
125,24.0708,-0.99056,-2.457e-05
126,23.8959,-0.97482,0.000224554
127,21.9683,-0.90629,0.000259859
128,26.3788,-1.04355,0.000178298
129,25.7965,-1.04128,-0.000308832
130,23.649,-0.96785,0.000112968
131,24.7178,-1.00773,0.000438014
132,24.7604,-1.03422,0.000177588
133,24.2835,-1.04437,0.000311604
134,24.2835,-1.04437,0.000311604
135,26.702,-1.10615,0.000783732
136,27.6861,-1.15643,0.000552085
137,33.943,-1.32888,0.00121832
138,33.943,-1.32888,0.00121832
139,31.5372,-1.28022,0.00117605
140,29.2516,-1.22425,0.00100444
141,33.7836,-1.36443,1.86583e-05
142,26.3928,-1.14125,-9.84357e-05
143,24.6803,-1.08167,0.000611487
144,18.0072,-0.85187,0.000762183
145,23.0241,-1.01429,0.000394808
146,23.0241,-1.01429,0.000394808
147,25.375,-1.08494,0.00112503
148,29.626,-1.20633,0.00123886
149,25.6306,-1.09363,0.000504344
150,25.6306,-1.09363,0.000504344
151,31.7788,-1.27972,0.00045698
152,33.9467,-1.33978,0.00122744
153,34.0209,-1.35324,0.000332818
154,41.42,-1.51558,0.000740618
155,38.7849,-1.44053,0.000650319
156,46.9305,-1.64298,0.000366457
157,42.6693,-1.53571,0.000511623
158,52.1778,-1.74497,-0.000536072
159,52.1778,-1.74497,-0.000536072
160,36.8354,-1.38109,0.000686083
161,36.8354,-1.38109,0.000686084
162,39.1799,-1.45861,0.000647981
163,39.1799,-1.45861,0.000647981
164,43.3491,-1.58268,0.000630988
165,43.3491,-1.58268,0.000630988
166,40.6388,-1.50586,0.000180308
167,38.9456,-1.46479,-0.000227059
168,35.6082,-1.39415,0.000640675
169,39.8201,-1.51176,0.000206764
170,47.2588,-1.68215,-0.000133712
171,47.2588,-1.68215,-0.000133712
172,47.2588,-1.68215,-0.000133712
173,40.241,-1.52594,-0.000693873
174,40.241,-1.52594,-0.000693873
175,33.8251,-1.33488,-0.000169332
176,33.8251,-1.33488,-0.000169332
177,34.5905,-1.37827,-0.0001183
178,33.4465,-1.3317,0.000357794
179,33.7899,-1.3414,0.000181942
180,40.4602,-1.53405,0.000258119
181,40.4602,-1.53405,0.000258119
182,42.6636,-1.60069,-0.000251733
183,42.6636,-1.60069,-0.000251733
184,42.8009,-1.59252,-0.000378668
185,35.2336,-1.38858,-0.000123379
186,45.0949,-1.66102,9.9539e-05
187,41.9425,-1.58056,-0.000375759
188,30.6969,-1.26623,-0.000564691
189,29.654,-1.2322,6.47063e-05
190,28.0386,-1.18692,-6.54711e-05
191,34.2829,-1.38704,2.93283e-05
192,27.0224,-1.15421,-0.000282165
193,28.576,-1.19056,-0.000103379
194,30.3609,-1.22294,-0.000597275
195,22.9814,-0.98424,-3.81251e-05
196,18.1184,-0.8214,0.000132717
197,18.1184,-0.8214,0.000132717
198,18.1184,-0.8214,0.000132717
199,20.5073,-0.9094,0.000466248
200,26.0323,-1.09032,0.0004566
201,21.1062,-0.91566,-0.000567779
202,22.002,-0.94194,-0.000608739
203,25.4667,-1.05046,0.000178728
204,30.7168,-1.2047,-0.000130361
205,30.7168,-1.2047,-0.000130361
206,30.7168,-1.2047,-0.000130361
207,30.7168,-1.2047,-0.000130361
208,28.0847,-1.13091,-0.000363295
209,27.6192,-1.11758,-0.000635799
210,30.2087,-1.20713,-0.000239332
211,32.1882,-1.26524,-0.000582369
212,38.4664,-1.43787,-0.000355212
213,32.4515,-1.26702,6.57464e-05
214,42.4106,-1.52475,-0.000495339
215,46.1444,-1.62761,-0.000171117
216,52.1674,-1.75188,-0.000225183
217,35.7514,-1.3565,0.00019527
218,41.8961,-1.50821,-0.000392491
219,41.2559,-1.4981,-0.000719657
220,39.7921,-1.48463,-0.000131998
221,37.491,-1.42782,-6.99226e-05
222,44.1522,-1.60954,-0.000479064
223,44.1522,-1.60954,-0.000479064
224,34.4636,-1.35723,-2.26841e-05
225,29.2556,-1.22136,-0.000313731
226,29.2556,-1.22136,-0.000313731
227,32.2077,-1.30603,-0.000572932
228,30.702,-1.27068,-9.60894e-05
229,32.8295,-1.30821,-0.00063944
230,35.5176,-1.38318,-0.000323823
231,34.9212,-1.38682,-0.000819712
232,34.529,-1.35784,-0.000152347
233,33.5263,-1.3276,-4.26747e-05
234,29.7637,-1.2019,-0.000267924
235,29.7637,-1.2019,-0.000267924
236,30.1174,-1.20831,-0.000129879
237,30.2092,-1.20758,-5.63403e-05
238,23.598,-1.00248,-0.000145807
239,23.3076,-1.02789,-0.000124876
240,31.2005,-1.25983,8.32524e-05
241,35.0278,-1.37254,-0.000474034
242,35.0278,-1.37254,-0.000474034
243,28.7694,-1.1898,-0.000672744
244,27.7148,-1.15359,-0.000459651
245,28.6614,-1.18871,0.00012092
246,26.8108,-1.14543,-6.32767e-05
247,28.9586,-1.19255,-0.00033886
248,26.0894,-1.10364,-0.00041734
249,29.2322,-1.20132,-0.00070419
250,29.2185,-1.19969,-0.000892067
251,31.9654,-1.27446,0.000162585
252,24.7759,-1.05484,0.000305523
253,24.116,-1.02938,-0.000408512
254,23.0079,-0.98473,-0.000185021
255,22.7054,-0.96773,-0.000346594
256,22.3084,-0.96403,-0.000194161
257,24.1342,-1.02552,4.0423e-05
258,21.9622,-0.95135,0.000383228
259,27.5421,-1.1561,0.000455698
260,27.5421,-1.1561,0.000455698
261,27.5595,-1.1453,-0.000334145
262,25.0337,-1.05821,0.000133671
263,22.409,-0.96752,-6.58979e-05
264,21.0072,-0.91442,-0.00027773
265,19.8597,-0.88006,-0.000292719
266,21.6772,-0.93552,7.47952e-05
267,21.6772,-0.93552,7.47952e-05
268,27.0623,-1.11291,6.31172e-05
269,26.1706,-1.09124,1.99145e-05
270,27.5709,-1.11659,0.000602205
271,24.527,-1.02064,0.000151681
272,24.36,-1.0094,1.32331e-05
273,28.3568,-1.14896,0.000134139
274,28.3568,-1.14896,0.000134139
275,30.7075,-1.21985,-1.32963e-05
276,32.4192,-1.28646,-0.000190818
277,28.8369,-1.18993,-0.000469793
278,33.0823,-1.32578,-0.000269971
279,27.8742,-1.15858,-0.000672707
280,30.841,-1.23597,-0.000880169
281,35.8167,-1.372,-0.000423749
282,35.8167,-1.372,-0.000423749
283,35.8167,-1.372,-0.000423749
284,32.6472,-1.27151,-0.000471649
285,28.0135,-1.13669,-0.000137681
286,43.5155,-1.58379,-0.000662213
287,34.8966,-1.34094,-0.000210837
288,31.5373,-1.23547,-0.000451853
289,34.9831,-1.3344,-0.000495867
290,35.3668,-1.36387,-0.000299798
291,34.7591,-1.31967,-1.42662e-05
292,31.1646,-1.22093,0.000530927
293,29.6105,-1.1868,4.91199e-05
294,29.1017,-1.16298,0.000941753
295,24.7176,-1.03462,0.000300879
296,24.7176,-1.03462,0.000300879
297,27.386,-1.11196,-0.000318114
298,26.8383,-1.0968,1.97109e-05
299,28.0932,-1.14783,0.000315881
300,27.4056,-1.12136,0.00020198
301,27.4056,-1.12136,0.00020198
302,35.9181,-1.37035,0.000261168
303,34.0944,-1.32449,0.000243371
304,23.8206,-1.00376,-0.00076156
305,23.8206,-1.00376,-0.00076156
306,19.7314,-0.86523,0.000416768
307,22.5652,-0.9745,-0.000209271
308,20.5621,-0.89433,-4.68401e-05
309,20.4587,-0.88842,2.68929e-05
310,19.2071,-0.83796,-7.45305e-05
311,16.5882,-0.7412,-9.21733e-05
312,16.5882,-0.7412,-9.21733e-05
313,18.6127,-0.81943,-0.000422653
314,16.8499,-0.73766,-0.000639794
315,16.9869,-0.7425,-5.01951e-06
316,17.7783,-0.78262,-0.000741604
317,21.0601,-0.91504,-0.00057956
318,20.5802,-0.90856,-0.000183995
319,17.0432,-0.78329,2.21619e-05
