MDTU,susyTrans,Im(bilin)
10,0.000331915,0.000206835
20,-0.00161718,0.00134724
30,-9.33378e-05,-8.50809e-05
40,-0.00449358,-0.000973853
50,1.38748e-05,4.01095e-05
60,-0.00124217,1.40153e-05
70,-0.0027848,-2.16189e-05
80,-0.000369846,-0.000634417
90,-0.00122236,0.00012126
100,-0.00232652,9.03844e-05
110,0.00153678,-0.000288468
120,-0.00196138,-0.000435725
130,0.00438369,-0.000115163
140,-0.00152656,0.000266763
150,-0.00756929,-0.000260791
160,-0.00248085,0.000740343
170,-0.00312331,0.000963552
180,-0.00590014,0.000342653
190,-0.00107193,-0.00039932
200,-0.00292575,-5.68108e-05
210,0.00262758,0.000181411
220,-0.000860651,-0.000103103
230,0.00253717,0.000308947
240,-0.00102961,0.000131869
250,0.000944717,-0.000461099
260,-0.000458108,0.000121079
270,0.000349432,0.000184286
280,0.000471903,-9.18916e-05
290,0.00222969,-0.000678474
300,-0.00235913,-0.000173806
310,-0.0048883,-0.000326732
320,0.00290277,8.73038e-05
330,-0.00112987,-0.000791812
340,-0.00206739,-0.000350026
350,-0.00291719,0.000341132
360,0.00310242,-0.000547275
370,-0.00593666,-0.000390301
380,0.00281989,-0.00010328
390,-0.00467783,-0.000282991
400,-0.00158957,0.00127289
410,-0.00117634,4.09897e-05
420,-0.00368783,0.000585631
430,-0.00591361,-0.000300875
440,0.00148011,0.000467859
450,-0.000248797,-0.000504012
460,-0.00242,-0.000804858
470,0.00138626,0.000373294
480,0.00295442,-0.000413591
490,0.00180107,-0.000208328
500,-0.00265772,0.000639799
510,0.00251095,0.000621911
520,-0.00050841,0.000188214
530,-0.00635632,0.000259518
540,0.00523846,0.00112468
550,0.00141519,2.37932e-05
560,-0.0016688,0.00012126
570,0.00212688,0.000134522
580,-0.00476663,-0.000183527
590,-0.00225094,-1.08023e-05
600,-0.00101128,-7.29827e-05
610,0.00289508,0.000247059
620,-0.00473606,-9.91229e-05
630,-0.000175465,0.000530062
640,-0.00123204,0.000618378
650,1.26104e-06,0.000384249
660,-0.00175243,-0.000372872
670,-0.00715165,-0.000723379
680,0.00607827,0.000362311
690,6.17992e-05,0.000310758
700,0.00449508,-0.000369755
710,0.00203134,0.000514001
720,-0.00343411,-0.00027434
730,0.00219175,0.000177656
740,-0.00262633,6.82905e-05
750,0.00167841,-0.000505484
760,7.6914e-05,0.00049984
770,0.00054098,-0.000158928
780,0.00433155,0.000312087
790,0.00188135,-9.25876e-06
800,0.00130779,0.000352525
810,0.00312497,-2.93282e-05
820,-0.00234626,-0.00016701
830,-0.00281415,0.000284986
840,-0.00316677,-0.000403104
850,0.00336797,0.000665045
860,-0.00220309,-0.000168467
870,-0.00205679,0.000239437
880,-0.000233777,0.000462296
890,-0.0037215,-2.53427e-05
900,-0.00166288,-0.000656566
910,-0.00175626,-0.000226947
920,0.000415285,0.000315406
930,-0.00282941,-4.85368e-05
940,-0.000895799,-0.00037108
950,-0.00435033,4.67554e-05
960,-0.000594532,0.000136197
970,-0.000307821,-0.000184353
980,-0.00498518,-0.000499611
990,0.00381682,-0.000362028
1000,-0.000167772,2.21402e-05
1010,0.00155606,0.00015139
1020,0.000858906,0.000119643
1030,-0.00160744,-0.000316924
1040,-0.000442099,-0.000425201
1050,-0.00523831,-0.000290756
1060,-0.00113134,0.000131158
1070,-0.00207537,-0.000426107
1080,-0.000714832,-0.000726281
1090,0.00142403,-0.000247015
1100,0.000270431,-0.000279564
1110,-0.00215344,-0.000712287
1120,-0.00228621,0.000263288
1130,-0.00206933,-2.42285e-05
1140,-0.000561902,0.000205169
1150,-0.00321649,0.000115736
1160,-0.00205125,4.06312e-06
1170,-0.00196619,0.00102005
1180,-0.00122546,-0.000382366
1190,-0.000892787,0.000686324
1200,-0.00572558,-0.000134122
1210,0.000975749,-0.000409638
1220,-0.00189451,-0.000616336
1230,-0.00160627,0.000390699
1240,-0.00397522,0.000896347
1250,0.00176957,0.000647275
1260,-0.00091186,0.000116861
1270,-0.00091581,-0.00049144
1280,-0.00562576,0.000575777
1290,0.00304735,-0.000420029
1300,-0.00189864,1.38855e-05
1310,0.00659998,-0.000230821
1320,-0.00100587,-0.000557311
1330,0.000483844,0.000217219
1340,0.000527333,-0.00062791
1350,0.000556598,0.000192702
1360,0.000854503,0.000595414
1370,-0.00708032,-0.00021721
1380,0.00036228,0.000163052
1390,0.00152243,-1.00833e-05
1400,-0.00216194,0.000239858
1410,-0.000887236,-6.82307e-05
1420,-0.00149488,0.000209675
1430,0.00356045,-0.000582411
1440,0.00115968,-0.000497854
1450,-0.000698083,0.000757781
1460,0.00221283,0.000216328
1470,0.00133715,0.000160902
