t,cost
10,1498.67
20,1454.67
30,353.733
40,353.867
50,413.067
60,410.933
70,406.8
80,412.933
90,412.667
100,411.6
110,415.6
120,404
130,405.333
140,413.6
150,414.133
160,412.933
170,412
180,404.267
190,412
200,418.4
210,413.067
220,418.133
230,418.933
240,420.933
250,402.933
260,416.8
270,421.867
280,416
290,411.867
300,415.733
310,378
320,383.333
330,388
340,377.067
350,381.067
360,393.067
370,389.2
380,392.267
390,393.6
400,396.267
410,398.933
420,408.133
430,403.2
440,387.867
450,384.133
460,386.267
470,380.133
480,383.867
490,386.667
500,380.667
510,379.333
520,381.467
530,382.667
540,393.067
550,397.467
560,392
570,389.067
580,386.133
590,385.867
600,388.267
610,386.4
620,384.533
630,385.333
640,380.133
650,417.467
660,436.8
670,416.933
680,415.2
690,411.6
700,410.533
710,402.933
720,392
730,372.667
740,396.133
750,408.133
760,411.2
770,418.267
780,424
790,410
800,421.867
810,410.667
820,404.533
830,401.733
840,397.733
850,391.2
860,376.4
870,356.267
880,349.2
890,355.333
900,372
910,368.933
920,373.867
930,378.133
940,375.6
950,375.333
960,376.8
970,374.667
980,373.867
990,373.2
1000,371.6
1010,367.467
1020,401.067
1030,409.6
1040,416
1050,408.4
1060,408.533
1070,409.733
1080,408.4
1090,419.6
1100,409.867
1110,406.133
1120,409.867
1130,411.067
1140,406.533
1150,402.8
1160,380.8
1170,359.2
1180,362.267
1190,382.4
1200,374.8
1210,379.6
1220,345.6
1230,346.267
1240,339.067
1250,343.2
1260,344.8
1270,344
1280,344.933
1290,376.533
1300,365.467
1310,363.733
1320,363.867
1330,362.133
1340,366
1350,381.6
1360,387.867
1370,381.6
1380,374.933
1390,369.867
1400,361.067
1410,363.2
1420,379.067
1430,388.4
1440,367.067
1450,363.6
1460,366.8
1470,364.933
1480,378.133
1490,387.733
1500,400.133
1510,398.267
1520,396.133
1530,367.6
1540,360
1550,359.867
1560,374.933
1570,379.333
1580,380.267
1590,368.4
1600,383.333
1610,390.267
1620,396
1630,392.4
1640,391.467
1650,388.267
1660,390.267
1670,398.933
1680,392.933
1690,382.4
1700,381.067
1710,385.2
1720,403.6
1730,414.933
1740,386.933
1750,375.333
1760,381.733
1770,387.2
1780,381.333
1790,379.6
1800,384.933
1810,401.2
1820,378.8
1830,374.4
1840,374.533
1850,371.467
1860,372.8
1870,372.667
1880,371.2
1890,404.4
1900,405.467
1910,403.333
1920,431.467
1930,444.667
1940,443.733
1950,443.733
1960,445.867
1970,423.2
1980,402.667
1990,402.4
2000,400
2010,399.067
2020,392.933
2030,373.733
2040,372
2050,371.067
2060,385.733
2070,385.6
2080,398.267
2090,401.067
2100,398.133
2110,396.533
2120,390
2130,387.2
2140,386.133
2150,389.867
2160,387.6
2170,394.667
2180,397.6
2190,394.4
2200,386.533
2210,396.4
2220,394.267
2230,394.4
2240,390.133
2250,400.133
2260,390.8
2270,387.867
2280,386.8
2290,382.8
2300,379.6
2310,371.067
2320,382.4
2330,397.867
2340,381.467
2350,374.4
2360,374.533
2370,382.933
2380,384.267
2390,381.333
2400,376.8
2410,373.6
2420,387.067
2430,380.533
2440,391.6
2450,382.8
2460,388
2470,389.733
2480,387.333
2490,388.267
2500,376.133
2510,365.6
2520,388
2530,405.467
2540,412.667
2550,402.533
2560,410.133
2570,415.2
2580,421.733
2590,423.067
2600,415.867
2610,421.467
2620,418.933
2630,421.333
2640,421.333
2650,420.8
2660,415.733
2670,418.667
2680,416.533
2690,413.2
2700,406.8
2710,409.333
2720,410.133
2730,417.867
2740,409.867
2750,409.467
2760,409.867
2770,408.933
2780,410.267
2790,419.067
2800,412.267
2810,387.6
2820,395.733
2830,400.267
2840,401.2
2850,400
2860,398.4
2870,399.467
2880,399.467
2890,394.933
2900,401.6
2910,403.733
2920,398
2930,399.733
2940,394
2950,396.933
2960,399.2
2970,404.4
2980,400.4
2990,404.8
3000,404.133
3010,398.533
3020,398.667
3030,398.8
3040,396.267
3050,396.133
3060,400.933
3070,406.133
3080,404.667
3090,402
3100,398.667
3110,404.133
3120,402.4
3130,395.867
3140,391.733
3150,393.067
3160,391.867
3170,396.4
3180,392.933
3190,386.267
3200,398.933
3210,389.333
3220,392.533
3230,396.933
3240,394
3250,394.267
3260,397.2
3270,394.8
3280,397.467
3290,398.533
3300,411.2
3310,429.733
3320,414.4
3330,389.6
3340,391.733
3350,389.467
3360,391.067
3370,380.533
3380,391.867
3390,388
3400,376.667
3410,369.067
3420,374.4
3430,367.2
3440,368
3450,360.533
3460,363.733
3470,373.867
3480,386.133
3490,386.533
3500,388.267
3510,389.2
3520,394.133
3530,392.533
3540,387.733
3550,389.2
3560,363.733
3570,356.667
3580,360
3590,367.2
3600,370.133
3610,373.867
3620,373.2
3630,358.933
3640,360.933
3650,361.867
3660,359.333
3670,365.867
3680,373.333
3690,365.867
3700,373.467
3710,377.867
3720,382.267
3730,372.533
3740,372
3750,363.333
3760,378.133
3770,373.067
3780,380.133
3790,384.133
3800,395.867
3810,384
3820,377.6
3830,374
3840,378.533
3850,382.133
3860,381.6
3870,383.333
3880,390.133
3890,372
3900,398.533
3910,391.6
3920,399.6
3930,391.733
3940,384.8
3950,392.4
3960,358.133
3970,362
3980,361.467
3990,371.067
4000,369.2
4010,364.667
4020,360.4
4030,366.133
4040,381.067
4050,388.4
4060,390.533
4070,411.867
4080,406.8
4090,393.867
4100,413.467
4110,422
4120,420
4130,423.867
4140,402.4
4150,407.067
4160,373.067
4170,422
4180,411.733
4190,415.467
4200,425.2
4210,416.133
4220,391.333
4230,396.267
4240,416.933
4250,424.8
4260,428.133
4270,422.133
4280,422.533
4290,422
4300,425.067
4310,400
4320,406.4
4330,392
4340,374.133
4350,379.733
4360,393.6
4370,379.6
4380,373.467
4390,397.867
4400,377.867
4410,387.867
4420,397.467
4430,404
4440,394.8
4450,401.467
4460,403.867
4470,411.867
4480,400.4
4490,400.533
4500,397.867
4510,408.533
4520,401.067
4530,382.4
4540,380.533
4550,375.6
4560,370.933
4570,372.267
4580,370.267
4590,403.733
4600,407.2
4610,404.267
4620,408.267
4630,405.467
4640,404.533
4650,403.867
4660,404.533
4670,406.133
4680,402.8
4690,390.4
4700,388.533
4710,390.533
4720,385.333
4730,391.467
4740,390.8
4750,385.067
4760,394.533
4770,396
4780,403.333
4790,399.867
4800,409.333
