MDTU,S_B
1,0.999194
2,0.99614
3,0.996029
4,0.996964
5,0.997229
6,0.996466
7,0.999607
8,0.997448
9,0.997017
10,0.997699
11,0.997864
12,0.998592
13,0.998199
14,0.997526
15,0.997509
16,0.997941
17,0.997773
18,0.998125
19,0.998335
20,0.998425
21,0.997345
22,0.99729
23,0.998552
24,0.9979
25,0.997527
26,0.997527
27,0.997527
28,0.997527
29,0.998115
30,0.997561
31,0.9972
32,0.99859
33,0.997566
34,0.998368
35,0.99833
36,0.996964
37,0.998222
38,0.998222
39,0.996599
40,0.997365
41,0.997365
42,0.999521
43,0.998606
44,0.99906
45,0.998354
46,0.998101
47,0.997905
48,0.997452
49,0.997738
50,0.999034
51,0.998889
52,0.99912
53,0.99822
54,0.999067
55,0.998178
56,0.998511
57,0.998511
58,0.99846
59,0.998224
60,0.998224
61,0.997934
62,0.999844
63,0.999341
64,0.997722
65,0.999792
66,0.999792
67,0.999792
68,0.998175
69,0.998185
70,0.997758
71,0.997369
72,0.997369
73,0.998249
74,0.997085
75,1.0005
76,0.997818
77,0.999084
78,0.999505
79,0.99725
80,0.99772
81,0.998831
82,0.998525
83,0.998525
84,0.999546
85,0.99716
86,0.997653
87,0.998633
88,0.999518
89,0.998177
90,0.998383
91,0.999738
92,0.997525
93,1.00117
94,0.99707
95,0.997538
96,0.99985
97,0.99866
98,0.997624
99,0.99895
100,0.998787
101,0.996025
102,0.996025
103,0.998969
104,0.99783
105,0.99783
106,1.00005
107,0.998665
108,0.998665
109,0.998647
110,0.997931
111,0.996318
112,0.996318
113,0.998833
114,0.998833
115,0.997415
116,0.997415
117,0.998501
118,0.999315
119,0.997524
120,0.997524
121,0.997386
122,0.999053
123,0.998541
124,0.998541
125,0.998541
126,0.998822
127,1.00032
128,0.998253
129,0.998253
130,0.998489
131,0.999713
132,0.999368
133,0.998754
134,0.998942
135,0.999672
136,0.997322
137,0.997283
138,0.997872
139,0.997872
140,0.997872
141,0.997872
142,0.999532
143,0.999532
144,0.996799
145,0.999049
146,0.996967
147,0.996967
148,0.999428
149,0.998342
150,0.999759
151,0.999229
152,0.999957
153,0.99762
154,0.998672
155,0.998743
156,0.998743
157,0.997856
158,0.997856
159,0.997856
160,0.998431
161,0.998431
162,0.998431
163,0.998985
164,1.00003
165,0.998564
166,0.998564
167,0.998564
168,0.99852
169,0.997887
170,0.998978
171,0.999061
172,0.999829
173,0.999447
174,0.999623
175,0.999688
176,0.998418
177,0.998418
178,0.998496
179,1.00064
180,1.00064
181,0.999081
182,1.00031
183,0.997873
184,0.999753
185,0.998922
186,0.999166
187,0.997816
188,0.99984
189,0.9984
190,0.9984
191,0.999291
192,0.999291
193,0.999028
194,1.00088
195,0.998745
196,0.998745
197,0.997653
198,0.997653
199,0.998496
200,0.999815
201,0.998189
202,0.998189
203,0.998864
204,0.997935
205,0.997935
206,0.998655
207,0.998652
208,0.99853
209,0.99906
210,0.997747
211,0.999121
212,0.999121
213,0.999121
214,0.999874
215,0.999874
216,0.99864
217,0.999503
218,0.999117
219,0.998607
220,0.998783
221,0.999554
222,1.00013
223,1.00017
224,0.999643
225,0.999192
226,0.999192
227,0.996402
228,1.00017
229,0.999656
230,0.999349
231,0.998026
232,1.00056
233,0.998016
234,0.998828
235,0.998828
236,0.999832
237,0.998845
238,0.999324
239,0.998329
240,0.998329
241,0.998772
242,0.99848
243,0.99848
244,0.99848
245,0.99848
246,0.999515
247,0.997865
248,0.99745
249,0.99904
250,0.999145
251,0.997823
252,0.998564
253,0.998626
254,0.998626
255,0.998626
256,0.999337
257,0.996584
258,0.99825
259,0.999687
260,0.999687
261,0.998291
262,0.998546
263,0.998546
264,0.999629
265,0.997549
266,1.00011
267,0.99915
268,0.998396
269,0.998396
270,1.00008
271,0.99847
272,0.99847
273,0.998176
274,1.0004
275,0.998509
276,0.998736
277,0.997498
278,0.997498
279,0.999304
280,0.999004
281,0.999004
282,0.999888
283,0.998677
284,1.00089
285,0.999841
286,0.998206
287,0.998206
288,0.999622
289,0.999622
290,0.997654
291,0.997654
292,0.997654
293,0.997654
294,1.00033
295,0.997346
296,0.999437
297,0.999358
298,0.998721
299,0.999411
300,0.998612
301,1.0002
302,1.0002
303,1.0002
304,0.997418
305,0.997418
306,0.997418
307,0.999799
308,0.999799
309,0.999799
310,0.998607
311,0.999207
312,0.998802
313,0.99889
314,0.99889
315,0.999757
316,0.998464
317,0.998464
318,0.999292
319,0.999292
320,0.999229
321,0.99891
322,0.999478
323,0.998835
324,0.997573
325,0.99829
326,0.998356
327,0.998356
328,0.998114
329,0.99899
330,0.999482
331,0.999849
332,0.999849
333,0.999849
334,0.999404
335,0.998522
336,0.998522
337,0.999039
338,0.998645
339,0.998909
340,0.998909
341,0.997453
342,0.998359
343,0.999332
344,0.999332
345,0.99973
346,0.998554
347,0.999591
348,0.997766
349,0.998471
350,0.999426
351,0.998455
352,0.99857
353,0.99857
354,0.99857
355,0.99929
356,1.00018
357,1.00006
358,0.999822
359,0.999822
360,1.00029
361,0.998062
362,0.999723
363,1.00007
364,1.00108
365,0.998566
366,0.998838
367,0.999391
368,0.999391
369,0.995946
370,0.995946
371,0.995946
372,1.00009
373,1.00025
374,0.998236
375,0.99993
376,0.99797
377,0.99797
378,0.999177
379,0.998037
380,0.997375
381,0.997375
382,1.00013
383,0.99863
384,0.998346
385,0.998585
386,0.998585
387,0.9987
388,1.00057
389,0.998375
390,0.998375
391,0.998074
392,0.998074
393,0.998074
394,0.996748
395,0.998093
396,0.998055
397,0.998055
398,0.998055
399,0.998233
400,0.99748
401,0.999965
402,0.999497
403,0.998536
404,0.998536
405,0.998536
406,0.999567
407,0.999567
408,0.99716
409,0.998946
410,1.00037
411,1.00037
412,0.998601
413,0.998841
414,0.999716
415,0.998468
416,0.998468
417,0.99709
418,0.99709
419,0.999313
420,0.998717
421,0.998582
422,0.99861
423,0.999544
424,0.998817
425,1.00053
426,0.998901
427,0.99913
428,1.00088
429,0.999383
430,0.997896
431,0.999643
432,0.999634
433,0.99908
434,0.99908
435,0.998355
436,0.99948
437,0.997574
438,0.997574
439,0.997574
440,0.999146
441,0.999146
442,0.998908
443,0.99921
444,0.99921
445,0.998675
446,0.998675
447,0.999733
448,1.00019
449,0.999527
450,0.997757
451,0.998649
452,0.998649
453,0.998649
454,0.998293
455,0.998711
456,1.00056
457,0.998992
458,0.998992
459,0.998992
460,0.99961
461,0.998341
462,0.998341
463,1.00047
464,0.999011
465,0.999011
466,0.998684
467,0.997555
468,1.00028
469,0.997764
470,0.997764
471,0.997764
472,1.00039
473,0.999529
474,0.998773
475,0.998773
476,0.998773
477,0.999218
478,0.999687
479,0.998639
480,0.999599
481,0.999595
482,0.998266
483,0.998266
484,1.00132
485,1.00055
486,1.00055
487,0.999988
488,0.999919
489,0.998537
490,0.99794
491,0.999153
492,0.999723
493,0.999498
494,0.998117
495,0.99825
496,0.99825
497,1.00018
498,0.997689
499,0.997689
500,0.998629
501,0.998629
502,0.998629
503,0.998629
504,0.999082
505,0.999656
506,0.999656
507,0.999656
508,0.999656
509,0.999656
510,0.998984
511,0.998517
512,0.999781
513,1.00108
514,0.996577
515,0.998539
516,0.998539
517,0.999491
518,0.998042
519,0.998362
520,0.998362
521,0.997348
522,0.997578
523,0.997983
524,0.997983
525,0.997983
526,0.997983
527,0.998516
528,0.999531
529,0.998653
530,0.998653
531,1.0005
532,1.0005
533,0.999003
534,0.997525
535,0.997525
536,0.997525
537,0.997525
538,0.999563
539,0.999563
540,0.999563
541,0.999563
542,0.998801
543,1.00004
544,0.999949
545,0.998112
546,0.998112
547,0.998206
548,0.998206
549,0.998089
550,0.998089
551,0.998089
552,0.998426
553,0.998426
554,0.997873
555,0.997623
556,0.997623
557,0.997623
558,0.997623
559,0.998968
560,0.999118
561,0.999118
562,0.998931
563,1.00069
564,0.996952
565,0.996952
566,0.99921
567,0.998985
568,0.998818
569,1.00058
570,1.00008
571,1.00008
572,0.998713
573,0.998713
574,0.998713
575,0.998713
576,0.998715
577,0.999924
578,0.999924
579,0.999924
580,0.999141
581,0.999141
582,0.999141
583,0.998454
584,0.998454
585,0.999213
586,0.998416
587,0.998896
588,0.998576
589,0.998517
590,0.998587
591,0.998078
592,0.998078
593,0.998078
594,0.999026
595,0.998398
596,0.998398
597,0.99837
598,0.998824
599,0.998843
600,0.999083
601,0.999083
602,0.999083
603,0.999049
604,0.998669
605,0.998669
606,0.999762
607,0.998097
608,0.998106
609,0.998798
610,0.998541
611,0.998541
612,0.999733
613,0.999733
614,0.999733
615,0.999733
616,0.998383
617,0.998456
618,0.998456
619,0.998456
620,0.998456
621,0.999389
622,0.998356
623,0.998356
624,0.998356
625,0.996544
626,0.999766
627,0.998389
628,0.99855
629,0.999907
630,0.998895
631,0.998895
632,0.996659
633,0.996659
634,0.997112
635,0.998351
636,0.999525
637,1.00077
638,0.99922
639,0.998312
640,0.998358
641,1.00014
642,0.997684
643,0.999047
644,1.00014
645,0.998748
646,1.00008
647,1.00008
648,1.00008
649,0.998793
650,0.997769
651,0.997932
652,1.00111
653,1.00037
654,0.999265
655,0.998447
656,0.999712
657,0.999712
658,0.998122
659,0.998122
660,1.00076
661,0.998495
662,0.998939
663,0.998787
664,1.00009
665,0.998393
666,0.999273
667,0.998541
668,0.998541
669,0.998541
670,0.999304
671,0.999304
672,0.999451
673,0.998762
674,0.998762
675,0.998762
676,0.998762
677,0.998528
678,0.998874
679,0.998874
680,0.999668
681,0.99972
682,0.997699
683,0.997699
684,0.999797
685,0.999797
686,0.999234
687,0.999127
688,0.999127
689,0.999259
690,0.998529
691,0.998222
692,0.998222
693,0.998222
694,0.998487
695,0.998487
696,0.998948
697,0.998948
698,0.999655
699,0.999024
700,0.998472
701,0.999127
702,0.998698
703,1.00009
704,1.00017
705,1.00017
706,0.999464
707,0.998762
708,0.998653
709,0.998653
710,0.997532
711,1.00094
712,0.999854
713,0.99941
714,0.99891
715,0.999068
716,0.998671
717,0.999739
718,0.999739
719,1.00002
720,0.998753
721,0.999598
722,0.998802
723,0.999169
724,0.999169
725,0.999034
726,0.999497
727,0.999497
728,0.999423
729,0.999269
730,0.999581
731,0.998417
732,0.999078
733,0.997935
734,0.997935
735,0.998612
736,0.998309
737,0.996264
738,0.996264
739,0.996264
740,0.996264
741,0.998893
742,0.998363
743,0.999198
744,0.999481
745,0.999972
746,0.999972
747,1.00098
748,1.00098
749,0.998329
750,0.996544
751,0.996544
752,0.996544
753,0.999255
754,0.999141
755,0.999283
756,0.997898
757,0.998229
758,0.997942
759,0.998974
760,0.999958
761,0.99969
762,0.999054
763,1
764,0.998618
765,0.998618
766,0.998618
767,1.00081
768,0.998685
769,0.998978
770,0.996875
771,1.00069
772,0.996948
773,0.996948
774,0.996948
775,0.998372
776,0.998552
777,0.998552
778,1.00088
779,0.997924
780,0.998775
781,0.998775
782,0.998775
783,0.999247
784,1.0002
785,0.996948
786,0.998559
787,0.998404
788,0.999588
789,0.999588
790,0.999588
791,0.999249
792,0.998036
793,1.0005
794,1.0005
795,1.0005
796,0.999182
797,0.997898
798,0.997898
799,0.999183
800,0.999183
801,0.998957
802,0.999118
803,0.999118
804,1.0006
805,1.00001
806,0.998839
807,0.998664
808,0.998974
809,1.0001
810,0.999412
811,0.998964
812,0.998928
813,0.998928
814,0.998928
815,0.998928
816,0.998659
817,0.998682
818,0.998627
819,0.999419
820,0.997627
821,0.998106
822,0.998498
823,0.998478
824,0.998478
825,0.998221
826,0.998229
827,0.998585
828,0.998585
829,0.998585
830,0.998499
831,0.998499
832,0.999906
833,0.999906
834,0.999906
835,0.9983
836,0.999899
837,0.999422
838,0.999924
839,0.999924
840,0.999302
841,0.999302
842,0.999093
843,0.999414
844,0.999335
845,0.999335
846,1.00034
847,0.998283
848,0.998507
849,0.998507
850,0.998507
851,1.00018
852,0.999224
853,0.998346
854,0.998346
855,0.99895
856,0.99909
857,1.00081
858,0.999553
859,0.999553
860,0.997536
861,0.997536
862,0.997536
863,0.9996
864,0.999801
865,0.997803
866,0.999109
867,0.999109
868,0.997811
869,0.999141
870,0.998092
871,1.00029
872,0.999282
873,0.999282
874,0.999282
875,0.999282
876,0.997908
877,0.999235
878,0.999725
879,0.999725
880,0.998442
881,0.998442
882,0.997981
883,0.99928
884,0.99928
885,0.998885
886,0.998885
887,0.999531
888,1.00024
889,0.997781
890,0.997964
891,0.997573
892,0.99722
893,0.999165
894,0.999057
895,0.997978
896,0.99771
897,0.99771
898,0.99764
899,0.99764
900,0.99764
901,0.998917
902,0.997828
903,0.997828
904,0.998498
905,0.998255
906,0.999399
907,0.999923
908,0.998186
909,0.998717
910,0.998413
911,0.997079
912,0.99774
913,0.999014
914,0.999014
915,0.998725
916,0.998177
917,0.997324
918,0.998499
919,0.999239
920,0.999392
921,0.998073
922,0.999193
923,0.999193
924,0.998129
925,0.998129
926,0.999033
927,0.998691
928,0.99924
929,0.999843
930,0.999843
931,0.999843
932,0.999146
933,0.999146
934,0.999146
935,0.99728
936,0.99728
937,0.99728
938,0.99728
939,0.99728
940,0.99728
941,0.997739
942,0.999915
943,0.998286
944,0.998286
945,0.998271
946,0.999673
947,0.997933
948,0.999828
949,0.998795
950,0.998549
951,0.998912
952,0.998811
953,0.998811
954,0.998811
955,0.998811
956,0.997974
957,0.99883
958,0.99883
