t,e^(-dS)
1,0.519858
2,1.03501
3,0.993717
4,1.0083
5,1.02948
6,0.99784
7,0.969291
8,1.03854
9,1.09503
10,1.0668
11,0.979111
12,1.0642
13,1.02448
14,0.997052
15,1.02377
16,0.969165
17,1.04112
18,0.99447
19,1.04114
20,0.998279
21,0.662656
22,0.607745
23,1.12558
24,2.01073
25,2.17124
26,0.318224
27,0.487239
28,0.397286
29,1.28814
30,0.658494
31,1.4515
32,0.997617
33,1.12547
34,2.82639
35,1.59201
36,1.03378
37,1.13406
38,0.442197
39,0.812938
40,0.790334
41,0.803161
42,1.09238
43,0.860708
44,1.07138
45,0.676448
46,4.2802
47,0.910711
48,1.28326
49,1.11751
50,2.35279
51,1.99731
52,1.15039
53,0.658099
54,2.6117
55,1.26998
56,2.37002
57,0.390159
58,0.539237
59,1.6913
60,0.324004
61,1.22238
62,0.303613
63,2.40873
64,0.71677
65,1.22986
66,0.657178
67,0.145148
68,1.50005
69,0.751037
70,0.512067
71,0.39562
72,0.402846
73,0.82638
74,3.00717
75,0.168807
76,1.48528
77,2.93292
78,1.14362
79,5.81244
80,0.923587
81,1.24471
82,0.408894
83,0.267403
84,1.21787
85,1.80597
86,1.06092
87,0.902488
88,2.16864
89,2.02709
90,0.682563
91,1.15235
92,0.457994
93,0.50753
94,2.66046
95,0.861483
96,0.675907
97,2.89504
98,1.60304
99,1.36111
100,0.976735
101,2.09992
102,0.965046
103,0.642685
104,0.956906
105,0.24099
106,0.618227
107,1.81448
108,0.402162
109,2.08444
110,1.24048
111,3.42123
112,0.0961352
113,0.124681
114,0.36799
115,0.725931
116,0.633307
117,1.63788
118,0.618722
119,0.544221
120,0.373738
121,0.711628
122,3.68032
123,0.902217
124,0.534139
125,0.623379
126,1.51725
127,0.698025
128,1.32764
129,0.283938
130,0.826959
131,2.17842
132,1.31877
133,0.814892
134,1.10065
135,0.837696
136,1.32247
137,1.1386
138,0.33088
139,0.258981
140,0.324652
141,0.271444
142,0.210346
143,0.295821
144,0.515612
145,0.249325
146,2.06081
147,0.67882
148,0.588075
149,1.35635
150,0.913721
151,3.51135
152,1.10467
153,1.21884
154,0.594996
155,1.5524
156,0.849336
157,3.22199
158,0.433354
159,0.197109
160,1.1623
161,0.423077
162,0.437797
163,0.950269
164,0.515355
165,2.9624
166,0.408036
167,0.123193
168,1.00684
169,0.777867
170,0.736681
171,0.671998
172,1.09115
173,2.28051
174,1.09726
175,0.734915
176,0.578452
177,0.908855
178,2.19372
179,0.737713
180,0.776157
181,1.00673
182,0.422021
183,5.7431
184,1.33123
185,1.16242
186,4.9234
187,0.518871
188,1.04652
189,1.35067
190,0.889407
191,0.678684
192,0.748413
193,1.82339
194,1.08858
195,3.56442
196,0.569954
197,2.18169
198,0.532752
199,1.95248
200,1.08603
201,1.21482
202,0.183232
203,1.64609
204,2.93292
205,0.530254
206,1.66596
207,0.645778
208,1.56878
209,0.968381
210,1.08713
211,3.12677
212,0.232469
213,0.14573
214,2.08319
215,0.692048
216,3.32344
217,0.564396
218,1.01252
219,0.59061
220,0.838534
221,0.35134
222,1.05498
223,0.160735
224,0.534994
225,0.321744
226,0.305135
227,1.40523
228,2.15674
229,0.406692
230,1.49377
231,1.14625
232,1.02308
233,0.881615
234,2.20141
235,0.283087
236,0.532698
237,0.598817
238,1.26579
239,1.23887
240,0.66731
241,0.635464
242,0.710632
243,0.227638
244,0.513195
245,0.51856
246,1.25095
247,1.19387
248,1.72047
249,0.972408
250,1.355
251,0.933411
252,0.898166
253,0.507327
254,0.478117
255,0.165299
256,1.49556
257,1.25583
258,2.78988
259,0.444858
260,0.949956
261,0.953172
262,2.14663
263,0.551011
264,1.42333
265,0.729132
266,1.14316
267,0.508139
268,0.477448
269,0.584032
270,1.10628
271,1.402
272,0.257175
273,1.89459
274,0.190901
275,4.07145
276,1.23035
277,0.787257
278,0.207215
279,0.965895
280,4.51317
281,0.258464
282,0.536923
283,1.06443
284,1.06825
285,0.999072
286,3.14559
287,0.763074
288,3.3838
289,0.634638
290,0.51484
291,0.245613
292,0.230386
293,0.283371
294,0.510686
295,1.11382
296,1.37589
297,0.675029
298,0.383314
299,0.745202
300,1.0174
301,0.518352
302,0.294052
