MDTU,min_min,min_max,max_min,max_max5
1,-0.534488,-0.0612689,0.0917296,0.375783
2,-0.554033,-0.0660554,0.0909168,0.347162
3,-0.524239,-0.0756684,0.0725454,0.364541
4,-0.512549,-0.0812466,0.07799,0.353305
5,-0.543817,-0.0807837,0.0866827,0.359313
6,-0.566114,-0.0725268,0.0802098,0.353308
7,-0.536474,-0.0638855,0.0995028,0.353088
8,-0.50556,-0.0455871,0.0933354,0.365448
9,-0.516536,-0.078535,0.101244,0.356451
10,-0.54033,-0.0681114,0.0963063,0.352739
11,-0.518782,-0.0597209,0.101121,0.355314
12,-0.541554,-0.0792385,0.0926922,0.354774
13,-0.531868,-0.0653085,0.103517,0.365382
14,-0.59611,-0.0603627,0.108289,0.349192
15,-0.556634,-0.08918,0.0875016,0.357153
16,-0.532478,-0.0708513,0.107644,0.354257
17,-0.496909,-0.0708072,0.102656,0.353072
18,-0.527556,-0.0607296,0.106024,0.357009
19,-0.528155,-0.0705298,0.104697,0.339452
20,-0.526259,-0.0739982,0.0957947,0.347327
21,-0.551566,-0.0847383,0.105652,0.367136
22,-0.514891,-0.06786,0.111709,0.349453
23,-0.502264,-0.078969,0.0998072,0.345658
24,-0.524395,-0.0664562,0.0986369,0.346837
25,-0.535253,-0.0790989,0.0808069,0.360028
26,-0.535253,-0.0790989,0.0808069,0.360028
27,-0.535253,-0.0790989,0.0808069,0.360028
28,-0.535253,-0.0790989,0.0808069,0.360028
29,-0.551661,-0.0647713,0.103929,0.347549
30,-0.540816,-0.0830238,0.105897,0.335569
31,-0.544706,-0.096979,0.102659,0.350512
32,-0.517018,-0.0878878,0.100609,0.336804
33,-0.550806,-0.0864634,0.0935248,0.355065
34,-0.556891,-0.0954133,0.102092,0.344381
35,-0.537625,-0.0899792,0.110089,0.337152
36,-0.508744,-0.0742489,0.0960675,0.343469
37,-0.584652,-0.0729433,0.0936528,0.351125
38,-0.584652,-0.0729433,0.0936528,0.351125
39,-0.556202,-0.0758047,0.0876549,0.334964
40,-0.548774,-0.0699147,0.0886817,0.350821
41,-0.548774,-0.0699148,0.0886817,0.350821
42,-0.570617,-0.0814555,0.0986166,0.33834
43,-0.530314,-0.0880951,0.0931041,0.351234
44,-0.532401,-0.0528049,0.0667995,0.35238
45,-0.528674,-0.0763232,0.0938276,0.352844
46,-0.546709,-0.0650967,0.0902534,0.349999
47,-0.545781,-0.0715909,0.0640959,0.348907
48,-0.584168,-0.0820812,0.0861123,0.344221
49,-0.541522,-0.0741236,0.0884973,0.355705
50,-0.553502,-0.090003,0.0953066,0.34565
51,-0.552454,-0.0834804,0.0925147,0.34792
52,-0.566303,-0.0902113,0.0681002,0.36092
53,-0.529908,-0.0860823,0.0908851,0.346666
54,-0.634978,-0.0597765,0.0908111,0.347491
55,-0.548302,-0.0906399,0.0800723,0.35006
56,-0.510188,-0.0798683,0.0811132,0.340576
57,-0.510188,-0.0798683,0.0811132,0.340576
58,-0.537832,-0.0599404,0.110202,0.340679
59,-0.538698,-0.0780514,0.0847836,0.350507
60,-0.538698,-0.0780514,0.0847836,0.350507
61,-0.566695,-0.0916426,0.100079,0.3348
62,-0.567612,-0.0893237,0.104921,0.356049
63,-0.522046,-0.0823739,0.0910334,0.358631
64,-0.615153,-0.0655304,0.105099,0.349557
65,-0.543045,-0.0848941,0.111841,0.339462
66,-0.543045,-0.0848941,0.111841,0.339462
67,-0.543045,-0.0848941,0.111841,0.339462
68,-0.520516,-0.0854879,0.102345,0.344561
69,-0.57393,-0.0832711,0.108576,0.341855
70,-0.541001,-0.0739919,0.100049,0.340371
71,-0.556507,-0.0855549,0.102895,0.350762
72,-0.556507,-0.0855549,0.102895,0.350762
73,-0.581689,-0.084136,0.100285,0.341229
74,-0.551511,-0.079319,0.0997697,0.387756
75,-0.561045,-0.0666601,0.101893,0.347462
76,-0.60355,-0.0829569,0.10472,0.339136
77,-0.557042,-0.0992552,0.108874,0.351762
78,-0.539102,-0.0820142,0.110939,0.343796
79,-0.536526,-0.0700021,0.0863713,0.357929
80,-0.566644,-0.0648813,0.091073,0.355122
81,-0.537455,-0.0839839,0.0950154,0.362338
82,-0.544345,-0.0866427,0.0842576,0.360544
83,-0.544345,-0.0866427,0.0842576,0.360544
84,-0.543269,-0.0932233,0.101988,0.343776
85,-0.528335,-0.0721111,0.0831159,0.367179
86,-0.573719,-0.097684,0.0927351,0.366263
87,-0.543438,-0.0705616,0.104811,0.335483
88,-0.543989,-0.101785,0.105273,0.366126
89,-0.613229,-0.0931326,0.0970669,0.339626
90,-0.535866,-0.0631487,0.0817349,0.35051
91,-0.547118,-0.0879244,0.078424,0.354258
92,-0.539235,-0.0807011,0.0984753,0.344256
93,-0.560928,-0.083605,0.0781469,0.343903
94,-0.592869,-0.0633272,0.0858235,0.344823
95,-0.525946,-0.0855177,0.0826285,0.366546
96,-0.535573,-0.0853022,0.0877915,0.362936
97,-0.565409,-0.0835761,0.086134,0.342726
98,-0.587904,-0.0869335,0.0978418,0.344099
99,-0.564629,-0.0864151,0.0842586,0.342873
100,-0.523107,-0.0979911,0.0936758,0.335205
101,-0.596553,-0.0924744,0.049922,0.350555
102,-0.596553,-0.0924744,0.049922,0.350555
103,-0.571491,-0.106686,0.0700035,0.347309
104,-0.545731,-0.0994622,0.0837291,0.32803
105,-0.545731,-0.0994622,0.0837291,0.32803
106,-0.548479,-0.0846082,0.0610307,0.359196
107,-0.582533,-0.0792952,0.0833937,0.347585
108,-0.582533,-0.0792952,0.0833937,0.347585
109,-0.591534,-0.105157,0.0896637,0.368565
110,-0.558305,-0.0956797,0.085223,0.335292
111,-0.565858,-0.113291,0.0620917,0.3421
112,-0.565858,-0.113291,0.0620917,0.3421
113,-0.564276,-0.10673,0.0909571,0.347267
114,-0.564276,-0.10673,0.0909571,0.347267
115,-0.604943,-0.0829919,0.0795292,0.345993
116,-0.604943,-0.0829919,0.0795292,0.345993
117,-0.595663,-0.0983416,0.089483,0.363494
118,-0.573403,-0.0896041,0.0848906,0.353908
