t,walltime
10,1124
20,1091
30,265.3
40,265.4
50,309.8
60,308.2
70,305.1
80,309.7
90,309.5
100,308.7
110,311.7
120,303
130,304
140,310.2
150,310.6
160,309.7
170,309
180,303.2
190,309
200,313.8
210,309.8
220,313.6
230,314.2
240,315.7
250,302.2
260,312.6
270,316.4
280,312
290,308.9
300,311.8
310,283.5
320,287.5
330,291
340,282.8
350,285.8
360,294.8
370,291.9
380,294.2
390,295.2
400,297.2
410,299.2
420,306.1
430,302.4
440,290.9
450,288.1
460,289.7
470,285.1
480,287.9
490,290
500,285.5
510,284.5
520,286.1
530,287
540,294.8
550,298.1
560,294
570,291.8
580,289.6
590,289.4
600,291.2
610,289.8
620,288.4
630,289
640,285.1
650,313.1
660,327.6
670,312.7
680,311.4
690,308.7
700,307.9
710,302.2
720,294
730,279.5
740,297.1
750,306.1
760,308.4
770,313.7
780,318
790,307.5
800,316.4
810,308
820,303.4
830,301.3
840,298.3
850,293.4
860,282.3
870,267.2
880,261.9
890,266.5
900,279
910,276.7
920,280.4
930,283.6
940,281.7
950,281.5
960,282.6
970,281
980,280.4
990,279.9
1000,278.7
1010,275.6
1020,300.8
1030,307.2
1040,312
1050,306.3
1060,306.4
1070,307.3
1080,306.3
1090,314.7
1100,307.4
1110,304.6
1120,307.4
1130,308.3
1140,304.9
1150,302.1
1160,285.6
1170,269.4
1180,271.7
1190,286.8
1200,281.1
1210,284.7
1220,259.2
1230,259.7
1240,254.3
1250,257.4
1260,258.6
1270,258
1280,258.7
1290,282.4
1300,274.1
1310,272.8
1320,272.9
1330,271.6
1340,274.5
1350,286.2
1360,290.9
1370,286.2
1380,281.2
1390,277.4
1400,270.8
1410,272.4
1420,284.3
1430,291.3
1440,275.3
1450,272.7
1460,275.1
1470,273.7
1480,283.6
1490,290.8
1500,300.1
1510,298.7
1520,297.1
1530,275.7
1540,270
1550,269.9
1560,281.2
1570,284.5
1580,285.2
1590,276.3
1600,287.5
1610,292.7
1620,297
1630,294.3
1640,293.6
1650,291.2
1660,292.7
1670,299.2
1680,294.7
1690,286.8
1700,285.8
1710,288.9
1720,302.7
1730,311.2
1740,290.2
1750,281.5
1760,286.3
1770,290.4
1780,286
1790,284.7
1800,288.7
1810,300.9
1820,284.1
1830,280.8
1840,280.9
1850,278.6
1860,279.6
1870,279.5
1880,278.4
1890,303.3
1900,304.1
1910,302.5
1920,323.6
1930,333.5
1940,332.8
1950,332.8
1960,334.4
1970,317.4
1980,302
1990,301.8
2000,300
2010,299.3
2020,294.7
2030,280.3
2040,279
2050,278.3
2060,289.3
2070,289.2
2080,298.7
2090,300.8
2100,298.6
2110,297.4
2120,292.5
2130,290.4
2140,289.6
2150,292.4
2160,290.7
2170,296
2180,298.2
2190,295.8
2200,289.9
2210,297.3
2220,295.7
2230,295.8
2240,292.6
2250,300.1
2260,293.1
2270,290.9
2280,290.1
2290,287.1
2300,284.7
2310,278.3
2320,286.8
2330,298.4
2340,286.1
2350,280.8
2360,280.9
2370,287.2
2380,288.2
2390,286
2400,282.6
2410,280.2
2420,290.3
2430,285.4
2440,293.7
2450,287.1
2460,291
2470,292.3
2480,290.5
2490,291.2
2500,282.1
2510,274.2
2520,291
2530,304.1
2540,309.5
2550,301.9
2560,307.6
2570,311.4
2580,316.3
2590,317.3
2600,311.9
2610,316.1
2620,314.2
2630,316
2640,316
2650,315.6
2660,311.8
2670,314
2680,312.4
2690,309.9
2700,305.1
2710,307
2720,307.6
2730,313.4
2740,307.4
2750,307.1
2760,307.4
2770,306.7
2780,307.7
2790,314.3
2800,309.2
2810,290.7
2820,296.8
2830,300.2
2840,300.9
2850,300
2860,298.8
2870,299.6
2880,299.6
2890,296.2
2900,301.2
2910,302.8
2920,298.5
2930,299.8
2940,295.5
2950,297.7
2960,299.4
2970,303.3
2980,300.3
2990,303.6
3000,303.1
3010,298.9
3020,299
