MDTU,susyTrans,Im(bilin)
10,0.00569473,-0.000124469
20,-0.0033077,0.000271351
30,-0.000837514,-0.00168684
40,0.00109654,0.000831268
50,-0.00540387,-0.000197861
60,0.0023475,0.00191527
70,-0.00258111,0.00126425
80,-0.00369035,-5.13995e-05
90,-0.00108485,0.00202963
100,0.00245397,0.00144293
110,0.000951408,0.00254528
120,-0.00156314,-0.00363986
130,-0.00283653,0.000758914
140,0.000536592,-3.71944e-05
150,0.00478155,-0.000628687
160,0.00401116,0.000829942
170,-0.00126114,0.00113689
180,0.00340528,-0.00152573
190,-0.00213038,-0.00214111
200,-0.000802089,0.000316045
210,-0.00292419,0.00101393
220,-3.2424e-05,-0.000948528
230,-0.00346636,0.000318211
240,-2.3591e-05,0.00130265
250,-0.0106096,0.0014399
260,0.00232632,0.00344122
270,-0.00320083,-0.00390637
280,0.00300136,0.00119818
290,0.00279992,-0.000942216
300,9.13736e-05,-0.000751759
310,0.000688674,-0.00210455
320,0.00165188,0.00125509
330,-0.000511691,-0.00177734
340,-0.0060497,-0.00120473
350,-0.00252207,0.00143478
360,-0.00186115,0.00156463
370,-7.36814e-05,-0.000795878
380,-0.000229578,0.000708086
390,-0.00451829,0.00276406
400,-0.0030927,0.00125283
410,0.00347512,-0.00016624
420,0.00117327,0.00175502
430,-1.17787e-05,0.000841658
440,-0.00242498,-0.00150373
450,0.00699484,0.001396
460,0.00324341,0.00128643
470,-0.0122204,0.000953787
480,0.000933956,0.00297171
490,-0.0030261,-0.000739044
500,-0.00208217,-0.000529352
510,-0.00166518,-0.00156283
520,0.000320847,0.00265951
530,0.00115102,0.00140634
540,0.000508683,0.000556364
550,0.00542541,-0.00156164
560,0.00138291,-0.000397051
570,-0.000571264,-0.0014234
580,-0.00317642,5.14122e-05
590,0.00124313,7.37897e-05
600,-0.00267728,0.000428716
610,-0.00156838,0.00105134
620,0.00170323,-0.000990703
630,0.000965321,-0.000405615
640,0.00116566,0.00297818
650,-0.00073747,0.000146954
660,0.00494919,-0.00166929
670,-0.0020703,-0.00042226
680,0.00104514,0.00145495
690,-0.00242916,0.00239342
700,-0.00186806,-0.000979313
710,-0.006705,-0.0010097
720,-0.0041326,9.98896e-06
730,0.00277677,-0.00102953
740,-0.00454036,0.000221931
750,-0.000167896,0.00292655
760,-0.00154708,0.00277776
770,-0.00190466,-0.000183622
780,-0.00188767,0.00124488
790,-0.00297725,-0.00121049
800,0.000619188,-0.00208375
810,-0.000705473,0.001122
820,-0.0040087,-0.00249051
830,-0.00112221,-0.000779179
840,0.00201378,-0.000162688
