MDTU,S_F
1,2.9751e-05
2,3.0308e-05
3,3.03006e-05
4,3.05e-05
5,3.07535e-05
6,3.04813e-05
7,3.0262e-05
8,3.01637e-05
9,2.97962e-05
10,2.96022e-05
11,2.99366e-05
12,3.00429e-05
13,3.03379e-05
14,3.01947e-05
15,2.97952e-05
16,2.99329e-05
17,3.00247e-05
18,2.99731e-05
19,3.02084e-05
20,3.04197e-05
21,3.04428e-05
22,3.01607e-05
23,3.02464e-05
24,3.02429e-05
25,2.9969e-05
26,2.9969e-05
27,2.9969e-05
28,2.9969e-05
29,3.00366e-05
30,3.00586e-05
31,3.02434e-05
32,3.04397e-05
33,3.03122e-05
34,3.08311e-05
35,3.03632e-05
36,3.02722e-05
37,3.02507e-05
38,3.02507e-05
39,3.02855e-05
40,3.00388e-05
41,3.00388e-05
42,3.04452e-05
43,3.03511e-05
44,3.06543e-05
45,3.0671e-05
46,3.08704e-05
47,3.12143e-05
48,3.13128e-05
49,3.16527e-05
50,3.08558e-05
51,3.1082e-05
52,3.13081e-05
53,3.11615e-05
54,3.09491e-05
55,3.10734e-05
56,3.09127e-05
57,3.09127e-05
58,3.04783e-05
59,3.06608e-05
60,3.06608e-05
61,3.06387e-05
62,3.10481e-05
63,3.08933e-05
64,3.04846e-05
65,3.08225e-05
66,3.08225e-05
67,3.08225e-05
68,3.09571e-05
69,3.11748e-05
70,3.13788e-05
71,3.12063e-05
72,3.12063e-05
73,3.11908e-05
74,3.11326e-05
75,3.0951e-05
76,3.16135e-05
77,3.1604e-05
78,3.11996e-05
79,3.14655e-05
80,3.14644e-05
81,3.09817e-05
82,3.08844e-05
83,3.08844e-05
84,3.1153e-05
85,3.07738e-05
86,3.09937e-05
87,3.11706e-05
88,3.13643e-05
89,3.14119e-05
90,3.10825e-05
91,3.11356e-05
92,3.14265e-05
93,3.14354e-05
94,3.16069e-05
95,3.14225e-05
96,3.15157e-05
97,3.22398e-05
98,3.18331e-05
99,3.18173e-05
100,3.17274e-05
101,3.15038e-05
102,3.15038e-05
103,3.2033e-05
104,3.19052e-05
105,3.19052e-05
106,3.15943e-05
107,3.21998e-05
108,3.21998e-05
109,3.20348e-05
110,3.17538e-05
111,3.16397e-05
112,3.16397e-05
113,3.1762e-05
114,3.1762e-05
115,3.1891e-05
116,3.1891e-05
117,3.1453e-05
118,3.13242e-05
119,3.09703e-05
120,3.09703e-05
121,3.1385e-05
122,3.1847e-05
123,3.12926e-05
124,3.12926e-05
125,3.12926e-05
126,3.13313e-05
127,3.13639e-05
128,3.11357e-05
129,3.11357e-05
130,3.16276e-05
131,3.13996e-05
132,3.13679e-05
133,3.13185e-05
134,3.17362e-05
135,3.24627e-05
136,3.23232e-05
137,3.21419e-05
138,3.21223e-05
139,3.21223e-05
140,3.21223e-05
141,3.21223e-05
142,3.1984e-05
143,3.1984e-05
144,3.14217e-05
145,3.12344e-05
146,3.19208e-05
147,3.19208e-05
148,3.22579e-05
149,3.17643e-05
150,3.16115e-05
151,3.20023e-05
152,3.24556e-05
153,3.17973e-05
154,3.17724e-05
155,3.16603e-05
156,3.16603e-05
157,3.18134e-05
158,3.18134e-05
159,3.18134e-05
160,3.17756e-05
161,3.17756e-05
162,3.17756e-05
163,3.13095e-05
164,3.15995e-05
165,3.14777e-05
166,3.14777e-05
167,3.14777e-05
168,3.19154e-05
169,3.20171e-05
170,3.19913e-05
171,3.24527e-05
172,3.29618e-05
173,3.27724e-05
