t,cost
10,11232
20,5703.12
30,3713.76
40,3380.4
50,4081.68
60,2872.08
70,2702.88
80,2643.12
90,2449.44
100,2433.6
110,2440.8
120,2593.44
130,2588.4
140,2640.24
150,2700.72
160,2828.16
170,2854.8
180,2922.48
190,2908.08
200,2933.28
210,2918.88
220,2888.64
230,2892.96
240,2962.8
250,2976.48
260,2977.92
270,2952
280,2949.12
290,2920.32
300,2912.4
310,3008.88
320,2991.6
330,3008.16
340,3042
350,3008.88
360,2586.96
370,2582.64
380,2578.32
390,2594.16
400,2615.76
410,2636.64
420,2608.56
430,2620.08
440,2659.68
450,2695.68
460,2669.76
470,2640.96
480,2686.32
490,2674.08
500,2732.4
510,2818.08
520,2722.32
530,2701.44
540,2653.92
550,2678.4
560,2821.68
570,2796.48
580,2848.32
590,2868.48
600,2839.68
610,2832.48
620,2828.16
630,2859.12
640,2897.28
650,2847.6
660,2871.36
670,2844
680,2831.04
690,2829.6
700,2824.56
710,2829.6
720,2835.36
730,2854.08
740,2901.6
750,2909.52
760,2787.84
770,2796.48
780,2804.4
790,2781.36
800,2799.36
810,2813.04
820,2852.64
830,2833.92
840,2854.08
850,2844
860,2840.4
870,2842.56
880,2859.84
890,2851.92
900,2847.6
910,2820.96
920,2832.48
930,2815.92
940,2801.52
950,2823.12
960,2947.68
970,2941.2
980,2913.84
990,2911.68
1000,2934.72
1010,2939.76
1020,2906.64
1030,2955.6
1040,2931.84
1050,2944.08
1060,2923.92
1070,2923.92
1080,2959.92
1090,2966.4
1100,2933.28
1110,2967.84
1120,2972.88
1130,2923.92
1140,2954.16
1150,2972.16
1160,2693.52
1170,2690.64
1180,2697.84
1190,2715.12
1200,2720.16
1210,2675.52
1220,2680.56
1230,2692.08
1240,2689.92
1250,2685.6
1260,2684.88
1270,2687.76
1280,2716.56
1290,2684.88
1300,2704.32
1310,2678.4
1320,2682.72
1330,2708.64
1340,2709.36
1350,2709.36
1360,2777.04
1370,2786.4
1380,2736
1390,2803.68
1400,2759.76
1410,2713.68
1420,2700.72
1430,2707.2
1440,2728.08
1450,2867.76
1460,2751.84
1470,2719.44
1480,2710.08
1490,2718.72
1500,2735.28
1510,2752.56
1520,2749.68
1530,2735.28
1540,2740.32
1550,2745.36
1560,2687.04
1570,2698.56
1580,2720.16
1590,2698.56
1600,2699.28
1610,2706.48
1620,2689.92
1630,2694.96
1640,2697.84
1650,2678.4
1660,2685.6
1670,2679.12
1680,2692.8
1690,2693.52
1700,2666.16
