MDTU,S_F
1,3.80786e-06
2,3.80786e-06
3,3.81732e-06
4,3.84434e-06
5,3.85786e-06
6,3.87676e-06
7,3.88724e-06
8,3.88687e-06
9,3.93608e-06
10,3.93432e-06
11,3.91844e-06
12,3.9213e-06
13,3.94963e-06
14,3.92001e-06
15,3.93831e-06
16,3.94465e-06
17,3.97409e-06
18,3.97409e-06
19,3.99409e-06
20,3.96939e-06
21,4.04874e-06
22,4.0407e-06
23,4.03818e-06
24,4.05175e-06
25,3.98551e-06
26,4.07872e-06
27,4.09413e-06
28,4.04664e-06
29,4.05842e-06
30,4.11147e-06
31,4.14527e-06
32,4.11108e-06
33,4.06227e-06
34,4.08898e-06
35,4.10852e-06
36,4.10082e-06
37,4.11152e-06
38,4.10172e-06
39,4.11246e-06
40,4.10125e-06
41,4.15608e-06
42,4.11448e-06
43,4.13708e-06
44,4.15876e-06
45,4.17504e-06
46,4.20929e-06
47,4.19158e-06
48,4.18555e-06
49,4.1865e-06
50,4.13409e-06
51,4.14509e-06
52,4.18255e-06
53,4.21525e-06
54,4.22218e-06
55,4.22909e-06
56,4.26749e-06
57,4.3387e-06
58,4.33803e-06
59,4.40868e-06
60,4.38217e-06
61,4.38217e-06
62,4.38816e-06
63,4.407e-06
64,4.407e-06
65,4.31333e-06
66,4.37871e-06
67,4.37871e-06
68,4.39046e-06
69,4.39603e-06
70,4.33799e-06
71,4.36195e-06
72,4.35407e-06
73,4.35432e-06
74,4.40326e-06
75,4.40537e-06
76,4.36793e-06
77,4.35231e-06
78,4.34026e-06
79,4.34981e-06
80,4.35138e-06
81,4.30286e-06
82,4.34901e-06
83,4.34901e-06
84,4.34901e-06
85,4.36448e-06
86,4.37145e-06
87,4.42202e-06
88,4.41777e-06
89,4.39745e-06
90,4.4076e-06
91,4.40478e-06
92,4.43988e-06
93,4.4059e-06
94,4.4059e-06
95,4.4059e-06
96,4.4059e-06
97,4.37434e-06
98,4.41138e-06
99,4.41138e-06
100,4.41138e-06
101,4.34672e-06
102,4.32434e-06
103,4.38274e-06
104,4.43372e-06
105,4.3804e-06
106,4.3804e-06
107,4.36452e-06
108,4.3679e-06
109,4.37211e-06
110,4.37211e-06
111,4.35609e-06
112,4.34402e-06
113,4.31763e-06
114,4.36135e-06
115,4.37889e-06
116,4.41261e-06
117,4.41261e-06
118,4.42659e-06
119,4.42369e-06
120,4.40941e-06
121,4.43386e-06
122,4.38104e-06
123,4.39765e-06
124,4.36363e-06
125,4.35268e-06
126,4.38684e-06
127,4.42809e-06
128,4.39344e-06
129,4.41281e-06
130,4.42167e-06
131,4.41515e-06
132,4.43921e-06
133,4.42686e-06
134,4.48589e-06
135,4.48589e-06
136,4.47838e-06
137,4.46854e-06
138,4.44131e-06
139,4.47887e-06
140,4.47348e-06
141,4.45829e-06
142,4.46955e-06
143,4.46955e-06
144,4.47538e-06
145,4.47538e-06
146,4.50717e-06
147,4.46068e-06
148,4.49972e-06
149,4.52088e-06
150,4.50477e-06
151,4.57684e-06
152,4.55086e-06
153,4.55086e-06
154,4.55086e-06
155,4.54783e-06
156,4.55894e-06
157,4.527e-06
158,4.53416e-06
159,4.54638e-06
160,4.50912e-06
161,4.48957e-06
162,4.51993e-06
163,4.51993e-06
164,4.52482e-06
165,4.52216e-06
166,4.52107e-06
167,4.51549e-06
168,4.50555e-06
169,4.52872e-06
170,4.48044e-06
171,4.47432e-06
172,4.49783e-06
173,4.50968e-06
174,4.48665e-06
175,4.53108e-06
176,4.53108e-06
177,4.54241e-06
178,4.54241e-06
179,4.50654e-06
180,4.54994e-06
181,4.52217e-06
182,4.5242e-06
183,4.54642e-06
184,4.5491e-06
185,4.5491e-06
186,4.5752e-06
187,4.5752e-06
188,4.54139e-06
189,4.54139e-06
190,4.50299e-06
191,4.52111e-06
192,4.50428e-06
193,4.50935e-06
194,4.50646e-06
195,4.50165e-06
196,4.53156e-06
197,4.52546e-06
198,4.5789e-06
199,4.5912e-06
200,4.61106e-06
201,4.57104e-06
202,4.55767e-06
203,4.62842e-06
204,4.59109e-06
205,4.58e-06
206,4.54685e-06
207,4.54685e-06
208,4.50595e-06
209,4.52672e-06
210,4.52672e-06
211,4.52134e-06
212,4.52134e-06
213,4.51186e-06
214,4.51186e-06
215,4.5442e-06
216,4.53701e-06
217,4.53701e-06
218,4.51717e-06
219,4.56596e-06
220,4.56596e-06
221,4.56596e-06
222,4.54823e-06
223,4.54823e-06
224,4.54823e-06
225,4.54823e-06
226,4.54823e-06
227,4.54823e-06
228,4.55839e-06
229,4.55839e-06
230,4.55839e-06
231,4.58967e-06
232,4.56306e-06
233,4.56306e-06
234,4.55024e-06
235,4.53486e-06
236,4.54825e-06
237,4.55227e-06
238,4.56438e-06
239,4.58313e-06
240,4.58313e-06
241,4.53762e-06
242,4.53762e-06
243,4.53912e-06
244,4.53912e-06
245,4.53468e-06
246,4.53468e-06
247,4.53468e-06
248,4.53468e-06
249,4.53468e-06
250,4.55894e-06
251,4.55894e-06
252,4.55685e-06
253,4.53709e-06
254,4.5624e-06
255,4.57297e-06
256,4.56196e-06
257,4.54918e-06
258,4.54918e-06
259,4.55096e-06
260,4.55332e-06
261,4.55332e-06
262,4.55332e-06
263,4.56607e-06
264,4.52671e-06
265,4.55393e-06
266,4.57765e-06
267,4.57765e-06
268,4.57765e-06
269,4.56889e-06
270,4.56889e-06
271,4.58558e-06
272,4.57992e-06
273,4.54846e-06
