MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.997009,0.424919,0.496862,0.00423246
2,0.997009,0.424919,0.496862,0.00423246
3,0.996991,0.440286,0.528306,0.00142003
4,0.996954,0.435536,0.5374,0.00511773
5,0.996921,0.448918,0.549898,0.00244635
6,0.996906,0.421008,0.560647,0.00116711
7,0.996885,0.465092,0.546864,0.00376752
8,0.996871,0.466953,0.505629,0.00148081
9,0.996849,0.457446,0.566876,0.00248881
10,0.996885,0.434122,0.583623,0.00114213
11,0.996871,0.421849,0.587973,0.00258465
12,0.996859,0.404535,0.551429,0.00225943
13,0.996868,0.464327,0.547483,0.00273503
14,0.996888,0.455773,0.559629,0.00316562
15,0.996882,0.463302,0.581723,0.00276362
16,0.996868,0.468828,0.580109,0.00278667
17,0.996822,0.514399,0.594255,0.00300709
18,0.996822,0.514399,0.594255,0.00300709
19,0.996818,0.507278,0.570536,0.00348498
20,0.996862,0.497482,0.587266,0.00161963
21,0.996831,0.457521,0.625726,0.00164466
22,0.996817,0.487163,0.608553,0.00171607
23,0.996788,0.535343,0.636106,0.00218403
24,0.996787,0.469366,0.618714,0.00269455
25,0.996824,0.46492,0.649622,0.00446575
26,0.99673,0.462795,0.615285,0.00334107
27,0.996766,0.456707,0.639522,0.00400584
28,0.996781,0.438425,0.640288,0.00271939
29,0.996778,0.470116,0.610019,0.00343931
30,0.996689,0.452739,0.568276,0.00285186
31,0.996686,0.414723,0.57082,0.00532671
32,0.996723,0.47045,0.527943,0.00259704
33,0.996748,0.448554,0.51659,0.0012318
34,0.996752,0.458413,0.540761,0.00152671
35,0.996726,0.49665,0.591058,0.00231759
36,0.996712,0.465584,0.612095,0.0036239
37,0.99673,0.461867,0.552297,0.00340811
38,0.996758,0.41618,0.562234,0.00132992
39,0.996742,0.42295,0.5315,0.00187546
40,0.996751,0.435217,0.583108,0.00512401
41,0.996698,0.432927,0.538529,0.00431197
42,0.996741,0.435664,0.599212,0.00356573
43,0.996709,0.393796,0.611405,0.00584123
44,0.996724,0.397434,0.62155,0.00172819
45,0.996718,0.435436,0.648813,0.00154458
46,0.996707,0.423231,0.562555,0.00150842
47,0.996739,0.455537,0.54862,0.00238389
48,0.996756,0.435515,0.50949,0.00437738
49,0.996694,0.454738,0.495599,0.00567777
50,0.996742,0.460344,0.489576,0.00243863
51,0.996691,0.41735,0.446015,0.00284097
52,0.996669,0.399782,0.425719,0.00258235
53,0.996667,0.490871,0.433048,0.000484508
54,0.996618,0.447593,0.408212,0.00178508
55,0.99661,0.419494,0.493178,0.00225898
56,0.996602,0.418865,0.472907,0.0023974
57,0.996524,0.37463,0.459562,0.00269306
58,0.996528,0.42954,0.57382,0.00477886
59,0.99652,0.490306,0.534568,0.00406687
60,0.996519,0.502209,0.539601,0.00584773
61,0.996519,0.502209,0.539601,0.00584773
62,0.996501,0.547734,0.543874,0.00389661
63,0.996475,0.561247,0.493224,0.00434056
64,0.996475,0.561247,0.493224,0.00434056
65,0.996533,0.524844,0.566434,0.00259146
66,0.996498,0.445285,0.56721,0.00215478
67,0.996498,0.445285,0.56721,0.00215478
68,0.996502,0.498831,0.540775,0.000262793
69,0.99651,0.452652,0.565186,0.00418098
70,0.996512,0.443394,0.533976,0.00230448
71,0.996554,0.478315,0.568114,0.00371163
72,0.996553,0.436731,0.575023,0.000987786
73,0.996551,0.416812,0.524973,0.00308002
74,0.996496,0.503316,0.518427,0.00267852
75,0.996503,0.465816,0.535466,0.00094478
