ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.99699,-0.00618484,null,null,null
-0.245065,null,-0.34713,null,null
-0.366654,null,null,-0.335316,null
0.00394472,null,null,null,-0.0015339
0.99699,-0.00618484,null,null,null
-0.245065,null,-0.34713,null,null
-0.366654,null,null,-0.335316,null
0.00394472,null,null,null,-0.0015339
0.996964,-0.00731733,null,null,null
-0.243879,null,-0.366571,null,null
-0.385022,null,null,-0.361752,null
-0.00124176,null,null,null,-0.000688835
0.99694,-0.00536951,null,null,null
-0.31912,null,-0.296403,null,null
-0.398835,null,null,-0.36018,null
-0.00342986,null,null,null,-0.00379831
0.996915,-0.00334705,null,null,null
-0.328109,null,-0.306385,null,null
-0.437462,null,null,-0.333189,null
-0.00231071,null,null,null,0.000803261
0.996901,-0.00310672,null,null,null
-0.344126,null,-0.242539,null,null
-0.479193,null,null,-0.291033,null
-0.00113379,null,null,null,0.000276889
0.996879,-0.00351958,null,null,null
-0.382301,null,-0.26487,null,null
-0.476614,null,null,-0.26814,null
-0.00371905,null,null,null,0.000602379
0.996869,-0.0021027,null,null,null
-0.35148,null,-0.30742,null,null
-0.436598,null,null,-0.255036,null
-0.00089399,null,null,null,-0.00118049
0.996849,-0.000447574,null,null,null
-0.312437,null,-0.334125,null,null
-0.454664,null,null,-0.33857,null
-0.00220382,null,null,null,0.00115643
0.996883,0.00215599,null,null,null
-0.263971,null,-0.344646,null,null
-0.44209,null,null,-0.381015,null
-0.00113759,null,null,null,0.000101745
0.996865,0.0034856,null,null,null
-0.276121,null,-0.318926,null,null
-0.483711,null,null,-0.334269,null
-0.00058141,null,null,null,-0.00251841
0.996855,0.00281823,null,null,null
-0.271493,null,-0.299901,null,null
-0.478185,null,null,-0.274614,null
-0.00223992,null,null,null,0.000296257
0.996868,0.000852854,null,null,null
-0.294055,null,-0.359349,null,null
-0.463971,null,null,-0.290635,null
-0.00267814,null,null,null,0.00055497
0.996888,0.000320692,null,null,null
-0.237939,null,-0.388734,null,null
-0.49266,null,null,-0.265462,null
-0.00206311,null,null,null,-0.00240099
0.996881,-0.000816185,null,null,null
-0.26611,null,-0.379255,null,null
-0.497935,null,null,-0.30077,null
0.00144753,null,null,null,-0.0023542
0.996868,-0.000970806,null,null,null
-0.303199,null,-0.35759,null,null
-0.52226,null,null,-0.25253,null
0.00115167,null,null,null,-0.00253755
0.996814,-0.00398897,null,null,null
-0.36033,null,-0.367109,null,null
-0.506654,null,null,-0.310549,null
0.000767957,null,null,null,-0.00290737
0.996814,-0.00398897,null,null,null
-0.36033,null,-0.367109,null,null
-0.506654,null,null,-0.310549,null
0.000767957,null,null,null,-0.00290737
0.996807,-0.00452714,null,null,null
-0.349941,null,-0.367249,null,null
-0.498859,null,null,-0.276859,null
-1.78995e-06,null,null,null,-0.00348497
0.99685,-0.00495778,null,null,null
-0.378525,null,-0.322811,null,null
-0.533145,null,null,-0.246246,null
-0.00157045,null,null,null,0.000396078
0.996801,-0.00769881,null,null,null
-0.364314,null,-0.276769,null,null
-0.560616,null,null,-0.277926,null
0.000805278,null,null,null,0.00143403
0.996803,-0.00535428,null,null,null
-0.371113,null,-0.3156,null,null
-0.552496,null,null,-0.255117,null
-0.000448485,null,null,null,0.00165642
0.996777,-0.00448779,null,null,null
-0.429397,null,-0.319703,null,null
-0.560002,null,null,-0.301709,null
-0.000620684,null,null,null,0.00209398
0.996781,-0.00342696,null,null,null
-0.365919,null,-0.293953,null,null
-0.572154,null,null,-0.235471,null
0.000766903,null,null,null,0.00258311
0.996824,-0.000846334,null,null,null
-0.3748,null,-0.275093,null,null
-0.63185,null,null,-0.150911,null
-0.00310394,null,null,null,0.00321069
0.99672,-0.00438669,null,null,null
-0.394461,null,-0.242031,null,null
-0.604202,null,null,-0.116251,null
4.87895e-05,null,null,null,0.00334071
0.99676,-0.00346259,null,null,null
-0.404946,null,-0.211188,null,null
-0.624454,null,null,-0.138009,null
-0.00194146,null,null,null,0.00350393
0.99678,-0.00164755,null,null,null
-0.388071,null,-0.204004,null,null
-0.614971,null,null,-0.178267,null
-3.35304e-05,null,null,null,0.00271919
0.996777,-0.000387526,null,null,null
-0.406044,null,-0.236934,null,null
-0.586211,null,null,-0.16876,null
-0.00341627,null,null,null,0.000397393
0.996689,-0.000613435,null,null,null
-0.354322,null,-0.28183,null,null
-0.522905,null,null,-0.222504,null
-0.00261033,null,null,null,0.00114862
0.996677,-0.00404791,null,null,null
-0.314677,null,-0.270135,null,null
-0.533907,null,null,-0.201937,null
-0.000916901,null,null,null,-0.0052472
0.996705,-0.00597816,null,null,null
-0.332809,null,-0.332508,null,null
-0.483696,null,null,-0.21157,null
-0.00249859,null,null,null,-0.000708276
0.996741,-0.00354567,null,null,null
-0.325491,null,-0.308636,null,null
-0.47991,null,null,-0.191185,null
-0.00114714,null,null,null,-0.000448789
0.99675,-0.00220308,null,null,null
-0.333489,null,-0.314528,null,null
-0.49209,null,null,-0.22421,null
-0.000576296,null,null,null,0.00141376
0.996724,-0.0020654,null,null,null
-0.382352,null,-0.316966,null,null
-0.549421,null,null,-0.217913,null
0.000972401,null,null,null,0.00210372
0.996711,-0.00141708,null,null,null
-0.341263,null,-0.316715,null,null
-0.566122,null,null,-0.232735,null
0.00268411,null,null,null,-0.00243479
0.996722,-0.00382052,null,null,null
-0.32909,null,-0.324069,null,null
-0.519824,null,null,-0.186587,null
0.0034081,null,null,null,-8.89079e-06
0.996753,-0.00341049,null,null,null
-0.330722,null,-0.252642,null,null
-0.551612,null,null,-0.10877,null
-0.00132346,null,null,null,-0.000130901
0.996725,-0.0059018,null,null,null
-0.342449,null,-0.248225,null,null
-0.528965,null,null,-0.0518463,null
-0.00166987,null,null,null,-0.00085373
0.996738,-0.0052085,null,null,null
-0.369615,null,-0.22978,null,null
-0.581553,null,null,-0.0425599,null
-0.00489658,null,null,null,-0.00150966
0.996676,-0.006596,null,null,null
-0.379991,null,-0.207443,null,null
-0.531066,null,null,-0.0893448,null
-0.00429004,null,null,null,0.000434375
0.996722,-0.00601784,null,null,null
-0.364701,null,-0.23832,null,null
-0.578741,null,null,-0.155285,null
-0.0033112,null,null,null,-0.00132301
0.996691,-0.00592656,null,null,null
-0.33935,null,-0.199791,null,null
-0.582935,null,null,-0.184399,null
-0.0049184,null,null,null,-0.00315108
0.996705,-0.00610299,null,null,null
-0.321495,null,-0.233655,null,null
-0.577257,null,null,-0.23043,null
0.00168635,null,null,null,0.000377996
0.996674,-0.00942539,null,null,null
-0.396915,null,-0.179061,null,null
-0.619984,null,null,-0.191254,null
-0.00140786,null,null,null,-0.000635345
0.996642,-0.0113408,null,null,null
-0.334121,null,-0.259784,null,null
-0.54115,null,null,-0.153704,null
0.000864031,null,null,null,0.00123644
0.996675,-0.0112566,null,null,null
-0.40163,null,-0.214959,null,null
-0.537276,null,null,-0.110988,null
0.00237338,null,null,null,0.000223656
0.996675,-0.0127154,null,null,null
-0.378519,null,-0.215399,null,null
-0.496468,null,null,-0.114453,null
0.00437479,null,null,null,0.000150532
0.996655,-0.00885702,null,null,null
-0.411001,null,-0.194589,null,null
-0.487235,null,null,-0.090665,null
0.00432416,null,null,null,0.0036795
0.996724,-0.00604394,null,null,null
-0.426007,null,-0.174454,null,null
-0.476951,null,null,-0.110465,null
0.00239491,null,null,null,0.000459669
0.996668,-0.00690117,null,null,null
-0.397668,null,-0.126656,null,null
-0.438055,null,null,-0.0838856,null
0.002815,null,null,null,0.000383225
0.996641,-0.00740235,null,null,null
-0.368907,null,-0.154055,null,null
-0.415733,null,null,-0.091668,null
0.00254959,null,null,null,-0.000410016
0.996621,-0.00956626,null,null,null
-0.475611,null,-0.121442,null,null
-0.424795,null,null,-0.08414,null
0.000478456,null,null,null,7.63365e-05
0.996604,-0.005418,null,null,null
-0.43935,null,-0.0855059,null,null
-0.402357,null,null,-0.0688886,null
-0.00108595,null,null,null,0.00141676
0.996591,-0.00612522,null,null,null
-0.412444,null,-0.0765872,null,null
-0.48285,null,null,-0.1004,null
0.00101686,null,null,null,0.00201717
0.996572,-0.00766894,null,null,null
-0.408683,null,-0.0917955,null,null
-0.455533,null,null,-0.127007,null
-0.00111221,null,null,null,0.0021238
0.99647,-0.0104082,null,null,null
-0.355205,null,-0.119068,null,null
-0.437922,null,null,-0.13936,null
-0.00129618,null,null,null,0.00236061
0.99648,-0.00982658,null,null,null
-0.417515,null,-0.100926,null,null
-0.546961,null,null,-0.173503,null
-0.00465667,null,null,null,0.00107373
0.996446,-0.0121455,null,null,null
-0.45018,null,-0.194264,null,null
-0.498336,null,null,-0.193454,null
-0.001751,null,null,null,-0.00367061
0.996452,-0.0115045,null,null,null
-0.454435,null,-0.213781,null,null
-0.503201,null,null,-0.194829,null
-0.00271354,null,null,null,-0.00518003
0.996452,-0.0115045,null,null,null
-0.454435,null,-0.213781,null,null
-0.503201,null,null,-0.194829,null
-0.00271354,null,null,null,-0.00518003
0.996439,-0.0111594,null,null,null
-0.496935,null,-0.230366,null,null
-0.523791,null,null,-0.146431,null
-0.00228849,null,null,null,-0.00315379
0.996404,-0.0118767,null,null,null
-0.534606,null,-0.170865,null,null
-0.480077,null,null,-0.113116,null
-0.00434011,null,null,null,6.24718e-05
0.996404,-0.0118767,null,null,null
-0.534606,null,-0.170865,null,null
-0.480077,null,null,-0.113116,null
