ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.989613,-0.00613421,null,null,null
-0.273278,null,-0.246808,null,null
-0.33279,null,null,-0.243595,null
0.00299811,null,null,null,-0.00252332
0.989613,-0.00613421,null,null,null
-0.273278,null,-0.246808,null,null
-0.33279,null,null,-0.243595,null
0.00299811,null,null,null,-0.00252332
0.986634,-0.00719956,null,null,null
-21.3591,null,-21.1205,null,null
-30.3964,null,null,-20.5873,null
-0.00277664,null,null,null,-6.33146e-05
0.987481,-0.00529346,null,null,null
-15.0264,null,-10.6686,null,null
-17.2911,null,null,-12.4669,null
-0.0101723,null,null,null,-0.0114968
0.986424,-0.00326743,null,null,null
-13.4076,null,-11.7755,null,null
-16.6821,null,null,-11.245,null
-0.00515722,null,null,null,0.000948629
0.991365,-0.00309862,null,null,null
-11.7072,null,-6.67555,null,null
-15.642,null,null,-10.2425,null
-0.00316619,null,null,null,0.00137655
0.992215,-0.00348521,null,null,null
-11.2813,null,-6.57102,null,null
-16.9639,null,null,-8.779,null
-0.0085599,null,null,null,0.00403784
0.99183,-0.00203414,null,null,null
-11.4036,null,-9.27432,null,null
-16.7071,null,null,-8.40248,null
-0.000635131,null,null,null,-0.0058016
0.991019,-0.000428666,null,null,null
-12.0884,null,-10.1593,null,null
-16.7191,null,null,-9.69519,null
-0.00486911,null,null,null,-0.00195786
0.991827,0.0021421,null,null,null
-9.48014,null,-9.85119,null,null
-14.4495,null,null,-10.0294,null
-0.00526958,null,null,null,-0.00647485
0.98952,0.00351561,null,null,null
-9.62322,null,-10.5929,null,null
-14.4469,null,null,-7.80636,null
-0.000463189,null,null,null,-0.00575061
0.993055,0.00276821,null,null,null
-9.98467,null,-10.1416,null,null
-13.6867,null,null,-6.57027,null
-0.00810939,null,null,null,-0.000243446
0.99344,0.00080206,null,null,null
-9.97379,null,-11.7793,null,null
-11.5814,null,null,-6.71363,null
-0.00749179,null,null,null,0.0040952
0.994636,0.000291656,null,null,null
-7.49076,null,-13.4603,null,null
-12.4214,null,null,-6.16539,null
-0.00957921,null,null,null,-0.0110822
0.994456,-0.000785624,null,null,null
-8.09112,null,-10.3488,null,null
-11.6707,null,null,-6.41866,null
0.00399251,null,null,null,-0.0110144
0.993915,-0.000979811,null,null,null
-9.63946,null,-12.0542,null,null
-12.2064,null,null,-4.72598,null
0.00409785,null,null,null,-0.00343914
0.991629,-0.00396415,null,null,null
-7.97926,null,-11.7048,null,null
-11.3018,null,null,-6.82622,null
-0.000897777,null,null,null,-0.00612901
0.991629,-0.00396415,null,null,null
-7.97926,null,-11.7048,null,null
-11.3018,null,null,-6.82622,null
-0.000897777,null,null,null,-0.00612901
0.991915,-0.0045488,null,null,null
-9.17638,null,-11.5521,null,null
-11.0765,null,null,-5.84229,null
0.00247451,null,null,null,-0.00859013
0.993528,-0.00490858,null,null,null
-9.94342,null,-11.3546,null,null
-10.6407,null,null,-5.03839,null
-0.0070795,null,null,null,5.68566e-05
0.990792,-0.00763301,null,null,null
-6.64625,null,-7.85808,null,null
-9.69541,null,null,-4.82389,null
0.00217196,null,null,null,0.00507091
0.989251,-0.00525917,null,null,null
-7.03025,null,-6.79225,null,null
-9.87024,null,null,-5.09981,null
0.000399967,null,null,null,0.00428837
0.990076,-0.0044256,null,null,null
-9.97883,null,-5.86225,null,null
-10.1467,null,null,-5.09317,null
-0.00298521,null,null,null,0.00557338
0.990322,-0.00342049,null,null,null
-7.64326,null,-5.82693,null,null
-9.1692,null,null,-3.91624,null
-7.213e-05,null,null,null,0.00468952
0.989231,-0.000848783,null,null,null
-7.47471,null,-5.01354,null,null
-9.09272,null,null,-2.08851,null
-0.00834486,null,null,null,0.00964546
0.986988,-0.00437147,null,null,null
-7.47807,null,-3.16723,null,null
-8.86279,null,null,-2.15568,null
-0.00142206,null,null,null,0.00696085
0.986335,-0.00346701,null,null,null
-7.28905,null,-3.07619,null,null
-8.79236,null,null,-2.66515,null
-0.00507201,null,null,null,0.00990839
0.987329,-0.00163558,null,null,null
-6.44401,null,-3.16014,null,null
-8.29671,null,null,-2.12608,null
-0.00338089,null,null,null,0.00911342
0.987366,-0.000356341,null,null,null
-6.95715,null,-3.37394,null,null
-8.00708,null,null,-2.3868,null
-0.00778703,null,null,null,0.000503167
0.98713,-0.000535152,null,null,null
-6.63111,null,-4.65353,null,null
-6.13392,null,null,-3.89714,null
-0.00518906,null,null,null,0.00218736
0.985058,-0.00386529,null,null,null
-4.35674,null,-4.62284,null,null
-7.52585,null,null,-3.96577,null
0.000316592,null,null,null,-0.0122127
0.98897,-0.00589496,null,null,null
-4.36148,null,-4.7448,null,null
-6.55251,null,null,-3.16418,null
-0.00685894,null,null,null,-0.00289003
0.98664,-0.00349016,null,null,null
-5.15931,null,-3.84701,null,null
-6.75505,null,null,-3.21263,null
0.000590454,null,null,null,0.00237649
0.988112,-0.00215983,null,null,null
-5.32914,null,-4.27973,null,null
-6.85599,null,null,-3.45526,null
-0.00358953,null,null,null,0.00361648
0.986783,-0.00200004,null,null,null
-5.80054,null,-3.80782,null,null
-7.15775,null,null,-3.01552,null
0.00276437,null,null,null,0.00203989
0.987367,-0.0013696,null,null,null
-4.65161,null,-4.24689,null,null
-6.10566,null,null,-3.7401,null
0.00537012,null,null,null,-0.00614482
0.987073,-0.00377067,null,null,null
-4.40481,null,-3.61178,null,null
-5.04479,null,null,-3.24859,null
0.00690401,null,null,null,-0.00139239
0.990931,-0.0033643,null,null,null
-4.1635,null,-2.59362,null,null
-5.75046,null,null,-2.24446,null
-0.00218401,null,null,null,-0.00163989
0.994038,-0.00588731,null,null,null
-4.27479,null,-1.62795,null,null
-5.37865,null,null,-0.609844,null
-0.000898011,null,null,null,0.000329878
0.994264,-0.00521368,null,null,null
-4.92148,null,-2.00054,null,null
-5.88421,null,null,-1.09848,null
-0.0102466,null,null,null,-0.00186795
0.991645,-0.00654794,null,null,null
-5.56776,null,-1.03597,null,null
-5.44824,null,null,-1.36409,null
-0.0127984,null,null,null,-0.000958285
0.995818,-0.00602571,null,null,null
-4.98557,null,-1.74725,null,null
-5.89182,null,null,-1.99131,null
-0.00941218,null,null,null,0.00262394
0.994126,-0.00593863,null,null,null
-4.31065,null,-1.96305,null,null
-5.94831,null,null,-2.10194,null
-0.0123849,null,null,null,-0.0068864
0.996496,-0.0061229,null,null,null
-3.58677,null,-1.87043,null,null
-6.03465,null,null,-2.50969,null
0.00414272,null,null,null,0.0007425
0.996309,-0.00936189,null,null,null
-4.92298,null,-1.59034,null,null
-6.94635,null,null,-2.27758,null
-0.00809202,null,null,null,-0.00163805
0.995995,-0.0113223,null,null,null
-4.01335,null,-2.71972,null,null
-6.02039,null,null,-1.7467,null
0.00278831,null,null,null,0.0029409
0.994405,-0.0112083,null,null,null
-4.24167,null,-1.99891,null,null
-5.721,null,null,-1.10231,null
0.00373368,null,null,null,0.00260066
0.996587,-0.0127207,null,null,null
-3.84305,null,-2.26095,null,null
-5.41731,null,null,-1.07213,null
0.00515888,null,null,null,0.00243215
0.997199,-0.00885577,null,null,null
-4.17188,null,-1.95319,null,null
-4.61036,null,null,-0.97173,null
0.0105557,null,null,null,0.00606749
0.995289,-0.00600811,null,null,null
-4.219,null,-1.60371,null,null
-4.68428,null,null,-0.521282,null
0.0045513,null,null,null,0.00167972
0.993607,-0.00691615,null,null,null
-3.88028,null,-0.967993,null,null
-4.08545,null,null,-0.411002,null
0.00364976,null,null,null,0.00182654
0.99378,-0.00738227,null,null,null
-3.49294,null,-1.12135,null,null
-3.59702,null,null,-0.532824,null
0.00671564,null,null,null,-0.00151238
0.99081,-0.00945823,null,null,null
-4.35419,null,-0.93092,null,null
-3.38833,null,null,-1.38607,null
-0.00352982,null,null,null,-5.12507e-05
0.98953,-0.00538502,null,null,null
-3.93648,null,-0.278796,null,null
-3.27149,null,null,-1.3168,null
-0.00254774,null,null,null,0.00390823
0.989261,-0.00609541,null,null,null
-3.63627,null,-0.100334,null,null
-3.97688,null,null,-1.30996,null
0.00169568,null,null,null,0.00784859
0.987792,-0.00758025,null,null,null
-3.3907,null,-0.65639,null,null
-3.40897,null,null,-1.25561,null
-0.00278588,null,null,null,0.00133571
0.984676,-0.0102347,null,null,null
-2.97737,null,-1.418,null,null
-3.66821,null,null,-0.842735,null
-0.00489415,null,null,null,0.00437876
0.984164,-0.00971609,null,null,null
-3.0162,null,-1.1401,null,null
-4.2982,null,null,-1.68646,null
-0.0109249,null,null,null,0.00364678
0.979389,-0.0119875,null,null,null
-4.06181,null,-1.98531,null,null
-4.36118,null,null,-1.62669,null
-0.00593409,null,null,null,-0.00794468
0.980861,-0.011322,null,null,null
-4.98415,null,-1.95315,null,null
-4.16234,null,null,-0.885513,null
-0.00369619,null,null,null,-0.0104642
0.980861,-0.011322,null,null,null
-4.98415,null,-1.95315,null,null
-4.16234,null,null,-0.885513,null
-0.00369619,null,null,null,-0.0104642
