MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.459138,-0.14448,7.44903e-06
2,0.459138,-0.14448,7.44903e-06
3,2620.07,-37.2352,-0.00067773
4,936.126,-22.7475,-0.00219399
5,638.429,-19.0063,0.000222463
6,503.757,-17.0624,0.00152907
7,460.648,-16.4193,-0.000564881
8,469.621,-16.6518,-0.00124611
9,400.756,-15.4511,-0.000551927
10,366.847,-14.8854,-0.00055166
11,346.306,-14.3777,-0.00119364
12,321.414,-14.0043,-0.000295183
13,310.862,-13.7031,-0.000770859
14,283.971,-13.1711,-0.000506148
15,272.581,-12.8308,-0.000530119
16,245.175,-12.206,0.000147405
17,227.607,-11.7078,-0.000882503
18,227.607,-11.7078,-0.000882503
19,215.948,-11.4217,-0.000306056
20,205.589,-11.2325,-0.000949981
21,196.314,-10.8446,-0.000124689
22,176.942,-10.3292,-0.00144883
23,168.42,-10.0974,-0.00136337
24,161.098,-9.8577,-0.000752485
25,145.975,-9.4067,0.000105983
26,135.646,-9.0534,0.000383608
27,122.759,-8.62361,0.000137335
28,119.156,-8.50289,-0.000103533
29,110.412,-8.19031,-0.000184337
30,107.738,-8.13277,-3.08227e-08
31,99.0447,-7.79684,-0.000189423
32,97.4249,-7.74585,-9.78068e-05
33,82.7361,-7.18563,0.000394279
34,80.7728,-7.14266,0.000217957
35,76.8368,-6.90725,1.4165e-06
36,70.0501,-6.58262,0.000203853
37,66.9175,-6.44443,0.000147469
38,62.6832,-6.29999,2.7893e-05
39,65.5082,-6.40217,-0.000275163
40,58.5106,-6.08999,0.000167035
41,55.6295,-5.91616,-4.67214e-05
42,51.9708,-5.81346,-3.58987e-05
43,52.1298,-5.7795,0.000173135
44,46.5992,-5.51542,-0.000284751
45,46.3981,-5.53767,8.60195e-05
46,44.567,-5.41489,0.000615258
47,39.656,-5.07681,-0.000107205
48,37.6603,-4.96758,0.000241656
49,36.8805,-4.88344,-0.000489406
50,34.016,-4.67187,-0.000380062
51,34.4458,-4.69438,-0.000484355
52,31.3837,-4.48069,0.000596725
53,31.0761,-4.40626,-0.000443125
54,29.7876,-4.32088,-0.000563307
55,26.7088,-4.10747,9.50517e-06
56,24.8966,-3.95214,-0.000285164
57,24.4485,-3.88402,8.58751e-05
58,24.4338,-3.8794,-0.000237157
59,23.2325,-3.76974,-0.000162914
60,22.28,-3.70293,-0.000290809
61,22.28,-3.70293,-0.000290809
62,21.3117,-3.61176,-0.000149038
63,20.7368,-3.5731,-0.000325572
64,20.7368,-3.5731,-0.000325572
65,20.2407,-3.50673,-0.000247614
66,19.3669,-3.43284,-0.00024066
67,19.3669,-3.43284,-0.00024066
68,18.5912,-3.36175,0.000340263
69,19.5074,-3.44736,0.0002899
70,19.1509,-3.46405,-0.000187203
71,18.1775,-3.35118,-3.41507e-05
72,15.8801,-3.12557,-0.00014043
73,16.0295,-3.15675,6.99689e-05
74,14.7069,-3.00413,0.000375338
75,14.928,-3.01725,0.000139599
76,15.0598,-3.05621,0.000200218
77,13.7081,-2.91951,-2.79556e-07
78,12.4038,-2.79296,6.06476e-05
79,11.6415,-2.68245,-3.2966e-05
80,11.5391,-2.68862,-7.10647e-05
81,11.0479,-2.67484,-9.18812e-05
82,10.6388,-2.61215,-1.38842e-05
83,10.6388,-2.61215,-1.38842e-05
84,10.6388,-2.61215,-1.38842e-05
85,9.80112,-2.51588,0.000371546
86,10.1368,-2.48595,-0.000113731
87,9.72415,-2.4228,0.000215483
88,9.73885,-2.43843,-0.000290269
89,9.37248,-2.41259,0.000144738
90,8.95846,-2.31032,-5.54619e-05
91,7.95585,-2.19199,-3.45122e-05
92,7.9847,-2.18041,0.000315222
93,8.14457,-2.18342,0.000106403
94,8.14457,-2.18342,0.000106403
95,8.14457,-2.18342,0.000106403
96,8.14457,-2.18342,0.000106403
97,8.04299,-2.14772,0.000207293
98,7.5403,-2.05745,-3.31867e-05
99,7.5403,-2.05745,-3.31867e-05
100,7.5403,-2.05745,-3.31867e-05
101,7.66607,-2.0775,1.03242e-07
102,7.0291,-2.02601,-0.000274337
103,6.93971,-1.99262,6.7284e-05
104,6.3098,-1.91077,5.33649e-05
105,5.72685,-1.86932,-0.000151508
106,5.72685,-1.86932,-0.000151508
107,6.05612,-1.94106,-0.000335199
108,5.93118,-1.91852,-6.29972e-05
109,5.63659,-1.882,-0.000141045
110,5.63659,-1.882,-0.000141045
111,5.59382,-1.86295,-0.000411827
112,5.84992,-1.92228,-0.000362501
113,5.21288,-1.81958,-0.000164304
114,5.20883,-1.81562,-0.000270237
115,5.4032,-1.85092,-0.000208515
116,5.42687,-1.87034,-0.000249907
117,5.42687,-1.87034,-0.000249907
118,5.28331,-1.82188,-1.64246e-06
119,4.9501,-1.73591,1.57735e-05
120,4.88904,-1.70362,0.000122005
121,4.46391,-1.63078,-9.40944e-06
122,4.78117,-1.66588,0.000244416
123,4.55314,-1.62406,4.9468e-05
124,4.44308,-1.60024,0.000165563
125,4.273,-1.58318,1.48993e-05
126,4.47591,-1.59224,0.000132598
127,4.10031,-1.53938,3.95354e-05
128,4.10489,-1.54336,0.000166977
129,3.84419,-1.48693,0.000420287
130,3.67559,-1.44525,0.000118279
131,3.66416,-1.45406,1.1295e-05
132,3.74533,-1.44055,-0.000177441
133,3.86997,-1.4525,3.48707e-05
134,3.76217,-1.40677,4.11794e-05
135,3.76217,-1.40677,4.11794e-05
136,3.69665,-1.40378,6.6143e-05
137,3.6368,-1.39456,6.46861e-05
138,3.49093,-1.33253,-0.000161661
139,3.60761,-1.37441,1.85763e-06
140,3.10543,-1.26271,-1.41827e-05
141,3.38906,-1.32219,4.33419e-05
142,3.40626,-1.32998,1.25958e-05
143,3.40626,-1.32998,1.25958e-05
