t,cg_iters
1,41082
2,40880
3,40956
4,40851
5,40938
6,40804
7,40929
8,41015
9,41010
10,40853
11,20768
12,20719
13,20688
14,20627
15,20986
16,20921
17,20905
18,20794
19,20964
20,21132
21,13263
22,13167
23,13281
24,13251
25,13335
26,13290
27,13103
28,13068
29,12969
30,13075
31,12628
32,12579
33,12589
34,12847
35,12890
36,12763
37,12781
38,12724
39,12588
40,12726
41,12249
42,12104
43,12249
44,12128
45,12169
46,12207
47,12283
48,12146
49,12165
50,12189
51,10713
52,10732
53,10632
54,10732
55,10682
56,10600
57,10626
58,10706
59,10659
60,10611
61,10272
62,10148
63,10142
64,10115
65,10144
66,10084
67,10082
68,10150
69,10175
70,10211
71,9702
72,9589
73,9606
74,9624
75,9581
76,9592
77,9696
78,9698
79,9647
80,9695
81,9532
82,9676
83,9681
84,9726
85,9603
86,9562
87,9649
88,9713
89,9668
90,9636
91,9676
92,9673
93,9713
94,9668
95,9605
96,9660
97,9648
98,9607
99,9599
100,9616
101,10135
102,10129
103,10123
104,10146
105,10199
106,10216
107,10201
108,10252
109,10229
110,10172
111,10094
112,10040
113,10084
114,10207
115,10126
116,10071
117,10114
118,10070
119,10036
120,10092
121,10150
122,10236
123,10180
124,10118
125,9991
126,10139
127,10207
128,10112
129,10048
130,10114
131,10138
132,10082
133,10193
134,10188
135,10176
136,10181
137,10101
138,10133
139,10136
140,10057
141,10153
142,10190
143,10212
144,10351
145,10346
146,10340
147,10186
148,10157
149,10268
150,10366
151,10121
152,10082
153,10132
154,10162
155,10227
156,10334
157,10257
158,10210
159,10248
160,10219
161,10247
162,10202
163,10209
164,10059
165,10145
166,10190
167,10246
168,10134
169,10064
170,10162
171,10158
172,10121
173,10151
174,10260
175,10315
176,10140
177,10276
178,10222
179,10186
180,10219
181,10150
182,10170
183,10078
184,10105
185,10057
186,10125
187,10108
188,10226
189,10244
190,10228
191,10235
192,10181
193,10134
194,10253
195,10291
196,10146
197,10145
198,10274
199,10217
200,10116
201,10014
202,10122
203,10183
204,10166
205,10149
206,10177
207,10220
208,10202
209,10218
210,10080
211,10229
212,10441
213,10298
214,10262
215,10254
216,10395
217,10292
218,10369
219,10214
220,10346
221,10372
222,10349
223,10315
224,10347
225,10320
226,10291
227,10333
228,10369
229,10177
230,10191
231,10322
232,10305
233,10312
234,10245
235,10273
236,10299
237,10240
238,10278
239,10219
240,10305
241,10295
242,10208
243,10307
244,10201
245,10231
246,10206
247,10250
248,10240
249,10322
250,10141
251,10105
252,10174
253,10174
254,10228
255,10371
256,10253
257,10355
258,10275
259,10287
260,10186
261,10118
262,10098
263,10165
264,10136
265,10181
266,10143
267,10184
268,10190
269,10241
270,10248
271,10299
272,10226
273,10245
274,10179
275,10166
276,10204
277,10104
278,10171
279,10226
280,10177
281,10279
282,10273
283,10304
284,10256
285,10248
286,10282
287,10313
288,10204
289,10282
290,10339
291,10284
292,10320
293,10231
294,10279
295,10223
296,10186
297,10288
298,10405
299,10221
300,10218
301,10254
302,10360
303,10461
304,10331
305,10479
306,10302
307,10516
308,10411
309,10382
310,10249
311,10174
312,10273
313,10412
314,10357
315,10289
316,10328
317,10229
318,10253
319,10294
320,10126
321,10182
322,10170
323,10201
324,10333
325,10214
326,10189
327,10342
328,10237
329,10225
330,10267
331,10321
332,10341
333,10355
334,10350
335,10389
336,10293
337,10195
338,10174
339,10259
340,10182
341,10402
342,10353
343,10342
344,10442
345,10457
346,10421
347,10599
348,10409
349,10294
350,10217
351,10125
352,10113
353,10230
354,10303
355,10167
356,10292
357,10266
358,10400
359,10391
360,10383
361,10309
362,10287
363,10354
364,10228
365,10221
366,10243
367,10227
368,10284
369,10266
370,10181
371,10201
372,10191
373,10214
374,10179
375,10308
376,10207
377,10232
378,10221
379,10270
380,10429
381,10271
382,10197
383,10188
384,10168
385,10250
386,10302
387,10279
388,10290
389,10312
390,10156
391,10160
392,10229
393,10263
394,10378
395,10293
396,10299
397,10349
398,10325
399,10272
400,10312
401,10281
402,10356
403,10321
404,10361
405,10296
406,10266
407,10219
408,10217
409,10216
410,10148
411,10224
412,10242
413,10203
414,10272
415,10198
416,10255
417,10262
418,10270
419,10177
420,10223
421,10212
422,10112
423,10187
424,10204
425,10374
426,10363
427,10285
428,10267
429,10181
430,10153
431,10234
432,10359
433,10335
434,10329
435,10336
436,10281
437,10223
438,10251
439,10257
440,10342
441,10320
442,10205
443,10221
444,10317
445,10240
446,10435
447,10411
448,10212
449,10291
450,10233
451,10363
452,10361
453,10299
454,10334
455,10345
456,10254
457,10424
458,10426
459,10513
460,10545
461,10417
462,10429
463,10208
464,10358
465,10312
466,10245
467,10268
468,10187
469,10193
470,10256
471,10246
472,10138
473,10167
474,10190
475,10333
476,10327
477,10243
478,10297
479,10405
480,10436
481,10455
482,10277
483,10180
484,10200
485,10232
486,10238
