MDTU,plaq_ss,plaq_st
1,0.957933,1.09057
2,0.957933,1.09057
3,1.38401,1.66503
4,1.32821,1.57073
5,1.31086,1.5345
6,1.30337,1.51719
7,1.3018,1.50922
8,1.30672,1.50844
9,1.29925,1.49352
10,1.29833,1.48529
11,1.29025,1.48021
12,1.29299,1.47504
13,1.28757,1.47425
14,1.28556,1.46641
15,1.27827,1.46551
16,1.27389,1.45588
17,1.26601,1.44937
18,1.26601,1.44937
19,1.2641,1.44478
20,1.26656,1.43971
21,1.25522,1.43771
22,1.25019,1.42822
23,1.24837,1.42504
24,1.24478,1.42205
25,1.24168,1.41142
26,1.23658,1.40429
27,1.23134,1.39625
28,1.22981,1.39478
29,1.22501,1.39003
30,1.22805,1.38513
31,1.22261,1.37774
32,1.22232,1.38052
33,1.21657,1.36531
34,1.21849,1.36382
35,1.21105,1.36147
36,1.20484,1.35575
37,1.20357,1.35155
38,1.20478,1.34867
39,1.20385,1.3557
40,1.20078,1.34776
41,1.1967,1.34269
42,1.20106,1.33833
43,1.19738,1.33866
44,1.19579,1.33166
45,1.19943,1.3292
46,1.1959,1.32695
47,1.18637,1.31937
48,1.18531,1.31728
49,1.17974,1.31861
50,1.17453,1.31202
51,1.17474,1.31163
52,1.17009,1.30582
53,1.16447,1.30477
54,1.1639,1.29977
55,1.16129,1.29113
56,1.1568,1.28551
57,1.1526,1.28367
58,1.1524,1.28305
59,1.1507,1.27435
60,1.1504,1.27193
61,1.1504,1.27193
62,1.1483,1.26737
63,1.14795,1.2653
64,1.14795,1.2653
65,1.14284,1.2674
66,1.14214,1.26307
67,1.14214,1.26307
68,1.13868,1.26504
69,1.14185,1.26744
70,1.14717,1.2659
71,1.14224,1.2629
72,1.13648,1.25201
73,1.13993,1.25134
74,1.13433,1.24453
75,1.13378,1.24666
76,1.13582,1.24981
77,1.13255,1.24416
78,1.13086,1.23873
79,1.1251,1.23534
80,1.12707,1.23613
81,1.13116,1.23269
82,1.12783,1.23146
83,1.12783,1.23146
84,1.12783,1.23146
85,1.12576,1.2267
86,1.11683,1.22977
87,1.11355,1.22807
88,1.11467,1.22926
89,1.1147,1.22985
90,1.1071,1.22655
91,1.10579,1.21839
92,1.10304,1.21991
93,1.10065,1.22093
94,1.10065,1.22093
95,1.10065,1.22093
96,1.10065,1.22093
97,1.09669,1.22057
98,1.09097,1.21808
99,1.09097,1.21808
100,1.09097,1.21808
101,1.09173,1.21912
102,1.09444,1.21497
103,1.0917,1.21322
104,1.08983,1.20923
105,1.09585,1.20163
106,1.09585,1.20163
107,1.09983,1.20574
108,1.0982,1.20558
109,1.09817,1.20387
110,1.09817,1.20387
111,1.09604,1.20404
112,1.09889,1.20862
113,1.09593,1.20226
114,1.09588,1.20111
115,1.09633,1.20473
116,1.09848,1.20601
117,1.09848,1.20601
118,1.09487,1.20277
119,1.08964,1.19827
120,1.08606,1.19779
121,1.08519,1.1901
122,1.08232,1.19589
123,1.08126,1.19207
124,1.07935,1.1924
125,1.08095,1.18935
126,1.07683,1.19319
127,1.07738,1.18828
128,1.07811,1.18797
129,1.07605,1.18352
130,1.07311,1.18181
131,1.07523,1.1813
132,1.07085,1.18217
133,1.07045,1.18289
134,1.06553,1.18195
135,1.06553,1.18195
136,1.06701,1.18058
137,1.06728,1.17945
138,1.06068,1.17698
139,1.06512,1.17879
140,1.06069,1.16944
141,1.0624,1.17468
142,1.06296,1.17496
143,1.06296,1.17496
144,1.06015,1.17225
145,1.06015,1.17225
146,1.05805,1.17338
147,1.0582,1.16896
148,1.05321,1.16842
149,1.05194,1.17077
150,1.04728,1.1694
151,1.04504,1.16417
152,1.0459,1.16869
153,1.0459,1.16869
154,1.0459,1.16869
155,1.04288,1.16375
156,1.04251,1.16739
157,1.03876,1.16685
158,1.04339,1.17258
159,1.03914,1.16925
160,1.04141,1.16966
161,1.04256,1.16798
162,1.04403,1.17156
163,1.04403,1.17156
164,1.04421,1.16915
165,1.04201,1.17019
166,1.04257,1.16915
167,1.04125,1.16676
168,1.0418,1.17127
169,1.03989,1.17108
170,1.04315,1.16627
171,1.04157,1.17024
172,1.03935,1.16865
173,1.03951,1.17022
174,1.03916,1.16609
175,1.03363,1.16679
176,1.03363,1.16679
177,1.03185,1.16485
178,1.03185,1.16485
179,1.03908,1.16786
180,1.03908,1.16277
181,1.04207,1.1595
182,1.0391,1.16037
183,1.03674,1.16101
184,1.03623,1.16695
185,1.03623,1.16695
186,1.03086,1.16383
187,1.03086,1.16383
188,1.03433,1.16167
189,1.03433,1.16167
190,1.03852,1.15981
191,1.03645,1.16576
192,1.03737,1.16008
193,1.03955,1.16488
194,1.03291,1.16443
195,1.03511,1.161
196,1.02794,1.16018
197,1.02739,1.15421
198,1.02607,1.15249
199,1.02469,1.14569
200,1.02827,1.1491
201,1.03781,1.15104
202,1.03618,1.15013
203,1.03824,1.15089
204,1.03772,1.14738
205,1.03298,1.14901
206,1.03415,1.14498
207,1.03415,1.14498
208,1.03351,1.14539
209,1.02848,1.14459
210,1.02848,1.14459
211,1.02668,1.14334
212,1.02668,1.14334
213,1.02856,1.14102
214,1.02856,1.14102
215,1.0254,1.13991
216,1.02616,1.13675
217,1.02616,1.13675
218,1.02228,1.13276
219,1.02054,1.13109
220,1.02054,1.13109
221,1.02054,1.13109
222,1.02267,1.1323
223,1.02267,1.1323
224,1.02267,1.1323
225,1.02267,1.1323
226,1.02267,1.1323
227,1.02267,1.1323
228,1.02349,1.13465
229,1.02349,1.13465
230,1.02349,1.13465
231,1.01732,1.13596
232,1.01502,1.13642
233,1.01502,1.13642
234,1.01894,1.13975
235,1.01937,1.13565
236,1.01922,1.13323
237,1.02101,1.1362
238,1.01853,1.13987
239,1.01924,1.13827
240,1.01924,1.13827
241,1.01838,1.13646
242,1.01838,1.13646
243,1.01759,1.13595
244,1.01759,1.13595
245,1.01125,1.13479
246,1.01125,1.13479
247,1.01125,1.13479
248,1.01125,1.13479
249,1.01125,1.13479
250,1.01202,1.13251
251,1.01202,1.13251
252,1.00911,1.13186
253,1.01454,1.13352
254,1.01235,1.13067
255,1.01272,1.12769
256,1.01719,1.13092
257,1.01892,1.13341
258,1.01892,1.13341
259,1.01591,1.1321
260,1.01982,1.13691
261,1.01982,1.13691
262,1.01982,1.13691
263,1.01764,1.13293
264,1.01741,1.13547
265,1.01727,1.12476
266,1.02203,1.12058
267,1.02203,1.12058
268,1.02203,1.12058
269,1.02552,1.11978
270,1.02552,1.11978
271,1.02599,1.12524
272,1.02546,1.12675
273,1.02182,1.1283
274,1.02182,1.1283
275,1.02182,1.1283
276,1.01941,1.12891
277,1.02119,1.12969
278,1.01916,1.13107
279,1.01311,1.12729
280,1.01311,1.12729
281,1.01311,1.12729
282,1.01242,1.12615
283,1.01566,1.12652
284,1.014,1.12788
285,1.00915,1.12513
286,1.00844,1.12323
287,1.00844,1.12323
288,1.00844,1.12323
289,1.00502,1.12332
290,1.00674,1.12246
291,1.00841,1.11898
292,1.00841,1.11898
293,1.00925,1.12521
294,1.01006,1.11826
295,1.00936,1.11982
296,1.00592,1.12084
297,1.00271,1.11878
298,1.0053,1.1187
299,1.00598,1.11765
300,1.00598,1.11765
301,1.00998,1.112
302,1.0076,1.11131
303,1.0076,1.11131
304,1.0076,1.11131
305,1.01167,1.1068
306,1.01167,1.1068
307,1.01167,1.1068
308,1.01051,1.10939
309,1.00807,1.10577
310,1.00835,1.10743
311,1.01032,1.10811
312,1.01032,1.10811
313,1.00654,1.10858
314,1.00543,1.10885
315,1.00543,1.10885
316,1.00882,1.10984
317,1.00969,1.1159
318,1.01131,1.11491
319,1.01131,1.11491
320,1.00919,1.113
321,1.00919,1.113
322,1.00919,1.113
323,1.00707,1.11587
324,1.00707,1.11587
325,1.01381,1.11662
326,1.0098,1.11479
327,1.00657,1.11683
328,1.00819,1.11262
329,1.01052,1.11498
330,1.00857,1.1095
331,1.00476,1.10888
332,1.00633,1.10305
333,1.00633,1.10305
334,1.00633,1.10305
335,1.01022,1.09848
336,1.00616,1.10791
337,1.0007,1.10558
338,1.0007,1.10558
339,0.997346,1.09733
340,0.997346,1.09733
341,0.994415,1.09881
342,0.994999,1.1014
343,0.990204,1.10113
344,0.986268,1.10018
345,0.989549,1.10045
346,0.989549,1.10045
347,0.985215,1.10393
348,0.982275,1.10075
349,0.979681,1.09931
350,0.979681,1.09931
351,0.98405,1.09965
352,0.981189,1.09235
353,0.981189,1.09235
354,0.981189,1.09235
355,0.98676,1.09383
356,0.98676,1.09383
357,0.9854,1.09819
358,0.989363,1.09679
359,0.990267,1.10204
360,0.994429,1.10152
361,0.994741,1.09904
362,0.989183,1.09927
363,0.990852,1.09662
364,0.990852,1.09662
365,0.989199,1.09538
366,0.98647,1.0995
367,0.986898,1.09971
368,0.989373,1.09741
369,0.99085,1.10128
370,0.988958,1.10263
371,0.990056,1.10605
372,0.988413,1.09818
373,0.98464,1.09305
374,0.98464,1.09305
375,0.986698,1.09297
376,0.986257,1.09228
377,0.984653,1.08918
378,0.984462,1.08789
379,0.978717,1.08729
380,0.978717,1.08729
381,0.979638,1.08494
382,0.979638,1.08494
383,0.980966,1.0844
384,0.9801,1.08171
385,0.984991,1.0789
386,0.982931,1.08001
387,0.981616,1.07643
388,0.981616,1.07643
389,0.981616,1.07643
390,0.982644,1.07929
391,0.982644,1.07929
392,0.984338,1.08052
393,0.985884,1.07668
394,0.987493,1.07868
395,0.985249,1.0755
396,0.989424,1.08189
397,0.989424,1.08189
398,0.989424,1.08189
399,0.991679,1.07997
400,0.988594,1.08024
401,0.982676,1.07979
402,0.984052,1.07882
403,0.982458,1.0756
404,0.982458,1.0756
405,0.986634,1.07563
406,0.980786,1.07579
407,0.980786,1.07579
408,0.978833,1.07888
409,0.986004,1.07913
410,0.988358,1.08123
411,0.992182,1.08333
412,0.988185,1.08335
413,0.982422,1.08057
414,0.982422,1.08057
415,0.981938,1.08408
416,0.982154,1.08251
417,0.983879,1.07992
418,0.983879,1.07992
419,0.983879,1.07992
420,0.984892,1.07601
421,0.984892,1.07601
422,0.981354,1.07295
423,0.983211,1.07292
424,0.981083,1.07604
425,0.978407,1.06808
426,0.974141,1.06804
427,0.971187,1.06945
428,0.969302,1.07031
429,0.976626,1.06951
430,0.980806,1.07478
431,0.980806,1.07478
432,0.973643,1.07142
433,0.973643,1.07142
434,0.972879,1.07754
435,0.974578,1.07956
436,0.975549,1.08377
437,0.977193,1.07838
438,0.977715,1.07804
439,0.977715,1.07804
440,0.977341,1.07977
441,0.974552,1.07979
442,0.974552,1.07979
443,0.974552,1.07979
444,0.978934,1.07836
445,0.978934,1.07836
446,0.976512,1.07504
447,0.974595,1.0779
448,0.974595,1.0779
449,0.980736,1.0766
450,0.980736,1.0766
451,0.97797,1.07602
452,0.978701,1.07274
453,0.978382,1.06882
454,0.978382,1.06882
455,0.978382,1.06882
456,0.975864,1.06199
457,0.975864,1.06199
458,0.978271,1.06216
459,0.981248,1.06321
460,0.981248,1.06321
461,0.978639,1.06454
462,0.979064,1.06003
463,0.972976,1.05792
464,0.970885,1.06203
465,0.971279,1.06326
466,0.971279,1.06326
467,0.967593,1.06198
468,0.966083,1.06588
469,0.964006,1.0627
470,0.964006,1.0627
471,0.964781,1.06097
472,0.964781,1.06097
473,0.96458,1.06374
474,0.963749,1.06036
475,0.963749,1.06036
476,0.963749,1.06036
477,0.961225,1.06216
478,0.964414,1.06035
479,0.965684,1.0673
480,0.965684,1.0673
481,0.961532,1.06502
482,0.962638,1.06628
483,0.961697,1.07293
484,0.963579,1.07285
485,0.963579,1.07285
486,0.963579,1.07285
487,0.964392,1.07219
488,0.964392,1.07219
489,0.963936,1.06997
490,0.964338,1.07211
491,0.964338,1.07211
492,0.969174,1.06869
493,0.971957,1.07255
494,0.973983,1.07555
495,0.973983,1.07555
496,0.976353,1.07247
497,0.976353,1.07247
498,0.976234,1.07663
499,0.977267,1.08001
500,0.977267,1.08001
501,0.974728,1.08316
502,0.974728,1.08316
503,0.974728,1.08316
504,0.975645,1.07969
505,0.975338,1.0772
506,0.977085,1.07579
507,0.980666,1.07561
508,0.980666,1.07561
509,0.97956,1.0718
510,0.97956,1.0718
511,0.980164,1.06942
512,0.976331,1.07025
513,0.974427,1.07464
514,0.974427,1.07464
515,0.974427,1.07464
516,0.974427,1.07464
517,0.975512,1.07353
518,0.979534,1.07428
519,0.979534,1.07428
520,0.978464,1.07389
521,0.978464,1.07389
522,0.986586,1.07989
523,0.986586,1.07989
524,0.986586,1.07989
525,0.984255,1.08347
526,0.982367,1.08479
527,0.981041,1.08023
528,0.978675,1.07971
529,0.980605,1.08391
530,0.981557,1.08393
531,0.982023,1.08713
532,0.982023,1.08713
533,0.982023,1.08713
534,0.979145,1.08457
535,0.978828,1.08445
536,0.973467,1.08174
537,0.973467,1.08174
538,0.975358,1.08413
539,0.977195,1.08659
540,0.978746,1.08541
541,0.98043,1.0824
542,0.977081,1.08273
543,0.979188,1.08253
544,0.976365,1.07864
545,0.969588,1.07904
546,0.97119,1.08076
547,0.97119,1.08076
548,0.964646,1.08005
549,0.960258,1.07425
550,0.958055,1.07811
551,0.962858,1.07807
552,0.962858,1.07807
553,0.962815,1.07338
554,0.959542,1.07397
555,0.964262,1.07513
556,0.963871,1.0766
557,0.95677,1.07789
558,0.963062,1.07909
559,0.963062,1.07909
560,0.960761,1.0768
561,0.960761,1.0768
562,0.960761,1.0768
563,0.963791,1.07293
564,0.967648,1.07509
565,0.970448,1.07433
566,0.970448,1.07433
567,0.970362,1.07839
568,0.970362,1.07839
569,0.970362,1.07839
570,0.968364,1.07847
571,0.964972,1.08016
572,0.966853,1.0759
573,0.965025,1.07621
574,0.965025,1.07621
575,0.966028,1.07434
576,0.966028,1.07434
577,0.966028,1.07434
578,0.966028,1.07434
579,0.966028,1.07434
580,0.968865,1.07103
581,0.968865,1.07103
582,0.966647,1.07158
583,0.963543,1.07483
