ReTr(L),ImTr(L)
-1.24125,-1.43722
-1.24125,-1.43722
-5.02757,-6.10332
-4.12113,-4.78087
-3.75748,-4.29963
-3.58467,-4.07766
-3.59159,-3.83616
-3.4627,-3.83993
-3.20718,-3.7892
-3.05514,-3.7016
-3.00368,-3.74288
-3.01979,-3.58981
-3.05885,-3.63696
-3.01499,-3.47739
-3.05572,-3.53426
-2.83697,-3.51667
-2.88255,-3.42717
-2.88255,-3.42717
-2.84284,-3.37562
-2.80282,-3.21666
-2.8609,-3.29591
-2.70611,-3.27795
-2.56143,-3.33589
-2.5973,-3.2983
-2.40731,-3.20967
-2.26547,-3.26528
-2.37079,-3.08242
-2.38382,-3.07343
-2.41415,-2.99429
-2.39686,-2.86932
-2.42543,-2.71438
-2.56806,-2.67472
-2.49309,-2.49268
-2.50839,-2.38985
-2.54567,-2.42807
-2.51292,-2.38673
-2.56047,-2.24524
-2.54602,-2.18938
-2.66269,-2.22661
-2.57524,-2.2007
-2.5247,-2.2077
-2.39917,-2.18163
-2.39475,-2.25609
-2.30855,-2.1924
-2.30997,-2.12606
-2.42113,-1.9997
-2.37094,-1.98628
-2.31803,-2.03246
-2.35324,-2.06304
-2.3066,-2.06383
-2.32811,-2.03071
-2.32907,-1.94904
-2.3953,-1.93017
-2.29837,-1.92485
-2.23311,-1.86395
-2.23841,-1.80716
-2.24562,-1.80397
-2.23152,-1.78518
-2.11358,-1.7834
-2.14256,-1.6967
-2.14256,-1.6967
-2.05404,-1.72964
-2.08536,-1.66228
-2.08536,-1.66228
-2.15973,-1.66424
-2.12045,-1.62769
-2.12045,-1.62769
-2.20978,-1.60283
-2.29881,-1.46464
-2.26529,-1.40026
-2.25856,-1.44812
-2.15319,-1.41042
-2.13647,-1.35324
-2.08622,-1.39319
-2.11656,-1.37896
-2.15059,-1.35546
-2.0511,-1.41654
-2.04285,-1.35561
-1.99393,-1.42996
-1.93766,-1.51156
-1.85265,-1.49759
-1.88727,-1.44498
-1.88727,-1.44498
-1.88727,-1.44498
-1.85286,-1.447
-1.93199,-1.49538
-1.9082,-1.51192
-1.97269,-1.46101
-1.98538,-1.45007
-2.0457,-1.37924
