MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.89903,-1.24125,-1.43722
2,1.89903,-1.24125,-1.43722
3,7.9074,-5.02757,-6.10332
4,6.31192,-4.12113,-4.78087
5,5.71012,-3.75748,-4.29963
6,5.42929,-3.58467,-4.07766
7,5.25506,-3.59159,-3.83616
8,5.17063,-3.4627,-3.83993
9,4.96428,-3.20718,-3.7892
10,4.79955,-3.05514,-3.7016
11,4.79909,-3.00368,-3.74288
12,4.69104,-3.01979,-3.58981
13,4.75227,-3.05885,-3.63696
14,4.60244,-3.01499,-3.47739
15,4.67209,-3.05572,-3.53426
16,4.51834,-2.83697,-3.51667
17,4.47824,-2.88255,-3.42717
18,4.47824,-2.88255,-3.42717
19,4.41322,-2.84284,-3.37562
20,4.26646,-2.80282,-3.21666
21,4.36438,-2.8609,-3.29591
22,4.25065,-2.70611,-3.27795
23,4.20584,-2.56143,-3.33589
24,4.19818,-2.5973,-3.2983
25,4.01212,-2.40731,-3.20967
26,3.97422,-2.26547,-3.26528
27,3.88869,-2.37079,-3.08242
28,3.88954,-2.38382,-3.07343
29,3.84628,-2.41415,-2.99429
30,3.73871,-2.39686,-2.86932
31,3.64014,-2.42543,-2.71438
32,3.70797,-2.56806,-2.67472
33,3.52547,-2.49309,-2.49268
34,3.46459,-2.50839,-2.38985
35,3.51795,-2.54567,-2.42807
36,3.46573,-2.51292,-2.38673
37,3.40545,-2.56047,-2.24524
38,3.35791,-2.54602,-2.18938
39,3.47098,-2.66269,-2.22661
40,3.38747,-2.57524,-2.2007
41,3.3538,-2.5247,-2.2077
42,3.24276,-2.39917,-2.18163
43,3.2901,-2.39475,-2.25609
44,3.18371,-2.30855,-2.1924
45,3.13944,-2.30997,-2.12606
46,3.14017,-2.42113,-1.9997
47,3.093,-2.37094,-1.98628
48,3.08288,-2.31803,-2.03246
49,3.12952,-2.35324,-2.06304
50,3.09512,-2.3066,-2.06383
51,3.08932,-2.32811,-2.03071
52,3.03699,-2.32907,-1.94904
53,3.07621,-2.3953,-1.93017
54,2.99793,-2.29837,-1.92485
55,2.9088,-2.23311,-1.86395
56,2.87685,-2.23841,-1.80716
57,2.88047,-2.24562,-1.80397
58,2.85772,-2.23152,-1.78518
59,2.76545,-2.11358,-1.7834
60,2.73301,-2.14256,-1.6967
61,2.73301,-2.14256,-1.6967
62,2.68528,-2.05404,-1.72964
63,2.66682,-2.08536,-1.66228
64,2.66682,-2.08536,-1.66228
65,2.72657,-2.15973,-1.66424
66,2.67314,-2.12045,-1.62769
67,2.67314,-2.12045,-1.62769
68,2.72987,-2.20978,-1.60283
69,2.72575,-2.29881,-1.46464
70,2.66313,-2.26529,-1.40026
71,2.68294,-2.25856,-1.44812
72,2.574,-2.15319,-1.41042
73,2.52898,-2.13647,-1.35324
74,2.50864,-2.08622,-1.39319
75,2.52614,-2.11656,-1.37896
76,2.54211,-2.15059,-1.35546
77,2.49271,-2.0511,-1.41654
78,2.45172,-2.04285,-1.35561
79,2.45368,-1.99393,-1.42996
80,2.45751,-1.93766,-1.51156
81,2.38224,-1.85265,-1.49759
82,2.37692,-1.88727,-1.44498
83,2.37692,-1.88727,-1.44498
84,2.37692,-1.88727,-1.44498
85,2.35094,-1.85286,-1.447
86,2.4431,-1.93199,-1.49538
87,2.43457,-1.9082,-1.51192
88,2.4548,-1.97269,-1.46101
89,2.45855,-1.98538,-1.45007
90,2.46722,-2.0457,-1.37924
91,2.35697,-1.96589,-1.30022
92,2.40117,-2.01209,-1.31038
93,2.43272,-2.05174,-1.30709
94,2.43272,-2.05174,-1.30709
95,2.43272,-2.05174,-1.30709
96,2.43272,-2.05174,-1.30709
97,2.45144,-2.09643,-1.27064
98,2.46316,-2.09699,-1.29221
99,2.46316,-2.09699,-1.29221
100,2.46316,-2.09699,-1.29221
101,2.46815,-2.10614,-1.28683
102,2.40456,-2.09395,-1.18207
103,2.40322,-2.0701,-1.22072
104,2.36642,-2.02947,-1.21704
105,2.25549,-1.9133,-1.19437
106,2.25549,-1.9133,-1.19437
107,2.26369,-1.91936,-1.20015
108,2.26534,-1.87799,-1.26686
109,2.25965,-1.86591,-1.27452
110,2.25965,-1.86591,-1.27452
111,2.27425,-1.88059,-1.2789
112,2.31467,-1.89691,-1.32645
113,2.26571,-1.85417,-1.30212
114,2.24829,-1.84597,-1.28343
115,2.28558,-1.84416,-1.35017
116,2.29905,-1.84392,-1.37316
117,2.29905,-1.84392,-1.37316
118,2.26981,-1.82107,-1.3549
119,2.26438,-1.813,-1.35663
120,2.29073,-1.81508,-1.39746
121,2.19526,-1.77475,-1.29206
122,2.26516,-1.8288,-1.33658
123,2.23954,-1.83287,-1.28689
124,2.25108,-1.80543,-1.34453
125,2.19222,-1.76729,-1.29712
126,2.26508,-1.83997,-1.32103
127,2.22142,-1.80508,-1.29476
128,2.19848,-1.75386,-1.32563
129,2.1519,-1.73139,-1.27788
130,2.17485,-1.74498,-1.29808
131,2.14487,-1.75782,-1.22905
132,2.17305,-1.79381,-1.22653
133,2.19125,-1.80206,-1.24666
134,2.2008,-1.83477,-1.21537
135,2.2008,-1.83477,-1.21537
136,2.18872,-1.80456,-1.23857
137,2.17643,-1.78285,-1.24831
138,2.19221,-1.7774,-1.28322
139,2.17743,-1.76148,-1.28
140,2.10613,-1.66944,-1.28404
141,2.153,-1.71236,-1.30509
142,2.14635,-1.70166,-1.30811
143,2.14635,-1.70166,-1.30811
144,2.12668,-1.67985,-1.30417
145,2.12668,-1.67985,-1.30417
146,2.1463,-1.70596,-1.30243
147,2.10582,-1.73929,-1.18716
148,2.13377,-1.75392,-1.21522
149,2.16676,-1.78532,-1.2278
150,2.19319,-1.83796,-1.19666
151,2.13831,-1.84346,-1.08352
152,2.19126,-1.91393,-1.067
153,2.19126,-1.91393,-1.067
154,2.19126,-1.91393,-1.067
155,2.14453,-1.9031,-0.988547
156,2.18854,-1.97866,-0.935222
157,2.2068,-1.98988,-0.954123
158,2.23433,-2.02514,-0.943938
159,2.21581,-1.99909,-0.955744
160,2.19878,-2.02012,-0.868195
161,2.18889,-2.01105,-0.86425
162,2.22624,-2.02062,-0.934466
163,2.22624,-2.02062,-0.934466
164,2.18992,-2.00296,-0.885397
165,2.21803,-2.01714,-0.92239
166,2.19859,-2.03392,-0.834848
167,2.17651,-2.02783,-0.790628
168,2.23654,-2.08388,-0.81213
169,2.2345,-2.04414,-0.902489
170,2.15094,-1.97221,-0.858449
171,2.20886,-2.05642,-0.806342
172,2.2052,-2.03571,-0.847795
173,2.23357,-2.06396,-0.853774
174,2.17243,-2.00735,-0.830665
175,2.23592,-2.06134,-0.866159
176,2.23592,-2.06134,-0.866159
177,2.22343,-2.03726,-0.890625
178,2.22343,-2.03726,-0.890625
179,2.22235,-2.02656,-0.912081
180,2.16268,-1.97252,-0.886772
181,2.11241,-1.95661,-0.796229
182,2.12247,-1.95641,-0.822989
183,2.151,-1.99668,-0.800035
184,2.21218,-2.08424,-0.741423
185,2.21218,-2.08424,-0.741423
186,2.22284,-2.12347,-0.657198
187,2.22284,-2.12347,-0.657198
188,2.17365,-2.10424,-0.544942
189,2.17365,-2.10424,-0.544942
190,2.12525,-2.05665,-0.535625
191,2.19033,-2.10795,-0.595058
192,2.1484,-2.06223,-0.602375
193,2.18899,-2.10861,-0.587731
194,2.21115,-2.12914,-0.596613
195,2.15964,-2.08687,-0.555883
196,2.20435,-2.10921,-0.640638
197,2.13149,-2.0351,-0.633752
198,2.11241,-2.01329,-0.639469
199,2.05951,-1.96008,-0.632189
200,2.08868,-1.98928,-0.636689
201,2.05554,-1.9434,-0.669658
202,2.05495,-1.96876,-0.588883
203,2.04287,-1.94022,-0.639411
204,2.00346,-1.90137,-0.631379
205,2.03904,-1.91993,-0.686723
206,1.99417,-1.87912,-0.667557
207,1.99417,-1.87912,-0.667557
208,2.01094,-1.89379,-0.676335
209,2.03404,-1.92698,-0.65119
210,2.03404,-1.92698,-0.65119
211,2.02771,-1.94167,-0.584395
212,2.02771,-1.94167,-0.584395
213,1.98963,-1.91193,-0.550613
214,1.98963,-1.91193,-0.550613
215,1.99876,-1.93169,-0.513427
216,1.95123,-1.88055,-0.520408
217,1.95123,-1.88055,-0.520408
218,1.93522,-1.8717,-0.491741
219,1.93652,-1.88855,-0.42835
220,1.93652,-1.88855,-0.42835
221,1.93652,-1.88855,-0.42835
222,1.92899,-1.88223,-0.422125
223,1.92899,-1.88223,-0.422125
224,1.92899,-1.88223,-0.422125
225,1.92899,-1.88223,-0.422125
226,1.92899,-1.88223,-0.422125
227,1.92899,-1.88223,-0.422125
228,1.96386,-1.92485,-0.389508
229,1.96386,-1.92485,-0.389508
230,1.96386,-1.92485,-0.389508
231,2.01439,-1.98473,-0.344443
232,2.01928,-1.9818,-0.387238
233,2.01928,-1.9818,-0.387238
234,2.03646,-2.01079,-0.322348
235,1.98097,-1.94876,-0.355761
236,1.95594,-1.92298,-0.3576
237,1.98584,-1.93957,-0.426185
238,2.02948,-1.98088,-0.441453
239,1.99884,-1.96198,-0.382111
240,1.99884,-1.96198,-0.382111
241,1.99997,-1.95966,-0.399494
242,1.99997,-1.95966,-0.399494
243,1.99064,-1.96475,-0.320017
244,1.99064,-1.96475,-0.320017
245,2.01588,-2.00052,-0.248325
246,2.01588,-2.00052,-0.248325
247,2.01588,-2.00052,-0.248325
248,2.01588,-2.00052,-0.248325
249,2.01588,-2.00052,-0.248325
250,2.00388,-1.98616,-0.265909
251,2.00388,-1.98616,-0.265909
252,2.00516,-1.97505,-0.346164
253,1.99591,-1.97075,-0.315894
254,1.97607,-1.95516,-0.286719
255,1.9488,-1.92765,-0.286309
256,1.94621,-1.90945,-0.376471
257,1.9681,-1.92335,-0.417275
258,1.9681,-1.92335,-0.417275
259,1.97272,-1.91103,-0.489482
260,1.9949,-1.92638,-0.518367
261,1.9949,-1.92638,-0.518367
262,1.9949,-1.92638,-0.518367
263,1.97185,-1.88915,-0.565047
264,1.99761,-1.93251,-0.505817
265,1.88308,-1.81915,-0.486491
266,1.81548,-1.75584,-0.461487
267,1.81548,-1.75584,-0.461487
268,1.81548,-1.75584,-0.461487
269,1.79771,-1.71896,-0.526246
270,1.79771,-1.71896,-0.526246
271,1.84921,-1.77655,-0.513276
272,1.87017,-1.79199,-0.535084
273,1.88158,-1.80976,-0.51488
274,1.88158,-1.80976,-0.51488
275,1.88158,-1.80976,-0.51488
276,1.91204,-1.8327,-0.54507
277,1.92173,-1.85487,-0.502506
278,1.94345,-1.87432,-0.513723
279,1.92893,-1.85352,-0.534068
280,1.92893,-1.85352,-0.534068
281,1.92893,-1.85352,-0.534068
282,1.91733,-1.82955,-0.573484
283,1.9048,-1.81439,-0.579859
284,1.94314,-1.84498,-0.60978
285,1.93695,-1.85966,-0.54168
286,1.925,-1.84329,-0.554902
287,1.925,-1.84329,-0.554902
288,1.925,-1.84329,-0.554902
289,1.93911,-1.86013,-0.547784
290,1.91748,-1.84959,-0.505719
291,1.88733,-1.81333,-0.523305
292,1.88733,-1.81333,-0.523305
293,1.94179,-1.84582,-0.602907
294,1.86739,-1.77651,-0.57548
295,1.87696,-1.77491,-0.610475
296,1.91467,-1.82433,-0.581164
297,1.90342,-1.82044,-0.555877
298,1.89108,-1.81676,-0.524959
299,1.8723,-1.80061,-0.513155
300,1.8723,-1.80061,-0.513155
301,1.79808,-1.71909,-0.527058
302,1.80682,-1.70526,-0.597237
303,1.80682,-1.70526,-0.597237
304,1.80682,-1.70526,-0.597237
305,1.75114,-1.68374,-0.481155
306,1.75114,-1.68374,-0.481155
307,1.75114,-1.68374,-0.481155
308,1.78192,-1.69956,-0.535457
309,1.7568,-1.6702,-0.544759
310,1.77046,-1.67361,-0.577532
311,1.75935,-1.65604,-0.594004
312,1.75935,-1.65604,-0.594004
313,1.78014,-1.66417,-0.63201
314,1.78591,-1.67201,-0.627596
315,1.78591,-1.67201,-0.627596
316,1.79045,-1.7071,-0.539909
317,1.8389,-1.74858,-0.569217
318,1.82723,-1.74166,-0.552634
319,1.82723,-1.74166,-0.552634
320,1.81411,-1.72518,-0.561034
321,1.81411,-1.72518,-0.561034
322,1.81411,-1.72518,-0.561034
323,1.8561,-1.75662,-0.5995
324,1.8561,-1.75662,-0.5995
325,1.83095,-1.73301,-0.590789
326,1.82625,-1.72776,-0.591646
327,1.87626,-1.7548,-0.664108
328,1.80828,-1.68262,-0.662326
329,1.81784,-1.72927,-0.560532
330,1.77276,-1.68048,-0.564509
331,1.7811,-1.70156,-0.526326
332,1.72333,-1.66864,-0.430709
333,1.72333,-1.66864,-0.430709
334,1.72333,-1.66864,-0.430709
335,1.67097,-1.61502,-0.428772
336,1.78069,-1.71536,-0.47789
337,1.78406,-1.71065,-0.506526
338,1.78406,-1.71065,-0.506526
339,1.72911,-1.63046,-0.5757
340,1.72911,-1.63046,-0.5757
341,1.7482,-1.62244,-0.651071
342,1.7818,-1.66056,-0.646026
343,1.78733,-1.66956,-0.638061
344,1.82445,-1.6915,-0.683695
345,1.79261,-1.64085,-0.721846
346,1.79261,-1.64085,-0.721846
347,1.84278,-1.64662,-0.827342
348,1.82302,-1.621,-0.834109
349,1.84446,-1.6183,-0.884964
350,1.84446,-1.6183,-0.884964
351,1.82177,-1.6377,-0.797981
352,1.76357,-1.53609,-0.866372
353,1.76357,-1.53609,-0.866372
354,1.76357,-1.53609,-0.866372
355,1.76047,-1.54541,-0.843183
356,1.76047,-1.54541,-0.843183
357,1.81192,-1.59731,-0.855356
358,1.75148,-1.55214,-0.811499
359,1.78996,-1.58186,-0.837658
360,1.77497,-1.61018,-0.746879
361,1.74926,-1.58086,-0.748854
362,1.78195,-1.59378,-0.796996
363,1.75748,-1.57014,-0.789538
364,1.75748,-1.57014,-0.789538
365,1.75242,-1.55768,-0.802871
366,1.81567,-1.61544,-0.828864
367,1.81029,-1.63656,-0.773833
368,1.7856,-1.62357,-0.743247
369,1.80376,-1.66126,-0.702694
370,1.82823,-1.67082,-0.742154
371,1.85734,-1.69427,-0.761036
372,1.78513,-1.60847,-0.774278
373,1.74429,-1.60671,-0.678981
374,1.74429,-1.60671,-0.678981
375,1.7338,-1.55028,-0.776332
376,1.7279,-1.55995,-0.743089
377,1.69564,-1.52998,-0.730992
378,1.69933,-1.5352,-0.728614
379,1.72689,-1.51571,-0.827506
380,1.72689,-1.51571,-0.827506
381,1.69883,-1.4841,-0.826729
382,1.69883,-1.4841,-0.826729
383,1.68157,-1.46553,-0.824564
384,1.67145,-1.44769,-0.835427
385,1.62003,-1.40683,-0.80333
386,1.63327,-1.42471,-0.798608
387,1.61737,-1.39687,-0.815257
388,1.61737,-1.39687,-0.815257
389,1.61737,-1.39687,-0.815257
390,1.64221,-1.41072,-0.840662
391,1.64221,-1.41072,-0.840662
392,1.62466,-1.40836,-0.809957
393,1.59495,-1.39276,-0.777245
394,1.60285,-1.38453,-0.807598
395,1.57719,-1.35791,-0.802246
396,1.62078,-1.42041,-0.780608
397,1.62078,-1.42041,-0.780608
398,1.62078,-1.42041,-0.780608
399,1.59092,-1.387,-0.779278
400,1.62149,-1.41225,-0.796725
401,1.63451,-1.41924,-0.810799
402,1.62762,-1.38382,-0.856843
403,1.59831,-1.37221,-0.819517
404,1.59831,-1.37221,-0.819517
405,1.57253,-1.35656,-0.795356
406,1.60889,-1.37835,-0.82987
407,1.60889,-1.37835,-0.82987
408,1.64422,-1.39542,-0.869632
409,1.61728,-1.32322,-0.929875
410,1.62314,-1.33743,-0.919708
411,1.61563,-1.34045,-0.901915
412,1.63546,-1.35806,-0.911261
413,1.63456,-1.37161,-0.889083
414,1.63456,-1.37161,-0.889083
415,1.6794,-1.41564,-0.903533
416,1.65509,-1.39785,-0.886187
417,1.61916,-1.40752,-0.800362
418,1.61916,-1.40752,-0.800362
419,1.61916,-1.40752,-0.800362
420,1.59874,-1.36675,-0.829445
421,1.59874,-1.36675,-0.829445
422,1.58485,-1.39217,-0.757373
423,1.58087,-1.37244,-0.784568
424,1.62657,-1.39841,-0.830767
425,1.56884,-1.35976,-0.782504
426,1.57341,-1.36822,-0.776909
427,1.59929,-1.41399,-0.747223
428,1.61745,-1.42485,-0.765477
429,1.57466,-1.38515,-0.748929
430,1.60203,-1.43766,-0.706847
431,1.60203,-1.43766,-0.706847
432,1.61463,-1.45372,-0.702669
433,1.61463,-1.45372,-0.702669
434,1.68241,-1.54148,-0.674058
435,1.6863,-1.52214,-0.725728
436,1.72736,-1.56857,-0.723433
437,1.65459,-1.50466,-0.688226
438,1.64675,-1.51527,-0.644773
439,1.64675,-1.51527,-0.644773
440,1.66139,-1.49758,-0.719341
441,1.67048,-1.51854,-0.696076
442,1.67048,-1.51854,-0.696076
443,1.67048,-1.51854,-0.696076
444,1.64344,-1.48979,-0.693832
445,1.64344,-1.48979,-0.693832
446,1.61911,-1.43624,-0.747469
447,1.65595,-1.47328,-0.75605
448,1.65595,-1.47328,-0.75605
449,1.62195,-1.43568,-0.754684
450,1.62195,-1.43568,-0.754684
451,1.6264,-1.43304,-0.76915
452,1.59686,-1.39512,-0.776919
453,1.55778,-1.34041,-0.79371
454,1.55778,-1.34041,-0.79371
455,1.55778,-1.34041,-0.79371
456,1.50492,-1.29278,-0.770388
457,1.50492,-1.29278,-0.770388
458,1.48677,-1.23784,-0.823546
459,1.49137,-1.25211,-0.810202
460,1.49137,-1.25211,-0.810202
461,1.50677,-1.2263,-0.875533
462,1.48226,-1.21706,-0.846094
463,1.48627,-1.22092,-0.847552
464,1.52841,-1.23903,-0.894892
465,1.54203,-1.24441,-0.91066
466,1.54203,-1.24441,-0.91066
467,1.55043,-1.22372,-0.952009
468,1.59486,-1.23942,-1.0037
469,1.57492,-1.25104,-0.956692
470,1.57492,-1.25104,-0.956692
471,1.55342,-1.21884,-0.96308
472,1.55342,-1.21884,-0.96308
473,1.57687,-1.30431,-0.88617
474,1.56057,-1.30775,-0.85156
475,1.56057,-1.30775,-0.85156
476,1.56057,-1.30775,-0.85156
477,1.58254,-1.31232,-0.884442
478,1.56616,-1.2994,-0.8743
479,1.6089,-1.32307,-0.915448
480,1.6089,-1.32307,-0.915448
481,1.6199,-1.35013,-0.895101
482,1.6372,-1.34433,-0.934443
483,1.70347,-1.42072,-0.939879
484,1.67773,-1.40338,-0.919394
485,1.67773,-1.40338,-0.919394
486,1.67773,-1.40338,-0.919394
487,1.67369,-1.41468,-0.894386
488,1.67369,-1.41468,-0.894386
489,1.6503,-1.38575,-0.89622
490,1.66632,-1.38845,-0.921316
491,1.66632,-1.38845,-0.921316
492,1.60722,-1.35468,-0.864879
493,1.63061,-1.39308,-0.847473
494,1.64201,-1.38932,-0.875217
495,1.64201,-1.38932,-0.875217
496,1.60468,-1.39157,-0.799071
497,1.60468,-1.39157,-0.799071
498,1.64048,-1.43095,-0.802212
499,1.67216,-1.46606,-0.804234
500,1.67216,-1.46606,-0.804234
501,1.70213,-1.47683,-0.846288
502,1.70213,-1.47683,-0.846288
503,1.70213,-1.47683,-0.846288
504,1.66488,-1.47809,-0.7662
505,1.63596,-1.45714,-0.743703
506,1.61326,-1.44633,-0.714648
507,1.59474,-1.42039,-0.725038
508,1.59474,-1.42039,-0.725038
509,1.57494,-1.37315,-0.771282
510,1.57494,-1.37315,-0.771282
511,1.55464,-1.36347,-0.746899
512,1.58601,-1.40198,-0.741526
513,1.62893,-1.45178,-0.738757
514,1.62893,-1.45178,-0.738757
515,1.62893,-1.45178,-0.738757
516,1.62893,-1.45178,-0.738757
517,1.61558,-1.42502,-0.761199
518,1.60486,-1.42446,-0.739261
519,1.60486,-1.42446,-0.739261
520,1.61204,-1.42402,-0.755536
521,1.61204,-1.42402,-0.755536
522,1.61558,-1.44258,-0.727354
523,1.61558,-1.44258,-0.727354
524,1.61558,-1.44258,-0.727354
525,1.66113,-1.49709,-0.719772
526,1.68597,-1.53003,-0.708172
527,1.64796,-1.50555,-0.670135
528,1.65927,-1.49625,-0.717231
529,1.68128,-1.50718,-0.745049
530,1.6845,-1.52204,-0.721744
531,1.70584,-1.5582,-0.694206
532,1.70584,-1.5582,-0.694206
533,1.70584,-1.5582,-0.694206
534,1.70528,-1.53109,-0.750824
535,1.70542,-1.51673,-0.779738
536,1.71439,-1.53513,-0.763216
537,1.71439,-1.53513,-0.763216
538,1.72057,-1.56874,-0.706698
539,1.73661,-1.60634,-0.659931
540,1.72282,-1.61857,-0.590206
541,1.66173,-1.57699,-0.523898
542,1.69078,-1.60849,-0.521051
543,1.67685,-1.58377,-0.550888
544,1.65499,-1.55976,-0.553319
545,1.7014,-1.58285,-0.62399
546,1.69875,-1.58516,-0.610778
547,1.69875,-1.58516,-0.610778
548,1.73111,-1.60251,-0.654769
549,1.69434,-1.5655,-0.648079
550,1.74634,-1.61748,-0.658382
551,1.7268,-1.59154,-0.669961
552,1.7268,-1.59154,-0.669961
553,1.68154,-1.5475,-0.657888
554,1.70139,-1.58354,-0.622197
555,1.6878,-1.58272,-0.586223
556,1.7043,-1.60358,-0.577188
557,1.74601,-1.63791,-0.604807
558,1.72544,-1.62559,-0.578442
559,1.72544,-1.62559,-0.578442
560,1.71964,-1.60344,-0.621408
561,1.71964,-1.60344,-0.621408
562,1.71964,-1.60344,-0.621408
563,1.66861,-1.56851,-0.569237
564,1.67112,-1.56387,-0.589029
565,1.64677,-1.54648,-0.565911
566,1.64677,-1.54648,-0.565911
567,1.68711,-1.58865,-0.567929
568,1.68711,-1.58865,-0.567929
569,1.68711,-1.58865,-0.567929
570,1.69093,-1.57864,-0.605922
571,1.72745,-1.60102,-0.648719
572,1.69044,-1.57029,-0.625931
573,1.69387,-1.58364,-0.601086
574,1.69387,-1.58364,-0.601086
575,1.67583,-1.55594,-0.622457
576,1.67583,-1.55594,-0.622457
577,1.67583,-1.55594,-0.622457
578,1.67583,-1.55594,-0.622457
579,1.67583,-1.55594,-0.622457
580,1.62202,-1.50586,-0.602784
581,1.62202,-1.50586,-0.602784
582,1.6393,-1.52909,-0.590908
583,1.68496,-1.59003,-0.557564
584,1.68496,-1.59003,-0.557564
585,1.69336,-1.59873,-0.558152
586,1.69336,-1.59873,-0.558152
587,1.69336,-1.59873,-0.558152
588,1.63324,-1.50816,-0.626819
589,1.65747,-1.51264,-0.677586
590,1.65747,-1.51264,-0.677586
591,1.65747,-1.51264,-0.677586
592,1.64865,-1.4715,-0.743469
593,1.66682,-1.47676,-0.772948
594,1.65824,-1.45824,-0.789485
595,1.65824,-1.45824,-0.789485
596,1.70226,-1.50025,-0.804342
597,1.70226,-1.50025,-0.804342
598,1.74129,-1.50561,-0.874776
599,1.74129,-1.50561,-0.874776
600,1.74129,-1.50561,-0.874776
601,1.74129,-1.50561,-0.874776
602,1.74129,-1.50561,-0.874776
603,1.74129,-1.50561,-0.874776
604,1.74129,-1.50561,-0.874776
605,1.74998,-1.50553,-0.892086
606,1.77137,-1.54708,-0.862716
607,1.77137,-1.54708,-0.862716
608,1.7374,-1.54575,-0.793229
609,1.7374,-1.54575,-0.793229
610,1.75018,-1.57188,-0.769612
611,1.75018,-1.57188,-0.769612
612,1.75018,-1.57188,-0.769612
613,1.75018,-1.57188,-0.769612
614,1.721,-1.54314,-0.761958
615,1.73668,-1.54231,-0.798332
616,1.70612,-1.50624,-0.801303
617,1.70612,-1.50624,-0.801303
618,1.65997,-1.45114,-0.806029
619,1.65997,-1.45114,-0.806029
620,1.65997,-1.45114,-0.806029
621,1.65997,-1.45114,-0.806029
622,1.68148,-1.4796,-0.798851
623,1.68148,-1.4796,-0.798851
624,1.64415,-1.47158,-0.733269
625,1.64415,-1.47158,-0.733269
626,1.587,-1.44718,-0.651332
627,1.587,-1.44718,-0.651332
628,1.58492,-1.4687,-0.595729
629,1.60342,-1.49955,-0.567701
630,1.63769,-1.52983,-0.584511
631,1.59895,-1.51349,-0.515714
632,1.59281,-1.50516,-0.521092
633,1.56322,-1.47291,-0.523618
634,1.61225,-1.52508,-0.522956
635,1.56791,-1.49311,-0.478498
636,1.56791,-1.49311,-0.478498
637,1.5383,-1.45153,-0.509333
638,1.5383,-1.45153,-0.509333
639,1.54684,-1.47686,-0.460003
640,1.54684,-1.47686,-0.460003
641,1.5269,-1.46136,-0.44256
642,1.52355,-1.45839,-0.440787
643,1.50676,-1.4369,-0.453451
644,1.52225,-1.44643,-0.47443
645,1.52225,-1.44643,-0.47443
646,1.50777,-1.40039,-0.558816
647,1.52799,-1.40009,-0.611956
648,1.52799,-1.40009,-0.611956
649,1.51168,-1.37847,-0.620478
650,1.51805,-1.34196,-0.709667
651,1.50168,-1.33917,-0.679451
652,1.47742,-1.30592,-0.690884
653,1.47742,-1.30592,-0.690884
654,1.48133,-1.32364,-0.665056
655,1.48133,-1.32364,-0.665056
656,1.48133,-1.32364,-0.665056
657,1.51102,-1.33261,-0.71228
658,1.49917,-1.31777,-0.714828
659,1.48992,-1.29428,-0.738045
660,1.51852,-1.30272,-0.780272
661,1.51852,-1.30272,-0.780272
662,1.56918,-1.38024,-0.746509
663,1.56918,-1.38024,-0.746509
664,1.57368,-1.34797,-0.812053
665,1.57368,-1.34797,-0.812053
666,1.57368,-1.34797,-0.812053
667,1.64046,-1.42287,-0.816421
668,1.64046,-1.42287,-0.816421
669,1.61605,-1.38915,-0.825759
670,1.61605,-1.38915,-0.825759
671,1.60932,-1.43294,-0.732531
672,1.63564,-1.46878,-0.719722
673,1.59803,-1.4409,-0.691029
674,1.59803,-1.4409,-0.691029
675,1.59803,-1.4409,-0.691029
676,1.59803,-1.4409,-0.691029
677,1.60893,-1.41815,-0.759943
678,1.60893,-1.41815,-0.759943
679,1.53038,-1.36793,-0.686176
680,1.51054,-1.32354,-0.727977
681,1.52602,-1.33408,-0.740931
682,1.53696,-1.35069,-0.733412
683,1.51514,-1.31369,-0.754903
684,1.51514,-1.31369,-0.754903
685,1.51514,-1.31369,-0.754903
686,1.51514,-1.31369,-0.754903
687,1.51514,-1.31369,-0.754903
688,1.51514,-1.31369,-0.754903
689,1.52968,-1.31561,-0.780437
690,1.54027,-1.33346,-0.77091
691,1.54027,-1.33346,-0.77091
692,1.51642,-1.30517,-0.772035
693,1.51642,-1.30517,-0.772035
694,1.51642,-1.30517,-0.772035
695,1.55289,-1.35067,-0.766266
696,1.55289,-1.35067,-0.766266
697,1.56596,-1.35687,-0.781739
698,1.56596,-1.35687,-0.781739
699,1.54265,-1.32834,-0.78439
700,1.52086,-1.31154,-0.769981
701,1.49601,-1.29185,-0.754429
702,1.53659,-1.3044,-0.812198
703,1.53659,-1.3044,-0.812198
704,1.52576,-1.28478,-0.822971
705,1.52587,-1.30054,-0.798052
706,1.51072,-1.27383,-0.812182
707,1.54444,-1.32182,-0.798797
708,1.55248,-1.36148,-0.74603
709,1.55248,-1.36148,-0.74603
710,1.6025,-1.38889,-0.799378
711,1.6025,-1.38889,-0.799378
712,1.6025,-1.38889,-0.799378
713,1.60016,-1.36038,-0.842532
714,1.60016,-1.36038,-0.842532
715,1.65313,-1.4196,-0.847098
716,1.65313,-1.4196,-0.847098
717,1.67572,-1.47354,-0.797956
718,1.64097,-1.44125,-0.784597
719,1.64097,-1.44125,-0.784597
720,1.60863,-1.42379,-0.748683
721,1.60155,-1.41969,-0.741252
722,1.61681,-1.43374,-0.747307
723,1.61681,-1.43374,-0.747307
724,1.56309,-1.39748,-0.700213
725,1.50973,-1.32626,-0.721329
726,1.49596,-1.32549,-0.693516
727,1.47892,-1.33246,-0.641687
728,1.52759,-1.35758,-0.700351
729,1.52759,-1.35758,-0.700351
730,1.57083,-1.41623,-0.679548
731,1.57083,-1.41623,-0.679548
732,1.59213,-1.4478,-0.662385
