MDTU,plaq,Re(det),Im(det),link
1,0.554317,0.644323,0.152028,0.0583276
2,0.554317,0.644323,0.152028,0.0583276
3,1.70886,34.6471,5.76053,0.14147
4,1.45516,20.1471,3.57409,0.124298
5,1.37224,16.3787,2.98773,0.118291
6,1.27865,14.3341,2.67667,0.111295
7,1.24935,13.5804,2.57465,0.108954
8,1.2498,13.6226,2.60124,0.108653
9,1.2198,12.4977,2.41426,0.106467
10,1.18983,11.8262,2.32657,0.104065
11,1.20185,11.5932,2.27758,0.105297
12,1.1528,10.9776,2.18748,0.101249
13,1.1487,10.8809,2.16622,0.101272
14,1.11863,10.305,2.0736,0.0988202
15,1.11877,10.1888,2.03467,0.0992488
16,1.10007,9.61378,1.93995,0.0978319
17,1.10663,9.32558,1.88932,0.0986375
18,1.10663,9.32558,1.88932,0.0986375
19,1.09359,9.06014,1.84566,0.0976155
20,1.06537,8.7289,1.79589,0.0951353
21,1.08785,8.694,1.76695,0.0974413
22,1.07585,8.20873,1.69304,0.0966312
23,1.06108,7.98329,1.65229,0.0954443
24,1.05292,7.82955,1.61937,0.095021
25,1.03804,7.42186,1.55043,0.0938633
26,1.04039,7.17128,1.50158,0.0941684
27,1.02652,6.80784,1.43019,0.0931345
28,1.01563,6.69877,1.40826,0.0922506
29,1.00241,6.43915,1.36681,0.0913533
30,0.992592,6.30654,1.3504,0.0903116
31,0.990168,6.04726,1.29791,0.0903248
32,0.963272,5.97975,1.29203,0.0881701
33,0.944197,5.44519,1.2053,0.0866515
34,0.925318,5.32545,1.181,0.0850112
35,0.933504,5.26897,1.16823,0.086019
36,0.917446,5.04615,1.12051,0.0848759
37,0.909271,4.91747,1.09785,0.0841678
38,0.867398,4.67653,1.05991,0.0805739
39,0.863592,4.83125,1.08604,0.0804484
40,0.839871,4.50935,1.04324,0.078482
41,0.848047,4.42691,1.01541,0.079332
42,0.798523,4.14773,0.985323,0.074881
43,0.815793,4.21411,0.984072,0.0765116
44,0.776483,3.90952,0.946018,0.0731654
45,0.768439,3.85252,0.94364,0.0723352
46,0.767067,3.79391,0.923188,0.0722513
47,0.76647,3.62075,0.878723,0.0725236
48,0.744329,3.49757,0.866299,0.0706696
49,0.748449,3.50712,0.855944,0.0712803
50,0.750307,3.39342,0.821165,0.0715481
51,0.761965,3.4241,0.827103,0.0724836
52,0.747162,3.26562,0.801805,0.0713474
53,0.77248,3.3207,0.796194,0.0737363
54,0.769029,3.24223,0.778208,0.0733881
55,0.749715,3.04611,0.747426,0.0717069
56,0.748598,2.95834,0.724859,0.0718735
57,0.770469,2.97459,0.717395,0.0737316
58,0.772388,2.97699,0.722185,0.0739498
59,0.791846,2.91861,0.709467,0.0755171
60,0.775332,2.84273,0.698031,0.0740916
61,0.775332,2.84273,0.698031,0.0740916
62,0.775892,2.79241,0.685099,0.0742533
63,0.773142,2.73991,0.680185,0.0739983
64,0.773142,2.73991,0.680185,0.0739983
65,0.769616,2.73809,0.668137,0.0739466
66,0.763514,2.67348,0.659583,0.0733558
67,0.763514,2.67348,0.659583,0.0733558
68,0.743128,2.62156,0.645964,0.0717139
69,0.744548,2.68149,0.657764,0.0718297
70,0.712198,2.5925,0.655926,0.0687627
71,0.721013,2.55625,0.642395,0.0697192
72,0.713004,2.39666,0.605768,0.0691371
73,0.705405,2.38585,0.610032,0.0683499
74,0.70982,2.30872,0.593258,0.0689107
75,0.709177,2.33886,0.594897,0.0689088
76,0.696652,2.3152,0.59934,0.0676203
77,0.680626,2.20262,0.577082,0.0663184
78,0.650702,2.07265,0.554397,0.0637027
79,0.657681,2.03752,0.542589,0.0645591
80,0.63841,2.00591,0.535483,0.0627526
81,0.604445,1.90072,0.529547,0.0594443
82,0.603204,1.88256,0.521011,0.0595075
83,0.603204,1.88256,0.521011,0.0595075
84,0.603204,1.88256,0.521011,0.0595075
85,0.588824,1.79334,0.505393,0.0581924
86,0.638079,1.92318,0.508172,0.0629436
87,0.637178,1.89794,0.502033,0.0629826
88,0.629561,1.88146,0.503016,0.0623328
89,0.605595,1.81897,0.493189,0.0601576
90,0.628577,1.83983,0.485704,0.0624927
91,0.607169,1.71255,0.467152,0.0604944
92,0.614893,1.73674,0.462896,0.0612834
93,0.631843,1.77684,0.469106,0.0629182
94,0.631843,1.77684,0.469106,0.0629182
95,0.631843,1.77684,0.469106,0.0629182
96,0.631843,1.77684,0.469106,0.0629182
97,0.644993,1.79236,0.466607,0.0642677
98,0.648751,1.76093,0.454196,0.0647468
99,0.648751,1.76093,0.454196,0.0647468
100,0.648751,1.76093,0.454196,0.0647468
101,0.647243,1.77213,0.457835,0.0646219
102,0.610521,1.65152,0.443702,0.0611153
103,0.621312,1.66594,0.440275,0.0622216
104,0.599879,1.57405,0.425596,0.0602604
105,0.554107,1.43557,0.414244,0.0558712
106,0.554107,1.43557,0.414244,0.0558712
107,0.545538,1.45294,0.421179,0.0548361
108,0.542427,1.44103,0.417016,0.0546449
109,0.52553,1.38811,0.409666,0.0529422
110,0.52553,1.38811,0.409666,0.0529422
111,0.531656,1.39799,0.410922,0.0536073
112,0.523076,1.40803,0.41498,0.0527452
113,0.505441,1.32024,0.398711,0.051189
114,0.506673,1.32368,0.4003,0.0512633
115,0.511164,1.34785,0.400734,0.0515294
116,0.498577,1.32915,0.402558,0.0502372
117,0.498577,1.32915,0.402558,0.0502372
118,0.513877,1.34337,0.399295,0.052024
119,0.526684,1.3359,0.389977,0.0533568
120,0.539366,1.35315,0.394613,0.0546535
121,0.529041,1.28854,0.37965,0.0537073
122,0.550274,1.36224,0.387692,0.0558073
123,0.547445,1.33063,0.380794,0.0555277
124,0.544312,1.31894,0.37777,0.0553318
125,0.530238,1.27578,0.372704,0.0539719
126,0.554903,1.34112,0.376955,0.056388
127,0.532368,1.26364,0.365857,0.0543058
128,0.530411,1.25973,0.368764,0.0539836
129,0.527192,1.22612,0.360355,0.053647
130,0.528308,1.20909,0.353498,0.0539035
131,0.518621,1.19416,0.351922,0.0528866
132,0.543631,1.24271,0.35473,0.055366
133,0.55855,1.27643,0.361829,0.0568264
134,0.571791,1.2868,0.356839,0.0581362
135,0.571791,1.2868,0.356839,0.0581362
136,0.560998,1.26519,0.354038,0.0571613
137,0.557813,1.25131,0.355286,0.0568791
138,0.578035,1.26235,0.348934,0.0589278
139,0.567352,1.26342,0.349829,0.0577527
140,0.556866,1.18313,0.333434,0.0568549
141,0.565499,1.23404,0.343552,0.0576304
142,0.563752,1.23239,0.34442,0.0574908
143,0.563752,1.23239,0.34442,0.0574908
144,0.556197,1.19492,0.337872,0.0568486
145,0.556197,1.19492,0.337872,0.0568486
146,0.566829,1.21852,0.337414,0.0579251
147,0.547198,1.15905,0.330298,0.0560269
148,0.557225,1.16209,0.323935,0.0571915
149,0.565386,1.19188,0.325428,0.0579022
150,0.572123,1.17682,0.321677,0.0586113
151,0.560733,1.12772,0.311817,0.057701
152,0.58181,1.18693,0.32119,0.0596947
153,0.58181,1.18693,0.32119,0.0596947
154,0.58181,1.18693,0.32119,0.0596947
155,0.573177,1.13923,0.313068,0.0590459
156,0.583396,1.17481,0.317068,0.0599754
157,0.592325,1.18132,0.313708,0.0609289
158,0.593425,1.22173,0.325322,0.0609026
159,0.594955,1.19547,0.317461,0.0612122
160,0.582154,1.1769,0.316597,0.0598682
161,0.566701,1.14062,0.311564,0.0584149
162,0.567133,1.15952,0.315162,0.0583648
163,0.567133,1.15952,0.315162,0.0583648
164,0.563523,1.14283,0.312399,0.0579354
165,0.574798,1.16085,0.313758,0.0590785
166,0.569493,1.14736,0.31286,0.0586169
167,0.566153,1.12733,0.308069,0.0582954
168,0.576724,1.16641,0.313564,0.0593225
169,0.575137,1.15751,0.310003,0.0592186
170,0.546785,1.09026,0.304391,0.0562229
171,0.563816,1.1359,0.310228,0.0579211
172,0.570974,1.1442,0.310436,0.0587306
173,0.580265,1.1675,0.31368,0.0597383
174,0.568103,1.12456,0.307216,0.058522
175,0.592846,1.1608,0.3076,0.0611194
176,0.592846,1.1608,0.3076,0.0611194
177,0.589566,1.13831,0.300921,0.0608841
178,0.589566,1.13831,0.300921,0.0608841
179,0.566729,1.1213,0.303637,0.0582944
180,0.544756,1.05501,0.293479,0.0560822
181,0.517595,0.9963,0.287028,0.0532111
182,0.534187,1.02528,0.289962,0.0549655
183,0.544759,1.04551,0.292253,0.0561317
184,0.563319,1.09813,0.29944,0.0579529
185,0.563319,1.09813,0.29944,0.0579529
186,0.576768,1.10298,0.29389,0.0595129
187,0.576768,1.10298,0.29389,0.0595129
188,0.559017,1.06581,0.29319,0.0575945
189,0.559017,1.06581,0.29319,0.0575945
190,0.536072,1.03166,0.291541,0.0552694
191,0.55912,1.08749,0.295747,0.0575498
192,0.532786,1.01497,0.285985,0.0548923
193,0.538402,1.05068,0.292748,0.0552657
194,0.559902,1.06603,0.289783,0.0575629
195,0.544061,1.03202,0.288339,0.0560172
196,0.570945,1.06288,0.288214,0.0589784
197,0.55415,1.01114,0.27935,0.0574617
198,0.556928,1.00755,0.278602,0.057766
199,0.536385,0.943901,0.265415,0.0557298
200,0.532187,0.954394,0.271963,0.0551744
201,0.497135,0.916959,0.272725,0.0513405
202,0.500375,0.913035,0.270234,0.0516583
203,0.492449,0.907519,0.270612,0.050712
204,0.483293,0.881282,0.266722,0.0499005
205,0.506257,0.914698,0.267181,0.0522906
206,0.492363,0.88221,0.262743,0.0508573
207,0.492363,0.88221,0.262743,0.0508573
208,0.494672,0.885644,0.26375,0.0511977
209,0.50918,0.898321,0.262383,0.0529331
210,0.50918,0.898321,0.262383,0.0529331
211,0.51022,0.889108,0.258454,0.0530766
212,0.51022,0.889108,0.258454,0.0530766
213,0.497229,0.866225,0.257129,0.0517111
214,0.497229,0.866225,0.257129,0.0517111
215,0.504953,0.867261,0.2542,0.0525377
216,0.48731,0.826141,0.248316,0.0505976
217,0.48731,0.826141,0.248316,0.0505976
218,0.488659,0.808867,0.241174,0.0507635
219,0.494545,0.810886,0.240962,0.0514894
220,0.494545,0.810886,0.240962,0.0514894
221,0.494545,0.810886,0.240962,0.0514894
222,0.491985,0.81644,0.24479,0.0511782
223,0.491985,0.81644,0.24479,0.0511782
224,0.491985,0.81644,0.24479,0.0511782
225,0.491985,0.81644,0.24479,0.0511782
226,0.491985,0.81644,0.24479,0.0511782
227,0.491985,0.81644,0.24479,0.0511782
228,0.488789,0.815865,0.245624,0.0508083
229,0.488789,0.815865,0.245624,0.0508083
230,0.488789,0.815865,0.245624,0.0508083
231,0.518152,0.85228,0.245938,0.0538876
232,0.525574,0.862457,0.24366,0.0546582
233,0.525574,0.862457,0.24366,0.0546582
234,0.522162,0.874228,0.248864,0.0541211
235,0.506245,0.840596,0.243393,0.0525388
236,0.496122,0.813385,0.238722,0.0515312
237,0.498755,0.825108,0.241409,0.0516293
238,0.520558,0.870643,0.246232,0.0537992
239,0.512506,0.856172,0.245196,0.0530966
240,0.512506,0.856172,0.245196,0.0530966
241,0.50829,0.835433,0.24182,0.0526591
242,0.50829,0.835433,0.24182,0.0526591
243,0.512412,0.844757,0.241734,0.0530835
244,0.512412,0.844757,0.241734,0.0530835
245,0.531275,0.854725,0.2399,0.0551336
246,0.531275,0.854725,0.2399,0.0551336
247,0.531275,0.854725,0.2399,0.0551336
248,0.531275,0.854725,0.2399,0.0551336
249,0.531275,0.854725,0.2399,0.0551336
250,0.525407,0.841718,0.238947,0.0545096
251,0.525407,0.841718,0.238947,0.0545096
252,0.531981,0.845329,0.235563,0.0553489
253,0.517596,0.840369,0.23968,0.0535541
254,0.512848,0.810864,0.23479,0.0531638
255,0.49794,0.779304,0.229142,0.0517415
256,0.493532,0.791601,0.234095,0.0511163
257,0.498064,0.811318,0.238037,0.0514677
258,0.498064,0.811318,0.238037,0.0514677
259,0.503316,0.809334,0.235873,0.0520836
260,0.507247,0.840575,0.243351,0.0524584
261,0.507247,0.840575,0.243351,0.0524584
262,0.507247,0.840575,0.243351,0.0524584
263,0.501994,0.817637,0.237573,0.052094
264,0.510807,0.838901,0.242014,0.0530207
265,0.47405,0.749944,0.229771,0.0494313
266,0.445194,0.706341,0.226571,0.0464526
267,0.445194,0.706341,0.226571,0.0464526
268,0.445194,0.706341,0.226571,0.0464526
269,0.433085,0.692115,0.226741,0.0450971
270,0.433085,0.692115,0.226741,0.0450971
271,0.450728,0.735514,0.233997,0.046712
272,0.456877,0.742815,0.233441,0.047187
273,0.469822,0.762665,0.232631,0.048758
274,0.469822,0.762665,0.232631,0.048758
275,0.469822,0.762665,0.232631,0.048758
276,0.481769,0.781364,0.23387,0.0500003
277,0.47265,0.762446,0.23317,0.0490206
