MDTU,min_min,min_max,max_min,max_max5
1,-0.417674,-0.019521,0.0661459,0.312398
2,-0.417674,-0.019521,0.0661459,0.312398
3,-0.417674,-0.019521,0.0661459,0.312398
4,-0.417674,-0.019521,0.0661459,0.312398
5,-0.417674,-0.019521,0.0661459,0.312398
6,-0.417674,-0.019521,0.0661459,0.312398
7,-0.417674,-0.019521,0.0661459,0.312398
8,-0.368392,0.0509995,0.0810332,0.375022
9,-0.405922,0.0418345,0.0836391,0.355436
10,-0.384389,0.0446219,0.0758523,0.365273
11,-0.38954,0.0428284,0.0856033,0.348904
12,-0.39274,0.0214248,0.0856647,0.344821
13,-0.381154,0.00798546,0.0800965,0.344301
14,-0.396726,0.0318884,0.081396,0.340704
15,-0.408683,0.0201506,0.0823003,0.348331
16,-0.382491,0.0175223,0.0841163,0.337449
17,-0.365881,0.0216288,0.0736751,0.342657
18,-0.358854,0.00568169,0.0890015,0.348657
19,-0.376462,0.0121569,0.0836311,0.33841
20,-0.413952,0.0261965,0.0851331,0.340828
21,-0.416542,0.00603649,0.0819611,0.339314
22,-0.364727,-0.00118303,0.0834123,0.329652
23,-0.377373,-0.00221471,0.0820576,0.344107
24,-0.424169,-0.0130025,0.0731497,0.323955
25,-0.402022,0.00671114,0.0842014,0.338109
26,-0.391152,-0.0124662,0.076328,0.333002
27,-0.404239,-0.0158402,0.0914636,0.333932
28,-0.414518,-0.00623382,0.0801074,0.324625
29,-0.410028,-0.00174041,0.0736128,0.322247
30,-0.410028,-0.00174041,0.0736128,0.322247
31,-0.402802,-0.00484826,0.0705259,0.347504
32,-0.425577,-0.0125844,0.0595672,0.324544
33,-0.382686,-0.0142111,0.0765271,0.330437
34,-0.402209,-0.00515155,0.0741644,0.326097
35,-0.404437,-0.0143913,0.0779084,0.327985
36,-0.406102,-0.017873,0.0784649,0.32582
37,-0.389868,-0.0176146,0.0892588,0.332214
38,-0.378384,-0.014368,0.0867994,0.333088
39,-0.392325,-0.0170173,0.0797858,0.316929
40,-0.41289,0.00951959,0.0890147,0.337196
41,-0.402961,-0.00785578,0.0880748,0.332642
42,-0.406846,-0.0056605,0.0835442,0.32392
43,-0.413187,-0.00410537,0.0688147,0.327786
44,-0.42071,-0.00679405,0.080604,0.325655
45,-0.398101,-0.0239633,0.0735782,0.331482
46,-0.398567,-0.0236553,0.0770397,0.322326
47,-0.398567,-0.0236553,0.0770397,0.322326
48,-0.405364,-0.0128759,0.0778485,0.322705
49,-0.397739,-0.026281,0.0815348,0.326509
50,-0.407317,-0.0191349,0.0850377,0.329678
51,-0.407317,-0.0191349,0.0850377,0.329678
52,-0.400123,-0.0280299,0.0844565,0.322191
53,-0.426909,-0.024676,0.0914358,0.320826
54,-0.392186,-0.0300312,0.0964042,0.310654
55,-0.418531,-0.0289504,0.0793009,0.327926
56,-0.409309,-0.0243237,0.0710616,0.336827
57,-0.404972,-0.0175284,0.0718273,0.318464
58,-0.404972,-0.0175284,0.0718273,0.318464
59,-0.404972,-0.0175284,0.0718273,0.318464
60,-0.401825,-0.0247486,0.0825084,0.333568
61,-0.401825,-0.0247486,0.0825084,0.333568
62,-0.406365,-0.0272071,0.0861598,0.31365
63,-0.406365,-0.0272071,0.0861598,0.31365
64,-0.423045,-0.0249984,0.0866096,0.335696
65,-0.432488,-0.0244773,0.0912467,0.358058
66,-0.417769,-0.0165643,0.0720145,0.326328
67,-0.407303,-0.032243,0.0767539,0.318139
68,-0.407303,-0.032243,0.0767539,0.318139
69,-0.411044,-0.0139962,0.0777674,0.313056
70,-0.411044,-0.0139962,0.0777674,0.313056
71,-0.411044,-0.0139963,0.0777674,0.313056
72,-0.408612,-0.0262298,0.0795233,0.317286
73,-0.408612,-0.0262298,0.0795233,0.317286
74,-0.46225,-0.00278895,0.0629105,0.318282
75,-0.432822,-0.0212347,0.0708769,0.314007
76,-0.432822,-0.0212347,0.0708769,0.314007
77,-0.421019,-0.014903,0.062052,0.332095
78,-0.421019,-0.014903,0.062052,0.332095
79,-0.421415,-0.03446,0.0680661,0.328197
80,-0.423646,-0.0273405,0.060718,0.322165
81,-0.439572,-0.0172057,0.0720657,0.302511
82,-0.401394,-0.0449653,0.0789178,0.322758
83,-0.411442,-0.0231629,0.0740159,0.316027
84,-0.435112,-0.0243846,0.072512,0.320705
85,-0.48516,-0.0436255,0.0895571,0.328235
86,-0.425017,-0.0203965,0.0855204,0.31043
87,-0.430369,-0.0181141,0.0744641,0.319668
88,-0.437426,-0.0395185,0.0781269,0.329513
89,-0.437871,-0.0132538,0.0625916,0.319686
90,-0.437871,-0.0132538,0.0625916,0.319686
91,-0.418212,0.00247954,0.0723303,0.307877
92,-0.423416,-0.0246606,0.0814878,0.316542
93,-0.42222,-0.0324176,0.0809184,0.313786
94,-0.412596,-0.0295604,0.0765369,0.327141
95,-0.412596,-0.0295604,0.0765369,0.327141
96,-0.419513,-0.0236875,0.0851761,0.312609
97,-0.419513,-0.0236875,0.0851761,0.312609
98,-0.445351,-0.02955,0.0561777,0.322932
99,-0.447587,-0.0251983,0.0885768,0.326042
100,-0.410295,-0.0386467,0.0819908,0.32072
101,-0.454874,-0.0323633,0.077334,0.31294
102,-0.454874,-0.0323633,0.077334,0.31294
103,-0.420717,-0.0217964,0.0764825,0.314471
104,-0.43833,-0.0332328,0.0725107,0.316622
105,-0.43833,-0.0332328,0.0725107,0.316622
106,-0.43833,-0.0332328,0.0725107,0.316622
107,-0.427161,-0.0377032,0.0691781,0.333749
108,-0.425392,-0.0380343,0.0686845,0.315167
109,-0.425392,-0.0380343,0.0686845,0.315167
110,-0.410412,-0.0451849,0.0747858,0.310175
111,-0.41832,-0.0336849,0.0693064,0.318974
112,-0.439963,-0.0282806,0.0821593,0.320633
113,-0.426728,-0.0290332,0.0859154,0.313176
