MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.972648,0.189554,0.0657763,0.00880369
2,0.972648,0.189554,0.0657763,0.00880369
3,0.972648,0.189554,0.0657763,0.00880369
4,0.972648,0.189554,0.0657763,0.00880369
5,0.972648,0.189554,0.0657763,0.00880369
6,0.972648,0.189554,0.0657763,0.00880369
7,0.972648,0.189554,0.0657763,0.00880369
8,0.975628,1.15665,0.649433,0.0133476
9,0.97907,0.815456,0.494395,0.0123974
10,0.979478,0.905793,0.613693,0.0123191
11,0.979431,0.738048,0.610017,0.00453666
12,0.977198,0.782206,0.643459,0.00945574
13,0.983129,0.621874,0.315576,0.0155053
14,0.981712,0.863852,0.483516,0.00734512
15,0.981634,0.755417,0.163624,0.0110734
16,0.980223,0.523226,0.304221,0.0156606
17,0.977169,1.19392,0.775229,0.00635971
18,0.983546,0.940807,0.570868,0.00723894
19,0.979058,0.743697,0.638996,0.00558861
20,0.976644,0.779899,0.435144,0.00561202
21,0.979892,0.71425,0.452888,0.0048971
22,0.984323,0.617755,0.229891,0.00579311
23,0.982166,0.528476,0.492486,0.00475609
24,0.977131,0.373492,0.497913,0.00618765
25,0.974507,0.407948,0.150519,0.00763814
26,0.968299,0.554148,0.402814,0.0124121
27,0.973057,0.475138,0.440765,0.00292868
28,0.971787,0.443271,0.458463,0.00232976
29,0.966385,0.478142,0.254588,0.00824086
30,0.966385,0.478142,0.254588,0.00824086
31,0.964605,0.546592,0.195753,0.0124446
32,0.966172,0.544396,0.154104,0.00905781
33,0.972633,0.545893,0.206404,0.00378192
34,0.970697,0.496808,0.176975,0.00884025
35,0.975993,0.686567,0.215769,0.00328693
36,0.973268,0.765394,0.13967,0.00494846
37,0.973716,0.640239,0.169467,0.00934985
38,0.972702,0.406279,0.0963094,0.00846394
39,0.972623,0.59368,0.0453004,0.00417225
40,0.974496,0.671925,0.128745,0.0101909
41,0.977539,0.612159,0.0223473,0.0119549
42,0.97007,0.51639,0.131662,0.00566643
43,0.965183,0.526003,0.059933,0.00516701
44,0.969694,0.542189,0.120863,0.00519617
45,0.968653,0.483623,0.0778382,0.00833799
46,0.975499,0.501036,0.251,0.00316532
47,0.975499,0.501036,0.251,0.00316532
48,0.977453,0.441456,0.201069,0.00557418
49,0.980837,0.468809,0.222488,0.00821163
50,0.978366,0.290175,0.328781,0.00535042
51,0.978366,0.290175,0.328781,0.00535042
52,0.976648,0.309932,0.276039,0.00456472
53,0.972461,0.330708,0.235902,0.00809313
54,0.979912,0.368763,0.297964,0.00869837
55,0.978995,0.297254,0.396434,0.00319054
56,0.976413,0.429624,0.356952,0.00688104
57,0.973481,0.435346,0.240951,0.0120263
58,0.973481,0.435346,0.240951,0.0120263
59,0.973481,0.435346,0.240951,0.0120263
60,0.976184,0.291705,0.23024,0.00266712
61,0.976184,0.291705,0.23024,0.00266712
62,0.977483,0.29413,0.234144,0.0080032
63,0.977483,0.29413,0.234144,0.0080032
64,0.978057,0.298733,0.374421,0.00552406
65,0.979598,0.249802,0.348721,0.0058324
66,0.974392,0.209225,0.260136,0.00758576
67,0.979328,0.231357,0.181852,0.00945462
68,0.979328,0.231357,0.181852,0.00945462
69,0.969412,0.158445,0.238717,0.0060619
70,0.969412,0.158445,0.238717,0.0060619
71,0.969412,0.158445,0.238717,0.0060619
72,0.969337,0.133637,0.219739,0.00368647
73,0.969337,0.133637,0.219739,0.00368647
74,0.957243,0.248201,0.224094,0.00231354
75,0.959024,0.216401,0.193012,0.00902919
76,0.959024,0.216401,0.193012,0.00902919
77,0.962581,0.242875,0.282642,0.0147895
78,0.962581,0.242875,0.282642,0.0147895
79,0.95967,0.264014,0.313186,0.000762428
80,0.959467,0.193612,0.266985,0.00114455
81,0.962583,0.265919,0.352962,0.00603087
82,0.966213,0.262533,0.311989,0.00439656
83,0.961893,0.219881,0.258089,0.00265138
84,0.963622,0.21604,0.089375,0.00572989
85,0.969305,0.283601,0.179796,0.00803172
86,0.976466,0.310047,0.187314,0.00688226
87,0.972065,0.207188,0.189829,0.00554542
88,0.970678,0.191773,0.103726,0.00953982
