t,N_f,N_g
2480,24,288
2490,24,288
2500,24,288
2510,24,288
2520,24,288
2530,24,288
2540,24,288
2550,24,288
2560,24,288
2570,24,288
2580,24,288
2590,24,288
2600,24,288
2610,24,288
2620,24,288
2630,24,288
2640,24,288
2650,24,288
2660,24,288
2670,24,288
2680,24,288
2690,24,288
2700,24,288
2710,24,288
2720,24,288
2730,24,288
2740,24,288
2750,24,288
2760,24,288
2770,24,288
2780,24,288
2790,24,288
2800,24,288
2810,24,288
2820,24,288
2830,24,288
2840,24,288
2850,24,288
2860,24,288
2870,24,288
2880,24,288
2890,24,288
2900,24,288
2910,24,288
2920,24,288
2930,24,288
2940,24,288
2950,24,288
2960,24,288
2970,24,288
2980,24,288
2990,24,288
3000,24,288
3010,24,288
3020,24,288
3030,24,288
3040,24,288
3050,24,288
3060,24,288
3070,24,288
3080,24,288
3090,24,288
3100,24,288
3110,24,288
3120,24,288
3130,24,288
3140,24,288
3150,24,288
3160,24,288
3170,24,288
3180,24,288
3190,24,288
3200,24,288
3210,24,288
3220,24,288
3230,24,288
3240,24,288
3250,24,288
3260,24,288
3270,24,288
3280,24,288
3290,24,288
3300,24,288
3310,24,288
3320,24,288
3330,24,288
3340,24,288
3350,24,288
3360,24,288
3370,24,288
3380,24,288
3390,24,288
3400,24,288
3410,24,288
3420,24,288
3430,24,288
3440,24,288
3450,24,288
3460,24,288
3470,24,288
3480,24,288
3490,24,288
3500,24,288
3510,24,288
3520,24,288
3530,24,288
3540,24,288
3550,24,288
3560,24,288
3570,24,288
3580,24,288
3590,24,288
3600,24,288
3610,24,288
3620,24,288
3630,24,288
3640,24,288
3650,24,288
3660,24,288
3670,24,288
3680,24,288
3690,24,288
3700,24,288
3710,24,288
3720,24,288
3730,24,288
3740,24,288
3750,24,288
3760,24,288
3770,24,288
3780,24,288
3790,24,288
3800,24,288
3810,24,288
3820,24,288
3830,24,288
3840,24,288
3850,24,288
3860,24,288
3870,24,288
3880,24,288
3890,24,288
3900,24,288
3910,24,288
3920,24,288
3930,24,288
3940,24,288
3950,24,288
3960,24,288
3970,24,288
3980,24,288
3990,24,288
4000,24,288
4010,24,288
4020,24,288
4030,24,288
4040,24,288
4050,24,288
4060,24,288
4070,24,288
4080,24,288
4090,24,288
4100,24,288
4110,24,288
4120,24,288
4130,24,288
4140,24,288
4150,24,288
4160,24,288
4170,24,288
4180,24,288
4190,24,288
4200,24,288
4210,24,288
4220,24,288
4230,24,288
4240,24,288
4250,24,288
4260,24,288
4270,24,288
4280,24,288
4290,24,288
4300,24,288
4310,24,288
4320,24,288
4330,24,288
4340,24,288
4350,24,288
4360,24,288
4370,24,288
4380,24,288
4390,24,288
4400,24,288
4410,24,288
4420,24,288
4430,24,288
4440,24,288
4450,24,288
4460,24,288
4470,24,288
4480,24,288
4490,24,288
4500,24,288
4510,24,288
4520,24,288
4530,24,288
4540,24,288
4550,24,288
4560,24,288
4570,24,288
4580,24,288
4590,24,288
4600,24,288
4610,24,288
4620,24,288
4630,24,288
4640,24,288
4650,24,288
4660,24,288
4670,24,288
4680,24,288
4690,24,288
4700,24,288
4710,24,288
4720,24,288
4730,24,288
4740,24,288
4750,24,288
4760,24,288
4770,24,288
4780,24,288
4790,24,288
4800,24,288
4810,24,288
4820,24,288
4830,24,288
4840,24,288
4850,24,288
4860,24,288
4870,24,288
4880,24,288
4890,24,288
4900,24,288
4910,24,288
4920,24,288
4930,24,288
4940,24,288
4950,24,288
4960,24,288
4970,24,288
4980,24,288
4990,24,288
5000,24,288
5010,24,288
5020,24,288
5030,24,288
5040,24,288
5050,24,288
5060,24,288
5070,24,288
5080,24,288
5090,24,288
5100,24,288
5110,24,288
5120,24,288
5130,24,288
5140,24,288
5150,24,288
5160,24,288
5170,24,288
5180,24,288
5190,24,288
5200,24,288
5210,24,288
5220,24,288
5230,24,288
5240,24,288
5250,24,288
5260,24,288
5270,24,288
5280,24,288
5290,24,288
5300,24,288
5310,24,288
5320,24,288
5330,24,288
5340,24,288
5350,24,288
5360,24,288
5370,24,288
5380,24,288
5390,24,288
5400,24,288
5410,24,288
5420,24,288
5430,24,288
5440,24,288
5450,24,288
5460,24,288
5470,24,288
5480,24,288
5490,24,288
5500,24,288
5510,24,288
5520,24,288
5530,24,288
5540,24,288
5550,24,288
5560,24,288
5570,24,288
5580,24,288
5590,24,288
5600,24,288
5610,24,288
5620,24,288
5630,24,288
5640,24,288
5650,24,288
5660,24,288
5670,24,288
5680,24,288
5690,24,288
5700,24,288
5710,24,288
5720,24,288
5730,24,288
5740,24,288
5750,24,288
5760,24,288
5770,24,288
5780,24,288
5790,24,288
5800,24,288
5810,24,288
5820,24,288
5830,24,288
5840,24,288
5850,24,288
5860,24,288
5870,24,288
5880,24,288
5890,24,288
5900,24,288
5910,24,288
5920,24,288
5930,24,288
5940,24,288
5950,24,288
5960,24,288
5970,24,288
5980,24,288
5990,24,288
6000,24,288
6010,24,288
6020,24,288
6030,24,288
6040,24,288
6050,24,288
6060,24,288
6070,24,288
6080,24,288
6090,24,288
6100,24,288
6110,24,288
6120,24,288
6130,24,288
6140,24,288
6150,24,288
6160,24,288
6170,24,288
6180,24,288
6190,24,288
6200,24,288
6210,24,288
6220,24,288
6230,24,288
6240,24,288
6250,24,288
6260,24,288
6270,24,288
6280,24,288
6290,24,288
6300,24,288
6310,24,288
6320,24,288
6330,24,288
6340,24,288
6350,24,288
6360,24,288
6370,24,288
6380,24,288
6390,24,288
6400,24,288
6410,24,288
6420,24,288
6430,24,288
6440,24,288
6450,24,288
6460,24,288
6470,24,288
6480,24,288
6490,24,288
6500,24,288
6510,24,288
6520,24,288
6530,24,288
6540,24,288
6550,24,288
6560,24,288
6570,24,288
6580,24,288
6590,24,288
6600,24,288
6610,24,288
6620,24,288
6630,24,288
6640,24,288
6650,24,288
6660,24,288
6670,24,288
6680,24,288
6690,24,288
6700,24,288
6710,24,288
6720,24,288
6730,24,288
6740,24,288
6750,24,288
6760,24,288
6770,24,288
6780,24,288
6790,24,288
6800,24,288
6810,24,288
6820,24,288
6830,24,288
6840,24,288
6850,24,288
6860,24,288
6870,24,288
6880,24,288
6890,24,288
6900,24,288
6910,24,288
6920,24,288
6930,24,288
6940,24,288
6950,24,288
6960,24,288
6970,24,288
6980,24,288
6990,24,288
7000,24,288
7010,24,288
7020,24,288
7030,24,288
7040,24,288
7050,24,288
7060,24,288
7070,24,288
7080,24,288
7090,24,288
7100,24,288
7110,24,288
7120,24,288
7130,24,288
7140,24,288
7150,24,288
7160,24,288
7170,24,288
7180,24,288
7190,24,288
7200,24,288
7210,24,288
7220,24,288
7230,24,288
7240,24,288
7250,24,288
7260,24,288
7270,24,288
7280,24,288
7290,24,288
7300,24,288
7310,24,288
7320,24,288
7330,24,288
7340,24,288
7350,24,288
7360,24,288
7370,24,288
7380,24,288
7390,24,288
7400,24,288
7410,24,288
7420,24,288
7430,24,288
7440,24,288
7450,24,288
7460,24,288
7470,24,288
7480,24,288
7490,24,288
7500,24,288
7510,24,288
7520,24,288
7530,24,288
7540,24,288
7550,24,288
7560,24,288
7570,24,288
7580,24,288
7590,24,288
7600,24,288
7610,24,288
7620,24,288
7630,24,288
7640,24,288
7650,24,288
7660,24,288
7670,24,288
7680,24,288
7690,24,288
7700,24,288
7710,24,288
7720,24,288
7730,24,288
7740,24,288
7750,24,288
7760,24,288
7770,24,288
7780,24,288
7790,24,288
7800,24,288
7810,24,288
7820,24,288
7830,24,288
7840,24,288
7850,24,288
7860,24,288
7870,24,288
7880,24,288
7890,24,288
7900,24,288
7910,24,288
7920,24,288
7930,24,288
7940,24,288
7950,24,288
7960,24,288
7970,24,288
7980,24,288
7990,24,288
8000,24,288
8010,24,288
8020,24,288
8030,24,288
8040,24,288
8050,24,288
8060,24,288
8070,24,288
8080,24,288
8090,24,288
8100,24,288
8110,24,288
8120,24,288
8130,24,288
8140,24,288
8150,24,288
8160,24,288
8170,24,288
8180,24,288
8190,24,288
8200,24,288
8210,24,288
8220,24,288
8230,24,288
8240,24,288
8250,24,288
8260,24,288
8270,24,288
8280,24,288
8290,24,288
8300,24,288
8310,24,288
8320,24,288
8330,24,288
8340,24,288
8350,24,288
8360,24,288
8370,24,288
8380,24,288
8390,24,288
8400,24,288
8410,24,288
8420,24,288
8430,24,288
8440,24,288
8450,24,288
8460,24,288
8470,24,288
8480,24,288
8490,24,288
8500,24,288
8510,24,288
8520,24,288
8530,24,288
8540,24,288
8550,24,288
8560,24,288
8570,24,288
8580,24,288
8590,24,288
8600,24,288
8610,24,288
8620,24,288
8630,24,288
8640,24,288
8650,24,288
8660,24,288
8670,24,288
8680,24,288
8690,24,288
8700,24,288
8710,24,288
8720,24,288
8730,24,288
8740,24,288
8750,24,288
8760,24,288
8770,24,288
8780,24,288
8790,24,288
8800,24,288
8810,24,288
8820,24,288
8830,24,288
8840,24,288
8850,24,288
8860,24,288
8870,24,288
8880,24,288
8890,24,288
8900,24,288
8910,24,288
8920,24,288
8930,24,288
8940,24,288
8950,24,288
8960,24,288
8970,24,288
8980,24,288
8990,24,288
9000,24,288
