t,eps_f,eps_g
10,0.00694444,0.000578704
20,0.00694444,0.000578704
30,0.0277778,0.00231481
40,0.0333333,0.00277778
50,0.0384615,0.00320513
60,0.0416667,0.00347222
70,0.0416667,0.00347222
80,0.0416667,0.00347222
90,0.0416667,0.00347222
100,0.0416667,0.00347222
110,0.0416667,0.00416667
120,0.0416667,0.00347222
130,0.0416667,0.00347222
140,0.0416667,0.00347222
150,0.0416667,0.00347222
160,0.0416667,0.00347222
170,0.0416667,0.00347222
180,0.0416667,0.00347222
190,0.0416667,0.00347222
200,0.0416667,0.00347222
210,0.0416667,0.00347222
220,0.0416667,0.00347222
230,0.0416667,0.00347222
240,0.0416667,0.00347222
250,0.0416667,0.00347222
260,0.0416667,0.00347222
270,0.0416667,0.00347222
280,0.0416667,0.00347222
290,0.0416667,0.00347222
300,0.0416667,0.00347222
310,0.0416667,0.00347222
320,0.0416667,0.00347222
330,0.0416667,0.00347222
340,0.0416667,0.00347222
350,0.0416667,0.00347222
360,0.0416667,0.00347222
370,0.0416667,0.00347222
380,0.0416667,0.00347222
390,0.0416667,0.00347222
400,0.0416667,0.00347222
410,0.0416667,0.00347222
420,0.0416667,0.00347222
430,0.0416667,0.00347222
440,0.0416667,0.00347222
450,0.0416667,0.00347222
460,0.0416667,0.00347222
470,0.0416667,0.00347222
480,0.0416667,0.00347222
490,0.0416667,0.00347222
500,0.0416667,0.00347222
510,0.0416667,0.00347222
520,0.0416667,0.00347222
530,0.0416667,0.00347222
540,0.0416667,0.00347222
550,0.0416667,0.00347222
560,0.0416667,0.00347222
570,0.0416667,0.00347222
580,0.0416667,0.00347222
590,0.0416667,0.00347222
600,0.0416667,0.00347222
610,0.0416667,0.00347222
620,0.0416667,0.00347222
630,0.0416667,0.00347222
640,0.0416667,0.00347222
650,0.0416667,0.00347222
660,0.0416667,0.00347222
670,0.0416667,0.00347222
680,0.0416667,0.00347222
690,0.0416667,0.00347222
700,0.0416667,0.00347222
710,0.0416667,0.00347222
720,0.0416667,0.00347222
730,0.0416667,0.00347222
740,0.0416667,0.00347222
750,0.0416667,0.00347222
760,0.0416667,0.00347222
770,0.0416667,0.00347222
780,0.0416667,0.00347222
790,0.0416667,0.00347222
800,0.0416667,0.00347222
810,0.0416667,0.00347222
820,0.0416667,0.00347222
830,0.0416667,0.00347222
840,0.0416667,0.00347222
850,0.0416667,0.00347222
860,0.0416667,0.00347222
870,0.0416667,0.00347222
880,0.0416667,0.00347222
890,0.0416667,0.00347222
900,0.0416667,0.00347222
910,0.0416667,0.00347222
920,0.0416667,0.00347222
930,0.0416667,0.00347222
940,0.0416667,0.00347222
950,0.0416667,0.00347222
960,0.0416667,0.00347222
970,0.0416667,0.00347222
980,0.0416667,0.00347222
990,0.0416667,0.00347222
1000,0.0416667,0.00347222
1010,0.0416667,0.00347222
1020,0.0416667,0.00347222
1030,0.0416667,0.00347222
1040,0.0416667,0.00347222
1050,0.0416667,0.00347222
1060,0.0416667,0.00347222
1070,0.0416667,0.00347222
1080,0.0416667,0.00347222
1090,0.0416667,0.00347222
1100,0.0416667,0.00347222
1110,0.0416667,0.00347222
1120,0.0416667,0.00347222
1130,0.0416667,0.00347222
1140,0.0416667,0.00347222
