ReTr(L),ImTr(L)
0.372387,1.5054
0.372387,1.5054
0.372387,1.5054
0.372387,1.5054
0.372387,1.5054
0.372387,1.5054
0.372387,1.5054
0.659865,2.70225
0.644324,2.58778
0.583317,2.5506
0.651777,2.34392
0.700314,2.23659
0.643707,2.25042
0.673278,2.21754
0.748486,2.21246
0.706176,2.16214
0.790149,2.07655
0.764912,1.99405
0.812139,1.96157
0.828651,1.91704
0.878701,1.84657
0.900333,1.81182
0.843097,1.7138
0.894679,1.66506
0.895995,1.67724
0.852284,1.64939
0.885563,1.63858
0.816611,1.6851
0.805824,1.64931
0.805824,1.64931
0.646794,1.71646
0.651233,1.68972
0.577966,1.73325
0.633254,1.70826
0.578925,1.79248
0.511943,1.71598
0.523869,1.678
0.526988,1.70246
0.553766,1.73628
0.536513,1.7719
0.553316,1.7645
0.619062,1.70623
0.703059,1.71012
0.663647,1.66795
0.609633,1.72223
0.542603,1.66173
0.542603,1.66173
0.552498,1.62792
0.565032,1.61666
0.567655,1.60545
0.567655,1.60545
0.638873,1.54448
0.597546,1.55401
0.568234,1.51954
0.534403,1.59379
0.520989,1.57498
0.478022,1.56616
0.478022,1.56616
0.478022,1.56616
0.575066,1.59552
0.575066,1.59552
0.578834,1.56766
0.578834,1.56766
0.520338,1.63921
0.526665,1.68109
0.558898,1.66889
0.480658,1.66061
0.480658,1.66061
0.496909,1.66675
0.496909,1.66675
0.496909,1.66675
0.481575,1.63734
0.481575,1.63734
0.507911,1.59635
0.524681,1.53938
0.524681,1.53938
0.540246,1.58438
0.540246,1.58438
0.396094,1.58593
0.412999,1.58247
0.466645,1.55086
0.40618,1.5727
0.355932,1.57234
0.356073,1.54606
0.342091,1.53631
0.383446,1.52518
0.393171,1.51738
0.454265,1.51913
0.428183,1.54971
0.428183,1.54971
0.383971,1.55533
0.379212,1.5817
0.417903,1.54332
0.545556,1.53774
0.545556,1.53774
0.531326,1.56643
0.531326,1.56643
0.498845,1.56926
0.458776,1.54057
0.486025,1.51199
0.493987,1.53348
0.493987,1.53348
0.508739,1.50859
0.560438,1.50237
0.560438,1.50237
0.560438,1.50237
0.542574,1.48835
0.569058,1.46664
0.569058,1.46664
0.529152,1.50369
0.463899,1.53348
0.454942,1.54691
0.377524,1.54568
0.377524,1.54568
0.377524,1.54568
0.367711,1.50566
0.367302,1.5417
0.367302,1.5417
0.350767,1.54434
0.350767,1.54434
0.320899,1.48719
0.337832,1.58072
0.277906,1.5429
0.184729,1.54364
0.184729,1.54364
0.184729,1.54364
0.119131,1.4956
0.114345,1.56785
0.141843,1.56403
0.141843,1.56403
0.141843,1.56403
0.167744,1.55916
0.190854,1.53981
0.205809,1.5359
0.205809,1.5359
0.205809,1.5359
0.182108,1.58641
0.187015,1.49332
0.187015,1.49332
0.273968,1.5234
0.27085,1.46973
0.318731,1.50089
0.318731,1.50089
0.311266,1.50463
0.311266,1.50463
0.388353,1.43582
0.318071,1.4759
0.316057,1.5621
0.327449,1.50302
0.275919,1.51568
0.28306,1.53842
0.254914,1.49076
0.255129,1.48547
0.276434,1.48702
0.259148,1.55474
0.29616,1.51899
0.29616,1.51899
0.29616,1.51899
0.29616,1.51899
0.340745,1.51712
0.331896,1.47893
0.404046,1.43528
0.426883,1.5364
0.452671,1.48243
0.49048,1.47638
0.500098,1.48237
0.500098,1.48237
0.453401,1.44981
0.398503,1.44353
0.319616,1.50941
0.319616,1.50941
0.329929,1.49183
0.329929,1.49183
0.329929,1.49183
0.388961,1.51538
0.39938,1.50078
0.416702,1.51428
0.337155,1.52551
0.337155,1.52551
0.286172,1.47949
0.302012,1.5625
0.302012,1.5625
0.342895,1.50453
0.37752,1.49617
0.415191,1.45476
0.414847,1.46639
0.391768,1.46422
0.401747,1.47402
0.44938,1.44647
0.44938,1.44647
0.492978,1.37969
0.492978,1.37969
0.492978,1.37969
0.525487,1.43095
0.468796,1.49369
0.443275,1.46879
0.490386,1.45077
0.467287,1.45703
0.467287,1.45703
0.467287,1.45703
0.467287,1.45703
0.467287,1.45703
0.467287,1.45703
0.467287,1.45703
0.424192,1.45611
0.520386,1.46591
0.476417,1.47069
0.511465,1.4417
0.450483,1.47424
0.450483,1.47424
0.450483,1.47424
0.464105,1.4395
0.464105,1.4395
0.464105,1.4395
0.464105,1.4395
0.550879,1.39116
0.599725,1.39028
0.599725,1.39028
0.609173,1.36933
0.555644,1.33462
0.555644,1.33462
0.622311,1.31876
0.613138,1.3277
0.618958,1.32427
0.590678,1.35045
0.53898,1.33646
0.511405,1.35794
0.511405,1.35794
0.515484,1.32447
0.555835,1.36452
0.565146,1.39473
0.570852,1.42521
0.565769,1.41481
0.498277,1.43003
0.48991,1.44253
0.47316,1.36242
0.411691,1.37654
0.514799,1.35555
0.514799,1.35555
0.514799,1.35555
0.514799,1.35555
0.514799,1.35555
0.548972,1.33618
0.540228,1.30734
0.540228,1.30734
0.540228,1.30734
0.448125,1.21572
0.518755,1.22692
0.518755,1.22692
0.520035,1.26355
0.563271,1.32308
0.549377,1.30948
0.549377,1.30948
0.619075,1.36682
0.619075,1.36682
0.587236,1.40928
0.527962,1.45553
0.527962,1.45553
0.527962,1.45553
0.527962,1.45553
0.541728,1.47093
0.465162,1.45191
0.505713,1.42167
0.505713,1.42167
0.505713,1.42167
0.503829,1.42444
0.503829,1.42444
0.5533,1.38308
0.547314,1.36011
0.5283,1.36534
0.561922,1.40567
0.561922,1.40567
0.568034,1.45333
0.568034,1.45333
0.568034,1.45333
0.589139,1.42189
0.557569,1.43735
0.549145,1.40888
0.576441,1.4302
0.576441,1.4302
0.576441,1.4302
0.568786,1.46326
0.572323,1.45455
0.555059,1.49484
0.555059,1.49484
0.535132,1.43532
0.542257,1.51473
0.542257,1.51473
0.523387,1.49702
0.370829,1.5113
0.370829,1.5113
0.370829,1.5113
0.370829,1.5113
0.370829,1.5113
0.272458,1.49698
0.268358,1.45706
0.27116,1.45687
0.288489,1.4951
0.288489,1.4951
0.269545,1.48764
0.236189,1.51966
0.181955,1.45535
0.155454,1.45097
0.155454,1.45097
0.250229,1.44945
0.250229,1.44945
0.236913,1.45967
0.284363,1.47052
0.246476,1.47281
0.246924,1.46491
0.233645,1.50335
0.272858,1.4685
0.245912,1.39188
0.223038,1.42373
0.223038,1.42373
0.205219,1.44358
0.217119,1.49272
0.22191,1.44198
0.351739,1.44882
0.358881,1.40043
0.361506,1.46783
0.363658,1.40422
0.374466,1.42891
0.37785,1.4057
0.37785,1.4057
0.37785,1.4057
0.37785,1.4057
0.441745,1.42785
0.382929,1.41649
0.376729,1.42612
0.376729,1.42612
0.377182,1.44937
0.377182,1.44937
0.377182,1.44937
0.38247,1.41988
0.38247,1.41988
0.38247,1.41988
0.310809,1.45774
0.261992,1.40605
0.261992,1.40605
0.260661,1.42673
0.302707,1.41509
0.302707,1.41509
0.302707,1.41509
0.325091,1.36787
0.325091,1.36787
0.337907,1.35104
0.280535,1.35988
0.239873,1.38628
0.183157,1.445
0.166507,1.3943
0.166507,1.3943
0.166507,1.3943
0.166507,1.3943
0.113084,1.46433
0.0684739,1.43465
0.0684739,1.43465
0.0684739,1.43465
0.0382738,1.51016
0.0992289,1.5219
0.13325,1.45366
0.126228,1.44886
0.126228,1.44886
0.143481,1.48813
0.196237,1.47634
0.196237,1.47634
0.196237,1.47634
0.196237,1.47634
0.196237,1.47634
0.196237,1.47634
0.232009,1.49
0.232426,1.41788
0.151541,1.39544
0.151541,1.39544
0.133916,1.42511
0.133916,1.42511
0.133916,1.42511
0.188217,1.45544
0.261474,1.42951
0.193402,1.46315
0.109056,1.47253
0.0657534,1.47978
0.125454,1.49335
0.144539,1.48262
0.156031,1.40835
0.156031,1.40835
0.156031,1.40835
0.198539,1.42061
0.174472,1.43141
0.202434,1.43212
0.214965,1.42481
0.291393,1.36773
