t,e^(-dS)
1,0.548757
2,0.561918
3,0.547496
4,0.552114
5,0.571038
6,0.549361
7,0.551177
8,0.528031
9,1.03865
10,0.976247
11,1.00982
12,1.03631
13,1.08752
14,1.03222
15,1.05015
16,1.03601
17,1.02833
18,1.09818
19,1.04658
20,1.04053
21,1.21774
22,0.889496
23,2.79827
24,1.11371
25,1.00624
26,0.780594
27,2.1447
28,1.53081
29,1.07695
30,0.804769
31,3.47641
32,2.26053
33,0.530307
34,1.58867
35,0.59774
36,1.17468
37,2.87198
38,1.77855
39,1.12626
40,1.6093
41,1.83253
42,1.32671
43,1.90942
44,5.01283
45,2.06845
46,1.49586
47,0.657047
48,1.13111
49,3.95112
50,0.879062
51,0.372395
52,4.97786
53,0.972495
54,7.6217
55,0.177462
56,1.32115
57,2.75385
58,0.183416
59,0.292293
60,0.854191
61,0.354517
62,0.756162
63,0.1736
64,0.599536
65,2.30343
66,2.98023
67,2.13422
68,0.152743
69,0.727457
70,0.188247
71,0.231078
72,0.948266
73,0.761626
74,0.811639
75,0.4774
76,0.357364
77,0.754123
78,0.0978813
79,1.86713
80,0.628952
81,1.45863
82,0.604412
83,0.455072
84,4.20805
85,0.784585
86,0.811558
87,2.05156
88,1.24197
89,1.04258
90,0.617177
91,1.11071
92,0.616806
93,5.59012
94,0.943508
95,0.366411
96,1.67481
97,0.671662
98,1.92938
99,0.864071
100,0.494109
101,1.2477
102,0.673613
103,3.10185
104,0.619526
105,0.788282
106,0.377985
107,5.41948
108,1.42861
109,0.181772
110,1.1497
111,0.83527
112,2.9183
113,2.17038
114,0.509462
115,0.441402
116,1.38209
117,1.2147
118,0.275271
119,0.899695
120,0.332538
121,1.19758
122,0.811558
123,0.766669
124,0.551728
125,0.603989
126,0.245367
127,2.56562
128,1.1402
129,2.32868
130,0.342666
131,0.113495
132,0.909618
133,0.844256
134,3.97093
135,0.222462
136,0.202909
137,0.829112
138,2.69204
139,0.756464
140,0.49076
141,1.73985
142,0.786471
143,0.226276
144,1.58344
145,0.244632
146,1.46375
147,1.30813
148,0.209926
149,2.78431
150,2.78431
151,1.56252
152,0.663252
153,3.46253
154,0.41045
155,0.814892
156,0.701594
157,0.394435
158,0.731104
159,0.230847
160,0.267938
161,1.76827
162,1.06939
163,0.911203
164,1.39347
165,4.81627
166,1.18365
167,0.173253
168,2.03521
169,1.596
170,1.51953
171,0.439244
172,3.01319
173,0.855046
174,0.343695
175,0.500024
176,0.163491
177,0.316004
178,0.597023
179,0.40657
180,1.07455
181,0.611586
182,0.789386
183,0.357364
184,1.13974
185,4.64133
186,0.738008
187,0.537138
188,1.02912
189,0.916714
190,0.250825
191,4.38417
192,0.266868
193,0.314743
194,0.387709
195,0.542157
196,0.297304
197,3.25437
198,1.04048
199,0.117773
200,0.0737555
201,0.102387
202,0.14199
203,0.321744
204,0.353808
205,1.46287
206,2.01194
207,0.876516
208,2.42298
209,2.28051
210,0.762616
211,0.311611
212,0.865541
213,0.326606
214,0.264742
215,0.209297
216,2.49229
217,1.25345
218,0.161057
219,0.837277
220,1.88382
221,0.965412
222,0.29523
223,8.54204
224,0.296117
225,1.35771
226,1.3477
227,2.35726
228,0.611219
229,0.502279
230,0.568531
231,1.49616
232,1.08108
233,2.91247
234,0.89682
235,8.6885
236,5.71446
237,1.13963
238,0.607259
239,0.581875
240,0.195538
241,0.836691
242,0.909055
243,1.17586
244,0.326606
245,0.159295
246,0.139736
247,1.72702
248,0.593867
249,0.178173
250,3.97093
251,1.25458
252,0.718062
253,0.159614
254,0.979415
255,0.333204
256,0.942415
257,0.985033
258,0.59061
259,0.066205
260,0.650769
261,1.84596
262,3.24787
263,1.19746
264,0.284222
265,0.461211
266,0.924105
267,0.13173
268,0.278873
269,1.33857
270,1.48855
271,1.97269
272,0.35665
273,0.916411
274,0.266602
275,0.316004
276,1.60834
277,1.45616
278,0.204334
279,2.58416
280,0.376062
281,0.171187
282,0.897358
283,1.67414
284,0.250574
285,0.272804
286,0.633687
287,0.299392
288,0.264477
289,10.1757
290,2.97725
291,0.172562
292,0.476018
293,0.0868998
294,0.446641
295,0.786156
296,1.43261
297,0.928337
298,0.435918
299,0.152896
300,1.11127
301,0.875903
302,1.10465
303,3.08638
304,0.121117
305,0.71113
306,0.387593
307,2.1037
308,1.36752
309,0.966388
310,0.584558
311,1.44152
312,1.94683
313,0.683315
314,0.559563
315,0.52043
316,0.825059
317,1.11907
318,1.75663
319,1.68287
320,1.90104
321,0.842906
322,2.33404
323,0.88285
324,0.467713
325,0.142987
326,0.484761
327,0.318542
328,0.424391
329,0.500574
330,1.81376
331,0.707937
332,0.655865
333,0.284791
334,0.324652
335,1.0158
336,0.516231
337,0.539237
338,1.17222
339,0.262895
340,0.784899
341,0.554327
342,0.265537
343,0.0909905
344,0.232701
345,0.626629
346,0.112703
347,2.19877
348,0.813996
349,4.54487
350,0.382625
351,0.917558
352,0.278594
353,0.392664
354,0.179784
355,0.74193
356,1.58725
357,0.0997588
358,0.187683
359,0.981965
360,0.276098
361,1.07997
362,1.66712
363,0.207215
364,1.31036
365,0.885325
366,0.175872
367,0.278037
