MDTU,S_B
1,0.874058
2,0.874058
3,0.874058
4,0.874058
5,0.874058
6,0.874058
7,0.874058
8,0.999815
9,0.989837
10,0.993976
11,0.994127
12,0.994405
13,0.995071
14,0.994942
15,0.993778
16,0.994197
17,0.996231
18,0.996249
19,0.995316
20,0.994552
21,0.99529
22,0.995938
23,0.996044
24,0.994217
25,0.995751
26,0.996129
27,0.99567
28,0.997101
29,0.995631
30,0.995631
31,0.996756
32,0.996354
33,0.996676
34,0.99567
35,0.997549
36,0.997017
37,0.997603
38,0.997731
39,0.99817
40,0.998013
41,0.996214
42,0.995877
43,0.99787
44,0.997129
45,0.998803
46,0.997047
47,0.997047
48,0.99747
49,0.997819
50,0.996969
51,0.996969
52,0.9982
53,0.997965
54,0.996563
55,0.997372
56,0.997963
57,0.996601
58,0.996601
59,0.996601
60,0.997837
61,0.997837
62,0.996827
63,0.996827
64,0.998822
65,0.998003
66,0.997025
67,0.999232
68,0.999232
69,0.997501
70,0.997501
71,0.997501
72,0.997237
73,0.997237
74,0.998547
75,0.997247
76,0.997247
77,0.997137
78,0.997137
79,0.99857
80,0.998096
81,0.998388
82,0.997898
83,0.997674
84,0.997812
85,0.997209
86,0.998461
87,0.995999
88,0.9986
89,0.997705
90,0.997705
91,0.997664
92,0.999079
93,0.997223
94,0.99858
95,0.99858
96,0.999244
97,0.999244
98,0.99797
99,0.999006
100,0.998657
101,0.998394
102,0.998394
103,0.996564
104,0.997471
105,0.997471
106,0.997471
107,0.999566
108,0.998724
109,0.998724
110,0.998551
111,0.999835
112,0.999021
113,0.998357
114,0.998357
115,0.998357
116,0.999231
117,0.998061
118,0.998061
119,0.997964
120,0.997964
121,0.997872
122,1.00017
123,0.999273
124,0.998379
125,0.998379
126,0.998379
127,0.998516
128,0.998438
129,0.998742
130,0.998742
131,0.998742
132,0.999012
133,0.99785
134,0.998544
135,0.998544
136,0.998544
137,0.998554
138,0.998105
139,0.998105
140,1.00017
141,0.998487
142,0.99853
143,0.99853
144,0.998658
145,0.998658
146,0.99873
147,0.998928
148,0.998968
149,0.998882
150,1.00002
151,0.998357
152,0.998355
153,0.997498
154,0.999296
155,0.999669
156,0.997438
157,0.997438
158,0.997438
159,0.997438
160,0.999156
161,0.998443
162,0.997447
163,0.998879
164,0.998088
165,0.997846
166,0.999833
167,0.999833
168,0.99859
169,0.998566
170,0.999413
171,0.999413
172,0.999542
173,0.999542
174,0.999542
175,0.999524
176,0.998329
177,0.998572
178,0.998327
179,0.998327
180,0.996782
181,1.00084
182,1.00084
183,0.998271
184,1.0004
185,0.998789
186,0.998125
187,0.998292
188,0.998078
189,0.999462
190,0.999462
191,0.997889
192,0.997889
193,0.997889
194,0.998455
195,0.996444
196,0.998579
197,0.997473
198,0.998433
199,0.998433
200,0.998433
201,0.998433
202,0.998433
203,0.998433
204,0.998433
205,0.998847
206,0.997752
207,0.997746
208,0.997961
209,0.998008
210,0.998008
211,0.998008
212,0.997092
213,0.997092
214,0.997092
215,0.997092
216,0.997699
217,0.99667
218,0.99667
219,0.999274
220,0.999531
221,0.999531
222,0.999721
223,0.999624
224,1.00053
225,0.9982
226,0.999821
227,0.999425
228,0.999425
229,0.999474
230,0.999543
231,0.998683
232,0.998849
233,0.999554
234,0.998919
235,0.998883
236,0.99876
237,1.00047
238,0.999265
239,0.999265
240,0.999265
241,0.999265
242,0.999265
243,0.998609
244,0.99868
245,0.99868
246,0.99868
247,0.997475
248,0.998728
249,0.998728
250,0.999466
251,0.998106
252,0.998864
253,0.998864
254,0.998216
255,0.998216
256,0.998884
257,0.998582
258,0.998582
259,0.998582
260,0.998582
261,0.998149
262,0.99882
263,0.998355
264,0.998355
265,0.998355
266,0.998421
267,0.998421
268,0.999553
269,0.999076
270,0.999757
271,0.998148
272,0.998148
273,0.99842
274,0.99842
275,0.99842
276,0.999371
277,0.997486
278,0.999263
279,0.997782
280,0.997782
281,0.997782
282,0.998193
283,0.999088
284,0.99973
285,0.99973
286,0.999409
287,0.997846
288,0.997846
289,0.999083
290,0.998417
291,0.998417
292,0.998417
293,0.998417
294,0.998417
295,0.998052
296,0.99882
297,0.999871
298,0.999863
299,0.999863
300,0.998373
301,0.998158
302,0.998021
303,0.999503
304,0.999503
305,0.998098
306,0.998098
307,0.99907
308,0.999302
309,0.999175
310,0.996915
311,0.99901
312,0.998641
313,0.998981
314,0.997398
315,0.997398
316,0.998365
317,0.999053
318,0.999573
319,0.999208
320,0.999051
321,1.00006
322,0.997255
323,0.998258
324,0.999186
325,0.999186
326,0.999186
327,0.999186
328,0.999658
329,0.998077
330,0.999095
331,0.999095
332,0.998906
333,0.998906
334,0.998906
335,0.999188
336,0.999188
337,0.999188
338,0.998295
339,0.997883
340,0.997883
341,0.998328
342,0.999114
343,0.999114
344,0.999114
345,0.999211
346,0.999211
347,0.998204
348,0.998614
349,0.998779
350,1
351,0.998979
352,0.998979
353,0.998979
354,0.998979
355,0.998402
356,0.99707
357,0.99707
358,0.99707
359,0.999854
360,0.999255
361,0.9997
362,0.998336
363,0.998336
364,0.998457
365,0.997809
366,0.997809
367,0.997809
368,0.997809
369,0.997809
370,0.997809
