MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,1.55078,0.372387,1.5054
2,1.55078,0.372387,1.5054
3,1.55078,0.372387,1.5054
4,1.55078,0.372387,1.5054
5,1.55078,0.372387,1.5054
6,1.55078,0.372387,1.5054
7,1.55078,0.372387,1.5054
8,2.78165,0.659865,2.70225
9,2.66679,0.644324,2.58778
10,2.61645,0.583317,2.5506
11,2.43285,0.651777,2.34392
12,2.34367,0.700314,2.23659
13,2.34068,0.643707,2.25042
14,2.3175,0.673278,2.21754
15,2.33564,0.748486,2.21246
16,2.27454,0.706176,2.16214
17,2.2218,0.790149,2.07655
18,2.13572,0.764912,1.99405
19,2.12305,0.812139,1.96157
20,2.08847,0.828651,1.91704
21,2.04498,0.878701,1.84657
22,2.02318,0.900333,1.81182
23,1.90995,0.843097,1.7138
24,1.89021,0.894679,1.66506
25,1.90156,0.895995,1.67724
26,1.85657,0.852284,1.64939
27,1.86257,0.885563,1.63858
28,1.87254,0.816611,1.6851
29,1.83564,0.805824,1.64931
30,1.83564,0.805824,1.64931
31,1.83428,0.646794,1.71646
32,1.81087,0.651233,1.68972
33,1.82708,0.577966,1.73325
34,1.82186,0.633254,1.70826
35,1.88365,0.578925,1.79248
36,1.79072,0.511943,1.71598
37,1.75788,0.523869,1.678
38,1.78216,0.526988,1.70246
39,1.82245,0.553766,1.73628
40,1.85135,0.536513,1.7719
41,1.84922,0.553316,1.7645
42,1.81506,0.619062,1.70623
43,1.849,0.703059,1.71012
44,1.79512,0.663647,1.66795
45,1.82694,0.609633,1.72223
46,1.74807,0.542603,1.66173
47,1.74807,0.542603,1.66173
48,1.71912,0.552498,1.62792
49,1.71256,0.565032,1.61666
50,1.70285,0.567655,1.60545
51,1.70285,0.567655,1.60545
52,1.6714,0.638873,1.54448
53,1.66493,0.597546,1.55401
54,1.62231,0.568234,1.51954
55,1.681,0.534403,1.59379
56,1.65891,0.520989,1.57498
57,1.63749,0.478022,1.56616
58,1.63749,0.478022,1.56616
59,1.63749,0.478022,1.56616
