t,walltime
10,1036
20,1008
30,254
40,214.4
50,190.2
60,174.8
70,169.4
80,165.8
90,165.3
100,165.3
110,157.6
120,162.3
130,163.4
140,165.1
150,166.2
160,173.3
170,160.8
180,164.6
190,162.9
200,164.2
210,160.4
220,172.7
230,172.1
240,174.2
250,174.9
260,171.7
270,183.2
280,180.7
290,181.7
300,181.3
310,183.9
320,179
330,174.5
340,175.6
350,175.6
360,174.3
370,162.5
380,163.2
390,163.3
400,161
410,164.4
420,163
430,170.6
440,172.5
450,166.4
460,164.5
470,166.6
480,165.8
490,163.2
500,161.9
510,163.6
520,173.6
530,173
540,173.9
550,173.1
560,176.5
570,170
580,174
590,171.2
600,172.7
610,172.8
620,167.6
630,169.6
640,167.1
650,164.3
660,160.8
670,168
680,176.1
690,175.7
700,178.5
710,168.2
720,176.2
730,176.8
740,178.2
750,179.7
760,178.9
770,179.3
780,175.2
790,181.1
800,183
810,185.5
820,180.4
830,183.8
840,182
850,186.9
860,187.9
870,186.6
880,187.9
890,184.9
900,186
910,184.5
920,161.2
930,163.4
940,162.6
950,162.6
960,165.2
970,175.7
980,179
990,176.8
1000,175.7
1010,176.6
1020,166.8
1030,163
1040,163.4
1050,172.7
1060,164.1
1070,172.9
1080,173.6
1090,174.3
1100,175.2
1110,175.7
1120,191.9
1130,191.9
1140,191.9
1150,189.8
1160,189.7
1170,179.2
1180,176.7
1190,175.2
1200,162.8
1210,162.7
1220,183
1230,184.9
1240,184.2
1250,182.9
1260,182.6
1270,176.8
1280,178.6
1290,177.2
1300,177.9
1310,180.7
1320,180.3
1330,179.2
1340,179.1
1350,177.5
1360,176.1
1370,163.3
1380,162.3
1390,165.5
1400,162.6
1410,164.4
1420,168.7
1430,171.5
1440,162.4
1450,161.8
1460,162.1
1470,172.8
1480,172.2
1490,172.7
1500,173.5
1510,172.6
1520,180.3
1530,190.1
1540,189.5
1550,189.2
1560,189.8
1570,181.1
1580,181.2
1590,180.5
1600,181.6
1610,183.5
1620,186.8
1630,186.5
1640,187.6
1650,183.2
1660,183
1670,177.7
1680,177
1690,178.4
1700,178.9
1710,179.2
1720,178.9
1730,175.5
1740,176.1
1750,175.9
1760,175.2
1770,168.1
1780,169.9
1790,168.8
1800,170.3
1810,170.2
1820,176.1
1830,177.4
1840,177.9
1850,178.7
1860,181.6
1870,183.5
1880,184.2
1890,184.4
1900,185.7
1910,185.6
1920,181.5
1930,178.4
1940,177.9
1950,181.1
1960,183.9
1970,176.6
1980,176.8
1990,176.1
2000,177.8
2010,176.3
2020,172.8
2030,173.3
2040,170.8
2050,174.8
2060,172.7
2070,180.2
2080,181.8
2090,180.7
2100,180.2
2110,178
2120,171.6
2130,172.4
2140,177.7
2150,177.1
2160,177.3
2170,171.5
2180,171.9
2190,175.9
2200,175.9
2210,175.1
2220,174.9
2230,177.9
2240,177.2
2250,177.7
2260,176.3
2270,166
2280,167.1
2290,167.3
2300,165.4
2310,164.5
2320,169.2
2330,166.5
2340,162.9
2350,163.7
2360,164.5
2370,173.5
2380,173.8
2390,173.3
2400,174
2410,174.3
2420,181.7
2430,183.9
2440,181.4
2450,181.5
2460,182.6
2470,171.1
2480,167.9
2490,169.4
2500,167.4
2510,168.4
2520,165.5
2530,162.6
2540,164.2
2550,160.5
2560,161.6
2570,166.6
2580,166.8
2590,165.3
2600,165.6
2610,167.8
2620,164.8
2630,167.4
2640,171
2650,173.3
2660,169.4
2670,178.7
2680,175.5
2690,174.2
2700,173.9
2710,175.9
2720,168
2730,173.7
2740,180.4
2750,184.5
2760,178.9
2770,165.6
2780,159.8
2790,162.3
2800,166.7
2810,177.3
2820,178.6
2830,177.8
2840,177.6
2850,178.7
2860,169.8
2870,171.8
2880,172
2890,171.7
2900,171.4
2910,176
2920,180.4
2930,180.3
2940,180.9
2950,180.1
2960,173.4
2970,176.5
2980,181
2990,183.6
3000,182.9
3010,182.3
3020,163.4
3030,163.7
3040,163.2
3050,163.7
3060,164.3
3070,173.9
3080,173.2
3090,174.6
3100,173.2
3110,174.5
3120,166.5
3130,162.1
3140,165.2
3150,165.9
3160,167.3
3170,173.8
3180,171
3190,170.3
3200,170.5
3210,171
3220,176.5
3230,178.1
3240,178
3250,177.7
3260,179.3
3270,169.2
3280,170.5
3290,176.5
3300,176.7
3310,175.9
3320,174.1
3330,173.4
3340,176.7
3350,177.9
3360,176.8
3370,174.2
3380,175
3390,173.5
3400,174.5
3410,172.4
3420,183.7
3430,182.5
3440,183
3450,177.5
3460,174.9
3470,176.4
3480,176.8
3490,177.3
3500,179.9
3510,177.6
3520,176.9
3530,178.5
3540,178.8
3550,179.3
3560,179.5
3570,168.4
3580,169.1
3590,165.9
3600,166.6
3610,165.7
3620,171
3630,169.6
3640,169.2
3650,167.7
3660,171.8
3670,188.1
3680,189
3690,188
3700,188.5
3710,183
3720,170.1
3730,173.3
3740,171.1
3750,171.1
3760,172.5
3770,177.9
3780,175.8
3790,177.4
3800,177.4
3810,175.6
3820,166.3
3830,173
3840,175.8
3850,168.5
3860,170.4
3870,160.8
3880,171.6
3890,171.4
3900,171
3910,171.4
3920,165.1
3930,180.4
3940,170.9
3950,172.5
3960,184.7
3970,179.9
3980,181.3
3990,182.1
4000,180
4010,176.4
4020,167.5
4030,171.1
4040,173.6
4050,172.3
4060,174.4
4070,183.8
4080,186.3
4090,186.1
4100,185.3
4110,186.6
4120,171.4
4130,171.7
4140,171.6
4150,172.5
4160,168.4
4170,180.5
4180,181.2
4190,180.4
4200,179.2
4210,179.8
4220,180.3
4230,181.5
4240,179.7
4250,178.7
4260,182.7
4270,170.9
4280,178
4290,179.5
4300,179.4
4310,177.8
4320,163.2
4330,165.5
4340,165.9
4350,166.1
4360,167.9
4370,174
4380,174
4390,174.3
4400,174.3
4410,173.2
4420,184.2
4430,183.8
4440,182.6
4450,183
4460,183.6
4470,176.2
4480,175.6
4490,175
4500,175
4510,172.9
4520,162.4
4530,163.4
4540,162.7
4550,164.2
4560,162.6
4570,183.3
4580,182.5
4590,185
4600,183.3
4610,183.5
4620,181.8
4630,181.3
4640,181
4650,181.4
4660,177.7
4670,170.7
4680,170.5
4690,166.6
4700,164.8
4710,169.6
4720,169.7
4730,166.6
4740,168.6
4750,167.2
4760,167.1
4770,181.2
4780,182.3
