t,cg_iters
1,27862
2,27727
3,27644
4,27523
5,27780
6,27643
7,27626
8,27779
9,27538
10,27304
11,27464
12,27673
13,27546
14,27840
15,27907
16,27858
17,28036
18,28213
19,28339
20,28254
21,7087
22,7137
23,7197
24,7163
25,7193
26,7201
27,7207
28,7149
29,7141
30,7198
31,6067
32,6089
33,6010
34,6074
35,6090
36,6025
37,6036
38,6123
39,6044
40,6014
41,5221
42,5240
43,5277
44,5251
45,5226
46,5222
47,5266
48,5287
49,5329
50,5356
51,4902
52,4925
53,4916
54,4872
55,4804
56,4859
57,4896
58,4877
59,4846
60,4895
61,4822
62,4853
63,4884
64,4849
65,4924
66,4885
67,4806
68,4819
69,4779
70,4756
71,4760
72,4794
73,4826
74,4901
75,4907
76,4927
77,4941
78,4901
79,4883
80,4923
81,4891
82,4936
83,4836
84,4840
85,4890
86,4870
87,4844
88,4873
89,4822
90,4842
91,4848
92,4837
93,4884
94,4816
95,4836
96,4861
97,4903
98,4873
99,4866
100,4878
101,4835
102,4829
103,4829
104,4869
105,4847
106,4811
107,4896
108,4916
109,4897
110,4918
111,4911
112,4915
113,4881
114,4849
115,4871
116,4861
117,4863
118,4833
119,4857
120,4897
121,4899
122,4868
123,4855
124,4848
125,4920
126,4946
127,4914
128,4912
129,4896
130,4874
131,4857
132,4828
133,4810
134,4904
135,4927
136,4958
137,4903
138,4860
139,4937
140,4849
141,4859
142,4848
143,4886
144,4882
145,4858
146,4875
147,4859
148,4832
149,4834
150,4900
151,4841
152,4894
153,4900
154,4949
155,4936
156,4885
157,4852
158,4894
159,4928
160,4866
161,4913
162,4894
163,4932
164,4829
165,4814
166,4843
167,4909
168,4905
169,4870
170,4880
171,4899
172,4906
173,4872
174,4907
175,4906
176,4880
177,4933
178,4961
179,5009
180,4947
181,4906
182,4840
183,4864
184,4853
185,4873
186,4856
187,4851
188,4893
189,4950
190,4939
191,4965
192,4961
193,4967
194,5011
195,4956
196,4866
197,4853
198,4888
199,4883
200,4993
201,4941
202,4914
203,4902
204,4887
205,4963
206,4924
207,4894
208,4900
209,4875
210,4944
211,4887
212,4890
213,4869
214,4910
215,4854
216,4922
217,5014
218,4909
219,4971
220,4913
221,4896
222,4974
223,4968
224,4863
225,4845
226,4935
227,4880
228,4910
229,4936
230,4926
231,4972
232,4940
233,4918
234,4882
235,4907
236,4915
237,4877
238,4963
239,4878
240,4901
241,4952
242,4940
243,4915
244,4910
245,4904
246,4918
247,4940
248,5014
249,4976
250,4999
251,4990
252,4876
253,4918
254,4861
255,4844
256,4893
257,4887
258,4825
259,4909
260,4840
261,4876
262,4904
263,5027
264,5007
265,4944
266,4995
267,4953
268,4865
269,4902
270,4934
271,4959
272,4887
273,4840
274,4801
275,4825
276,4888
277,4897
278,4946
279,4985
280,4910
281,4933
282,4928
283,4892
284,4872
285,4895
286,4925
287,4933
288,4861
289,4863
290,4883
291,4931
292,4911
293,4957
294,4892
295,4884
296,4861
297,4899
298,4916
299,4902
300,4886
301,4937
302,4961
303,4940
304,4916
305,4890
306,4859
307,4892
308,4871
309,4868
310,4936
311,4952
312,4977
313,4925
314,4946
315,4959
316,4929
317,4936
318,4912
319,4943
320,4974
321,4957
322,4900
323,4920
324,4893
325,4941
326,4935
327,4880
328,4879
329,4882
330,4860
331,4901
332,4954
333,4950
334,4911
335,4981
336,4984
337,4959
338,4939
339,4869
340,4854
341,4967
342,4920
343,4853
344,4864
345,4854
346,4856
347,4897
348,4879
349,4871
350,4813
351,4850
352,4898
353,4886
354,4913
355,4868
356,4836
357,4894
358,4878
359,4810
360,4819
361,4868
362,4971
363,4995
364,4967
365,4941
366,4849
367,4945
368,4936
369,4850
370,4905
371,4832
372,4852
373,4909
374,4944
375,4955
376,4941
377,4899
378,4930
379,5037
380,4976
381,4970
382,4899
383,4858
384,4913
385,4978
386,4956
387,4886
388,4946
389,4937
390,4941
391,4943
392,4919
393,4918
394,4921
395,4918
396,4924
397,4912
398,4946
399,4864
400,4938
401,5006
402,4927
403,4880
404,4831
405,4843
