MDTU,|det-1|^2,1-Re(det),Im(det)
1,0.819514,0.902352,-7.24526e-06
2,0.8203,0.902594,-4.38195e-05
3,0.813176,0.898343,-4.41649e-06
4,0.813176,0.898343,-4.41649e-06
5,0.81904,0.901854,-6.08061e-05
6,0.81904,0.901854,-6.08061e-05
7,0.807826,0.895577,-3.56291e-05
8,0.795469,0.887748,-3.25737e-05
9,0.799539,0.890358,3.08665e-06
10,0.798035,0.889004,1.92686e-05
11,0.798035,0.889004,1.92686e-05
12,0.789061,0.883253,-0.000219384
13,0.785057,0.880592,8.14502e-05
14,0.767095,0.868413,-6.7516e-05
15,0.755477,0.861156,0.000120687
16,0.762128,0.865757,-3.4366e-05
17,0.76514,0.867689,-0.000159746
18,0.76514,0.867689,-0.000159746
19,0.76514,0.867689,-0.000159746
20,0.746651,0.854823,-0.000102388
21,0.746651,0.854823,-0.000102388
22,0.746651,0.854823,-0.000102388
23,0.738174,0.848591,-3.70693e-05
24,0.738174,0.848591,-3.70693e-05
25,0.740534,0.851538,2.50071e-05
26,0.740534,0.851538,2.50071e-05
27,0.744192,0.854221,0.000160519
28,0.744192,0.854221,0.000160519
29,0.744192,0.854221,0.000160519
30,0.744192,0.854221,0.000160519
31,0.744192,0.854221,0.000160519
32,0.744192,0.854221,0.000160519
33,0.744192,0.854221,0.000160519
34,0.742828,0.852439,-8.54956e-05
35,0.742828,0.852439,-8.54956e-05
36,0.742828,0.852439,-8.54956e-05
37,0.742828,0.852439,-8.54956e-05
38,0.742828,0.852439,-8.54956e-05
39,0.742828,0.852439,-8.54956e-05
40,0.743891,0.853571,-7.94753e-05
41,0.735817,0.848437,0.000105067
42,0.735817,0.848437,0.000105067
43,0.722994,0.839401,1.64809e-05
44,0.722994,0.839401,1.64809e-05
45,0.722994,0.839401,1.64809e-05
46,0.722994,0.839401,1.64809e-05
47,0.722994,0.839401,1.64809e-05
48,0.722994,0.839401,1.64809e-05
49,0.715233,0.832569,1.86634e-05
50,0.723828,0.839725,-7.12528e-06
51,0.723828,0.839725,-7.12532e-06
52,0.723828,0.839725,-7.12532e-06
53,0.718707,0.836742,4.60149e-05
54,0.717347,0.834832,3.75025e-06
55,0.717347,0.834832,3.75025e-06
56,0.711356,0.831322,0.000162166
57,0.711356,0.831322,0.000162166
58,0.70939,0.830022,0.000229365
59,0.70939,0.830022,0.000229365
60,0.70939,0.830022,0.000229365
61,0.701315,0.825045,0.000413131
62,0.701315,0.825045,0.000413131
63,0.703924,0.825737,3.55377e-05
64,0.703924,0.825737,3.55377e-05
65,0.69169,0.815391,0.000150246
66,0.69169,0.815391,0.000150246
67,0.69169,0.815391,0.000150246
68,0.69169,0.815391,0.000150246
69,0.69169,0.815391,0.000150246
70,0.690631,0.816688,0.000122918
71,0.688928,0.815522,0.000121175
72,0.701151,0.825335,9.53302e-05
73,0.69084,0.819212,5.52161e-05
74,0.69084,0.819212,5.52161e-05
75,0.689986,0.81835,5.79292e-05
76,0.689986,0.81835,5.79292e-05
77,0.689986,0.81835,5.79292e-05
78,0.689986,0.81835,5.79292e-05
79,0.687983,0.817258,-6.69495e-05
80,0.67301,0.807472,-0.000158408
81,0.67301,0.807472,-0.000158408
82,0.67301,0.807472,-0.000158408
83,0.67301,0.807472,-0.000158408
84,0.67301,0.807472,-0.000158408
85,0.668827,0.805641,0.000130799
86,0.648777,0.791017,-0.000205371
87,0.648777,0.791017,-0.000205371
88,0.649461,0.790887,9.42041e-05
89,0.655219,0.794231,0.000100751
90,0.655219,0.794231,0.000100751
91,0.634537,0.778374,6.6277e-05
92,0.631285,0.778334,0.000111487
93,0.627395,0.775037,-6.45413e-05
94,0.627395,0.775037,-6.45413e-05
95,0.625363,0.775181,9.2093e-05
96,0.624436,0.775253,-5.48964e-05
97,0.624436,0.775253,-5.48964e-05
98,0.624436,0.775253,-5.48964e-05
99,0.624436,0.775253,-5.48964e-05
100,0.624436,0.775253,-5.48964e-05
101,0.608807,0.763355,-0.000200336
102,0.582517,0.742273,0.000512837
103,0.593715,0.751744,8.6954e-05
104,0.586909,0.747902,-3.05561e-05
105,0.586909,0.747902,-3.05561e-05
106,0.581733,0.743112,0.000112837
107,0.566628,0.729009,-5.70466e-05
108,0.566628,0.729009,-5.70466e-05
109,0.576236,0.738781,8.61977e-05
110,0.576439,0.739868,0.00014515
111,0.571382,0.731777,4.85835e-05
112,0.571382,0.731777,4.85835e-05
113,0.574238,0.734796,7.5659e-05
114,0.598634,0.754195,-5.36313e-05
115,0.598634,0.754195,-5.36313e-05
116,0.575185,0.736172,-5.3463e-05
117,0.575185,0.736172,-5.3463e-05
118,0.554968,0.720628,9.24148e-05
119,0.554968,0.720628,9.24148e-05
120,0.549123,0.715393,-4.3057e-05
121,0.546463,0.713217,0.000113478
122,0.546463,0.713217,0.000113478
123,0.546463,0.713217,0.000113478
124,0.550781,0.717032,-3.33426e-05
125,0.539877,0.709812,0.000204996
126,0.539877,0.709812,0.000204996
127,0.539877,0.709812,0.000204996
128,0.511955,0.687467,-3.26408e-05
129,0.511955,0.687467,-3.26408e-05
130,0.525815,0.696694,-0.000204503
131,0.523972,0.694006,-0.000158788
132,0.523972,0.694006,-0.000158788
133,0.506932,0.680303,-0.000107666
134,0.506932,0.680303,-0.000107666
135,0.509276,0.682211,-0.00023112
136,0.509276,0.682211,-0.00023112
137,0.518254,0.691297,-0.000315721
138,0.524475,0.696774,-0.000109755
139,0.528797,0.69847,4.85378e-06
140,0.528797,0.69847,4.85378e-06
141,0.526518,0.697283,-7.11237e-05
142,0.526518,0.697283,-7.11237e-05
143,0.522069,0.696274,-6.34217e-05
144,0.504375,0.679836,-0.000124934
145,0.497777,0.673489,8.53775e-05
146,0.497777,0.673489,8.53775e-05
147,0.508405,0.685273,-0.00012422
148,0.497946,0.674087,0.000506067
149,0.500805,0.677686,0.000307755
150,0.500805,0.677686,0.000307755
151,0.490674,0.667393,-0.000263958
152,0.470038,0.64358,8.20209e-05
153,0.469601,0.642257,-5.2706e-05
154,0.479418,0.649074,-0.000194181
155,0.479418,0.649074,-0.000194181
156,0.481716,0.649855,0.000252228
