MDTU,S_B
1,1.00369
2,1.00191
3,1.00152
4,1.00152
5,1.00065
6,1.00065
7,1.00129
8,1.0015
9,1.00206
10,1.00055
11,1.00055
12,1.00162
13,1.00089
14,1.00051
15,1.00119
16,1.00021
17,0.999489
18,0.999489
19,0.999489
20,1.0005
21,1.0005
22,1.0005
23,1.00081
24,1.00081
25,1.00183
26,1.00183
27,1.00027
28,1.00027
29,1.00027
30,1.00027
31,1.00027
32,1.00027
33,1.00027
34,1.00017
35,1.00017
36,1.00017
37,1.00017
38,1.00017
39,1.00017
40,0.999636
41,0.999067
42,0.999067
43,0.999478
44,0.999478
45,0.999478
46,0.999478
47,0.999478
48,0.999478
49,1.00142
50,1.00024
51,1.00024
52,1.00024
53,0.999083
54,0.997966
55,0.997966
56,0.999088
57,0.999088
58,0.999799
59,0.999799
60,0.999799
61,0.999413
62,0.999413
63,0.998614
64,0.998614
65,0.999631
66,0.999631
67,0.999631
68,0.999631
69,0.999631
70,0.998516
71,0.999249
72,0.999617
73,0.998781
74,0.998781
75,0.999421
76,0.999421
77,0.999421
78,0.999421
79,0.999847
80,0.998659
81,0.998659
82,0.998659
83,0.998659
84,0.998659
85,0.998112
86,0.999225
87,0.999225
88,0.99993
89,0.99867
90,0.99867
91,1.00019
92,0.999762
93,0.997379
94,0.997379
95,0.997993
96,0.999617
97,0.999617
98,0.999617
99,0.999617
100,0.999617
101,1.00091
102,0.999862
103,0.999222
104,0.999193
105,0.999193
106,0.999872
107,0.99963
108,0.99963
109,0.998588
110,0.998554
111,1.00014
112,1.00014
113,0.999909
114,0.996568
115,0.996568
116,0.998815
117,0.998815
118,0.99879
119,0.99879
120,0.999434
121,0.998621
122,0.998621
123,0.998621
124,0.998378
125,0.99781
126,0.99781
127,0.99781
128,0.998328
129,0.998328
130,0.998865
131,0.999327
132,0.999327
133,0.999531
134,0.999531
135,0.99972
136,0.99972
137,0.998572
138,0.998759
139,0.998055
140,0.998055
141,0.999075
142,0.999075
143,0.997827
144,0.999441
145,1.00041
146,1.00041
147,0.997861
148,0.998302
149,0.999113
150,0.999113
151,0.999011
152,0.998856
153,0.997797
154,0.998866
155,0.998866
156,0.998038
157,0.999007
158,0.999307
159,0.999307
160,0.999513
161,1.00083
162,0.999242
163,0.999242
164,0.997559
165,0.997718
166,0.999766
167,0.999719
168,0.998931
169,0.996899
170,0.999139
171,0.999205
172,0.999212
173,0.998469
174,0.998934
175,0.998645
176,1.00004
177,0.999656
178,0.998315
179,0.998424
180,0.998424
181,0.997211
182,0.997211
183,0.997211
184,0.999497
185,0.999497
186,0.998953
187,1.00047
188,0.999592
189,0.998716
190,0.998716
191,0.998788
192,0.999832
193,0.998802
194,0.997755
195,0.99839
196,0.99839
197,0.99839
198,0.99839
199,0.99839
200,0.999004
201,0.999004
202,0.999004
203,1.00054
204,0.99939
205,0.99939
206,0.998048
207,0.998294
208,0.998294
209,0.999173
210,0.999655
211,0.998083
212,0.998083
213,0.998083
214,0.998083
215,0.999326
216,0.99786
217,0.997548
218,0.997548
219,0.999218
220,0.997395
221,0.997907
222,0.997907
223,0.999642
224,0.999313
225,0.999313
226,0.998942
227,0.999703
228,1.00009
229,0.997631
230,0.997631
231,0.998312
232,0.998312
233,0.998046
234,0.998146
235,0.998146
236,0.99754
237,0.99754
238,0.99754
239,0.99754
240,0.998649
241,0.997563
242,0.997563
243,0.99778
244,0.99778
245,0.99778
246,0.99778
247,0.99778
248,0.99778
249,0.99778
250,0.99778
251,0.99778
252,0.99778
253,0.997143
254,0.997143
255,0.996735
256,0.998717
257,0.998506
258,0.998506
259,0.999727
260,0.999311
261,0.996815
262,1.00009
263,0.996964
264,0.996964
265,0.998379
266,0.998372
267,0.999688
268,0.999688
269,0.999688
270,0.999688
271,0.99983
272,0.99983
273,0.998825
274,0.997997
275,0.999237
276,0.997598
277,1.00027
278,0.998485
279,0.998485
280,0.999585
281,0.998764
282,0.999162
283,0.99865
284,0.999053
285,0.998398
286,0.997265
287,0.997396
288,0.998773
289,0.99768
290,0.99768
291,0.998607
292,1.00063
293,1.00063
294,1.00063
295,0.999849
296,0.999849
297,0.997464
298,0.999877
