MDTU,min_width,max_width
1,0.075462,0.035171
2,0.0759855,0.0359824
3,0.0755937,0.0357791
4,0.0755937,0.0357791
5,0.0756613,0.0359461
6,0.0756613,0.0359461
7,0.0741183,0.0350229
8,0.0757896,0.0355293
9,0.0743547,0.035421
10,0.075795,0.0361461
11,0.075795,0.0361461
12,0.0762724,0.036728
13,0.0770084,0.0367796
14,0.0787493,0.0378212
15,0.0773693,0.0381051
16,0.077356,0.0373883
17,0.0765701,0.0371772
18,0.0765701,0.0371772
19,0.0765701,0.0371772
20,0.077746,0.0383367
21,0.077746,0.0383367
22,0.077746,0.0383367
23,0.0789398,0.0386951
24,0.0789398,0.0386951
25,0.0775123,0.036989
26,0.0775123,0.036989
27,0.0767911,0.0365177
28,0.0767911,0.0365177
29,0.0767911,0.0365177
30,0.0767911,0.0365177
31,0.0767911,0.0365177
32,0.0767911,0.0365177
33,0.0767911,0.0365177
34,0.0781228,0.0371641
35,0.0781228,0.0371641
36,0.0781228,0.0371641
37,0.0781228,0.0371641
38,0.0781228,0.0371641
39,0.0781228,0.0371641
40,0.0766123,0.0374389
41,0.0758995,0.0367548
42,0.0758995,0.0367548
43,0.0766689,0.0372951
44,0.0766689,0.0372951
45,0.0766689,0.0372951
46,0.0766689,0.0372951
47,0.0766689,0.0372951
48,0.0766689,0.0372951
49,0.0783679,0.0380934
50,0.0762728,0.0377999
51,0.0762728,0.0377999
52,0.0762728,0.0377999
53,0.0762354,0.0369103
54,0.0777633,0.0374263
55,0.0777633,0.0374263
56,0.0773896,0.0372229
57,0.0773896,0.0372229
58,0.0765909,0.0378074
59,0.0765909,0.0378074
60,0.0765909,0.0378074
61,0.074789,0.0367016
62,0.074789,0.0367016
63,0.0756481,0.0378639
64,0.0756481,0.0378639
65,0.078044,0.0383239
66,0.078044,0.0383239
67,0.078044,0.0383239
68,0.078044,0.0383239
69,0.078044,0.0383239
70,0.0749935,0.0374255
71,0.074715,0.0365321
72,0.0740315,0.036635
73,0.0739766,0.0354036
74,0.0739766,0.0354036
75,0.0733234,0.035907
76,0.0733234,0.035907
77,0.0733234,0.035907
78,0.0733234,0.035907
79,0.0727228,0.0355361
80,0.0714219,0.0353326
81,0.0714219,0.0353326
82,0.0714219,0.0353326
83,0.0714219,0.0353326
84,0.0714219,0.0353326
85,0.070222,0.0349984
