MDTU,min_ave,max_ave
1,-0.428753,0.204046
2,-0.427408,0.202957
3,-0.42633,0.204259
4,-0.42633,0.204259
5,-0.428222,0.20352
6,-0.428222,0.20352
7,-0.42294,0.204295
8,-0.422481,0.205895
9,-0.422712,0.205317
10,-0.423015,0.205485
11,-0.423015,0.205485
12,-0.420768,0.206132
13,-0.418635,0.206091
14,-0.415446,0.206927
15,-0.412407,0.208777
16,-0.412546,0.207042
17,-0.413108,0.206766
18,-0.413108,0.206766
19,-0.413108,0.206766
20,-0.40899,0.207832
21,-0.40899,0.207832
22,-0.40899,0.207832
23,-0.408467,0.209193
24,-0.408467,0.209193
25,-0.407077,0.208918
26,-0.407077,0.208918
27,-0.408276,0.208808
28,-0.408276,0.208808
29,-0.408276,0.208808
30,-0.408276,0.208808
31,-0.408276,0.208808
32,-0.408276,0.208808
33,-0.408276,0.208808
34,-0.408641,0.208531
35,-0.408641,0.208531
36,-0.408641,0.208531
37,-0.408641,0.208531
38,-0.408641,0.208531
39,-0.408641,0.208531
40,-0.407706,0.208589
41,-0.404861,0.208603
42,-0.404861,0.208603
43,-0.403896,0.210336
44,-0.403896,0.210336
45,-0.403896,0.210336
46,-0.403896,0.210336
47,-0.403896,0.210336
48,-0.403896,0.210336
49,-0.402065,0.210232
50,-0.402452,0.209297
51,-0.402452,0.209297
52,-0.402452,0.209297
53,-0.401755,0.210502
54,-0.401724,0.21019
55,-0.401724,0.21019
56,-0.400727,0.211109
57,-0.400727,0.211109
58,-0.400428,0.210925
59,-0.400428,0.210925
60,-0.400428,0.210925
61,-0.397535,0.211086
62,-0.397535,0.211086
63,-0.398017,0.210628
64,-0.398017,0.210628
65,-0.397173,0.211615
66,-0.397173,0.211615
67,-0.397173,0.211615
68,-0.397173,0.211615
69,-0.397173,0.211615
70,-0.394671,0.211538
71,-0.393838,0.211321
72,-0.396406,0.211425
73,-0.394196,0.211638
74,-0.394196,0.211638
75,-0.393672,0.212131
76,-0.393672,0.212131
77,-0.393672,0.212131
78,-0.393672,0.212131
79,-0.393564,0.212076
80,-0.389842,0.213214
81,-0.389842,0.213214
82,-0.389842,0.213214
83,-0.389842,0.213214
84,-0.389842,0.213214
85,-0.388119,0.213924
86,-0.383994,0.214517
87,-0.383994,0.214517
88,-0.384755,0.214563
89,-0.386449,0.214058
90,-0.386449,0.214058
91,-0.382574,0.215485
92,-0.380808,0.215199
93,-0.3798,0.215426
94,-0.3798,0.215426
95,-0.379032,0.21563
96,-0.378779,0.215786
97,-0.378779,0.215786
98,-0.378779,0.215786
99,-0.378779,0.215786
100,-0.378779,0.215786
101,-0.37594,0.216211
102,-0.371963,0.218308
103,-0.373038,0.217332
104,-0.371732,0.21791
105,-0.371732,0.21791
106,-0.370503,0.217921
107,-0.369439,0.219107
108,-0.369439,0.219107
109,-0.369484,0.217759
110,-0.371641,0.218413
111,-0.369729,0.218169
112,-0.369729,0.218169
