t,cond_num
10,6.90712
20,6.88114
30,6.90082
40,6.88648
50,6.84675
60,6.83347
70,6.82208
80,6.85609
90,6.85234
100,6.79092
110,6.86245
120,6.82034
130,6.79113
140,6.75403
150,6.81674
160,6.82018
170,6.81889
180,6.79905
190,6.74659
200,6.79958
210,6.83162
220,6.85695
230,6.80097
240,6.84481
250,6.81187
260,6.80085
270,6.85462
280,6.75614
290,6.82602
300,6.85021
310,6.78506
320,6.87691
330,6.86466
340,6.77892
350,6.85766
360,6.7536
370,6.85049
380,6.80799
390,6.90099
400,6.82368
410,6.7201
420,6.79693
430,6.77408
440,6.73348
450,6.77312
460,6.85184
470,6.81466
480,6.84871
490,6.88581
500,6.72766
510,6.81223
520,6.80429
530,6.90884
540,6.76195
550,6.78937
560,6.71296
570,6.75891
580,6.83196
590,6.94563
600,6.78334
610,6.88868
620,6.75242
630,6.80819
640,6.79372
650,6.84734
660,6.86851
670,6.80244
680,6.86346
690,6.77113
700,6.73725
710,6.79499
720,6.81158
730,6.79166
740,6.80206
750,6.7239
760,6.85382
770,6.83145
780,6.79059
790,6.83857
800,6.7525
810,6.76209
820,6.7817
830,6.79405
840,6.75328
850,6.78605
860,6.84226
870,6.81254
880,6.84854
890,6.75083
900,6.76942
910,6.73591
920,6.88481
930,6.83566
940,6.83064
950,6.84034
960,6.77174
970,6.74454
980,6.7742
990,6.8656
1000,6.88795
1010,6.85586
1020,6.7508
1030,6.82544
1040,6.79827
1050,6.79901
1060,6.72827
1070,6.84672
1080,6.7569
1090,6.8266
1100,6.79409
1110,6.80003
1120,6.81319
1130,6.76294
1140,6.79005
1150,6.7978
1160,6.79558
1170,6.88242
1180,6.77021
1190,6.72529
1200,6.85319
1210,6.74702
1220,6.88117
1230,6.83683
1240,6.7937
1250,6.85851
1260,6.78502
1270,6.79934
1280,6.82537
1290,6.71708
1300,6.76501
1310,6.81186
1320,6.83785
1330,6.77558
1340,6.84971
1350,6.7577
1360,6.87272
1370,6.78976
1380,6.71928
1390,6.74937
1400,6.78895
1410,6.80505
1420,6.78919
1430,6.77533
1440,6.81227
1450,6.76693
1460,6.76434
1470,6.77234
1480,6.82043
1490,6.84321
1500,6.81648
1510,6.76918
1520,6.7481
1530,6.83347
1540,6.75619
1550,6.78844
1560,6.86912
1570,6.8835
1580,6.80456
1590,6.73224
1600,6.81643
1610,6.82032
1620,6.87747
1630,6.74719
1640,6.805
1650,6.7635
1660,6.81977
1670,6.7913
1680,6.81131
1690,6.8797
1700,6.78243
1710,6.7862
1720,6.75356
1730,6.86068
1740,6.87159
1750,6.76026
1760,6.80796
1770,6.71344
1780,6.73631
1790,6.7918
1800,6.75728
1810,6.83914
1820,6.88442
1830,6.91779
1840,6.83842
1850,6.86112
1860,6.87791
1870,6.73298
1880,6.81465
1890,6.87907
1900,6.81202
1910,6.81693
1920,6.87024
1930,6.77433
1940,6.77571
1950,6.85043
1960,6.92599
1970,6.87124
1980,6.77538
1990,6.8524
2000,6.90522
2010,6.74884
2020,6.77494
2030,6.78238
2040,6.86707
2050,6.90159
2060,6.76429
2070,6.84315
2080,6.84799
2090,6.78037
2100,6.81624
2110,6.73258
2120,6.86437
2130,6.8164
2140,6.84609
2150,6.81731
2160,6.89528
2170,6.84382
2180,6.85113
2190,6.91481
2200,6.87939
2210,6.84038
2220,6.88565
2230,6.9056
2240,6.83871
2250,6.78446
2260,6.78313
2270,6.84765
2280,6.83091
2290,6.8406
2300,6.79317
2310,6.82351
2320,6.77495
2330,6.79125
2340,6.80775
2350,6.82598
2360,6.7835
2370,6.8164
2380,6.76582
2390,6.79786
2400,6.83032
2410,6.82341
2420,6.72772
2430,6.74775
2440,7.0193
2450,6.84607
2460,6.84146
2470,6.76634
2480,6.79698
2490,6.75477
2500,6.76595
2510,6.79499
2520,6.88041
2530,6.77605
2540,6.85902
2550,6.78757
2560,6.77503
2570,6.78859
2580,6.75841
2590,6.78297
2600,6.79213
2610,6.78581
2620,6.83968
2630,6.77683
2640,6.72758
2650,6.77405
2660,6.77366
2670,6.77004
2680,6.79327
2690,6.79899
2700,6.75983
2710,6.79763
2720,6.76326
2730,6.80176
2740,6.83037
2750,6.88126
2760,6.80555
2770,6.86686
2780,6.72838
2790,6.76578
2800,6.81681
2810,6.76614
2820,6.88173
2830,6.86586
2840,6.7873
2850,6.73903
2860,6.75403
2870,6.78419
2880,6.79637
2890,6.74047
2900,6.83038
2910,6.80644
2920,6.91061
2930,6.85842
2940,7.05352
2950,6.76397
2960,6.79697
2970,6.91783
2980,6.79676
2990,6.75253
3000,6.84429
3010,6.93049
3020,6.70533
3030,6.75692
3040,6.90969
3050,6.88992
3060,6.75733
3070,6.85583
3080,6.88849
3090,6.97287
3100,6.87309
3110,6.78375
3120,6.82017
3130,6.75124
3140,6.79143
3150,6.78488
3160,6.75
3170,6.77077
3180,6.80524
3190,6.80027
3200,6.84855
3210,6.77404
3220,6.79203
3230,6.82636
3240,6.82839
3250,6.82379
3260,6.8075
3270,6.88679
3280,6.87381
3290,6.83039
3300,6.74894
