ReTr(L),ImTr(L)
-0.510629,-0.410075
-0.484655,-0.438266
-0.511634,-0.394445
-0.511634,-0.394445
-0.535119,-0.387638
-0.535119,-0.387638
-0.5381,-0.383485
-0.524458,-0.408136
-0.549693,-0.393826
-0.553289,-0.384172
-0.553289,-0.384172
-0.565163,-0.359064
-0.574533,-0.33347
-0.597085,-0.302397
-0.601521,-0.277427
-0.617676,-0.308356
-0.606836,-0.310966
-0.606836,-0.310966
-0.606836,-0.310966
-0.610451,-0.29054
-0.610451,-0.29054
-0.610451,-0.29054
-0.607044,-0.325465
-0.607044,-0.325465
-0.57792,-0.34823
-0.57792,-0.34823
-0.580975,-0.34672
-0.580975,-0.34672
-0.580975,-0.34672
-0.580975,-0.34672
-0.580975,-0.34672
-0.580975,-0.34672
-0.580975,-0.34672
-0.578711,-0.351044
-0.578711,-0.351044
-0.578711,-0.351044
-0.578711,-0.351044
-0.578711,-0.351044
-0.578711,-0.351044
-0.56048,-0.365649
-0.530388,-0.42224
-0.530388,-0.42224
-0.508215,-0.443814
-0.508215,-0.443814
-0.508215,-0.443814
-0.508215,-0.443814
-0.508215,-0.443814
-0.508215,-0.443814
-0.493849,-0.461888
-0.543825,-0.432416
-0.543825,-0.432416
-0.543825,-0.432416
-0.531963,-0.437941
-0.499316,-0.477609
-0.499316,-0.477609
-0.484981,-0.471608
-0.484981,-0.471608
-0.504815,-0.457052
-0.504815,-0.457052
-0.504815,-0.457052
-0.533374,-0.412165
-0.533374,-0.412165
-0.551031,-0.401176
-0.551031,-0.401176
-0.565046,-0.404643
-0.565046,-0.404643
-0.565046,-0.404643
-0.565046,-0.404643
-0.565046,-0.404643
-0.543051,-0.432947
-0.540954,-0.432366
-0.526232,-0.429056
-0.532006,-0.428687
-0.532006,-0.428687
-0.555965,-0.411064
-0.555965,-0.411064
-0.555965,-0.411064
-0.555965,-0.411064
-0.560388,-0.410529
-0.541151,-0.432088
-0.541151,-0.432088
-0.541151,-0.432088
-0.541151,-0.432088
-0.541151,-0.432088
-0.535083,-0.423667
-0.530139,-0.430481
-0.530139,-0.430481
-0.526968,-0.443702
-0.531644,-0.443689
-0.531644,-0.443689
-0.52945,-0.449755
-0.52441,-0.44953
-0.535591,-0.438836
-0.535591,-0.438836
-0.540336,-0.416074
-0.517546,-0.447341
-0.517546,-0.447341
-0.517546,-0.447341
-0.517546,-0.447341
-0.517546,-0.447341
-0.545064,-0.456527
-0.546793,-0.433773
-0.558475,-0.409363
-0.555133,-0.414599
-0.555133,-0.414599
-0.570845,-0.387829
-0.557406,-0.402577
-0.557406,-0.402577
-0.551006,-0.395024
-0.538331,-0.393984
-0.53462,-0.410612
-0.53462,-0.410612
-0.518699,-0.431816
-0.508446,-0.455204
-0.508446,-0.455204
-0.51858,-0.441565
-0.51858,-0.441565
-0.577375,-0.395585
-0.577375,-0.395585
-0.545745,-0.433391
-0.550919,-0.431005
-0.550919,-0.431005
-0.550919,-0.431005
-0.571566,-0.3975
-0.554541,-0.416351
-0.554541,-0.416351
-0.554541,-0.416351
-0.583076,-0.381487
-0.583076,-0.381487
-0.604975,-0.355254
-0.623264,-0.340854
-0.623264,-0.340854
-0.606415,-0.356526
-0.606415,-0.356526
-0.625223,-0.323106
-0.625223,-0.323106
-0.63815,-0.3137
-0.6227,-0.331144
-0.631154,-0.314291
-0.631154,-0.314291
-0.630835,-0.3148
-0.630835,-0.3148
-0.63211,-0.299505
-0.61144,-0.332574
-0.641325,-0.288984
-0.641325,-0.288984
-0.644535,-0.274681
-0.649421,-0.261419
-0.658171,-0.244952
-0.658171,-0.244952
-0.653833,-0.274109
-0.657179,-0.288517
-0.643665,-0.297088
-0.636734,-0.310945
-0.636734,-0.310945
-0.63435,-0.296972
-0.625925,-0.272584
-0.625459,-0.291466
-0.625459,-0.291466
-0.6219,-0.316654
-0.619762,-0.310836
-0.621103,-0.317453
-0.621103,-0.317453
-0.624073,-0.348712
-0.609117,-0.334684
-0.604476,-0.332145
-0.635979,-0.2713
-0.630456,-0.287951
-0.607809,-0.322144
-0.613548,-0.302474
-0.612416,-0.284061
-0.608694,-0.305151
-0.599026,-0.325305
-0.609114,-0.347898
-0.619941,-0.347339
-0.611554,-0.336121
-0.641103,-0.299126
-0.674499,-0.237105
-0.65796,-0.235907
-0.65796,-0.235907
-0.664913,-0.210631
-0.664913,-0.210631
-0.664913,-0.210631
-0.65192,-0.227933
-0.65192,-0.227933
-0.671936,-0.198598
-0.67341,-0.182261
-0.670271,-0.19887
-0.680374,-0.195626
-0.680374,-0.195626
-0.678171,-0.193449
-0.66469,-0.219899
-0.686237,-0.192367
-0.668891,-0.216695
-0.668225,-0.231175
-0.668225,-0.231175
-0.668225,-0.231175
-0.668225,-0.231175
-0.668225,-0.231175
-0.678096,-0.227734
-0.678096,-0.227734
-0.678096,-0.227734
-0.672129,-0.242336
-0.651083,-0.249121
-0.651083,-0.249121
-0.659532,-0.251179
-0.667626,-0.272525
-0.667626,-0.272525
-0.678866,-0.23335
-0.670288,-0.243134
-0.655445,-0.273485
-0.655445,-0.273485
-0.655445,-0.273485
-0.655445,-0.273485
-0.652857,-0.286162
-0.626904,-0.305924
-0.615606,-0.347554
