MDTU,|Tr(Lx)|,|Tr(Ly)|,|Tr(Lz)|,|Tr(L5)|
1,0.94217,0.133022,0.0248458,0.00341969
2,0.944295,0.119811,0.036066,0.00611116
3,0.948802,0.106306,0.0406781,0.00513027
4,0.948802,0.106306,0.0406781,0.00513027
5,0.944408,0.113349,0.0371128,0.00855978
6,0.944408,0.113349,0.0371128,0.00855978
7,0.94427,0.120602,0.0490187,0.0056177
8,0.948754,0.116974,0.0562772,0.00441121
9,0.944048,0.114309,0.0787636,0.00932865
10,0.946633,0.0878079,0.0500141,0.00320458
11,0.946633,0.0878079,0.0500141,0.00320458
12,0.949918,0.0961808,0.0570462,0.00144844
13,0.95178,0.151128,0.0583715,0.00236961
14,0.954546,0.118214,0.0527632,0.00447953
15,0.957091,0.116348,0.0434235,0.00555628
16,0.947958,0.0839546,0.0759738,0.00169626
17,0.944746,0.0996109,0.0539216,0.00814107
18,0.944746,0.0996109,0.0539216,0.00814107
19,0.944746,0.0996109,0.0539216,0.00814107
20,0.948263,0.103686,0.0499798,0.00525169
21,0.948263,0.103686,0.0499798,0.00525169
22,0.948263,0.103686,0.0499798,0.00525169
23,0.952465,0.0911084,0.0994669,0.00263584
24,0.952465,0.0911084,0.0994669,0.00263584
25,0.950128,0.0851183,0.0866172,0.00162542
26,0.950128,0.0851183,0.0866172,0.00162542
27,0.949225,0.0875462,0.0606912,0.0020405
28,0.949225,0.0875462,0.0606912,0.0020405
29,0.949225,0.0875462,0.0606912,0.0020405
30,0.949225,0.0875462,0.0606912,0.0020405
31,0.949225,0.0875462,0.0606912,0.0020405
32,0.949225,0.0875462,0.0606912,0.0020405
33,0.949225,0.0875462,0.0606912,0.0020405
34,0.947096,0.0757646,0.055864,0.00348422
35,0.947096,0.0757646,0.055864,0.00348422
36,0.947096,0.0757646,0.055864,0.00348422
37,0.947096,0.0757646,0.055864,0.00348422
38,0.947096,0.0757646,0.055864,0.00348422
39,0.947096,0.0757646,0.055864,0.00348422
40,0.945813,0.0773453,0.0316595,0.00414371
41,0.944766,0.0979504,0.0736618,0.003028
42,0.944766,0.0979504,0.0736618,0.003028
43,0.948084,0.096775,0.0980854,0.00638728
44,0.948084,0.096775,0.0980854,0.00638728
45,0.948084,0.096775,0.0980854,0.00638728
46,0.948084,0.096775,0.0980854,0.00638728
47,0.948084,0.096775,0.0980854,0.00638728
48,0.948084,0.096775,0.0980854,0.00638728
49,0.94284,0.115968,0.0845474,0.00602411
50,0.940009,0.0995403,0.105199,0.00214605
51,0.940009,0.0995403,0.105199,0.00214605
52,0.940009,0.0995403,0.105199,0.00214605
53,0.945165,0.0820538,0.104533,0.0074922
54,0.948744,0.0837283,0.0859097,0.00251768
55,0.948744,0.0837283,0.0859097,0.00251768
56,0.946974,0.0819125,0.108434,0.00310347
57,0.946974,0.0819125,0.108434,0.00310347
58,0.942799,0.0934715,0.0837843,0.00703244
59,0.942799,0.0934715,0.0837843,0.00703244
60,0.942799,0.0934715,0.0837843,0.00703244
61,0.944914,0.0994072,0.109016,0.00435181
62,0.944914,0.0994072,0.109016,0.00435181
63,0.942348,0.0895011,0.0620846,0.00295105
64,0.942348,0.0895011,0.0620846,0.00295105
65,0.943777,0.096582,0.065813,0.00492278
66,0.943777,0.096582,0.065813,0.00492278
67,0.943777,0.096582,0.065813,0.00492278
68,0.943777,0.096582,0.065813,0.00492278
69,0.943777,0.096582,0.065813,0.00492278
70,0.943823,0.102806,0.0678795,0.00718802
71,0.946383,0.0694084,0.0694351,0.00446357
72,0.945473,0.0841864,0.0732979,0.00274264
73,0.952997,0.0686191,0.0540119,0.00254515
74,0.952997,0.0686191,0.0540119,0.00254515
75,0.951946,0.0660389,0.122363,0.00531205
76,0.951946,0.0660389,0.122363,0.00531205
77,0.951946,0.0660389,0.122363,0.00531205
78,0.951946,0.0660389,0.122363,0.00531205
79,0.948323,0.103065,0.130058,0.00581767
80,0.952169,0.10816,0.0765728,0.00474709
81,0.952169,0.10816,0.0765728,0.00474709
82,0.952169,0.10816,0.0765728,0.00474709
83,0.952169,0.10816,0.0765728,0.00474709
84,0.952169,0.10816,0.0765728,0.00474709
85,0.953939,0.0945043,0.127812,0.0051577
86,0.955079,0.0774848,0.0779018,0.00878815
87,0.955079,0.0774848,0.0779018,0.00878815
88,0.950221,0.0748392,0.0746867,0.00830165
89,0.946871,0.110216,0.0828236,0.0113333
90,0.946871,0.110216,0.0828236,0.0113333
91,0.950446,0.127687,0.111738,0.00908455
92,0.94986,0.125662,0.133793,0.00167102
93,0.951116,0.14819,0.152174,0.00277842
94,0.951116,0.14819,0.152174,0.00277842
95,0.947021,0.108134,0.21013,0.00180061
96,0.944007,0.119193,0.223831,0.00878759
97,0.944007,0.119193,0.223831,0.00878759
98,0.944007,0.119193,0.223831,0.00878759
99,0.944007,0.119193,0.223831,0.00878759
100,0.944007,0.119193,0.223831,0.00878759
101,0.944592,0.191946,0.197643,0.00396737
102,0.949622,0.199755,0.152262,0.00648656
103,0.945082,0.192078,0.156276,0.00280527
104,0.946651,0.167579,0.210382,0.00291961
105,0.946651,0.167579,0.210382,0.00291961
106,0.949078,0.136718,0.17968,0.000958049
107,0.954053,0.136589,0.132933,0.00637656
108,0.954053,0.136589,0.132933,0.00637656
109,0.952184,0.179613,0.126073,0.0142731
110,0.948607,0.144907,0.194536,0.00383095
111,0.94033,0.174329,0.166826,0.00810237
112,0.94033,0.174329,0.166826,0.00810237
113,0.93782,0.171511,0.208024,0.00758671
