MDTU,|Tr(L)|,ReTr(L),ImTr(L)
1,0.654907,-0.510629,-0.410075
2,0.653428,-0.484655,-0.438266
3,0.646031,-0.511634,-0.394445
4,0.646031,-0.511634,-0.394445
5,0.660768,-0.535119,-0.387638
6,0.660768,-0.535119,-0.387638
7,0.660766,-0.5381,-0.383485
8,0.664553,-0.524458,-0.408136
9,0.676211,-0.549693,-0.393826
10,0.673585,-0.553289,-0.384172
11,0.673585,-0.553289,-0.384172
12,0.669579,-0.565163,-0.359064
13,0.664296,-0.574533,-0.33347
14,0.669294,-0.597085,-0.302397
15,0.662415,-0.601521,-0.277427
16,0.690368,-0.617676,-0.308356
17,0.681873,-0.606836,-0.310966
18,0.681873,-0.606836,-0.310966
19,0.681873,-0.606836,-0.310966
20,0.676065,-0.610451,-0.29054
21,0.676065,-0.610451,-0.29054
22,0.676065,-0.610451,-0.29054
23,0.688788,-0.607044,-0.325465
24,0.688788,-0.607044,-0.325465
25,0.674726,-0.57792,-0.34823
26,0.674726,-0.57792,-0.34823
27,0.67657,-0.580975,-0.34672
28,0.67657,-0.580975,-0.34672
29,0.67657,-0.580975,-0.34672
30,0.67657,-0.580975,-0.34672
31,0.67657,-0.580975,-0.34672
32,0.67657,-0.580975,-0.34672
33,0.67657,-0.580975,-0.34672
34,0.676859,-0.578711,-0.351044
35,0.676859,-0.578711,-0.351044
36,0.676859,-0.578711,-0.351044
37,0.676859,-0.578711,-0.351044
38,0.676859,-0.578711,-0.351044
39,0.676859,-0.578711,-0.351044
40,0.669206,-0.56048,-0.365649
41,0.677936,-0.530388,-0.42224
42,0.677936,-0.530388,-0.42224
43,0.674724,-0.508215,-0.443814
44,0.674724,-0.508215,-0.443814
45,0.674724,-0.508215,-0.443814
46,0.674724,-0.508215,-0.443814
47,0.674724,-0.508215,-0.443814
48,0.674724,-0.508215,-0.443814
49,0.676185,-0.493849,-0.461888
50,0.694787,-0.543825,-0.432416
51,0.694787,-0.543825,-0.432416
52,0.694787,-0.543825,-0.432416
53,0.68904,-0.531963,-0.437941
54,0.690961,-0.499316,-0.477609
55,0.690961,-0.499316,-0.477609
56,0.676476,-0.484981,-0.471608
57,0.676476,-0.484981,-0.471608
58,0.680981,-0.504815,-0.457052
59,0.680981,-0.504815,-0.457052
60,0.680981,-0.504815,-0.457052
61,0.674068,-0.533374,-0.412165
62,0.674068,-0.533374,-0.412165
63,0.681599,-0.551031,-0.401176
64,0.681599,-0.551031,-0.401176
65,0.694991,-0.565046,-0.404643
66,0.694991,-0.565046,-0.404643
67,0.694991,-0.565046,-0.404643
68,0.694991,-0.565046,-0.404643
69,0.694991,-0.565046,-0.404643
70,0.694513,-0.543051,-0.432947
71,0.692511,-0.540954,-0.432366
72,0.678977,-0.526232,-0.429056
73,0.68323,-0.532006,-0.428687
74,0.68323,-0.532006,-0.428687
75,0.691426,-0.555965,-0.411064
76,0.691426,-0.555965,-0.411064
77,0.691426,-0.555965,-0.411064
78,0.691426,-0.555965,-0.411064
79,0.694671,-0.560388,-0.410529
80,0.692491,-0.541151,-0.432088
81,0.692491,-0.541151,-0.432088
82,0.692491,-0.541151,-0.432088
83,0.692491,-0.541151,-0.432088
84,0.692491,-0.541151,-0.432088
85,0.682501,-0.535083,-0.423667
86,0.682906,-0.530139,-0.430481
87,0.682906,-0.530139,-0.430481
88,0.688888,-0.526968,-0.443702
89,0.692463,-0.531644,-0.443689
90,0.692463,-0.531644,-0.443689
91,0.694692,-0.52945,-0.449755
92,0.690712,-0.52441,-0.44953
93,0.692413,-0.535591,-0.438836
94,0.692413,-0.535591,-0.438836
95,0.681968,-0.540336,-0.416074
96,0.684082,-0.517546,-0.447341
97,0.684082,-0.517546,-0.447341
98,0.684082,-0.517546,-0.447341
99,0.684082,-0.517546,-0.447341
100,0.684082,-0.517546,-0.447341
101,0.710994,-0.545064,-0.456527
102,0.697955,-0.546793,-0.433773
103,0.692439,-0.558475,-0.409363
104,0.692867,-0.555133,-0.414599
105,0.692867,-0.555133,-0.414599
106,0.690127,-0.570845,-0.387829
107,0.687583,-0.557406,-0.402577
108,0.687583,-0.557406,-0.402577
109,0.677976,-0.551006,-0.395024
110,0.667101,-0.538331,-0.393984
111,0.674108,-0.53462,-0.410612
112,0.674108,-0.53462,-0.410612
113,0.674918,-0.518699,-0.431816
114,0.682443,-0.508446,-0.455204
115,0.682443,-0.508446,-0.455204
116,0.681106,-0.51858,-0.441565
117,0.681106,-0.51858,-0.441565
118,0.699892,-0.577375,-0.395585
119,0.699892,-0.577375,-0.395585
120,0.696897,-0.545745,-0.433391
121,0.699483,-0.550919,-0.431005
122,0.699483,-0.550919,-0.431005
123,0.699483,-0.550919,-0.431005
124,0.6962,-0.571566,-0.3975
125,0.693444,-0.554541,-0.416351
126,0.693444,-0.554541,-0.416351
127,0.693444,-0.554541,-0.416351
128,0.696786,-0.583076,-0.381487
129,0.696786,-0.583076,-0.381487
130,0.70157,-0.604975,-0.355254
131,0.710379,-0.623264,-0.340854
132,0.710379,-0.623264,-0.340854
133,0.703456,-0.606415,-0.356526
134,0.703456,-0.606415,-0.356526
135,0.703776,-0.625223,-0.323106
136,0.703776,-0.625223,-0.323106
137,0.711086,-0.63815,-0.3137
138,0.705274,-0.6227,-0.331144
139,0.705077,-0.631154,-0.314291
140,0.705077,-0.631154,-0.314291
141,0.705019,-0.630835,-0.3148
142,0.705019,-0.630835,-0.3148
143,0.699476,-0.63211,-0.299505
144,0.696035,-0.61144,-0.332574
145,0.703427,-0.641325,-0.288984
146,0.703427,-0.641325,-0.288984
147,0.700625,-0.644535,-0.274681
148,0.700063,-0.649421,-0.261419
149,0.702276,-0.658171,-0.244952
150,0.702276,-0.658171,-0.244952
151,0.708966,-0.653833,-0.274109
152,0.717723,-0.657179,-0.288517
153,0.708919,-0.643665,-0.297088
154,0.708602,-0.636734,-0.310945
155,0.708602,-0.636734,-0.310945
156,0.700423,-0.63435,-0.296972
157,0.682703,-0.625925,-0.272584
158,0.690037,-0.625459,-0.291466
159,0.690037,-0.625459,-0.291466
160,0.697875,-0.6219,-0.316654
161,0.693343,-0.619762,-0.310836
162,0.697527,-0.621103,-0.317453
163,0.697527,-0.621103,-0.317453
164,0.714889,-0.624073,-0.348712
165,0.695009,-0.609117,-0.334684
166,0.689719,-0.604476,-0.332145
167,0.691428,-0.635979,-0.2713
168,0.693102,-0.630456,-0.287951
169,0.687901,-0.607809,-0.322144
170,0.684055,-0.613548,-0.302474
171,0.675088,-0.612416,-0.284061
172,0.6809,-0.608694,-0.305151
173,0.681657,-0.599026,-0.325305
174,0.701464,-0.609114,-0.347898
175,0.710613,-0.619941,-0.347339
176,0.697836,-0.611554,-0.336121
177,0.707452,-0.641103,-0.299126
178,0.71496,-0.674499,-0.237105
179,0.698973,-0.65796,-0.235907
180,0.698973,-0.65796,-0.235907
181,0.697477,-0.664913,-0.210631
182,0.697477,-0.664913,-0.210631
183,0.697477,-0.664913,-0.210631
184,0.690618,-0.65192,-0.227933
185,0.690618,-0.65192,-0.227933
186,0.700671,-0.671936,-0.198598
187,0.697639,-0.67341,-0.182261
188,0.699152,-0.670271,-0.19887
189,0.707939,-0.680374,-0.195626
190,0.707939,-0.680374,-0.195626
191,0.705222,-0.678171,-0.193449
192,0.70012,-0.66469,-0.219899
193,0.71269,-0.686237,-0.192367
194,0.703116,-0.668891,-0.216695
195,0.707083,-0.668225,-0.231175
196,0.707083,-0.668225,-0.231175
197,0.707083,-0.668225,-0.231175
198,0.707083,-0.668225,-0.231175
199,0.707083,-0.668225,-0.231175
200,0.715316,-0.678096,-0.227734
201,0.715316,-0.678096,-0.227734
202,0.715316,-0.678096,-0.227734
203,0.714482,-0.672129,-0.242336
204,0.697115,-0.651083,-0.249121
205,0.697115,-0.651083,-0.249121
206,0.705743,-0.659532,-0.251179
207,0.721107,-0.667626,-0.272525
208,0.721107,-0.667626,-0.272525
209,0.717852,-0.678866,-0.23335
210,0.713021,-0.670288,-0.243134
