t,cost
10,1364
20,1317.47
30,472
40,473.067
50,472.267
60,619.867
70,595.467
80,610.667
90,597.067
100,582.8
110,503.2
120,493.467
130,528.133
140,516.8
150,525.867
160,423.6
170,439.333
180,442.933
190,433.467
200,424.667
210,357.333
220,403.467
230,392.4
240,384.133
250,391.067
260,427.467
270,432.8
280,434
290,432.667
300,384
310,405.733
320,372.4
330,376
340,441.467
350,443.467
360,442.533
370,443.067
380,396.933
390,427.467
400,441.067
410,455.067
420,436.267
430,447.867
440,443.333
450,447.333
460,436
470,466.8
480,448.533
490,440.533
500,460.933
510,462.133
520,467.467
530,466.4
540,355.2
550,345.467
560,366.533
570,357.067
580,414
590,438.267
600,433.467
610,438.533
620,403.067
630,423.467
640,434.8
650,437.733
660,424.4
670,442.4
680,441.867
690,448.4
700,428.133
710,450.667
720,451.467
730,455.067
740,420
750,434
760,426.533
770,427.2
780,446.8
790,453.467
800,453.733
810,449.467
820,445.2
830,450.4
840,436
850,435.467
860,369.733
870,356.4
880,360.933
890,362.8
900,352.4
910,353.333
920,362.133
930,364.133
940,372.267
950,358.4
960,359.6
970,359.333
980,420.667
990,424.4
1000,437.333
1010,436.533
1020,448.8
1030,474.933
1040,444.267
1050,411.6
1060,379.867
1070,403.6
1080,408
1090,405.6
1100,407.333
1110,396.267
1120,391.467
1130,397.733
1140,436.933
1150,454.4
1160,445.6
1170,428.533
1180,426
1190,412.533
1200,398.933
1210,395.467
1220,443.333
1230,443.6
1240,387.333
1250,394.133
1260,400.267
1270,403.733
1280,411.467
1290,414.267
1300,400.667
1310,404.267
1320,400.933
1330,408.8
1340,386.533
1350,394.4
1360,391.333
1370,412
1380,454.667
1390,444.267
1400,455.2
1410,459.6
1420,409.733
1430,431.2
1440,440.133
1450,455.867
1460,459.733
1470,462.4
1480,453.733
1490,438.667
1500,412.133
1510,401.6
1520,404.667
1530,402.8
1540,443.6
1550,436.667
1560,421.467
1570,435.867
1580,405.733
1590,406.267
1600,444.533
1610,449.067
1620,421.067
1630,426.933
1640,426.533
1650,423.067
1660,440.667
1670,430.8
1680,423.2
1690,440.533
1700,469.467
1710,466.8
1720,464.933
1730,458.933
1740,447.2
1750,456.667
1760,457.067
1770,457.6
1780,418.8
1790,397.333
1800,408.133
1810,423.067
1820,481.333
1830,482.133
1840,483.467
1850,482.133
1860,360.667
1870,357.333
1880,351.6
1890,366.133
1900,440.533
1910,458.933
1920,462.533
1930,454.267
1940,461.067
1950,468.933
1960,460.4
1970,458.667
1980,494.267
1990,463.733
2000,513.333
2010,495.2
2020,414.4
2030,417.6
2040,419.733
2050,423.333
2060,434.4
2070,426.933
2080,428.667
2090,429.067
2100,402.533
2110,426.133
2120,415.2
2130,413.067
2140,399.467
2150,401.867
2160,399.067
2170,395.333
2180,427.333
2190,440.933
2200,447.067
2210,443.467
2220,427.867
2230,428.933
2240,423.067
2250,424.8
2260,415.733
2270,417.333
2280,455.067
2290,451.067
2300,352.267
2310,357.733
2320,361.467
2330,368.933
2340,393.467
2350,392
2360,394.933
