ReTr(L*),ImTr(Lx),ImTr(Ly),ImTr(Lz),ImTr(L5)
0.979838,-0.00695631,null,null,null
-0.0200558,null,0.281801,null,null
0.0762175,null,null,-0.0705288,null
-0.0043292,null,null,null,0.00198605
0.980066,-0.00671795,null,null,null
-0.0537291,null,0.247449,null,null
0.0930317,null,null,-0.0859753,null
-0.0051427,null,null,null,0.00475611
0.979903,-0.0156795,null,null,null
-0.0201966,null,0.23476,null,null
0.0535586,null,null,-0.105103,null
-0.00503066,null,null,null,0.00392111
0.979903,-0.0156795,null,null,null
-0.0201966,null,0.23476,null,null
0.0535586,null,null,-0.105103,null
-0.00503066,null,null,null,0.00392111
0.979861,-0.0115674,null,null,null
-0.0445649,null,0.261189,null,null
0.084004,null,null,-0.0910523,null
0.00799231,null,null,null,0.00417713
0.979861,-0.0115674,null,null,null
-0.0445649,null,0.261189,null,null
0.084004,null,null,-0.0910523,null
0.00799231,null,null,null,0.00417713
0.98026,-0.0104665,null,null,null
-0.0118193,null,0.25587,null,null
0.0695325,null,null,-0.0695428,null
0.004653,null,null,null,0.00909877
0.980511,-0.010708,null,null,null
-0.00484682,null,0.241125,null,null
0.0765351,null,null,-0.0956376,null
-0.00036524,null,null,null,-0.00107668
0.980446,-0.0089234,null,null,null
-0.0190469,null,0.229116,null,null
0.112692,null,null,-0.0855594,null
0.0101874,null,null,null,-6.11273e-05
0.980437,-0.00213011,null,null,null
-0.0303651,null,0.214831,null,null
0.108541,null,null,-0.069743,null
-0.00419324,null,null,null,0.000472272
0.980437,-0.00213011,null,null,null
-0.0303651,null,0.214831,null,null
0.108541,null,null,-0.069743,null
-0.00419324,null,null,null,0.000472272
0.980592,-0.000629548,null,null,null
-0.00690757,null,0.210075,null,null
0.103766,null,null,-0.0997317,null
0.00034288,null,null,null,-0.00370431
0.980556,0.000557946,null,null,null
0.023947,null,0.252176,null,null
0.086133,null,null,-0.0867529,null
-0.00238315,null,null,null,0.00192729
0.98093,0.000985901,null,null,null
0.0548584,null,0.231335,null,null
0.120021,null,null,-0.0540311,null
-0.0039385,null,null,null,-0.00337036
0.980751,-0.00505204,null,null,null
0.0534411,null,0.210643,null,null
0.0844606,null,null,-0.0262933,null
-0.0115762,null,null,null,0.0075111
0.980768,-0.00808046,null,null,null
0.0393818,null,0.214261,null,null
0.0777145,null,null,0.000136786,null
-0.000606011,null,null,null,0.00101017
0.980279,-0.0094142,null,null,null
0.0579071,null,0.201751,null,null
0.0511994,null,null,-0.00524259,null
0.00740737,null,null,null,-0.00170171
0.980279,-0.0094142,null,null,null
0.0579071,null,0.201751,null,null
0.0511994,null,null,-0.00524259,null
0.00740737,null,null,null,-0.00170171
0.980279,-0.0094142,null,null,null
0.0579071,null,0.201751,null,null
0.0511994,null,null,-0.00524259,null
0.00740737,null,null,null,-0.00170171
0.980586,-0.00778865,null,null,null
0.0620361,null,0.172666,null,null
0.0634944,null,null,0.0215783,null
-0.00415252,null,null,null,-0.00646657
0.980586,-0.00778865,null,null,null
0.0620361,null,0.172666,null,null
0.0634944,null,null,0.0215783,null
