MDTU,link
1,0.928514
2,0.927089
3,0.929604
4,0.929604
5,0.927896
6,0.927896
7,0.931487
8,0.934868
9,0.933873
10,0.933837
11,0.933837
12,0.935881
13,0.936737
14,0.940338
15,0.943421
16,0.941475
17,0.940667
18,0.940667
19,0.940667
20,0.944369
21,0.944369
22,0.944369
23,0.946413
24,0.946413
25,0.946618
26,0.946618
27,0.9461
28,0.9461
29,0.9461
30,0.9461
31,0.9461
32,0.9461
33,0.9461
34,0.945774
35,0.945774
36,0.945774
37,0.945774
38,0.945774
39,0.945774
40,0.945765
41,0.947513
42,0.947513
43,0.950386
44,0.950386
45,0.950386
46,0.950386
47,0.950386
48,0.950386
49,0.951137
50,0.949624
51,0.949624
52,0.949624
53,0.951077
54,0.951105
55,0.951105
56,0.952638
57,0.952638
58,0.95298
59,0.95298
60,0.95298
61,0.954902
62,0.954902
63,0.953894
64,0.953894
65,0.956213
66,0.956213
67,0.956213
68,0.956213
69,0.956213
70,0.956677
71,0.957109
72,0.955226
73,0.957619
74,0.957619
75,0.957708
76,0.957708
77,0.957708
78,0.957708
79,0.958454
80,0.961528
81,0.961528
82,0.961528
83,0.961528
84,0.961528
85,0.962651
86,0.966115
87,0.966115
88,0.965846
89,0.964542
90,0.964542
91,0.968591
92,0.969171
93,0.96988
94,0.96988
95,0.970278
96,0.970773
97,0.970773
98,0.970773
99,0.970773
100,0.970773
101,0.973439
102,0.977908
103,0.975969
104,0.977428
105,0.977428
106,0.977863
107,0.980393
108,0.980393
109,0.978565
110,0.97914
111,0.979398
112,0.979398
113,0.978945
114,0.974452
115,0.974452
116,0.978527
117,0.978527
118,0.982021
119,0.982021
120,0.983167
121,0.983612
122,0.983612
123,0.983612
124,0.982996
125,0.984893
126,0.984893
127,0.984893
128,0.989336
129,0.989336
130,0.987414
131,0.987289
132,0.987289
133,0.99026
134,0.99026
135,0.989845
136,0.989845
137,0.988199
138,0.987108
139,0.986676
140,0.986676
141,0.98692
142,0.98692
143,0.987669
144,0.990427
145,0.99135
146,0.99135
147,0.989761
148,0.99096
149,0.9908
150,0.9908
151,0.992581
152,0.995766
153,0.995746
154,0.993909
155,0.993909
156,0.993817
157,0.995411
158,0.995373
159,0.995373
160,0.997615
161,0.999684
162,0.998613
163,0.998613
164,0.995711
165,0.998332
166,0.999589
167,1.00018
168,0.999719
169,0.995793
170,0.9998
171,1.00423
172,1.00487
173,1.00586
174,1.00392
175,1.00367
176,1.00343
177,1.00315
178,1.00224
179,1.00428
180,1.00428
181,1.00217
182,1.00217
183,1.00217
184,1.00058
185,1.00058
186,1.00207
187,1.00364
188,1.00408
189,1.00035
190,1.00035
191,0.999195
192,1.00122
193,1.00101
194,1.00311
195,1.00379
196,1.00379
197,1.00379
198,1.00379
199,1.00379
200,1.00367
201,1.00367
202,1.00367
203,1.00687
204,1.00417
205,1.00417
206,1.00249
207,1.00028
208,1.00028
209,1.00047
210,1.00162
211,1.00091
212,1.00091
213,1.00091
214,1.00091
215,1.00454
216,1.00499
217,1.0034
218,1.0034
219,1.00605
220,1.00202
221,1.00467
222,1.00467
223,1.00587
224,1.00314
225,1.00314
226,1.00127
227,1.00191
228,1.00241
229,0.998656
230,0.998656
231,0.99643
232,0.99643
233,0.99545
234,0.995713
235,0.995713
236,0.999895
237,0.999895
238,0.999895
239,0.999895
240,1.00023
241,1.00279
242,1.00279
243,1.0001
244,1.0001
245,1.0001
246,1.0001
247,1.0001
248,1.0001
249,1.0001
250,1.0001
251,1.0001
252,1.0001
253,0.998049
254,0.998049
255,0.998351
256,0.996776
257,0.996238
258,0.996238
259,0.999258
260,0.999852
261,0.996152
262,1.00083
263,1.00087
264,1.00087
265,1.00078
266,1.00292
267,1.00611
268,1.00611
269,1.00611
270,1.00611
271,1.00431
272,1.00431
273,1.00467
274,1.00509
275,1.00631
276,1.00688
277,1.0065
278,1.00945
279,1.00945
280,1.00944
281,1.00831
282,1.00575
283,1.00739
284,1.00663
285,1.00665
286,1.00626
287,1.01017
288,1.01104
289,1.00889
290,1.00889
291,1.00796
292,1.01085
293,1.01085
294,1.01085
295,1.00801
296,1.00801
297,1.00681
298,1.0126
299,1.01286
300,1.01513
301,1.0116
302,1.01338
303,1.0132
304,1.0132
305,1.01087
306,1.01087
307,1.00915
308,1.00994
309,1.00932
310,1.00848
311,1.00848
312,1.00848
313,1.00848
314,1.00848
315,1.00848
316,1.00878
317,1.01026
318,1.01218
319,1.01086
320,1.00837
321,1.00888
322,1.00745
323,1.01243
324,1.01062
325,1.01148
326,1.01306
327,1.01306
328,1.01388
329,1.01388
330,1.00904
331,1.00904
332,1.01152
333,1.01163
334,1.00929
335,1.01061
336,1.0121
337,1.01073
338,1.01073
339,1.01283
340,1.01237
341,1.01259
342,1.01259
343,1.01259
344,1.01017
345,1.00988
346,1.01119
347,1.01217
348,1.01217
349,1.01217
350,1.01288
351,1.01288
352,1.01288
353,1.01288
354,1.0132
355,1.0132
356,1.0132
357,1.01187
358,1.01187
359,1.01317
360,1.01373
361,1.01373
362,1.01105
363,1.01386
364,1.01347
365,1.01217
366,1.01621
367,1.0152
368,1.0152
369,1.0152
370,1.01657
371,1.01474
372,1.01325
373,1.01104
374,1.01241
375,1.01598
376,1.0143
377,1.01325
378,1.01113
379,1.0126
380,1.0126
381,1.01074
382,1.01615
383,1.01615
384,1.01435
385,1.01147
386,1.01101
