t,deltaS
1441,1.381
1442,1.721
1443,-0.5674
1444,0.475
1445,-0.3653
1446,1.558
1447,-0.5779
1448,0.4211
1449,0.2145
1450,0.1995
1451,0.7304
1452,0.9644
1453,0.2202
1454,0.255
1455,-0.1554
1456,-0.2518
1457,0.8159
1458,1.718
1459,-0.6781
1460,0.1148
1461,0.3033
1462,0.6811
1463,-0.2551
1464,-0.1304
1465,-1.701
1466,-0.5812
1467,0.1332
1468,0.6725
1469,1.352
1470,0.02
1471,0.4313
1472,0.02015
1473,-0.3207
1474,-0.006547
1475,0.5958
1476,-0.3978
1477,0.8455
1478,0.9915
1479,-0.7757
1480,-0.6004
1481,-0.005761
1482,0.9462
1483,0.7425
1484,0.8687
1485,0.4621
1486,0.7333
1487,0.9602
1488,0.1193
1489,-0.01451
1490,1.283
1491,-0.846
1492,-0.3576
1493,0.2523
1494,1.09
1495,0.4107
1496,-0.8152
1497,0.6927
1498,1.614
1499,1.049
1500,0.4159
1501,0.6401
1502,0.5068
1503,0.8524
1504,0.785
1505,-1.284
1506,0.8147
1507,-0.4674
1508,0.8968
1509,-0.7025
1510,0.2495
1511,-0.1128
1512,-0.5916
1513,0.09098
1514,0.09896
1515,-0.105
1516,0.976
1517,-0.7262
1518,0.8187
1519,-0.2709
1520,-0.2779
1521,0.127
1522,0.1987
1523,0.735
1524,0.5374
1525,-0.9961
1526,-0.04435
1527,0.8736
1528,-0.5169
1529,0.6012
1530,0.7934
1531,-1.256
1532,0.3893
1533,-0.4721
1534,0.2169
1535,-0.2538
1536,0.6385
1537,0.0532
1538,1.492
1539,0.3235
1540,0.5757
1541,2.435
1542,-0.7233
1543,0.1697
1544,0.6129
1545,0.2467
1546,-0.7762
1547,-0.4385
1548,0.581
1549,0.6319
1550,0.7412
1551,2.584
1552,-0.3905
1553,-0.1824
1554,0.1181
1555,0.6385
1556,0.3895
1557,-0.2845
1558,-1.053
1559,0.9955
1560,-0.228
1561,0.88
1562,-0.3173
1563,-0.3102
1564,-0.1327
1565,1.044
1566,0.4297
1567,1.231
1568,1.115
1569,-0.5592
1570,-0.4595
1571,0.6343
1572,1.511
1573,-0.681
1574,0.8891
1575,0.08133
1576,-0.09831
1577,-0.1204
1578,-0.6371
1579,0.2409
1580,-0.5949
1581,0.6277
1582,1.103
1583,0.3753
1584,0.6195
1585,0.2478
1586,-0.1487
1587,2.174
1588,-0.2478
1589,-0.02985
1590,0.1279
1591,0.6963
1592,0.4693
1593,-1.505
1594,-0.9578
1595,0.3156
1596,-0.3996
1597,0.354
1598,0.8453
1599,0.1189
1600,0.224
1601,-0.6707
1602,0.3407
1603,-0.5923
1604,-0.6657
1605,-0.02337
1606,-0.5503
1607,-0.8324
1608,1.017
1609,1.006
1610,-0.09203
1611,0.8594
1612,-0.4775
1613,1.061
1614,1.507
1615,0.6422
1616,0.5715
1617,0.6452
1618,-0.1305
1619,0.1762
1620,-0.4809
1621,0.4215
1622,1.3
1623,0.5027
1624,-0.476
1625,0.1557
1626,-0.5355
1627,0.6208
1628,0.3122
1629,0.05872
1630,0.3154
1631,0.0315
1632,-0.3691
1633,0.2443
1634,0.6038
1635,0.2039
1636,0.2123
1637,0.6718
1638,0.6222
1639,0.4141
1640,0.5093
1641,1.681
1642,1.075
1643,-0.6326
1644,1.065
1645,-0.06252
1646,0.3078
1647,-0.07296
1648,-1.025
1649,0.3824
1650,0.2131
1651,0.8679
1652,1.278
1653,-0.1586
1654,0.7558
1655,-0.7269
1656,-0.2889
1657,1.198
1658,0.3084
1659,-0.1458
1660,-0.458
1661,1.883
1662,-0.9859
1663,-0.002848
1664,0.6828
1665,0.8046
1666,0.309
1667,0.08572
1668,0.3484
1669,1.19
1670,0.4128
1671,0.8465
1672,-0.1489
1673,2.169
1674,1.026
1675,0.5458
1676,1.909
1677,0.1712
1678,-0.322
1679,-0.3983
1680,-0.3849
1681,-1.146
1682,0.3946
1683,-0.7543
1684,0.1004
1685,0.03906
1686,-0.1269
1687,0.2179
1688,0.368
1689,0.4369
1690,-0.6557
1691,-0.5757
1692,-0.7697
1693,-0.008184
1694,0.8299
1695,1.447
1696,0.7184
1697,1.302
1698,-0.1591
1699,0.9954
1700,1.066
1701,-1.017
1702,0.1768
1703,-0.8737
1704,-0.4689
1705,0.9872
1706,-1.028
1707,-0.149
1708,0.5846
1709,-0.5814
1710,0.2419
1711,-0.3476
1712,0.2794
1713,-1.15
1714,-0.484
1715,0.4884
1716,-0.4007
1717,1.019
1718,0.3819
1719,0.4915
1720,0.3547
1721,1.374
1722,0.7929
1723,-0.6025
1724,-0.1771
1725,0.1969
1726,0.007843
1727,0.4522
1728,0.1701
1729,-0.4247
1730,-0.04607
1731,2.066
1732,2.321
1733,1.356
1734,-0.4734
1735,0.4808
1736,0.808
1737,0.5692
1738,0.9847
1739,0.1523
1740,0.9488
1741,0.9139
1742,-0.01305
1743,-0.2039
1744,-0.8462
1745,0.3981
1746,1.32
1747,0.8148
1748,0.7865
1749,0.9623
1750,0.4923
1751,-0.6438
1752,-0.1388
1753,0.5204
1754,0.2393
1755,-0.626
1756,-0.08456
1757,0.2347
1758,0.3941
1759,-0.6737
1760,0.3066
1761,1.038
1762,-0.76
1763,1.286
1764,0.4894
1765,1.164
1766,0.3933
1767,1.602
1768,-0.9167
1769,-0.7521
1770,-0.394
1771,-0.01952
1772,0.06106
1773,1.155
1774,-0.3262
1775,-0.8041
1776,0.4837
1777,0.8272
1778,1.31
1779,-1.101
1780,-0.3813
1781,0.9316
1782,0.8537
1783,-0.5254
1784,1.061
1785,-0.09243
1786,-0.4199
1787,-0.1447
1788,-0.6308
1789,0.2988
1790,0.304
1791,-0.5579
1792,1.198
1793,0.08673
1794,-0.3914
1795,0.2988
1796,-0.1748
1797,0.6233
1798,-0.1434
1799,-0.3676
1800,1.178
1801,1.309
1802,0.8503
1803,-0.1019
1804,-0.04845
1805,-0.17
1806,-0.5518
1807,-0.2048
1808,-0.5274
1809,0.8293
1810,-0.1915
1811,1.063
1812,-1.399
1813,-0.6091
1814,-0.8884
1815,-0.1938
1816,0.00385
1817,-0.5147
1818,-0.762
1819,0.3713
1820,0.9777
1821,1.606
1822,-0.6879
1823,-0.1569
1824,0.4083
1825,1.039
1826,1.14
1827,0.4274
1828,0.2544
1829,0.6471
1830,0.21
1831,-0.3213
1832,-0.9496
1833,0.6753
1834,-0.05051
1835,0.8243
1836,2.297
1837,1.069
1838,0.6239
1839,1.134
1840,0.05104
1841,-0.5546
1842,-0.4237
1843,-0.7769
1844,-0.121
1845,0.6782
1846,0.02461
1847,0.6147
1848,-0.6553
1849,0.824
1850,0.1969
1851,0.6903
1852,0.7804
1853,1.101
1854,-0.2388
1855,-0.2637
1856,2.354
1857,0.8568
1858,1.271
1859,-0.06634
