MDTU,0,2,4,6,8,10
10,0.0169649,0.0171985,0.0174832,0.0183486,0.0186455,0.0189349
20,0.0176149,0.0184307,0.0186931,0.0190505,0.0194071,0.0196166
30,0.0173338,0.0181013,0.0183286,0.0187227,0.0188614,0.0193175
40,0.0175735,0.0180337,0.0183497,0.0186943,0.0191221,0.0193475
50,0.0182716,0.0185454,0.0190938,0.0194591,0.0195664,0.0199771
60,0.0185983,0.0189279,0.019164,0.0196595,0.0197893,0.0200781
70,0.0189974,0.019112,0.0195036,0.0196508,0.0198723,0.0200689
80,0.0184344,0.0188134,0.019015,0.0191811,0.0195378,0.0197471
90,0.0186219,0.019258,0.020035,0.0207889,0.0211685,0.0212177
100,0.0197433,0.0199606,0.0202961,0.0206431,0.0210847,0.0212747
110,0.0185463,0.0189341,0.0195797,0.0198584,0.0202961,0.0207436
120,0.0194734,0.0196613,0.0201404,0.02062,0.0209372,0.0212886
130,0.0202948,0.0205719,0.021079,0.021298,0.0215958,0.0219394
140,0.0209485,0.0213888,0.0217153,0.0220066,0.0222516,0.0225283
150,0.0197215,0.0200577,0.0208304,0.0212657,0.0219086,0.0220884
160,0.020018,0.0207905,0.0213243,0.0215723,0.0218201,0.0221007
170,0.0197893,0.0202851,0.0206784,0.0210513,0.0213265,0.0215984
180,0.0203856,0.0207873,0.0218793,0.0225482,0.022769,0.0230703
190,0.0216682,0.0221355,0.0227616,0.0229596,0.0232493,0.0235394
200,0.0205005,0.0211069,0.0223694,0.0227539,0.0229824,0.0235564
210,0.0198078,0.0201716,0.0204699,0.020767,0.0211217,0.0214367
220,0.0192556,0.0200081,0.0211959,0.0216102,0.0217774,0.0224078
230,0.0202821,0.0205351,0.021129,0.0213509,0.0219449,0.0223518
240,0.0193852,0.0199321,0.0203592,0.0208239,0.0211374,0.0215262
250,0.0202916,0.0209386,0.0212667,0.0215708,0.0222099,0.0226042
260,0.0202289,0.0208512,0.0213303,0.0217251,0.021974,0.0226933
270,0.0193577,0.0194309,0.0198527,0.0199895,0.0209323,0.0214554
280,0.0213947,0.021836,0.0221218,0.0223478,0.0226357,0.0230084
290,0.0199484,0.0206785,0.021176,0.0215228,0.0219907,0.0223768
300,0.0195236,0.0204901,0.0207531,0.0211693,0.0218935,0.0222835
310,0.0205993,0.0212621,0.0219047,0.0220648,0.0224592,0.0225756
320,0.0188131,0.019309,0.0198959,0.0201473,0.0206469,0.0211602
330,0.0192065,0.0194951,0.0208243,0.0210437,0.0217219,0.0219051
340,0.0212888,0.0216774,0.0218688,0.0225661,0.0229069,0.0231314
350,0.0194078,0.0197638,0.0211322,0.0215831,0.0219007,0.0222313
360,0.0214961,0.0218248,0.022491,0.0227385,0.0229518,0.0233086
370,0.0196269,0.0202325,0.021213,0.0217523,0.0220479,0.0223157
380,0.0206765,0.0211413,0.0218264,0.0221527,0.0223268,0.0226717
390,0.0186921,0.0194258,0.0202352,0.0207877,0.021144,0.021421
400,0.020004,0.0204303,0.0210468,0.021943,0.0225976,0.0228684
410,0.0223861,0.0230725,0.0234806,0.0239358,0.0242254,0.0243966
420,0.0205083,0.0208913,0.0210532,0.021441,0.0224579,0.0226873
430,0.0211949,0.0217082,0.0219446,0.0227552,0.0230811,0.0232798
440,0.0221033,0.0224575,0.0229396,0.0232528,0.0235038,0.0237367
450,0.020995,0.0216888,0.0220311,0.0223235,0.0229617,0.0231437
460,0.0196058,0.0202767,0.0208019,0.021025,0.0215992,0.0220352
470,0.0204408,0.0206152,0.0215178,0.0218222,0.0220243,0.0223275
