MDTU,S_F
1,5.18526e-05
2,5.13514e-05
3,5.1779e-05
4,5.1779e-05
5,5.18524e-05
6,5.18524e-05
7,5.09631e-05
8,5.09444e-05
9,5.08654e-05
10,5.09295e-05
11,5.09295e-05
12,5.07296e-05
13,5.0386e-05
14,4.97157e-05
15,5.00306e-05
16,5.02255e-05
17,5.08186e-05
18,5.08186e-05
19,5.08186e-05
20,5.04034e-05
21,5.04034e-05
22,5.04034e-05
23,4.99747e-05
24,4.99747e-05
25,5.00548e-05
26,5.00548e-05
27,4.9514e-05
28,4.9514e-05
29,4.9514e-05
30,4.9514e-05
31,4.9514e-05
32,4.9514e-05
33,4.9514e-05
34,4.97014e-05
35,4.97014e-05
36,4.97014e-05
37,4.97014e-05
38,4.97014e-05
39,4.97014e-05
40,5.00027e-05
41,5.01101e-05
42,5.01101e-05
43,4.97985e-05
44,4.97985e-05
45,4.97985e-05
46,4.97985e-05
47,4.97985e-05
48,4.97985e-05
49,5.00202e-05
50,5.03976e-05
51,5.03976e-05
52,5.03976e-05
53,5.01923e-05
54,4.98108e-05
55,4.98108e-05
56,4.92375e-05
57,4.92375e-05
58,4.96954e-05
59,4.96954e-05
60,4.96954e-05
61,4.91328e-05
62,4.91328e-05
63,4.95749e-05
64,4.95749e-05
65,4.93759e-05
66,4.93759e-05
67,4.93759e-05
68,4.93759e-05
69,4.93759e-05
70,4.91815e-05
71,4.91091e-05
72,4.93357e-05
73,4.87294e-05
74,4.87294e-05
75,4.89817e-05
76,4.89817e-05
77,4.89817e-05
78,4.89817e-05
79,4.92006e-05
80,4.91819e-05
81,4.91819e-05
82,4.91819e-05
83,4.91819e-05
84,4.91819e-05
85,4.88857e-05
86,4.8743e-05
87,4.8743e-05
88,4.90085e-05
89,4.89658e-05
90,4.89658e-05
91,4.87839e-05
92,4.86485e-05
93,4.85405e-05
94,4.85405e-05
95,4.86972e-05
96,4.90436e-05
97,4.90436e-05
98,4.90436e-05
99,4.90436e-05
100,4.90436e-05
101,4.88615e-05
102,4.83568e-05
103,4.86642e-05
104,4.84957e-05
105,4.84957e-05
106,4.83511e-05
107,4.78223e-05
108,4.78223e-05
109,4.80831e-05
110,4.83131e-05
111,4.88451e-05
112,4.88451e-05
113,4.89805e-05
114,4.92649e-05
115,4.92649e-05
116,4.84531e-05
117,4.84531e-05
118,4.77841e-05
119,4.77841e-05
120,4.75471e-05
121,4.74497e-05
122,4.74497e-05
123,4.74497e-05
124,4.74621e-05
125,4.72114e-05
126,4.72114e-05
127,4.72114e-05
128,4.67428e-05
129,4.67428e-05
130,4.72634e-05
131,4.76578e-05
132,4.76578e-05
133,4.77471e-05
134,4.77471e-05
135,4.72262e-05
136,4.72262e-05
137,4.81571e-05
138,4.79381e-05
139,4.82246e-05
140,4.82246e-05
141,4.81921e-05
142,4.81921e-05
143,4.76115e-05
144,4.76088e-05
145,4.75131e-05
146,4.75131e-05
147,4.73602e-05
148,4.72075e-05
149,4.77535e-05
150,4.77535e-05
151,4.78615e-05
152,4.72786e-05
153,4.70933e-05
154,4.72441e-05
155,4.72441e-05
156,4.74805e-05
157,4.73199e-05
158,4.71375e-05
159,4.71375e-05
160,4.67284e-05
161,4.6789e-05
162,4.7069e-05
163,4.7069e-05
164,4.79482e-05
165,4.71079e-05
166,4.66111e-05
167,4.67849e-05
168,4.69543e-05
169,4.68533e-05
170,4.69196e-05
171,4.62184e-05
172,4.63395e-05
173,4.59988e-05
174,4.64208e-05
175,4.72256e-05
176,4.75779e-05
177,4.73457e-05
178,4.69964e-05
179,4.70928e-05
180,4.70928e-05
181,4.80643e-05
182,4.80643e-05
183,4.80643e-05
184,4.69293e-05
185,4.69293e-05
186,4.70243e-05
187,4.6738e-05
188,4.64932e-05
189,4.71147e-05
190,4.71147e-05
191,4.72761e-05
192,4.71963e-05
193,4.67536e-05
194,4.67402e-05
195,4.65632e-05
196,4.65632e-05
197,4.65632e-05
198,4.65632e-05
199,4.65632e-05
200,4.71345e-05
201,4.71345e-05
202,4.71345e-05
203,4.68046e-05
204,4.62723e-05
205,4.62723e-05
206,4.60183e-05
207,4.61627e-05
208,4.61627e-05
209,4.65201e-05
210,4.63637e-05
211,4.66368e-05
212,4.66368e-05
213,4.66368e-05
214,4.66368e-05
215,4.5946e-05
216,4.56086e-05
217,4.59445e-05
218,4.59445e-05
219,4.57202e-05
220,4.62265e-05
221,4.58408e-05
222,4.58408e-05
223,4.61261e-05
224,4.6862e-05
225,4.6862e-05
226,4.70979e-05
227,4.73919e-05
228,4.76292e-05
229,4.73148e-05
230,4.73148e-05
231,4.75221e-05
232,4.75221e-05
233,4.75522e-05
234,4.75079e-05
235,4.75079e-05
236,4.70421e-05
237,4.70421e-05
238,4.70421e-05
239,4.70421e-05
240,4.68607e-05
241,4.62423e-05
242,4.62423e-05
243,4.697e-05
244,4.697e-05
245,4.697e-05
246,4.697e-05
247,4.697e-05
248,4.697e-05
249,4.697e-05
250,4.697e-05
251,4.697e-05
252,4.697e-05
253,4.70441e-05
254,4.70441e-05
255,4.69699e-05
256,4.7226e-05
257,4.73091e-05
258,4.73091e-05
259,4.70728e-05
260,4.71613e-05
261,4.76876e-05
262,4.76769e-05
263,4.73627e-05
264,4.73627e-05
265,4.7873e-05
266,4.73596e-05
267,4.72446e-05
268,4.72446e-05
269,4.72446e-05
270,4.72446e-05
271,4.73202e-05
272,4.73202e-05
273,4.69802e-05
274,4.6726e-05
275,4.6695e-05
276,4.64426e-05
277,4.66078e-05
278,4.68731e-05
279,4.68731e-05
280,4.66847e-05
281,4.62966e-05
282,4.66253e-05
283,4.63668e-05
284,4.67172e-05
285,4.67234e-05
286,4.67263e-05
287,4.54754e-05
288,4.62528e-05
289,4.67269e-05
290,4.67269e-05
291,4.66552e-05
292,4.68301e-05
293,4.68301e-05
294,4.68301e-05
295,4.7191e-05
296,4.7191e-05
297,4.68434e-05
298,4.65504e-05
299,4.64535e-05
