MDTU,min_ave,max_ave
1,-0.242379,0.0803154
2,-0.241916,0.0787143
3,-0.239017,0.079334
4,-0.240194,0.0785961
5,-0.240842,0.0788348
6,-0.241918,0.0781983
7,-0.242639,0.0783676
8,-0.241526,0.0783179
9,-0.242512,0.0784588
10,-0.241297,0.0783029
11,-0.241142,0.0794846
12,-0.236431,0.0812266
13,-0.236473,0.0821656
14,-0.238758,0.0795971
15,-0.238484,0.0802648
16,-0.238802,0.081855
17,-0.236316,0.0815002
18,-0.237455,0.0802543
19,-0.235912,0.0824112
20,-0.234436,0.0825956
21,-0.236693,0.08153
22,-0.236693,0.08153
23,-0.237342,0.0819317
24,-0.238628,0.0799188
25,-0.238628,0.0799188
26,-0.238456,0.0791045
27,-0.238095,0.0803513
28,-0.238361,0.0806075
29,-0.238219,0.0787846
30,-0.237825,0.0786744
31,-0.236644,0.0798954
32,-0.236502,0.079567
33,-0.236502,0.079567
34,-0.23586,0.0804392
35,-0.233785,0.0814413
36,-0.233785,0.0814413
37,-0.233074,0.0819278
38,-0.234514,0.0823858
39,-0.23541,0.0814173
40,-0.233262,0.0825094
41,-0.233262,0.0825094
42,-0.232972,0.0818931
43,-0.232972,0.0818931
44,-0.233998,0.0818905
45,-0.233998,0.0818905
46,-0.23265,0.0822565
47,-0.23265,0.0822565
48,-0.23265,0.0822565
49,-0.23265,0.0822565
50,-0.23082,0.0845902
51,-0.23082,0.0845902
52,-0.228521,0.0852434
53,-0.228318,0.0858676
54,-0.228318,0.0858676
55,-0.228318,0.0858676
56,-0.228318,0.0858676
57,-0.228318,0.0858676
58,-0.228318,0.0858676
59,-0.226918,0.08605
60,-0.226918,0.08605
61,-0.226569,0.085557
62,-0.226569,0.085557
63,-0.227729,0.0852864
64,-0.229914,0.0844536
65,-0.228737,0.0853229
66,-0.227887,0.0859322
67,-0.228997,0.0846023
68,-0.228919,0.0836987
69,-0.228221,0.0852589
70,-0.226941,0.0861991
71,-0.226941,0.0861991
72,-0.226941,0.0861991
73,-0.226842,0.0857758
74,-0.226842,0.0857758
75,-0.225463,0.0857369
76,-0.225263,0.0856305
77,-0.223121,0.0874443
78,-0.223233,0.0872327
79,-0.223772,0.0868322
