t,cond_num
10,5.82201
20,5.80542
30,5.8267
40,5.81808
50,5.8385
60,5.78087
70,5.8364
80,5.80652
90,5.80208
100,5.77188
110,5.79411
120,5.76446
130,5.8031
140,5.76506
150,5.7519
160,5.79364
170,5.78404
180,5.78277
190,5.77308
200,5.81957
210,5.7944
220,5.80059
230,5.75862
240,5.75307
250,5.7548
260,5.80958
270,5.77467
280,5.77995
290,5.7868
300,5.7811
310,5.78153
320,5.77637
330,5.82413
340,5.7872
350,5.76853
360,5.77339
370,5.7707
380,5.80748
390,5.81533
400,5.80924
410,5.81299
420,5.81541
430,5.83235
440,5.79886
450,5.77975
460,5.79291
470,5.80909
480,5.83043
490,5.82079
500,5.81083
510,5.83224
520,5.82284
530,5.83021
540,5.79754
550,5.81631
560,5.8314
570,5.81951
580,5.84662
590,5.86955
600,5.82626
610,5.85568
620,5.77427
630,5.82611
640,5.80945
650,5.78679
660,5.80452
670,5.81436
680,5.8202
690,5.82802
700,5.85755
710,5.80884
720,5.83518
730,5.8166
740,5.86582
750,5.84657
760,5.81814
770,5.85109
780,5.8084
790,5.85853
800,5.82363
810,5.8091
820,5.83362
830,5.80189
840,5.84533
850,5.82884
860,5.83303
870,5.80467
880,5.7925
890,5.79325
900,5.81465
910,5.78701
920,5.773
930,5.78512
940,5.79801
950,5.82551
960,5.83421
970,5.80899
980,5.79773
990,5.78838
1000,5.81514
1010,5.81295
1020,5.83397
1030,5.80318
1040,5.78016
1050,5.86659
1060,5.84092
1070,5.87199
1080,5.81279
1090,5.84047
1100,5.76748
1110,5.79654
1120,5.80855
1130,5.7787
1140,5.84327
1150,5.82815
1160,5.82041
1170,5.78705
1180,5.78046
1190,5.7969
1200,5.82322
1210,5.83655
1220,5.83879
1230,5.821
1240,5.86929
1250,5.87125
1260,5.79141
1270,5.87826
1280,5.83608
1290,5.86407
1300,5.90756
1310,5.81256
1320,5.80055
1330,5.7937
1340,5.79961
1350,5.81408
1360,5.78355
1370,5.81486
1380,5.83342
1390,5.82718
1400,5.83814
1410,5.84471
1420,5.80168
1430,5.83281
1440,5.81422
1450,5.84035
1460,5.82773
1470,5.81256
1480,5.82057
1490,5.85295
1500,5.85748
1510,5.85073
1520,5.84709
1530,5.84865
1540,5.82
1550,5.79986
1560,5.80062
1570,5.84389
1580,5.79442
1590,5.81064
1600,5.81962
1610,5.83935
1620,5.87122
1630,5.83919
1640,5.84731
1650,5.82817
1660,5.79444
1670,5.79474
1680,5.85939
1690,5.83405
1700,5.82195
1710,5.8048
1720,5.77132
1730,5.82539
1740,5.8356
1750,5.815
1760,5.82173
1770,5.85
1780,5.80696
1790,5.83237
1800,5.80676
1810,5.78167
1820,5.8032
1830,5.80445
1840,5.76718
1850,5.78876
1860,5.81022
1870,5.81981
1880,5.7883
1890,5.80809
1900,5.77645
1910,5.77743
1920,5.77894
1930,5.81717
1940,5.79324
1950,5.82246
1960,5.82453
1970,5.82351
1980,5.8088
1990,5.81231
2000,5.80997
2010,5.84323
2020,5.80261
2030,5.8338
2040,5.80581
2050,5.8328
2060,5.80598
2070,5.82716
2080,5.89277
2090,5.81435
2100,5.81115
2110,5.83627
2120,5.83
2130,5.86864
2140,5.80972
2150,5.83069
2160,5.79871
2170,5.80866
2180,5.84404
2190,5.79083
2200,5.85112
2210,5.80081
2220,5.82584
2230,5.83055
2240,5.8095
2250,5.81644
2260,5.78138
2270,5.80209
2280,5.7893
2290,5.81997
2300,5.82008
2310,5.81518
2320,5.80488
2330,5.78106
2340,5.84199
2350,5.8586
2360,5.80427
2370,5.78944
2380,5.82901
2390,5.83546
2400,5.75513
2410,5.82452
2420,5.77577
2430,5.77852
2440,5.81041
2450,5.79893
2460,5.82729
2470,5.79888
2480,5.82592
2490,5.79946
2500,5.82806
2510,5.80869
2520,5.81766
2530,5.79594
2540,5.79962
2550,5.86208
2560,5.7861
2570,5.7986
2580,5.77835
2590,5.81779
2600,5.81782
2610,5.84279
2620,5.86694
2630,5.81953
2640,5.83591
2650,5.83548
2660,5.86705
2670,5.78182
2680,5.80667
2690,5.80919
2700,5.80687
2710,5.82363
2720,5.78036
2730,5.78898
2740,5.78371
2750,5.81365
2760,5.79589
2770,5.81151
2780,5.77525
2790,5.79861
2800,5.783
2810,5.80072
2820,5.77885
2830,5.7738
2840,5.81875
2850,5.79394
2860,5.75681
2870,5.77974
2880,5.79907
2890,5.80195
2900,5.79804
2910,5.79924
2920,5.81608
2930,5.79124
2940,5.7933
2950,5.777
2960,5.85304
2970,5.83134
2980,5.81458
2990,5.81168
3000,5.84563
3010,5.81893
3020,5.81893
3030,5.79097
3040,5.82443
3050,5.85458
3060,5.8577
3070,5.80491
3080,5.84416
3090,5.83812
3100,5.85936
3110,5.82176
3120,5.82727
3130,5.85876
3140,5.79814
3150,5.8678
3160,5.8271
3170,5.81424
3180,5.79269
3190,5.7873
3200,5.8348
3210,5.79004
3220,5.79646
3230,5.79355
3240,5.81143
3250,5.81916
3260,5.80648
3270,5.82818
3280,5.82154
3290,5.87766
3300,5.83159
3310,5.80909
3320,5.82643
3330,5.8283
3340,5.83107
3350,5.78582
3360,5.80043
3370,5.83777
3380,5.82159
3390,5.79016
3400,5.80797
3410,5.80521
3420,5.78284
3430,5.82574
3440,5.85541
3450,5.79907
3460,5.86534
3470,5.83449
3480,5.86664
3490,5.81145
3500,5.82461
3510,5.79539
3520,5.84178
3530,5.79025
3540,5.7864
3550,5.82485
3560,5.80091
3570,5.79322
3580,5.81887
3590,5.82367
3600,5.75462
3610,5.86336
3620,5.76829
3630,5.83809
3640,5.81318
3650,5.78288
3660,5.7923
3670,5.82902
3680,5.86111
3690,5.85354
3700,5.83907
3710,5.77939
3720,5.75629
3730,5.78914
3740,5.77111
3750,5.79589
3760,5.83025
3770,5.77869
3780,5.80276
3790,5.81674
3800,5.78567
3810,5.81696
3820,5.78083
3830,5.79352
3840,5.8024
3850,5.86642
3860,5.82288
3870,5.83409
3880,5.83392
3890,5.80714
3900,5.80482
3910,5.80199
3920,5.81547
3930,5.8121
3940,5.83846
3950,5.80955
3960,5.75105
3970,5.8421
3980,5.80146
3990,5.80541
4000,5.80916
4010,5.84084
4020,5.8738
4030,5.86248
4040,5.8346
4050,5.84754
4060,5.81351
4070,5.89433
4080,5.80637
4090,5.8022
4100,5.83812
4110,5.81448
4120,5.83287
4130,5.81748
4140,5.84002
4150,5.79585
4160,5.83977
4170,5.81429
4180,5.81311
4190,5.8283
4200,5.81967
4210,5.80913
4220,5.80251
4230,5.83036
4240,5.82368
4250,5.80058
4260,5.83826
4270,5.77562
4280,5.82352
4290,5.84547
4300,5.8125
4310,5.8286
4320,5.86234
4330,5.81616
4340,5.78423
4350,5.76976
4360,5.77916
4370,5.84774
4380,5.82239
4390,5.82917
4400,5.80551
4410,5.84816
